nm, %T
1800.000000, 93.143610
1799.000000, 93.138519
1798.000000, 93.209257
1797.000000, 93.181891
1796.000000, 93.207107
1795.000000, 93.177906
1794.000000, 93.147874
1793.000000, 93.158314
1792.000000, 93.194559
1791.000000, 93.194058
1790.000000, 93.182363
1789.000000, 93.203897
1788.000000, 93.150556
1787.000000, 93.212617
1786.000000, 93.144997
1785.000000, 93.161037
1784.000000, 93.160610
1783.000000, 93.117846
1782.000000, 93.094887
1781.000000, 93.140051
1780.000000, 93.066057
1779.000000, 93.114726
1778.000000, 93.120616
1777.000000, 93.162716
1776.000000, 93.072471
1775.000000, 93.104631
1774.000000, 93.034450
1773.000000, 93.057631
1772.000000, 93.064830
1771.000000, 93.095525
1770.000000, 93.065584
1769.000000, 93.076269
1768.000000, 93.056105
1767.000000, 93.036051
1766.000000, 93.037060
1765.000000, 93.003629
1764.000000, 93.039721
1763.000000, 93.031209
1762.000000, 93.006929
1761.000000, 93.013124
1760.000000, 93.004538
1759.000000, 93.045496
1758.000000, 92.986896
1757.000000, 92.983896
1756.000000, 92.971729
1755.000000, 93.017258
1754.000000, 93.000045
1753.000000, 93.033361
1752.000000, 93.026686
1751.000000, 92.995746
1750.000000, 92.962671
1749.000000, 92.930610
1748.000000, 92.952744
1747.000000, 92.957945
1746.000000, 92.934211
1745.000000, 92.912585
1744.000000, 92.941116
1743.000000, 92.928394
1742.000000, 92.965118
1741.000000, 92.941409
1740.000000, 92.928430
1739.000000, 92.889937
1738.000000, 92.908247
1737.000000, 92.911758
1736.000000, 92.900693
1735.000000, 92.853232
1734.000000, 92.795943
1733.000000, 92.881716
1732.000000, 92.918861
1731.000000, 92.856532
1730.000000, 92.856615
1729.000000, 92.805243
1728.000000, 92.826595
1727.000000, 92.844572
1726.000000, 92.851395
1725.000000, 92.843649
1724.000000, 92.824669
1723.000000, 92.812074
1722.000000, 92.805855
1721.000000, 92.805692
1720.000000, 92.793520
1719.000000, 92.753739
1718.000000, 92.746014
1717.000000, 92.744207
1716.000000, 92.768239
1715.000000, 92.819680
1714.000000, 92.765008
1713.000000, 92.729307
1712.000000, 92.725422
1711.000000, 92.736901
1710.000000, 92.737008
1709.000000, 92.731879
1708.000000, 92.776755
1707.000000, 92.746319
1706.000000, 92.694084
1705.000000, 92.727416
1704.000000, 92.706996
1703.000000, 92.669191
1702.000000, 92.660795
1701.000000, 92.662241
1700.000000, 92.659081
1699.000000, 92.681852
1698.000000, 92.683321
1697.000000, 92.590708
1696.000000, 92.576655
1695.000000, 92.575233
1694.000000, 92.591616
1693.000000, 92.636338
1692.000000, 92.612093
1691.000000, 92.555616
1690.000000, 92.576622
1689.000000, 92.588669
1688.000000, 92.556895
1687.000000, 92.588395
1686.000000, 92.605033
1685.000000, 92.548077
1684.000000, 92.527890
1683.000000, 92.546791
1682.000000, 92.549191
1681.000000, 92.528609
1680.000000, 92.509075
1679.000000, 92.514986
1678.000000, 92.484652
1677.000000, 92.491923
1676.000000, 92.516510
1675.000000, 92.493839
1674.000000, 92.478649
1673.000000, 92.467667
1672.000000, 92.452485
1671.000000, 92.473646
1670.000000, 92.473267
1669.000000, 92.454562
1668.000000, 92.438487
1667.000000, 92.428822
1666.000000, 92.421982
1665.000000, 92.385015
1664.000000, 92.401450
1663.000000, 92.428218
1662.000000, 92.389773
1661.000000, 92.369891
1660.000000, 92.359804
1659.000000, 92.410510
1658.000000, 92.396701
1657.000000, 92.376521
1656.000000, 92.379139
1655.000000, 92.363842
1654.000000, 92.333267
1653.000000, 92.371680
1652.000000, 92.363496
1651.000000, 92.342967
1650.000000, 92.295498
1649.000000, 92.284266
1648.000000, 92.270752
1647.000000, 92.293359
1646.000000, 92.316395
1645.000000, 92.281102
1644.000000, 92.268954
1643.000000, 92.281606
1642.000000, 92.325957
1641.000000, 92.314285
1640.000000, 92.252257
1639.000000, 92.234943
1638.000000, 92.231894
1637.000000, 92.238282
1636.000000, 92.244908
1635.000000, 92.286068
1634.000000, 92.210899
1633.000000, 92.197656
1632.000000, 92.178111
1631.000000, 92.188651
1630.000000, 92.190697
1629.000000, 92.189632
1628.000000, 92.210392
1627.000000, 92.137523
1626.000000, 92.135601
1625.000000, 92.170268
1624.000000, 92.159776
1623.000000, 92.119443
1622.000000, 92.126630
1621.000000, 92.161389
1620.000000, 92.173501
1619.000000, 92.136455
1618.000000, 92.143271
1617.000000, 92.158964
1616.000000, 92.075866
1615.000000, 92.083103
1614.000000, 92.110704
1613.000000, 92.119148
1612.000000, 92.082343
1611.000000, 92.111948
1610.000000, 92.121318
1609.000000, 92.097177
1608.000000, 92.089508
1607.000000, 92.060318
1606.000000, 92.050797
1605.000000, 92.043866
1604.000000, 92.004149
1603.000000, 92.062627
1602.000000, 92.021821
1601.000000, 91.992812
1600.000000, 92.034150
1599.000000, 91.995057
1598.000000, 91.982432
1597.000000, 91.982947
1596.000000, 92.039187
1595.000000, 92.031870
1594.000000, 92.005787
1593.000000, 92.024926
1592.000000, 91.984854
1591.000000, 91.974882
1590.000000, 91.976930
1589.000000, 91.987092
1588.000000, 91.969546
1587.000000, 91.941409
1586.000000, 91.964658
1585.000000, 91.930570
1584.000000, 91.909971
1583.000000, 91.911383
1582.000000, 91.955138
1581.000000, 91.901561
1580.000000, 91.917873
1579.000000, 91.929317
1578.000000, 91.923638
1577.000000, 91.860601
1576.000000, 91.909979
1575.000000, 91.866751
1574.000000, 91.946653
1573.000000, 91.830864
1572.000000, 91.876767
1571.000000, 91.893515
1570.000000, 91.918718
1569.000000, 91.853049
1568.000000, 91.861579
1567.000000, 91.823602
1566.000000, 91.881187
1565.000000, 91.850705
1564.000000, 91.837819
1563.000000, 91.851567
1562.000000, 91.850704
1561.000000, 91.828936
1560.000000, 91.862879
1559.000000, 91.839120
1558.000000, 91.775618
1557.000000, 91.854466
1556.000000, 91.867228
1555.000000, 91.826925
1554.000000, 91.826716
1553.000000, 91.837551
1552.000000, 91.855438
1551.000000, 91.809188
1550.000000, 91.842609
1549.000000, 91.853847
1548.000000, 91.788627
1547.000000, 91.820147
1546.000000, 91.798581
1545.000000, 91.829816
1544.000000, 91.801007
1543.000000, 91.846907
1542.000000, 91.816282
1541.000000, 91.809496
1540.000000, 91.764509
1539.000000, 91.729830
1538.000000, 91.766423
1537.000000, 91.801860
1536.000000, 91.787292
1535.000000, 91.793110
1534.000000, 91.787171
1533.000000, 91.767733
1532.000000, 91.799734
1531.000000, 91.832740
1530.000000, 91.763398
1529.000000, 91.778593
1528.000000, 91.754916
1527.000000, 91.760244
1526.000000, 91.755837
1525.000000, 91.751682
1524.000000, 91.719186
1523.000000, 91.712829
1522.000000, 91.796453
1521.000000, 91.738602
1520.000000, 91.756234
1519.000000, 91.775142
1518.000000, 91.776230
1517.000000, 91.763406
1516.000000, 91.786208
1515.000000, 91.813727
1514.000000, 91.804547
1513.000000, 91.732557
1512.000000, 91.791902
1511.000000, 91.775057
1510.000000, 91.789235
1509.000000, 91.814203
1508.000000, 91.784344
1507.000000, 91.738499
1506.000000, 91.789356
1505.000000, 91.774479
1504.000000, 91.809771
1503.000000, 91.788224
1502.000000, 91.784108
1501.000000, 91.756101
1500.000000, 91.805721
1499.000000, 91.785301
1498.000000, 91.745412
1497.000000, 91.776749
1496.000000, 91.778738
1495.000000, 91.779611
1494.000000, 91.833961
1493.000000, 91.822053
1492.000000, 91.769958
1491.000000, 91.777064
1490.000000, 91.840385
1489.000000, 91.806804
1488.000000, 91.788165
1487.000000, 91.779742
1486.000000, 91.781789
1485.000000, 91.780891
1484.000000, 91.828829
1483.000000, 91.810106
1482.000000, 91.819799
1481.000000, 91.774970
1480.000000, 91.814988
1479.000000, 91.779639
1478.000000, 91.791021
1477.000000, 91.804874
1476.000000, 91.826273
1475.000000, 91.815339
1474.000000, 91.814518
1473.000000, 91.824722
1472.000000, 91.817298
1471.000000, 91.842799
1470.000000, 91.837723
1469.000000, 91.842485
1468.000000, 91.843934
1467.000000, 91.828522
1466.000000, 91.822376
1465.000000, 91.828886
1464.000000, 91.857043
1463.000000, 91.857560
1462.000000, 91.844257
1461.000000, 91.852719
1460.000000, 91.858061
1459.000000, 91.833111
1458.000000, 91.827724
1457.000000, 91.842000
1456.000000, 91.873109
1455.000000, 91.879425
1454.000000, 91.855861
1453.000000, 91.857494
1452.000000, 91.882533
1451.000000, 91.867573
1450.000000, 91.850038
1449.000000, 91.889397
1448.000000, 91.903545
1447.000000, 91.927801
1446.000000, 91.960243
1445.000000, 91.932931
1444.000000, 91.928849
1443.000000, 91.939137
1442.000000, 91.909283
1441.000000, 91.886461
1440.000000, 91.921359
1439.000000, 91.941403
1438.000000, 91.888068
1437.000000, 91.882893
1436.000000, 91.911758
1435.000000, 91.907954
1434.000000, 91.910254
1433.000000, 91.924908
1432.000000, 91.930886
1431.000000, 91.939131
1430.000000, 91.891482
