nm, %T
1800.000000, 89.344860
1799.000000, 89.340619
1798.000000, 89.384392
1797.000000, 89.368868
1796.000000, 89.356432
1795.000000, 89.284501
1794.000000, 89.346441
1793.000000, 89.313103
1792.000000, 89.362907
1791.000000, 89.321671
1790.000000, 89.342070
1789.000000, 89.300387
1788.000000, 89.351454
1787.000000, 89.328604
1786.000000, 89.301438
1785.000000, 89.271409
1784.000000, 89.285940
1783.000000, 89.273062
1782.000000, 89.234469
1781.000000, 89.222007
1780.000000, 89.256230
1779.000000, 89.170211
1778.000000, 89.213743
1777.000000, 89.250390
1776.000000, 89.203497
1775.000000, 89.194435
1774.000000, 89.168786
1773.000000, 89.166181
1772.000000, 89.162471
1771.000000, 89.124062
1770.000000, 89.144338
1769.000000, 89.164467
1768.000000, 89.118341
1767.000000, 89.105984
1766.000000, 89.133409
1765.000000, 89.090420
1764.000000, 89.125458
1763.000000, 89.104447
1762.000000, 89.065943
1761.000000, 89.148777
1760.000000, 89.058067
1759.000000, 89.070368
1758.000000, 89.144900
1757.000000, 89.102915
1756.000000, 89.116260
1755.000000, 89.072819
1754.000000, 89.059366
1753.000000, 89.095104
1752.000000, 89.060585
1751.000000, 89.115790
1750.000000, 89.114172
1749.000000, 89.067911
1748.000000, 89.062556
1747.000000, 89.050626
1746.000000, 89.082487
1745.000000, 89.058996
1744.000000, 89.072137
1743.000000, 89.027485
1742.000000, 89.059882
1741.000000, 89.067095
1740.000000, 89.102443
1739.000000, 89.075653
1738.000000, 89.061015
1737.000000, 89.075440
1736.000000, 89.073129
1735.000000, 89.060028
1734.000000, 89.048807
1733.000000, 89.035793
1732.000000, 89.077026
1731.000000, 89.085028
1730.000000, 89.061156
1729.000000, 89.080368
1728.000000, 89.085639
1727.000000, 89.089258
1726.000000, 89.075693
1725.000000, 89.034340
1724.000000, 89.048996
1723.000000, 89.109651
1722.000000, 89.110688
1721.000000, 89.087583
1720.000000, 89.145472
1719.000000, 89.120154
1718.000000, 89.107900
1717.000000, 89.093815
1716.000000, 89.097737
1715.000000, 89.096086
1714.000000, 89.102368
1713.000000, 89.151072
1712.000000, 89.161539
1711.000000, 89.147362
1710.000000, 89.146668
1709.000000, 89.104840
1708.000000, 89.145377
1707.000000, 89.124816
1706.000000, 89.124642
1705.000000, 89.122353
1704.000000, 89.129534
1703.000000, 89.149775
1702.000000, 89.170613
1701.000000, 89.146680
1700.000000, 89.148340
1699.000000, 89.165419
1698.000000, 89.175100
1697.000000, 89.205975
1696.000000, 89.208280
1695.000000, 89.192184
1694.000000, 89.199371
1693.000000, 89.189310
1692.000000, 89.187199
1691.000000, 89.216162
1690.000000, 89.236925
1689.000000, 89.205860
1688.000000, 89.190814
1687.000000, 89.234781
1686.000000, 89.266997
1685.000000, 89.249549
1684.000000, 89.265549
1683.000000, 89.277057
1682.000000, 89.272924
1681.000000, 89.299840
1680.000000, 89.302892
1679.000000, 89.267671
1678.000000, 89.256441
1677.000000, 89.275266
1676.000000, 89.315698
1675.000000, 89.340632
1674.000000, 89.373340
1673.000000, 89.393537
1672.000000, 89.350813
1671.000000, 89.357857
1670.000000, 89.397519
1669.000000, 89.377703
1668.000000, 89.364435
1667.000000, 89.379561
1666.000000, 89.396505
1665.000000, 89.393805
1664.000000, 89.411564
1663.000000, 89.420347
1662.000000, 89.393844
1661.000000, 89.381566
1660.000000, 89.431431
1659.000000, 89.439668
1658.000000, 89.447563
1657.000000, 89.453249
1656.000000, 89.497334
1655.000000, 89.497811
1654.000000, 89.472515
1653.000000, 89.529632
1652.000000, 89.469101
1651.000000, 89.493390
1650.000000, 89.529640
1649.000000, 89.496330
1648.000000, 89.520690
1647.000000, 89.531348
1646.000000, 89.583892
1645.000000, 89.615741
1644.000000, 89.575727
1643.000000, 89.554682
1642.000000, 89.593473
1641.000000, 89.609621
1640.000000, 89.611965
1639.000000, 89.620337
1638.000000, 89.658922
1637.000000, 89.631061
1636.000000, 89.600562
1635.000000, 89.666526
1634.000000, 89.699392
1633.000000, 89.698397
1632.000000, 89.712257
1631.000000, 89.714850
1630.000000, 89.697624
1629.000000, 89.672804
1628.000000, 89.709699
1627.000000, 89.760648
1626.000000, 89.730080
1625.000000, 89.722385
1624.000000, 89.759589
1623.000000, 89.746036
1622.000000, 89.776377
1621.000000, 89.771078
1620.000000, 89.728737
1619.000000, 89.754781
