nm, %T
1800.000000, 91.704459
1799.000000, 91.664984
1798.000000, 91.735992
1797.000000, 91.743492
1796.000000, 91.716004
1795.000000, 91.679563
1794.000000, 91.728036
1793.000000, 91.697511
1792.000000, 91.742691
1791.000000, 91.693176
1790.000000, 91.717904
1789.000000, 91.705112
1788.000000, 91.727957
1787.000000, 91.732347
1786.000000, 91.723323
1785.000000, 91.724197
1784.000000, 91.751560
1783.000000, 91.726757
1782.000000, 91.697470
1781.000000, 91.704918
1780.000000, 91.713803
1779.000000, 91.696482
1778.000000, 91.725245
1777.000000, 91.724175
1776.000000, 91.654104
1775.000000, 91.705385
1774.000000, 91.717690
1773.000000, 91.669193
1772.000000, 91.681440
1771.000000, 91.635344
1770.000000, 91.608885
1769.000000, 91.742528
1768.000000, 91.697371
1767.000000, 91.632315
1766.000000, 91.677937
1765.000000, 91.629090
1764.000000, 91.659962
1763.000000, 91.655940
1762.000000, 91.617388
1761.000000, 91.645886
1760.000000, 91.616591
1759.000000, 91.642092
1758.000000, 91.699784
1757.000000, 91.676966
1756.000000, 91.689296
1755.000000, 91.629217
1754.000000, 91.643038
1753.000000, 91.664060
1752.000000, 91.648391
1751.000000, 91.695611
1750.000000, 91.674788
1749.000000, 91.642277
1748.000000, 91.649368
1747.000000, 91.687733
1746.000000, 91.657630
1745.000000, 91.631721
1744.000000, 91.660384
1743.000000, 91.624894
1742.000000, 91.656561
1741.000000, 91.693053
1740.000000, 91.708239
1739.000000, 91.672402
1738.000000, 91.675917
1737.000000, 91.674702
1736.000000, 91.667217
1735.000000, 91.638100
1734.000000, 91.657289
1733.000000, 91.672684
1732.000000, 91.658818
1731.000000, 91.682942
1730.000000, 91.669267
1729.000000, 91.678364
1728.000000, 91.679450
1727.000000, 91.689378
1726.000000, 91.672848
1725.000000, 91.635943
1724.000000, 91.624165
1723.000000, 91.689934
1722.000000, 91.713614
1721.000000, 91.666075
1720.000000, 91.692768
1719.000000, 91.661539
1718.000000, 91.694521
1717.000000, 91.671374
1716.000000, 91.674922
1715.000000, 91.644146
1714.000000, 91.633051
1713.000000, 91.686950
1712.000000, 91.689775
1711.000000, 91.702446
1710.000000, 91.696852
1709.000000, 91.671358
1708.000000, 91.681919
1707.000000, 91.637771
1706.000000, 91.650277
1705.000000, 91.669770
1704.000000, 91.666472
1703.000000, 91.640312
1702.000000, 91.641951
1701.000000, 91.657388
1700.000000, 91.673434
1699.000000, 91.652247
1698.000000, 91.658682
1697.000000, 91.700908
1696.000000, 91.691236
1695.000000, 91.681042
1694.000000, 91.692295
1693.000000, 91.676106
1692.000000, 91.654263
1691.000000, 91.674443
1690.000000, 91.666148
1689.000000, 91.657044
1688.000000, 91.693685
1687.000000, 91.641451
1686.000000, 91.597259
1685.000000, 91.657462
1684.000000, 91.665093
1683.000000, 91.654917
1682.000000, 91.693494
1681.000000, 91.692296
1680.000000, 91.684072
1679.000000, 91.668426
1678.000000, 91.643110
1677.000000, 91.641103
1676.000000, 91.683608
1675.000000, 91.689194
1674.000000, 91.680868
1673.000000, 91.717857
1672.000000, 91.706776
1671.000000, 91.681492
1670.000000, 91.682267
1669.000000, 91.688588
1668.000000, 91.663080
1667.000000, 91.635340
1666.000000, 91.620508
1665.000000, 91.636819
1664.000000, 91.702690
1663.000000, 91.698309
1662.000000, 91.647154
1661.000000, 91.642959
1660.000000, 91.652764
1659.000000, 91.694416
1658.000000, 91.716070
1657.000000, 91.689346
1656.000000, 91.688730
1655.000000, 91.673721
1654.000000, 91.642528
1653.000000, 91.663062
1652.000000, 91.655042
1651.000000, 91.642049
1650.000000, 91.612336
1649.000000, 91.633976
1648.000000, 91.641780
1647.000000, 91.656137
1646.000000, 91.669355
1645.000000, 91.673925
1644.000000, 91.661926
1643.000000, 91.656624
1642.000000, 91.685106
1641.000000, 91.696818
1640.000000, 91.653382
1639.000000, 91.677798
1638.000000, 91.687496
1637.000000, 91.667438
1636.000000, 91.670142
1635.000000, 91.713825
1634.000000, 91.701595
1633.000000, 91.691344
1632.000000, 91.690557
1631.000000, 91.677867
1630.000000, 91.719603
1629.000000, 91.680106
1628.000000, 91.667390
1627.000000, 91.677608
1626.000000, 91.688900
1625.000000, 91.690053
1624.000000, 91.690225
1623.000000, 91.667820
1622.000000, 91.700649
1621.000000, 91.675625
1620.000000, 91.635030
1619.000000, 91.696068
1618.000000, 91.678341
1617.000000, 91.679041
1616.000000, 91.662166
1615.000000, 91.624065
1614.000000, 91.651836
1613.000000, 91.699076
1612.000000, 91.712070
1611.000000, 91.712832
1610.000000, 91.697281
1609.000000, 91.676750
1608.000000, 91.659730
1607.000000, 91.643774
1606.000000, 91.645481
1605.000000, 91.703773
1604.000000, 91.689800
1603.000000, 91.665781
1602.000000, 91.672653
1601.000000, 91.715454
1600.000000, 91.650463
1599.000000, 91.704995
1598.000000, 91.672158
1597.000000, 91.682712
1596.000000, 91.699615
1595.000000, 91.669258
1594.000000, 91.660859
1593.000000, 91.724444
1592.000000, 91.682132
1591.000000, 91.699618
1590.000000, 91.653250
1589.000000, 91.657735
1588.000000, 91.677714
1587.000000, 91.671053
1586.000000, 91.723868
1585.000000, 91.700492
1584.000000, 91.639583
1583.000000, 91.629913
1582.000000, 91.672548
1581.000000, 91.717374
1580.000000, 91.698932
1579.000000, 91.680296
1578.000000, 91.630342
1577.000000, 91.615300
1576.000000, 91.625181
1575.000000, 91.648549
1574.000000, 91.670129
1573.000000, 91.703055
1572.000000, 91.630271
1571.000000, 91.645325
1570.000000, 91.637006
1569.000000, 91.689064
1568.000000, 91.636865
1567.000000, 91.676882
1566.000000, 91.646013
1565.000000, 91.650313
1564.000000, 91.631872
1563.000000, 91.690188
1562.000000, 91.690258
1561.000000, 91.639656
1560.000000, 91.617496
1559.000000, 91.688660
1558.000000, 91.694600
1557.000000, 91.682888
1556.000000, 91.685976
1555.000000, 91.630999
1554.000000, 91.628101
1553.000000, 91.660321
1552.000000, 91.588299
1551.000000, 91.636071
1550.000000, 91.635245
1549.000000, 91.631326
1548.000000, 91.669364
1547.000000, 91.618111
1546.000000, 91.651547
1545.000000, 91.711327
1544.000000, 91.637294
1543.000000, 91.614065
1542.000000, 91.626073
1541.000000, 91.661970
1540.000000, 91.671932
1539.000000, 91.659826
1538.000000, 91.609230
1537.000000, 91.610220
1536.000000, 91.632890
1535.000000, 91.618247
1534.000000, 91.559693
1533.000000, 91.639862
1532.000000, 91.618710
1531.000000, 91.580872
1530.000000, 91.598661
1529.000000, 91.604886
1528.000000, 91.650995
1527.000000, 91.606276
1526.000000, 91.681602
1525.000000, 91.644504
1524.000000, 91.621754
1523.000000, 91.674009
1522.000000, 91.668738
1521.000000, 91.662094
1520.000000, 91.689828
1519.000000, 91.667300
1518.000000, 91.672816
1517.000000, 91.659268
1516.000000, 91.665440
1515.000000, 91.663662
1514.000000, 91.672595
1513.000000, 91.645492
1512.000000, 91.656594
1511.000000, 91.656305
1510.000000, 91.639551
1509.000000, 91.657286
1508.000000, 91.628765
1507.000000, 91.661518
1506.000000, 91.643219
1505.000000, 91.616900
1504.000000, 91.672987
1503.000000, 91.664392
1502.000000, 91.629144
1501.000000, 91.654099
1500.000000, 91.585739
1499.000000, 91.595461
1498.000000, 91.631601
1497.000000, 91.619228
1496.000000, 91.616807
1495.000000, 91.636444
1494.000000, 91.616576
1493.000000, 91.619726
1492.000000, 91.668162
1491.000000, 91.640030
1490.000000, 91.612313
1489.000000, 91.602948
1488.000000, 91.604372
1487.000000, 91.621058
1486.000000, 91.656373
1485.000000, 91.645036
1484.000000, 91.614873
1483.000000, 91.592362
1482.000000, 91.609625
1481.000000, 91.661175
1480.000000, 91.655285
1479.000000, 91.629208
1478.000000, 91.612811
1477.000000, 91.608223
1476.000000, 91.605422
1475.000000, 91.582374
1474.000000, 91.610339
1473.000000, 91.638706
1472.000000, 91.635730
1471.000000, 91.618410
1470.000000, 91.620923
1469.000000, 91.597963
1468.000000, 91.626696
1467.000000, 91.648916
1466.000000, 91.624033
1465.000000, 91.609319
1464.000000, 91.617209
1463.000000, 91.619166
1462.000000, 91.621796
1461.000000, 91.601297
1460.000000, 91.582024
1459.000000, 91.583478
1458.000000, 91.590111
1457.000000, 91.632670
1456.000000, 91.667568
1455.000000, 91.638512
1454.000000, 91.592372
1453.000000, 91.562471
1452.000000, 91.618623
1451.000000, 91.622306
1450.000000, 91.603001
1449.000000, 91.595313
1448.000000, 91.557218
1447.000000, 91.541395
1446.000000, 91.584032
1445.000000, 91.618041
1444.000000, 91.580686
1443.000000, 91.567977
1442.000000, 91.570762
1441.000000, 91.577624
1440.000000, 91.589512
1439.000000, 91.583712
1438.000000, 91.564249
1437.000000, 91.575954
1436.000000, 91.524077
1435.000000, 91.526333
1434.000000, 91.555147
1433.000000, 91.556208
1432.000000, 91.531897
1431.000000, 91.501192
1430.000000, 91.529384
1429.000000, 91.520803
1428.000000, 91.511179
1427.000000, 91.510293
1426.000000, 91.507816
1425.000000, 91.496225
1424.000000, 91.474280
1423.000000, 91.466859
1422.000000, 91.489277
1421.000000, 91.469960
1420.000000, 91.455123
1419.000000, 91.448184
1418.000000, 91.399416
1417.000000, 91.383668
1416.000000, 91.391661
1415.000000, 91.393386
1414.000000, 91.382696
1413.000000, 91.386741
1412.000000, 91.353045
1411.000000, 91.318406
1410.000000, 91.311118
1409.000000, 91.279220
1408.000000, 91.263729
1407.000000, 91.264809
1406.000000, 91.230887
1405.000000, 91.218558
1404.000000, 91.168671
1403.000000, 91.118841
1402.000000, 91.114706
1401.000000, 91.075550
1400.000000, 91.029827
1399.000000, 90.938672
1398.000000, 90.915645
1397.000000, 90.875959
1396.000000, 90.836515
1395.000000, 90.803493
1394.000000, 90.729196
1393.000000, 90.704995
1392.000000, 90.605871
1391.000000, 90.577738
1390.000000, 90.558099
1389.000000, 90.501870
1388.000000, 90.435270
1387.000000, 90.379386
1386.000000, 90.376175
1385.000000, 90.398439
1384.000000, 90.306168
1383.000000, 90.356419
1382.000000, 90.360498
1381.000000, 90.325098
1380.000000, 90.414853
1379.000000, 90.476436
1378.000000, 90.569716
1377.000000, 90.636371
1376.000000, 90.698468
1375.000000, 90.813128
1374.000000, 90.930738
1373.000000, 91.003035
1372.000000, 91.076178
1371.000000, 91.171318
1370.000000, 91.211798
1369.000000, 91.305619
1368.000000, 91.355645
1367.000000, 91.399374
1366.000000, 91.414676
1365.000000, 91.336723
1364.000000, 91.416088
1363.000000, 91.491489
1362.000000, 91.463630
1361.000000, 91.494760
1360.000000, 91.487939
1359.000000, 91.474066
1358.000000, 91.506199
1357.000000, 91.493249
1356.000000, 91.538104
1355.000000, 91.534040
1354.000000, 91.447069
1353.000000, 91.546379
1352.000000, 91.563274
1351.000000, 91.563521
1350.000000, 91.541070
1349.000000, 91.488713
1348.000000, 91.603427
1347.000000, 91.567352
1346.000000, 91.544161
1345.000000, 91.514861
1344.000000, 91.568993
1343.000000, 91.607978
1342.000000, 91.520007
1341.000000, 91.581434
1340.000000, 91.592175
1339.000000, 91.570260
1338.000000, 91.545432
1337.000000, 91.613051
1336.000000, 91.605900
1335.000000, 91.600949
1334.000000, 91.583110
1333.000000, 91.574541
1332.000000, 91.630434
1331.000000, 91.565408
1330.000000, 91.602020
1329.000000, 91.578197
1328.000000, 91.614150
1327.000000, 91.614330
1326.000000, 91.643322
1325.000000, 91.602925
1324.000000, 91.666731
1323.000000, 91.595721
1322.000000, 91.605118
1321.000000, 91.615131
1320.000000, 91.619998
1319.000000, 91.607144
1318.000000, 91.586450
