nm, %T
1800.000000, 92.954310
1799.000000, 92.916042
1798.000000, 92.916648
1797.000000, 92.954694
1796.000000, 93.004598
1795.000000, 92.936852
1794.000000, 93.003238
1793.000000, 93.000659
1792.000000, 92.968382
1791.000000, 92.987766
1790.000000, 93.000539
1789.000000, 93.003386
1788.000000, 93.073965
1787.000000, 93.051880
1786.000000, 93.036922
1785.000000, 93.018190
1784.000000, 93.112452
1783.000000, 93.054389
1782.000000, 93.017255
1781.000000, 93.031941
1780.000000, 93.073141
1779.000000, 93.028311
1778.000000, 93.080911
1777.000000, 93.125576
1776.000000, 93.048664
1775.000000, 93.057853
1774.000000, 93.047667
1773.000000, 93.047977
1772.000000, 93.070117
1771.000000, 93.018802
1770.000000, 93.038857
1769.000000, 93.085005
1768.000000, 93.039729
1767.000000, 93.037873
1766.000000, 93.093659
1765.000000, 93.027689
1764.000000, 93.105516
1763.000000, 93.083680
1762.000000, 93.064036
1761.000000, 93.113927
1760.000000, 93.094131
1759.000000, 93.087934
1758.000000, 93.117923
1757.000000, 93.101629
1756.000000, 93.112273
1755.000000, 93.129152
1754.000000, 93.101757
1753.000000, 93.073964
1752.000000, 93.092255
1751.000000, 93.152579
1750.000000, 93.130877
1749.000000, 93.150184
1748.000000, 93.148944
1747.000000, 93.139579
1746.000000, 93.177878
1745.000000, 93.145683
1744.000000, 93.158342
1743.000000, 93.121826
1742.000000, 93.148567
1741.000000, 93.177370
1740.000000, 93.192586
1739.000000, 93.188322
1738.000000, 93.189377
1737.000000, 93.170631
1736.000000, 93.152011
1735.000000, 93.138032
1734.000000, 93.172450
1733.000000, 93.197167
1732.000000, 93.209371
1731.000000, 93.235391
1730.000000, 93.204604
1729.000000, 93.209010
1728.000000, 93.206204
1727.000000, 93.228818
1726.000000, 93.219825
1725.000000, 93.168315
1724.000000, 93.181820
1723.000000, 93.220158
1722.000000, 93.269147
1721.000000, 93.216632
1720.000000, 93.267532
1719.000000, 93.220121
1718.000000, 93.229966
1717.000000, 93.237761
1716.000000, 93.245791
1715.000000, 93.235761
1714.000000, 93.217947
1713.000000, 93.241935
1712.000000, 93.231917
1711.000000, 93.248974
1710.000000, 93.249718
1709.000000, 93.244950
1708.000000, 93.260948
1707.000000, 93.198368
1706.000000, 93.210788
1705.000000, 93.244682
1704.000000, 93.245044
1703.000000, 93.227896
1702.000000, 93.259104
1701.000000, 93.244425
1700.000000, 93.223657
1699.000000, 93.237895
1698.000000, 93.263949
1697.000000, 93.258173
1696.000000, 93.270318
1695.000000, 93.279180
1694.000000, 93.247126
1693.000000, 93.236045
1692.000000, 93.217933
1691.000000, 93.220829
1690.000000, 93.246125
1689.000000, 93.250732
1688.000000, 93.246667
1687.000000, 93.225207
1686.000000, 93.230836
1685.000000, 93.254497
1684.000000, 93.250192
1683.000000, 93.248946
1682.000000, 93.275384
1681.000000, 93.266925
1680.000000, 93.252189
1679.000000, 93.224923
1678.000000, 93.216550
1677.000000, 93.223258
1676.000000, 93.242621
1675.000000, 93.245366
1674.000000, 93.258638
1673.000000, 93.280483
1672.000000, 93.259444
1671.000000, 93.269478
1670.000000, 93.256348
1669.000000, 93.248006
1668.000000, 93.239429
1667.000000, 93.236556
1666.000000, 93.257694
1665.000000, 93.194048
1664.000000, 93.217772
1663.000000, 93.256489
1662.000000, 93.213002
1661.000000, 93.212314
1660.000000, 93.207249
1659.000000, 93.233031
1658.000000, 93.267146
1657.000000, 93.253329
1656.000000, 93.228366
1655.000000, 93.202449
