nm, %T
1800.000000, 92.933630
1799.000000, 92.894879
1798.000000, 92.938305
1797.000000, 92.977709
1796.000000, 92.928079
1795.000000, 92.921803
1794.000000, 92.986046
1793.000000, 92.998619
1792.000000, 92.953421
1791.000000, 92.977567
1790.000000, 93.005882
1789.000000, 92.950550
1788.000000, 93.022951
1787.000000, 93.006894
1786.000000, 92.967545
1785.000000, 92.940490
1784.000000, 93.033252
1783.000000, 92.955984
1782.000000, 92.939266
1781.000000, 92.965895
1780.000000, 92.977170
1779.000000, 92.893837
1778.000000, 92.960256
1777.000000, 93.020408
1776.000000, 92.955221
1775.000000, 92.968097
1774.000000, 92.955563
1773.000000, 92.977051
1772.000000, 92.919651
1771.000000, 92.928669
1770.000000, 92.935224
1769.000000, 92.952069
1768.000000, 92.920831
1767.000000, 92.902863
1766.000000, 92.963464
1765.000000, 92.926492
1764.000000, 92.952769
1763.000000, 92.949805
1762.000000, 92.936133
1761.000000, 92.966210
1760.000000, 92.923000
1759.000000, 92.938541
1758.000000, 92.932627
1757.000000, 92.949951
1756.000000, 92.916985
1755.000000, 92.910865
1754.000000, 92.916126
1753.000000, 92.919780
1752.000000, 92.913545
1751.000000, 92.966571
1750.000000, 92.956554
1749.000000, 92.954578
1748.000000, 92.906980
1747.000000, 92.934587
1746.000000, 92.945736
1745.000000, 92.907153
1744.000000, 92.921086
1743.000000, 92.903732
1742.000000, 92.921958
1741.000000, 92.921480
1740.000000, 92.930665
1739.000000, 92.963097
1738.000000, 92.949300
1737.000000, 92.930252
1736.000000, 92.913437
1735.000000, 92.883752
1734.000000, 92.909881
1733.000000, 92.931748
1732.000000, 92.987086
1731.000000, 92.984670
1730.000000, 92.937505
1729.000000, 92.916412
1728.000000, 92.905053
1727.000000, 92.917877
1726.000000, 92.931079
1725.000000, 92.853561
1724.000000, 92.846989
1723.000000, 92.916155
1722.000000, 92.898106
1721.000000, 92.883286
1720.000000, 92.939432
1719.000000, 92.905353
1718.000000, 92.919532
1717.000000, 92.875330
1716.000000, 92.875677
1715.000000, 92.881917
1714.000000, 92.870835
1713.000000, 92.863128
1712.000000, 92.855740
1711.000000, 92.870000
1710.000000, 92.881363
1709.000000, 92.844162
1708.000000, 92.857851
1707.000000, 92.807198
1706.000000, 92.808094
1705.000000, 92.827422
1704.000000, 92.848820
1703.000000, 92.808657
1702.000000, 92.799825
1701.000000, 92.789930
1700.000000, 92.815873
1699.000000, 92.824607
1698.000000, 92.821338
1697.000000, 92.817410
1696.000000, 92.827965
1695.000000, 92.805557
1694.000000, 92.809018
1693.000000, 92.820055
1692.000000, 92.780246
1691.000000, 92.746492
1690.000000, 92.739186
1689.000000, 92.755204
1688.000000, 92.772307
1687.000000, 92.727450
1686.000000, 92.734955
1685.000000, 92.772759
1684.000000, 92.758741
1683.000000, 92.753251
1682.000000, 92.755613
1681.000000, 92.744092
1680.000000, 92.741909
1679.000000, 92.706577
1678.000000, 92.681240
1677.000000, 92.681831
1676.000000, 92.704752
1675.000000, 92.697125
1674.000000, 92.700564
1673.000000, 92.757920
1672.000000, 92.717976
1671.000000, 92.665115
1670.000000, 92.694531
1669.000000, 92.703008
1668.000000, 92.667300
1667.000000, 92.643134
1666.000000, 92.626966
1665.000000, 92.608639
1664.000000, 92.628411
1663.000000, 92.612571
1662.000000, 92.573539
1661.000000, 92.568177
1660.000000, 92.606628
1659.000000, 92.601437
1658.000000, 92.594523
1657.000000, 92.593585
1656.000000, 92.598134
