nm, %T
1800.000000, 91.915341
1799.000000, 91.861860
1798.000000, 91.957614
1797.000000, 91.875858
1796.000000, 91.880890
1795.000000, 91.869467
1794.000000, 91.924139
1793.000000, 91.928627
1792.000000, 91.905800
1791.000000, 91.918330
1790.000000, 91.887911
1789.000000, 91.843321
1788.000000, 91.941635
1787.000000, 91.913162
1786.000000, 91.880150
1785.000000, 91.898924
1784.000000, 91.867495
1783.000000, 91.880726
1782.000000, 91.852573
1781.000000, 91.819526
1780.000000, 91.849503
1779.000000, 91.783187
1778.000000, 91.830065
1777.000000, 91.855587
1776.000000, 91.829043
1775.000000, 91.824769
1774.000000, 91.775887
1773.000000, 91.803661
1772.000000, 91.775469
1771.000000, 91.761898
1770.000000, 91.775358
1769.000000, 91.823670
1768.000000, 91.761385
1767.000000, 91.728570
1766.000000, 91.772183
1765.000000, 91.730773
1764.000000, 91.791623
1763.000000, 91.784180
1762.000000, 91.736162
1761.000000, 91.769211
1760.000000, 91.709150
1759.000000, 91.706395
1758.000000, 91.780529
1757.000000, 91.728465
1756.000000, 91.710283
1755.000000, 91.734912
1754.000000, 91.693841
1753.000000, 91.713025
1752.000000, 91.702490
1751.000000, 91.740996
1750.000000, 91.695777
1749.000000, 91.679202
1748.000000, 91.643055
1747.000000, 91.684332
1746.000000, 91.699413
1745.000000, 91.695264
1744.000000, 91.669225
1743.000000, 91.646946
1742.000000, 91.648981
1741.000000, 91.665257
1740.000000, 91.689773
1739.000000, 91.645379
1738.000000, 91.668238
1737.000000, 91.639807
1736.000000, 91.573537
1735.000000, 91.595639
1734.000000, 91.637271
1733.000000, 91.617968
1732.000000, 91.611095
1731.000000, 91.620432
1730.000000, 91.616002
1729.000000, 91.618192
1728.000000, 91.604307
1727.000000, 91.582328
1726.000000, 91.625988
1725.000000, 91.560145
1724.000000, 91.535939
1723.000000, 91.614784
1722.000000, 91.615506
1721.000000, 91.557585
1720.000000, 91.581716
1719.000000, 91.549746
1718.000000, 91.552770
1717.000000, 91.535170
1716.000000, 91.566620
1715.000000, 91.518746
1714.000000, 91.517768
1713.000000, 91.516550
1712.000000, 91.541307
1711.000000, 91.539459
1710.000000, 91.528039
1709.000000, 91.506162
1708.000000, 91.494715
1707.000000, 91.471932
1706.000000, 91.486555
1705.000000, 91.490167
1704.000000, 91.495690
1703.000000, 91.483256
1702.000000, 91.450284
1701.000000, 91.433642
1700.000000, 91.445666
1699.000000, 91.448570
1698.000000, 91.452454
1697.000000, 91.433823
1696.000000, 91.419169
1695.000000, 91.417864
1694.000000, 91.450134
1693.000000, 91.418824
1692.000000, 91.374761
1691.000000, 91.413192
1690.000000, 91.406256
1689.000000, 91.361809
1688.000000, 91.390386
1687.000000, 91.374476
1686.000000, 91.361528
1685.000000, 91.387980
1684.000000, 91.384626
1683.000000, 91.368631
1682.000000, 91.349088
1681.000000, 91.337544
1680.000000, 91.336715
1679.000000, 91.330937
1678.000000, 91.328519
1677.000000, 91.335705
1676.000000, 91.336577
1675.000000, 91.304238
1674.000000, 91.325916
1673.000000, 91.379121
1672.000000, 91.302841
1671.000000, 91.259022
1670.000000, 91.324500
1669.000000, 91.341001
1668.000000, 91.286692
1667.000000, 91.272375
1666.000000, 91.265614
1665.000000, 91.240380
1664.000000, 91.261351
1663.000000, 91.248677
1662.000000, 91.221299
1661.000000, 91.226354
1660.000000, 91.239332
1659.000000, 91.206963
1658.000000, 91.200961
1657.000000, 91.231432
1656.000000, 91.212695
1655.000000, 91.184730
1654.000000, 91.174047
1653.000000, 91.171789
1652.000000, 91.172849
1651.000000, 91.145208
1650.000000, 91.140360
1649.000000, 91.124229
1648.000000, 91.106832
1647.000000, 91.147688
1646.000000, 91.173544
1645.000000, 91.158332
1644.000000, 91.105184
1643.000000, 91.086325
1642.000000, 91.090364
1641.000000, 91.119548
1640.000000, 91.084319
1639.000000, 91.064885
1638.000000, 91.105245
1637.000000, 91.073341
1636.000000, 91.050398
1635.000000, 91.073367
1634.000000, 91.092678
1633.000000, 91.091491
1632.000000, 91.087855
1631.000000, 91.028369
1630.000000, 91.044116
1629.000000, 91.026142
1628.000000, 91.026457
1627.000000, 91.036899
1626.000000, 90.978923
1625.000000, 90.996648
1624.000000, 91.025299
1623.000000, 90.990123
1622.000000, 91.015909
1621.000000, 90.958715
1620.000000, 90.930984
1619.000000, 90.950274
1618.000000, 90.976436
1617.000000, 90.995491
1616.000000, 90.955597
1615.000000, 90.915958
1614.000000, 90.909180
1613.000000, 90.907709
1612.000000, 90.951317
1611.000000, 90.941005
1610.000000, 90.925001
1609.000000, 90.940700
1608.000000, 90.888658
1607.000000, 90.851595
1606.000000, 90.830180
1605.000000, 90.886724
1604.000000, 90.908869
1603.000000, 90.857251
1602.000000, 90.843564
1601.000000, 90.842833
1600.000000, 90.816377
1599.000000, 90.822158
1598.000000, 90.866056
1597.000000, 90.782919
1596.000000, 90.781455
1595.000000, 90.815237
1594.000000, 90.785384
1593.000000, 90.854226
1592.000000, 90.789299
1591.000000, 90.764629
1590.000000, 90.752482
1589.000000, 90.705592
