nm, %T
1800.000000, 92.855374
1799.000000, 92.861775
1798.000000, 92.908782
1797.000000, 92.904777
1796.000000, 92.887003
1795.000000, 92.869279
1794.000000, 92.891637
1793.000000, 92.873394
1792.000000, 92.909997
1791.000000, 92.871109
1790.000000, 92.892220
1789.000000, 92.864594
1788.000000, 92.883997
1787.000000, 92.927126
1786.000000, 92.912937
1785.000000, 92.883769
1784.000000, 92.886220
1783.000000, 92.834655
1782.000000, 92.801742
1781.000000, 92.834194
1780.000000, 92.840303
1779.000000, 92.819658
1778.000000, 92.826778
1777.000000, 92.880345
1776.000000, 92.813793
1775.000000, 92.832879
1774.000000, 92.835866
1773.000000, 92.829952
1772.000000, 92.811828
1771.000000, 92.760253
1770.000000, 92.770889
1769.000000, 92.860822
1768.000000, 92.838943
1767.000000, 92.801751
1766.000000, 92.788284
1765.000000, 92.749737
1764.000000, 92.803521
1763.000000, 92.790962
1762.000000, 92.756953
1761.000000, 92.793905
1760.000000, 92.753033
1759.000000, 92.754472
1758.000000, 92.772303
1757.000000, 92.789917
1756.000000, 92.813706
1755.000000, 92.755625
1754.000000, 92.739141
1753.000000, 92.741404
1752.000000, 92.703851
1751.000000, 92.779882
1750.000000, 92.760563
1749.000000, 92.797743
1748.000000, 92.741753
1747.000000, 92.718909
1746.000000, 92.744105
1745.000000, 92.739842
1744.000000, 92.725996
1743.000000, 92.706233
1742.000000, 92.746170
1741.000000, 92.705144
1740.000000, 92.726474
1739.000000, 92.747106
1738.000000, 92.772012
1737.000000, 92.751207
1736.000000, 92.716067
1735.000000, 92.690200
1734.000000, 92.709214
1733.000000, 92.732514
1732.000000, 92.724076
1731.000000, 92.734435
1730.000000, 92.707048
1729.000000, 92.714316
1728.000000, 92.729008
1727.000000, 92.737807
1726.000000, 92.738582
1725.000000, 92.683794
1724.000000, 92.650327
1723.000000, 92.702079
1722.000000, 92.723086
1721.000000, 92.708399
1720.000000, 92.754377
1719.000000, 92.692072
1718.000000, 92.699614
1717.000000, 92.698489
1716.000000, 92.704571
1715.000000, 92.714717
1714.000000, 92.688287
1713.000000, 92.639849
1712.000000, 92.683451
1711.000000, 92.686883
1710.000000, 92.677348
1709.000000, 92.687134
1708.000000, 92.691361
1707.000000, 92.655066
1706.000000, 92.645247
1705.000000, 92.637997
1704.000000, 92.647013
1703.000000, 92.663368
1702.000000, 92.677688
1701.000000, 92.652531
1700.000000, 92.634495
1699.000000, 92.648359
1698.000000, 92.644780
1697.000000, 92.661149
1696.000000, 92.666437
1695.000000, 92.638796
1694.000000, 92.628054
1693.000000, 92.644804
1692.000000, 92.633539
1691.000000, 92.631581
1690.000000, 92.611819
1689.000000, 92.606370
1688.000000, 92.620220
1687.000000, 92.584914
1686.000000, 92.583476
1685.000000, 92.617045
1684.000000, 92.609749
1683.000000, 92.601253
1682.000000, 92.615282
1681.000000, 92.633725
1680.000000, 92.625507
1679.000000, 92.589541
1678.000000, 92.566357
1677.000000, 92.560313
1676.000000, 92.570358
1675.000000, 92.578310
1674.000000, 92.615792
1673.000000, 92.639523
1672.000000, 92.612175
1671.000000, 92.613340
1670.000000, 92.625314
1669.000000, 92.593833
1668.000000, 92.548784
1667.000000, 92.540904
1666.000000, 92.551508
1665.000000, 92.518096
1664.000000, 92.567255
1663.000000, 92.576051
1662.000000, 92.502174
1661.000000, 92.495643
1660.000000, 92.519851
1659.000000, 92.554981
1658.000000, 92.593256
1657.000000, 92.573519
1656.000000, 92.553229
1655.000000, 92.519323
1654.000000, 92.499722
1653.000000, 92.551115
1652.000000, 92.517632
1651.000000, 92.509499
