nm, %T
1800.000000, 92.910595
1799.000000, 92.865511
1798.000000, 92.962049
1797.000000, 92.913372
1796.000000, 92.924507
1795.000000, 92.905352
1794.000000, 92.867433
1793.000000, 92.863539
1792.000000, 92.901347
1791.000000, 92.844754
1790.000000, 92.857913
1789.000000, 92.838229
1788.000000, 92.891767
1787.000000, 92.880582
1786.000000, 92.867883
1785.000000, 92.828735
1784.000000, 92.860146
1783.000000, 92.832210
1782.000000, 92.825520
1781.000000, 92.819944
1780.000000, 92.777539
1779.000000, 92.778338
1778.000000, 92.787176
1777.000000, 92.816007
1776.000000, 92.774092
1775.000000, 92.765105
1774.000000, 92.753834
1773.000000, 92.713756
1772.000000, 92.746941
1771.000000, 92.779125
1770.000000, 92.719373
1769.000000, 92.744398
1768.000000, 92.709488
1767.000000, 92.694415
1766.000000, 92.746286
1765.000000, 92.690646
1764.000000, 92.730165
1763.000000, 92.703299
1762.000000, 92.620022
1761.000000, 92.651046
1760.000000, 92.646875
1759.000000, 92.671301
1758.000000, 92.644078
1757.000000, 92.633241
1756.000000, 92.643620
1755.000000, 92.649586
1754.000000, 92.673634
1753.000000, 92.634004
1752.000000, 92.650213
1751.000000, 92.640138
1750.000000, 92.581840
1749.000000, 92.582647
1748.000000, 92.589222
1747.000000, 92.577401
1746.000000, 92.588038
1745.000000, 92.564428
1744.000000, 92.606626
1743.000000, 92.567975
1742.000000, 92.590145
1741.000000, 92.550274
1740.000000, 92.532952
1739.000000, 92.507859
1738.000000, 92.517726
1737.000000, 92.537326
1736.000000, 92.516263
1735.000000, 92.493045
1734.000000, 92.472363
1733.000000, 92.459090
1732.000000, 92.503604
1731.000000, 92.490559
1730.000000, 92.466882
1729.000000, 92.441168
1728.000000, 92.461974
1727.000000, 92.483637
1726.000000, 92.467981
1725.000000, 92.478359
1724.000000, 92.450670
1723.000000, 92.448393
1722.000000, 92.453307
1721.000000, 92.440439
1720.000000, 92.457899
1719.000000, 92.407786
1718.000000, 92.355971
1717.000000, 92.376242
1716.000000, 92.373408
1715.000000, 92.424178
1714.000000, 92.398149
1713.000000, 92.364951
1712.000000, 92.368250
1711.000000, 92.353353
1710.000000, 92.340440
1709.000000, 92.341296
1708.000000, 92.356411
1707.000000, 92.330772
1706.000000, 92.338327
1705.000000, 92.369665
1704.000000, 92.340304
1703.000000, 92.270861
1702.000000, 92.295808
1701.000000, 92.309973
1700.000000, 92.289502
1699.000000, 92.295668
1698.000000, 92.292122
1697.000000, 92.250725
1696.000000, 92.242903
1695.000000, 92.250316
1694.000000, 92.250553
1693.000000, 92.267902
1692.000000, 92.221228
1691.000000, 92.193355
1690.000000, 92.227899
1689.000000, 92.253811
1688.000000, 92.226600
1687.000000, 92.224036
1686.000000, 92.224361
1685.000000, 92.205008
1684.000000, 92.185425
1683.000000, 92.178558
1682.000000, 92.214100
1681.000000, 92.187555
1680.000000, 92.170007
1679.000000, 92.202316
1678.000000, 92.188338
1677.000000, 92.190445
1676.000000, 92.181061
1675.000000, 92.178271
1674.000000, 92.184848
1673.000000, 92.150367
1672.000000, 92.149390
1671.000000, 92.173429
1670.000000, 92.167620
1669.000000, 92.126190
1668.000000, 92.106636
1667.000000, 92.121125
1666.000000, 92.135239
1665.000000, 92.132963
1664.000000, 92.128193
1663.000000, 92.152417
1662.000000, 92.115105
1661.000000, 92.090699
1660.000000, 92.097329
1659.000000, 92.125036
1658.000000, 92.081718
1657.000000, 92.077454
1656.000000, 92.082976
1655.000000, 92.100002
1654.000000, 92.091655
1653.000000, 92.111937
1652.000000, 92.121941
1651.000000, 92.094098
1650.000000, 92.063791
1649.000000, 92.044903
1648.000000, 92.027138
1647.000000, 92.046344
1646.000000, 92.076085
1645.000000, 92.090141
1644.000000, 92.081055
1643.000000, 92.044938
1642.000000, 92.089102
1641.000000, 92.081558
1640.000000, 92.064320
1639.000000, 92.103054
1638.000000, 92.053698
1637.000000, 92.020079
1636.000000, 92.073545
1635.000000, 92.142734
1634.000000, 92.076372
1633.000000, 92.040058
1632.000000, 92.068887
1631.000000, 92.042491
1630.000000, 92.045999
1629.000000, 92.036788
1628.000000, 92.065267
1627.000000, 92.043488
1626.000000, 92.012109
1625.000000, 92.032402
1624.000000, 92.048904
1623.000000, 91.971654
1622.000000, 92.051877
1621.000000, 92.050881
1620.000000, 92.067187
1619.000000, 92.051068
1618.000000, 92.043937
1617.000000, 92.090517
1616.000000, 92.038535
1615.000000, 92.046439
1614.000000, 92.059427
1613.000000, 92.083564
1612.000000, 92.038776
1611.000000, 92.055333
1610.000000, 92.047641
1609.000000, 92.050287
1608.000000, 92.046151
1607.000000, 92.079233
1606.000000, 92.049140
1605.000000, 92.056146
1604.000000, 92.056011
1603.000000, 92.099589
1602.000000, 92.085762
1601.000000, 92.025634
1600.000000, 92.062606
1599.000000, 92.070725
1598.000000, 92.098148
1597.000000, 92.049194
1596.000000, 92.141613
1595.000000, 92.127257
1594.000000, 92.156612
1593.000000, 92.109239
1592.000000, 92.120782
1591.000000, 92.092208
1590.000000, 92.087287
1589.000000, 92.106679
1588.000000, 92.139362
1587.000000, 92.097458
1586.000000, 92.108911
1585.000000, 92.126288
1584.000000, 92.084805
1583.000000, 92.076055
1582.000000, 92.109357
1581.000000, 92.091796
1580.000000, 92.143405
1579.000000, 92.142453
1578.000000, 92.128350
1577.000000, 92.105017
1576.000000, 92.124534
1575.000000, 92.101283
1574.000000, 92.159928
1573.000000, 92.107015
1572.000000, 92.179764
1571.000000, 92.170433
1570.000000, 92.192149
1569.000000, 92.164922
1568.000000, 92.160858
1567.000000, 92.153052
1566.000000, 92.233475
1565.000000, 92.156093
1564.000000, 92.147794
1563.000000, 92.226424
1562.000000, 92.187096
1561.000000, 92.168109
1560.000000, 92.200134
1559.000000, 92.242374
1558.000000, 92.167102
1557.000000, 92.240287
1556.000000, 92.247963
1555.000000, 92.236651
1554.000000, 92.221598
1553.000000, 92.269263
1552.000000, 92.255947
1551.000000, 92.235751
1550.000000, 92.254102
1549.000000, 92.330352
1548.000000, 92.307138
1547.000000, 92.267712
1546.000000, 92.259383
1545.000000, 92.325239
1544.000000, 92.288309
1543.000000, 92.287749
1542.000000, 92.297431
1541.000000, 92.292454
1540.000000, 92.310645
1539.000000, 92.291068
1538.000000, 92.324458
1537.000000, 92.281960
1536.000000, 92.339231
1535.000000, 92.335650
1534.000000, 92.300253
1533.000000, 92.317018
1532.000000, 92.328069
1531.000000, 92.390664
1530.000000, 92.366650
1529.000000, 92.341676
1528.000000, 92.378763
1527.000000, 92.366740
1526.000000, 92.380241
1525.000000, 92.366931
1524.000000, 92.388848
1523.000000, 92.385825
1522.000000, 92.426641
1521.000000, 92.406317
1520.000000, 92.427200
1519.000000, 92.436661
1518.000000, 92.466273
1517.000000, 92.474759
1516.000000, 92.469383
1515.000000, 92.528901
1514.000000, 92.557461
1513.000000, 92.470298
1512.000000, 92.499644
1511.000000, 92.531148
1510.000000, 92.508905
1509.000000, 92.555078
1508.000000, 92.545448
1507.000000, 92.511042
1506.000000, 92.543815
1505.000000, 92.545272
1504.000000, 92.543423
1503.000000, 92.557938
1502.000000, 92.568435
1501.000000, 92.524389
1500.000000, 92.595932
1499.000000, 92.566609
1498.000000, 92.540633
1497.000000, 92.567294
1496.000000, 92.578418
1495.000000, 92.603874
1494.000000, 92.618336
1493.000000, 92.595430
1492.000000, 92.558842
1491.000000, 92.570035
1490.000000, 92.646458
1489.000000, 92.651335
1488.000000, 92.608676
1487.000000, 92.637661
1486.000000, 92.647520
1485.000000, 92.649697
