Labels,T18,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.396E+4,
2E05,3.915E+4,
4E05,3.921E+4,
6E05,3.802E+4,
800000.060000,3.785E+4,
1E06,3.703E+4,
1.2E06,3.726E+4,
1.4E06,3.578E+4,
1.6E06,3.559E+4,
1.8E06,3.545E+4,
2E06,3.516E+4,
2.2E06,3.469E+4,
2.4E06,3.358E+4,
2.6E06,3.366E+4,
2.8E06,3.338E+4,
3E06,3.303E+4,
3.2E06,3.195E+4,
3.4E06,3.149E+4,
3.6E06,3.157E+4,
3.8E06,3.081E+4,
4E06,3.084E+4,
4.2E06,3.035E+4,
4.4E06,3.017E+4,
4.6E06,2.963E+4,
4.8E06,2.950E+4,
5E06,2.918E+4,
5.2E06,2.873E+4,
5.4E06,2.832E+4,
5.6E06,2.784E+4,
5.8E06,2.755E+4,
6E06,2.722E+4,
6.2E06,2.670E+4,
6400000.500000,2.696E+4,
6600000.500000,2.618E+4,
6800000.500000,2.574E+4,
7000000.500000,2.579E+4,
7200000.600000,2.570E+4,
7400000.600000,2.519E+4,
7600000.600000,2.502E+4,
7800000.600000,2.460E+4,
8000000.600000,2.455E+4,
8200000.600000,2.389E+4,
8400000.700000,2.402E+4,
8600000.700000,2.358E+4,
8800000.700000,2.329E+4,
9000000.700000,2.304E+4,
9200000.700000,2.282E+4,
9400000.700000,2.238E+4,
9600000.800000,2.254E+4,
9800000.800000,2.209E+4,
1E07,2.195E+4,
1.02E07,2.158E+4,
1.04E07,2.127E+4,
1.06E07,2.117E+4,
1.08E07,2.093E+4,
1.1E07,2.058E+4,
1.12E07,2.047E+4,
1.14E07,2.044E+4,
1.16E07,2.031E+4,
1.18E07,1.993E+4,
1.2E07,1.974E+4,
1.22E07,1.945E+4,
1.24E07,1.943E+4,
1.26E07,1.906E+4,
1.28E07,1.889E+4,
1.3E07,1.887E+4,
1.32E07,1.860E+4,
1.34E07,1.823E+4,
1.36E07,1.809E+4,
1.38E07,1.818E+4,
1.4E07,1.801E+4,
1.42E07,1.765E+4,
1.44E07,1.759E+4,
1.46E07,1.754E+4,
1.48E07,1.733E+4,
1.5E07,1.706E+4,
1.52E07,1.717E+4,
1.54E07,1.687E+4,
1.56E07,1.657E+4,
1.58E07,1.645E+4,
1.6E07,1.616E+4,
1.62E07,1.633E+4,
1.64E07,1.628E+4,
1.66E07,1.602E+4,
1.68E07,1.585E+4,
1.7E07,1.563E+4,
1.72E07,1.561E+4,
1.74E07,1.548E+4,
1.76E07,1.507E+4,
1.78E07,1.528E+4,
1.8E07,1.512E+4,
1.82E07,1.461E+4,
1.84E07,1.505E+4,
1.86E07,1.473E+4,
1.88E07,1.456E+4,
1.9E07,1.456E+4,
1.92E07,1.450E+4,
1.94E07,1.408E+4,
1.96E07,1.420E+4,
1.98E07,1.432E+4,
2E07,1.412E+4,
2.02E07,1.397E+4,
2.04E07,1.369E+4,
2.06E07,1.386E+4,
2.08E07,1.366E+4,
2.1E07,1.343E+4,
2.12E07,1.333E+4,
2.14E07,1.341E+4,
2.16E07,1.323E+4,
2.18E07,1.305E+4,
2.2E07,1.299E+4,
2.22E07,1.264E+4,
2.24E07,1.287E+4,
2.26E07,1.264E+4,
2.28E07,1.272E+4,
2.3E07,1.273E+4,
2.32E07,1.254E+4,
2.34E07,1.244E+4,
2.36E07,1.251E+4,
2.38E07,1.249E+4,
2.4E07,1.217E+4,
2.42E07,1.220E+4,
2.44E07,1.216E+4,
2.46E07,1.214E+4,
2.48E07,1.195E+4,
2.5E07,1.186E+4,
2.52E07,1.217E+4,
2.54E07,1.158E+4,
2.56E07,1.176E+4,
2.58E07,1.150E+4,
2.6E07,1.157E+4,
2.62E07,1.129E+4,
2.64E07,1.158E+4,
2.66E07,1.128E+4,
2.68E07,1.127E+4,
2.7E07,1.121E+4,
2.72E07,1.121E+4,
2.74E07,1.131E+4,
2.76E07,1.107E+4,
2.78E07,1.101E+4,
2.8E07,1.075E+4,
2.82E07,1.100E+4,
2.84E07,1.070E+4,
2.86E07,1.101E+4,
2.88E07,1.083E+4,
2.9E07,1.084E+4,
2.92E07,1.055E+4,
2.94E07,1.082E+4,
2.96E07,1.054E+4,
2.98E07,1.059E+4,
3E07,1.058E+4,
3.02E07,1.039E+4,
3.04E07,1.033E+4,
3.06E07,1.038E+4,
3.08E07,1.040E+4,
3.1E07,1.030E+4,
3.12E07,9.930E+3,
3.14E07,1.037E+4,
3.16E07,1.018E+4,
3.18E07,1.018E+4,
3.2E07,1.009E+4,
3.22E07,1.014E+4,
3.24E07,1.018E+4,
3.26E07,9.800E+3,
3.28E07,9.967E+3,
3.3E07,9.868E+3,
3.32E07,9.791E+3,
3.34E07,9.996E+3,
3.36E07,9.737E+3,
3.38E07,9.771E+3,
3.4E07,9.701E+3,
3.42E07,9.786E+3,
3.44E07,9.611E+3,
3.46E07,9.599E+3,
3.48E07,9.809E+3,
3.5E07,9.631E+3,
3.52E07,9.539E+3,
3.54E07,9.462E+3,
3.56E07,9.512E+3,
3.58E07,9.427E+3,
3.6E07,9.280E+3,
3.62E07,9.335E+3,
3.64E07,9.569E+3,
3.66E07,9.380E+3,
3.68E07,9.215E+3,
3.7E07,9.294E+3,
3.72E07,9.201E+3,
3.74E07,9.324E+3,
3.76E07,9.228E+3,
3.78E07,9.110E+3,
3.8E07,9.194E+3,
3.82E07,9.025E+3,
3.84E07,8.938E+3,
3.86E07,9.130E+3,
3.88E07,8.990E+3,
3.9E07,9.105E+3,
3.92E07,9.064E+3,
3.94E07,8.952E+3,
3.96E07,8.981E+3,
3.98E07,8.769E+3,
4E07,9.033E+3,
4.02E07,8.918E+3,
4.04E07,8.815E+3,
4.06E07,8.822E+3,
4.08E07,8.854E+3,
4.1E07,8.754E+3,
4.12E07,8.858E+3,
4.14E07,8.848E+3,
4.16E07,9.048E+3,
4.18E07,8.608E+3,
4.2E07,8.738E+3,
4.22E07,8.758E+3,
4.24E07,8.785E+3,
4.26E07,8.630E+3,
4.28E07,8.475E+3,
4.3E07,8.608E+3,
4.32E07,8.736E+3,
4.34E07,8.746E+3,
4.36E07,8.584E+3,
4.38E07,8.678E+3,
4.4E07,8.711E+3,
4.42E07,8.561E+3,
4.44E07,8.288E+3,
4.46E07,8.642E+3,
4.48E07,8.600E+3,
4.5E07,8.279E+3,
4.52E07,8.352E+3,
4.54E07,8.504E+3,
4.56E07,8.586E+3,
4.58E07,8.329E+3,
4.6E07,8.767E+3,
4.62E07,8.304E+3,
4.64E07,8.443E+3,
4.66E07,8.499E+3,
4.68E07,8.575E+3,
4.7E07,8.292E+3,
4.72E07,8.300E+3,
4.74E07,8.278E+3,
4.76E07,8.390E+3,
4.78E07,8.442E+3,
4.8E07,8.536E+3,
4.82E07,8.338E+3,
4.84E07,8.330E+3,
4.86E07,8.265E+3,
4.88E07,8.428E+3,
4.9E07,8.160E+3,
4.92E07,8.163E+3,
4.94E07,8.314E+3,
4.96E07,8.431E+3,
4.98E07,8.200E+3,
5E07,8.102E+3,
5.02E07,8.154E+3,
5.04E07,8.034E+3,
5.06E07,8.185E+3,
5.08E07,8.162E+3,
5.1E07,8.158E+3,
5.12E07,8.249E+3,
5.14E07,8.215E+3,
5.16E07,8.380E+3,
5.18E07,8.189E+3,
5.2E07,8.196E+3,
5.22E07,8.256E+3,
5.24E07,8.092E+3,
5.26E07,8.069E+3,
5.28E07,8.245E+3,
5.3E07,8.127E+3,
5.32E07,8.238E+3,
5.34E07,8.175E+3,
5.36E07,8.215E+3,
5.38E07,8.254E+3,
5.4E07,8.111E+3,
5.42E07,8.218E+3,
5.44E07,7.919E+3,
5.46E07,8.035E+3,
5.48E07,7.900E+3,
5.5E07,8.060E+3,
5.52E07,8.040E+3,
5.54E07,8.113E+3,
5.56E07,7.937E+3,
5.58E07,7.933E+3,
5.6E07,7.972E+3,
5.62E07,7.911E+3,
5.64E07,7.853E+3,
5.66E07,7.791E+3,
5.68E07,7.952E+3,
5.7E07,8.040E+3,
5.72E07,8.048E+3,
5.74E07,8.039E+3,
5.76E07,8.036E+3,
5.78E07,7.923E+3,
5.8E07,7.987E+3,
5.82E07,7.973E+3,
5.84E07,8.128E+3,
5.86E07,7.989E+3,
5.88E07,7.923E+3,
5.9E07,7.940E+3,
5.92E07,7.871E+3,
5.94E07,7.943E+3,
5.96E07,7.859E+3,
5.98E07,7.888E+3,
6E07,7.954E+3,
6.02E07,7.937E+3,
6.04E07,7.890E+3,
6.06E07,7.999E+3,
6.08E07,7.896E+3,
6.1E07,7.954E+3,
6.12E07,7.809E+3,
6.14E07,7.950E+3,
6.16E07,7.972E+3,
6.18E07,7.902E+3,
6.2E07,8.025E+3,
6.22E07,7.918E+3,
6.24E07,7.766E+3,
6.26E07,8.011E+3,
6.28E07,7.931E+3,
6.3E07,8.041E+3,
6.32E07,7.927E+3,
6.34E07,7.938E+3,
6.36E07,7.940E+3,
6.38E07,7.735E+3,
64000005.000000,7.966E+3,
64200005.000000,7.995E+3,
64400005.000000,7.741E+3,
64600005.000000,7.958E+3,
64800005.000000,7.938E+3,
65000005.000000,7.849E+3,
65200005.000000,7.851E+3,
65400005.000000,7.768E+3,
65600005.000000,7.822E+3,
65800005.000000,7.784E+3,
66000005.000000,7.831E+3,
