Labels,T3,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,8.434E+3,
2E05,1.386E+4,
4E05,1.376E+4,
6E05,1.362E+4,
800000.060000,1.350E+4,
1E06,1.331E+4,
1.2E06,1.329E+4,
1.4E06,1.335E+4,
1.6E06,1.315E+4,
1.8E06,1.309E+4,
2E06,1.313E+4,
2.2E06,1.284E+4,
2.4E06,1.264E+4,
2.6E06,1.253E+4,
2.8E06,1.244E+4,
3E06,1.233E+4,
3.2E06,1.244E+4,
3.4E06,1.244E+4,
3.6E06,1.217E+4,
3.8E06,1.192E+4,
4E06,1.199E+4,
4.2E06,1.174E+4,
4.4E06,1.187E+4,
4.6E06,1.160E+4,
4.8E06,1.156E+4,
5E06,1.169E+4,
5.2E06,1.142E+4,
5.4E06,1.125E+4,
5.6E06,1.140E+4,
5.8E06,1.129E+4,
6E06,1.107E+4,
6.2E06,1.118E+4,
6400000.500000,1.097E+4,
6600000.500000,1.110E+4,
6800000.500000,1.090E+4,
7000000.500000,1.079E+4,
7200000.600000,1.078E+4,
7400000.600000,1.081E+4,
7600000.600000,1.080E+4,
7800000.600000,1.046E+4,
8000000.600000,1.044E+4,
8200000.600000,1.055E+4,
8400000.700000,1.038E+4,
8600000.700000,1.044E+4,
8800000.700000,1.018E+4,
9000000.700000,1.012E+4,
9200000.700000,1.012E+4,
9400000.700000,1.030E+4,
9600000.800000,1.012E+4,
9800000.800000,9.852E+3,
1E07,1.005E+4,
1.02E07,1.000E+4,
1.04E07,9.958E+3,
1.06E07,9.811E+3,
1.08E07,1.005E+4,
1.1E07,9.755E+3,
1.12E07,9.575E+3,
1.14E07,9.500E+3,
1.16E07,9.530E+3,
1.18E07,9.691E+3,
1.2E07,9.579E+3,
1.22E07,9.386E+3,
1.24E07,9.364E+3,
1.26E07,9.358E+3,
1.28E07,9.229E+3,
1.3E07,9.213E+3,
1.32E07,9.290E+3,
1.34E07,9.070E+3,
1.36E07,9.057E+3,
1.38E07,9.034E+3,
1.4E07,9.004E+3,
1.42E07,9.000E+3,
1.44E07,9.135E+3,
1.46E07,9.026E+3,
1.48E07,8.953E+3,
1.5E07,8.961E+3,
1.52E07,8.854E+3,
1.54E07,8.787E+3,
1.56E07,8.832E+3,
1.58E07,8.743E+3,
1.6E07,8.833E+3,
1.62E07,8.721E+3,
1.64E07,8.762E+3,
1.66E07,8.820E+3,
1.68E07,8.747E+3,
1.7E07,8.618E+3,
1.72E07,8.567E+3,
1.74E07,8.677E+3,
1.76E07,8.565E+3,
1.78E07,8.373E+3,
1.8E07,8.561E+3,
1.82E07,8.321E+3,
1.84E07,8.441E+3,
1.86E07,8.303E+3,
1.88E07,8.520E+3,
1.9E07,8.255E+3,
1.92E07,8.265E+3,
1.94E07,8.222E+3,
1.96E07,8.333E+3,
1.98E07,8.216E+3,
2E07,8.298E+3,
2.02E07,8.255E+3,
2.04E07,8.060E+3,
2.06E07,8.098E+3,
2.08E07,8.046E+3,
2.1E07,8.003E+3,
2.12E07,7.968E+3,
2.14E07,7.954E+3,
2.16E07,8.144E+3,
2.18E07,8.181E+3,
2.2E07,8.048E+3,
2.22E07,7.999E+3,
2.24E07,7.841E+3,
2.26E07,7.961E+3,
2.28E07,8.052E+3,
2.3E07,7.995E+3,
2.32E07,7.872E+3,
2.34E07,8.067E+3,
2.36E07,7.788E+3,
2.38E07,7.848E+3,
2.4E07,7.829E+3,
2.42E07,7.850E+3,
2.44E07,8.005E+3,
2.46E07,7.654E+3,
2.48E07,7.722E+3,
2.5E07,7.540E+3,
2.52E07,7.751E+3,
2.54E07,7.785E+3,
2.56E07,7.878E+3,
2.58E07,7.734E+3,
2.6E07,7.791E+3,
2.62E07,7.746E+3,
2.64E07,7.849E+3,
2.66E07,7.570E+3,
2.68E07,7.700E+3,
2.7E07,7.797E+3,
2.72E07,7.616E+3,
2.74E07,7.515E+3,
2.76E07,7.572E+3,
2.78E07,7.748E+3,
2.8E07,7.423E+3,
2.82E07,7.471E+3,
2.84E07,7.527E+3,
2.86E07,7.651E+3,
2.88E07,7.451E+3,
2.9E07,7.497E+3,
2.92E07,7.640E+3,
2.94E07,7.557E+3,
2.96E07,7.521E+3,
2.98E07,7.398E+3,
3E07,7.708E+3,
3.02E07,7.469E+3,
3.04E07,7.395E+3,
3.06E07,7.418E+3,
3.08E07,7.397E+3,
3.1E07,7.451E+3,
3.12E07,7.524E+3,
3.14E07,7.552E+3,
3.16E07,7.475E+3,
3.18E07,7.378E+3,
3.2E07,7.513E+3,
3.22E07,7.368E+3,
3.24E07,7.332E+3,
3.26E07,7.393E+3,
3.28E07,7.414E+3,
3.3E07,7.361E+3,
3.32E07,7.506E+3,
3.34E07,7.348E+3,
3.36E07,7.353E+3,
3.38E07,7.351E+3,
3.4E07,7.276E+3,
3.42E07,7.313E+3,
3.44E07,7.407E+3,
3.46E07,7.466E+3,
3.48E07,7.211E+3,
3.5E07,7.399E+3,
3.52E07,7.168E+3,
3.54E07,7.191E+3,
3.56E07,7.321E+3,
3.58E07,7.265E+3,
3.6E07,7.353E+3,
3.62E07,7.210E+3,
3.64E07,7.129E+3,
3.66E07,7.113E+3,
3.68E07,7.246E+3,
3.7E07,7.192E+3,
3.72E07,7.272E+3,
3.74E07,7.180E+3,
3.76E07,7.179E+3,
3.78E07,7.309E+3,
3.8E07,7.311E+3,
3.82E07,7.210E+3,
3.84E07,7.264E+3,
3.86E07,7.089E+3,
3.88E07,7.324E+3,
3.9E07,7.265E+3,
3.92E07,7.179E+3,
3.94E07,7.019E+3,
3.96E07,7.134E+3,
3.98E07,7.108E+3,
4E07,7.159E+3,
4.02E07,7.068E+3,
4.04E07,7.094E+3,
4.06E07,7.048E+3,
4.08E07,7.152E+3,
4.1E07,7.154E+3,
4.12E07,7.222E+3,
4.14E07,7.150E+3,
4.16E07,7.112E+3,
4.18E07,7.082E+3,
4.2E07,7.111E+3,
4.22E07,7.225E+3,
4.24E07,7.113E+3,
4.26E07,6.956E+3,
4.28E07,7.293E+3,
4.3E07,7.127E+3,
4.32E07,7.147E+3,
4.34E07,7.242E+3,
4.36E07,7.027E+3,
4.38E07,7.110E+3,
4.4E07,6.971E+3,
4.42E07,7.267E+3,
4.44E07,7.162E+3,
4.46E07,6.930E+3,
4.48E07,6.989E+3,
4.5E07,6.953E+3,
4.52E07,6.966E+3,
4.54E07,6.906E+3,
4.56E07,7.080E+3,
4.58E07,7.041E+3,
4.6E07,7.088E+3,
4.62E07,7.195E+3,
4.64E07,6.983E+3,
4.66E07,6.977E+3,
4.68E07,7.004E+3,
4.7E07,7.160E+3,
4.72E07,7.042E+3,
4.74E07,7.099E+3,
4.76E07,6.927E+3,
4.78E07,7.053E+3,
4.8E07,6.949E+3,
4.82E07,6.970E+3,
4.84E07,7.115E+3,
4.86E07,6.990E+3,
4.88E07,7.158E+3,
4.9E07,7.004E+3,
4.92E07,6.823E+3,
4.94E07,6.994E+3,
4.96E07,7.006E+3,
4.98E07,6.931E+3,
5E07,7.158E+3,
5.02E07,6.936E+3,
5.04E07,7.098E+3,
5.06E07,7.015E+3,
5.08E07,7.095E+3,
5.1E07,7.035E+3,
5.12E07,7.047E+3,
5.14E07,7.088E+3,
5.16E07,6.978E+3,
5.18E07,7.072E+3,
5.2E07,6.923E+3,
5.22E07,7.030E+3,
5.24E07,6.858E+3,
5.26E07,7.039E+3,
5.28E07,6.991E+3,
5.3E07,7.158E+3,
5.32E07,6.940E+3,
5.34E07,6.874E+3,
5.36E07,6.981E+3,
5.38E07,6.869E+3,
5.4E07,6.894E+3,
5.42E07,6.913E+3,
5.44E07,6.888E+3,
5.46E07,6.701E+3,
5.48E07,6.929E+3,
5.5E07,7.129E+3,
5.52E07,6.765E+3,
5.54E07,6.847E+3,
5.56E07,7.084E+3,
5.58E07,6.903E+3,
5.6E07,6.880E+3,
5.62E07,6.919E+3,
5.64E07,6.933E+3,
5.66E07,6.921E+3,
5.68E07,6.947E+3,
5.7E07,6.895E+3,
5.72E07,7.015E+3,
5.74E07,6.974E+3,
5.76E07,6.901E+3,
5.78E07,7.020E+3,
5.8E07,7.041E+3,
5.82E07,6.908E+3,
5.84E07,6.865E+3,
5.86E07,6.924E+3,
5.88E07,7.020E+3,
5.9E07,6.963E+3,
5.92E07,6.812E+3,
5.94E07,6.913E+3,
5.96E07,7.019E+3,
5.98E07,7.056E+3,
6E07,7.095E+3,
6.02E07,7.070E+3,
6.04E07,6.888E+3,
6.06E07,6.959E+3,
6.08E07,7.067E+3,
6.1E07,6.947E+3,
6.12E07,7.001E+3,
6.14E07,6.944E+3,
6.16E07,6.909E+3,
6.18E07,6.897E+3,
6.2E07,6.998E+3,
6.22E07,7.135E+3,
6.24E07,6.940E+3,
6.26E07,6.926E+3,
6.28E07,6.863E+3,
6.3E07,7.009E+3,
6.32E07,6.861E+3,
6.34E07,6.932E+3,
6.36E07,6.738E+3,
6.38E07,6.986E+3,
64000005.000000,6.860E+3,
64200005.000000,6.928E+3,
64400005.000000,7.080E+3,
64600005.000000,6.878E+3,
64800005.000000,6.923E+3,
65000005.000000,6.897E+3,
65200005.000000,6.993E+3,
65400005.000000,6.894E+3,
65600005.000000,6.915E+3,
65800005.000000,6.949E+3,
66000005.000000,7.009E+3,
