Labels,T5_2ms,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,7.742E+3,
2E05,1.694E+4,
4E05,2.728E+4,
6E05,3.768E+4,
800000.060000,4.762E+4,
1E06,5.643E+4,
1.2E06,6.555E+4,
1.4E06,7.510E+4,
1.6E06,8.317E+4,
1.8E06,9.167E+4,
2E06,9.901E+4,
2.2E06,9.881E+4,
2.4E06,9.664E+4,
2.6E06,9.606E+4,
2.8E06,9.477E+4,
3E06,9.258E+4,
3.2E06,9.126E+4,
3.4E06,9.004E+4,
3.6E06,8.930E+4,
3.8E06,8.781E+4,
4E06,8.629E+4,
4.2E06,8.485E+4,
4.4E06,8.356E+4,
4.6E06,8.232E+4,
4.8E06,8.158E+4,
5E06,8.013E+4,
5.2E06,7.991E+4,
5.4E06,7.831E+4,
5.6E06,7.691E+4,
5.8E06,7.582E+4,
6E06,7.509E+4,
6.2E06,7.437E+4,
6400000.500000,7.271E+4,
6600000.500000,7.147E+4,
6800000.500000,7.166E+4,
7000000.500000,6.999E+4,
7200000.600000,6.919E+4,
7400000.600000,6.804E+4,
7600000.600000,6.733E+4,
7800000.600000,6.650E+4,
8000000.600000,6.560E+4,
8200000.600000,6.444E+4,
8400000.700000,6.369E+4,
8600000.700000,6.285E+4,
8800000.700000,6.184E+4,
9000000.700000,6.116E+4,
9200000.700000,6.051E+4,
9400000.700000,5.994E+4,
9600000.800000,5.911E+4,
9800000.800000,5.825E+4,
1E07,5.728E+4,
1.02E07,5.654E+4,
1.04E07,5.553E+4,
1.06E07,5.485E+4,
1.08E07,5.439E+4,
1.1E07,5.357E+4,
1.12E07,5.291E+4,
1.14E07,5.239E+4,
1.16E07,5.188E+4,
1.18E07,5.108E+4,
1.2E07,5.041E+4,
1.22E07,4.966E+4,
1.24E07,4.926E+4,
1.26E07,4.800E+4,
1.28E07,4.733E+4,
1.3E07,4.714E+4,
1.32E07,4.667E+4,
1.34E07,4.590E+4,
1.36E07,4.574E+4,
1.38E07,4.472E+4,
1.4E07,4.449E+4,
1.42E07,4.376E+4,
1.44E07,4.312E+4,
1.46E07,4.254E+4,
1.48E07,4.220E+4,
1.5E07,4.191E+4,
1.52E07,4.088E+4,
1.54E07,4.052E+4,
1.56E07,4.005E+4,
1.58E07,3.965E+4,
1.6E07,3.905E+4,
1.62E07,3.838E+4,
1.64E07,3.800E+4,
1.66E07,3.748E+4,
1.68E07,3.728E+4,
1.7E07,3.670E+4,
1.72E07,3.619E+4,
1.74E07,3.585E+4,
1.76E07,3.532E+4,
1.78E07,3.488E+4,
1.8E07,3.449E+4,
1.82E07,3.414E+4,
1.84E07,3.367E+4,
1.86E07,3.323E+4,
1.88E07,3.283E+4,
1.9E07,3.233E+4,
1.92E07,3.230E+4,
1.94E07,3.208E+4,
1.96E07,3.136E+4,
1.98E07,3.106E+4,
2E07,3.068E+4,
2.02E07,3.016E+4,
2.04E07,3.021E+4,
2.06E07,2.961E+4,
2.08E07,2.939E+4,
2.1E07,2.865E+4,
2.12E07,2.860E+4,
2.14E07,2.829E+4,
2.16E07,2.795E+4,
2.18E07,2.745E+4,
2.2E07,2.745E+4,
2.22E07,2.716E+4,
2.24E07,2.647E+4,
2.26E07,2.619E+4,
2.28E07,2.620E+4,
2.3E07,2.579E+4,
2.32E07,2.575E+4,
2.34E07,2.515E+4,
2.36E07,2.486E+4,
2.38E07,2.459E+4,
2.4E07,2.416E+4,
2.42E07,2.418E+4,
2.44E07,2.365E+4,
2.46E07,2.364E+4,
2.48E07,2.353E+4,
2.5E07,2.273E+4,
2.52E07,2.294E+4,
2.54E07,2.289E+4,
2.56E07,2.262E+4,
2.58E07,2.194E+4,
2.6E07,2.224E+4,
2.62E07,2.188E+4,
2.64E07,2.143E+4,
2.66E07,2.135E+4,
2.68E07,2.114E+4,
2.7E07,2.110E+4,
2.72E07,2.061E+4,
2.74E07,2.042E+4,
2.76E07,2.024E+4,
2.78E07,1.988E+4,
2.8E07,1.957E+4,
2.82E07,1.988E+4,
2.84E07,1.978E+4,
2.86E07,1.952E+4,
2.88E07,1.899E+4,
2.9E07,1.875E+4,
2.92E07,1.866E+4,
2.94E07,1.826E+4,
2.96E07,1.813E+4,
2.98E07,1.828E+4,
3E07,1.813E+4,
3.02E07,1.771E+4,
3.04E07,1.763E+4,
3.06E07,1.750E+4,
3.08E07,1.725E+4,
3.1E07,1.723E+4,
3.12E07,1.685E+4,
3.14E07,1.683E+4,
3.16E07,1.675E+4,
3.18E07,1.689E+4,
3.2E07,1.637E+4,
3.22E07,1.635E+4,
3.24E07,1.617E+4,
3.26E07,1.614E+4,
3.28E07,1.570E+4,
3.3E07,1.583E+4,
3.32E07,1.570E+4,
3.34E07,1.543E+4,
3.36E07,1.526E+4,
3.38E07,1.518E+4,
3.4E07,1.532E+4,
3.42E07,1.499E+4,
3.44E07,1.502E+4,
3.46E07,1.477E+4,
3.48E07,1.468E+4,
3.5E07,1.470E+4,
3.52E07,1.447E+4,
3.54E07,1.427E+4,
3.56E07,1.402E+4,
3.58E07,1.391E+4,
3.6E07,1.391E+4,
3.62E07,1.365E+4,
3.64E07,1.366E+4,
3.66E07,1.366E+4,
3.68E07,1.349E+4,
3.7E07,1.347E+4,
3.72E07,1.307E+4,
3.74E07,1.334E+4,
3.76E07,1.307E+4,
3.78E07,1.301E+4,
3.8E07,1.290E+4,
3.82E07,1.259E+4,
3.84E07,1.257E+4,
3.86E07,1.270E+4,
3.88E07,1.261E+4,
3.9E07,1.257E+4,
3.92E07,1.214E+4,
3.94E07,1.235E+4,
3.96E07,1.210E+4,
3.98E07,1.226E+4,
4E07,1.208E+4,
4.02E07,1.186E+4,
4.04E07,1.175E+4,
4.06E07,1.203E+4,
4.08E07,1.169E+4,
4.1E07,1.178E+4,
4.12E07,1.157E+4,
4.14E07,1.134E+4,
4.16E07,1.132E+4,
4.18E07,1.136E+4,
4.2E07,1.126E+4,
4.22E07,1.125E+4,
4.24E07,1.118E+4,
4.26E07,1.129E+4,
4.28E07,1.094E+4,
4.3E07,1.088E+4,
4.32E07,1.077E+4,
4.34E07,1.087E+4,
4.36E07,1.084E+4,
4.38E07,1.061E+4,
4.4E07,1.096E+4,
4.42E07,1.054E+4,
4.44E07,1.056E+4,
4.46E07,1.055E+4,
4.48E07,1.058E+4,
4.5E07,1.052E+4,
4.52E07,1.025E+4,
4.54E07,1.048E+4,
4.56E07,1.020E+4,
4.58E07,1.006E+4,
4.6E07,1.028E+4,
4.62E07,9.927E+3,
4.64E07,9.982E+3,
4.66E07,1.003E+4,
4.68E07,1.008E+4,
4.7E07,9.928E+3,
4.72E07,9.868E+3,
4.74E07,9.737E+3,
4.76E07,9.755E+3,
4.78E07,9.678E+3,
4.8E07,9.857E+3,
4.82E07,9.480E+3,
4.84E07,9.575E+3,
4.86E07,9.655E+3,
4.88E07,9.557E+3,
4.9E07,9.492E+3,
4.92E07,9.456E+3,
4.94E07,9.170E+3,
4.96E07,9.237E+3,
4.98E07,9.351E+3,
5E07,9.109E+3,
5.02E07,9.226E+3,
5.04E07,9.109E+3,
5.06E07,9.218E+3,
5.08E07,9.306E+3,
5.1E07,8.954E+3,
5.12E07,8.936E+3,
5.14E07,8.884E+3,
5.16E07,9.021E+3,
5.18E07,8.928E+3,
5.2E07,8.963E+3,
5.22E07,8.903E+3,
5.24E07,8.850E+3,
5.26E07,8.886E+3,
5.28E07,8.716E+3,
5.3E07,8.727E+3,
5.32E07,8.855E+3,
5.34E07,8.670E+3,
5.36E07,8.604E+3,
5.38E07,8.731E+3,
5.4E07,8.735E+3,
5.42E07,8.556E+3,
5.44E07,8.509E+3,
5.46E07,8.448E+3,
5.48E07,8.570E+3,
5.5E07,8.538E+3,
5.52E07,8.526E+3,
5.54E07,8.524E+3,
5.56E07,8.231E+3,
5.58E07,8.364E+3,
5.6E07,8.400E+3,
5.62E07,8.437E+3,
5.64E07,8.277E+3,
5.66E07,8.326E+3,
5.68E07,8.290E+3,
5.7E07,8.037E+3,
5.72E07,8.215E+3,
5.74E07,8.042E+3,
5.76E07,8.261E+3,
5.78E07,8.236E+3,
5.8E07,8.178E+3,
5.82E07,8.165E+3,
5.84E07,8.328E+3,
5.86E07,8.036E+3,
5.88E07,7.864E+3,
5.9E07,8.199E+3,
5.92E07,8.074E+3,
5.94E07,7.839E+3,
5.96E07,8.125E+3,
5.98E07,7.961E+3,
6E07,7.967E+3,
6.02E07,7.988E+3,
6.04E07,7.784E+3,
6.06E07,7.916E+3,
6.08E07,7.896E+3,
6.1E07,7.833E+3,
6.12E07,7.876E+3,
6.14E07,7.818E+3,
6.16E07,7.776E+3,
6.18E07,7.911E+3,
6.2E07,7.813E+3,
6.22E07,7.678E+3,
6.24E07,7.729E+3,
6.26E07,7.731E+3,
6.28E07,7.778E+3,
6.3E07,7.739E+3,
6.32E07,7.845E+3,
6.34E07,7.651E+3,
6.36E07,7.592E+3,
6.38E07,7.599E+3,
64000005.000000,7.680E+3,
64200005.000000,7.719E+3,
64400005.000000,7.618E+3,
64600005.000000,7.642E+3,
64800005.000000,7.729E+3,
65000005.000000,7.662E+3,
65200005.000000,7.711E+3,
65400005.000000,7.362E+3,
65600005.000000,7.503E+3,
65800005.000000,7.462E+3,
