Labels,T8_2ms,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,3.283E+4,
2E05,3.084E+5,
4E05,5.747E+5,
6E05,7.463E+5,
800000.060000,8.644E+5,
1E06,9.304E+5,
1.2E06,9.735E+5,
1.4E06,9.918E+5,
1.6E06,1.006E+6,
1.8E06,1.011E+6,
2E06,1.013E+6,
2.2E06,1.007E+6,
2.4E06,1.007E+6,
2.6E06,1.011E+6,
2.8E06,1.013E+6,
3E06,1.014E+6,
3.2E06,1.016E+6,
3.4E06,1.017E+6,
3.6E06,1.017E+6,
3.8E06,1.017E+6,
4E06,1.018E+6,
4.2E06,1.017E+6,
4.4E06,1.016E+6,
4.6E06,1.016E+6,
4.8E06,1.015E+6,
5E06,1.014E+6,
5.2E06,1.013E+6,
5.4E06,1.012E+6,
5.6E06,1.010E+6,
5.8E06,1.008E+6,
6E06,1.006E+6,
6.2E06,1.004E+6,
6400000.500000,1.000E+6,
6600000.500000,9.984E+5,
6800000.500000,9.948E+5,
7000000.500000,9.913E+5,
7200000.600000,9.873E+5,
7400000.600000,9.851E+5,
7600000.600000,9.807E+5,
7800000.600000,9.771E+5,
8000000.600000,9.739E+5,
8200000.600000,9.681E+5,
8400000.700000,9.647E+5,
8600000.700000,9.601E+5,
8800000.700000,9.553E+5,
9000000.700000,9.509E+5,
9200000.700000,9.458E+5,
9400000.700000,9.411E+5,
9600000.800000,9.344E+5,
9800000.800000,9.306E+5,
1E07,9.241E+5,
1.02E07,9.201E+5,
1.04E07,9.148E+5,
1.06E07,9.089E+5,
1.08E07,9.021E+5,
1.1E07,8.947E+5,
1.12E07,8.905E+5,
1.14E07,8.829E+5,
1.16E07,8.769E+5,
1.18E07,8.708E+5,
1.2E07,8.638E+5,
1.22E07,8.571E+5,
1.24E07,8.515E+5,
1.26E07,8.453E+5,
1.28E07,8.371E+5,
1.3E07,8.293E+5,
1.32E07,8.239E+5,
1.34E07,8.186E+5,
1.36E07,8.105E+5,
1.38E07,8.023E+5,
1.4E07,7.964E+5,
1.42E07,7.894E+5,
1.44E07,7.814E+5,
1.46E07,7.754E+5,
1.48E07,7.670E+5,
1.5E07,7.603E+5,
1.52E07,7.528E+5,
1.54E07,7.462E+5,
1.56E07,7.376E+5,
1.58E07,7.309E+5,
1.6E07,7.230E+5,
1.62E07,7.161E+5,
1.64E07,7.071E+5,
1.66E07,7.019E+5,
1.68E07,6.948E+5,
1.7E07,6.864E+5,
1.72E07,6.806E+5,
1.74E07,6.716E+5,
1.76E07,6.644E+5,
1.78E07,6.583E+5,
1.8E07,6.508E+5,
1.82E07,6.425E+5,
1.84E07,6.364E+5,
1.86E07,6.278E+5,
1.88E07,6.223E+5,
1.9E07,6.141E+5,
1.92E07,6.075E+5,
1.94E07,6.001E+5,
1.96E07,5.968E+5,
1.98E07,5.878E+5,
2E07,5.800E+5,
2.02E07,5.731E+5,
2.04E07,5.674E+5,
2.06E07,5.602E+5,
2.08E07,5.537E+5,
2.1E07,5.468E+5,
2.12E07,5.416E+5,
2.14E07,5.331E+5,
2.16E07,5.276E+5,
2.18E07,5.215E+5,
2.2E07,5.142E+5,
2.22E07,5.070E+5,
2.24E07,5.018E+5,
2.26E07,4.965E+5,
2.28E07,4.889E+5,
2.3E07,4.839E+5,
2.32E07,4.777E+5,
2.34E07,4.714E+5,
2.36E07,4.646E+5,
2.38E07,4.597E+5,
2.4E07,4.537E+5,
2.42E07,4.475E+5,
2.44E07,4.413E+5,
2.46E07,4.365E+5,
2.48E07,4.318E+5,
2.5E07,4.256E+5,
2.52E07,4.205E+5,
2.54E07,4.149E+5,
2.56E07,4.085E+5,
2.58E07,4.027E+5,
2.6E07,3.974E+5,
2.62E07,3.915E+5,
2.64E07,3.875E+5,
2.66E07,3.828E+5,
2.68E07,3.776E+5,
2.7E07,3.713E+5,
2.72E07,3.666E+5,
2.74E07,3.614E+5,
2.76E07,3.569E+5,
2.78E07,3.533E+5,
2.8E07,3.486E+5,
2.82E07,3.427E+5,
2.84E07,3.377E+5,
2.86E07,3.339E+5,
2.88E07,3.283E+5,
2.9E07,3.255E+5,
2.92E07,3.192E+5,
2.94E07,3.150E+5,
2.96E07,3.108E+5,
2.98E07,3.067E+5,
3E07,3.020E+5,
3.02E07,2.983E+5,
3.04E07,2.941E+5,
3.06E07,2.897E+5,
3.08E07,2.862E+5,
3.1E07,2.813E+5,
3.12E07,2.764E+5,
3.14E07,2.729E+5,
3.16E07,2.701E+5,
3.18E07,2.659E+5,
3.2E07,2.617E+5,
3.22E07,2.589E+5,
3.24E07,2.541E+5,
3.26E07,2.509E+5,
3.28E07,2.475E+5,
3.3E07,2.430E+5,
3.32E07,2.397E+5,
3.34E07,2.368E+5,
3.36E07,2.338E+5,
3.38E07,2.292E+5,
3.4E07,2.259E+5,
3.42E07,2.233E+5,
3.44E07,2.191E+5,
3.46E07,2.155E+5,
3.48E07,2.131E+5,
3.5E07,2.106E+5,
3.52E07,2.067E+5,
3.54E07,2.034E+5,
3.56E07,2.005E+5,
3.58E07,1.983E+5,
3.6E07,1.944E+5,
3.62E07,1.918E+5,
3.64E07,1.884E+5,
3.66E07,1.858E+5,
3.68E07,1.833E+5,
3.7E07,1.807E+5,
3.72E07,1.778E+5,
3.74E07,1.748E+5,
3.76E07,1.722E+5,
3.78E07,1.696E+5,
3.8E07,1.668E+5,
3.82E07,1.645E+5,
3.84E07,1.615E+5,
3.86E07,1.596E+5,
3.88E07,1.573E+5,
3.9E07,1.548E+5,
3.92E07,1.522E+5,
3.94E07,1.497E+5,
3.96E07,1.473E+5,
3.98E07,1.460E+5,
4E07,1.434E+5,
4.02E07,1.409E+5,
4.04E07,1.390E+5,
4.06E07,1.370E+5,
4.08E07,1.350E+5,
4.1E07,1.328E+5,
4.12E07,1.304E+5,
4.14E07,1.286E+5,
4.16E07,1.266E+5,
4.18E07,1.246E+5,
4.2E07,1.229E+5,
4.22E07,1.218E+5,
4.24E07,1.192E+5,
4.26E07,1.173E+5,
4.28E07,1.153E+5,
4.3E07,1.131E+5,
4.32E07,1.118E+5,
4.34E07,1.104E+5,
4.36E07,1.085E+5,
4.38E07,1.073E+5,
4.4E07,1.049E+5,
4.42E07,1.030E+5,
4.44E07,1.019E+5,
4.46E07,1.005E+5,
4.48E07,9.865E+4,
4.5E07,9.694E+4,
4.52E07,9.623E+4,
4.54E07,9.471E+4,
4.56E07,9.307E+4,
4.58E07,9.182E+4,
4.6E07,9.010E+4,
4.62E07,8.791E+4,
4.64E07,8.732E+4,
4.66E07,8.658E+4,
4.68E07,8.432E+4,
4.7E07,8.368E+4,
4.72E07,8.204E+4,
4.74E07,8.124E+4,
4.76E07,7.971E+4,
4.78E07,7.847E+4,
4.8E07,7.759E+4,
4.82E07,7.646E+4,
4.84E07,7.471E+4,
4.86E07,7.351E+4,
4.88E07,7.283E+4,
4.9E07,7.130E+4,
4.92E07,7.059E+4,
4.94E07,6.950E+4,
4.96E07,6.826E+4,
4.98E07,6.730E+4,
5E07,6.614E+4,
5.02E07,6.488E+4,
5.04E07,6.472E+4,
5.06E07,6.386E+4,
5.08E07,6.288E+4,
5.1E07,6.212E+4,
5.12E07,6.106E+4,
5.14E07,5.961E+4,
5.16E07,5.889E+4,
5.18E07,5.830E+4,
5.2E07,5.711E+4,
5.22E07,5.688E+4,
5.24E07,5.565E+4,
5.26E07,5.541E+4,
5.28E07,5.395E+4,
5.3E07,5.278E+4,
5.32E07,5.265E+4,
5.34E07,5.170E+4,
5.36E07,5.079E+4,
5.38E07,5.039E+4,
5.4E07,5.023E+4,
5.42E07,4.893E+4,
5.44E07,4.809E+4,
5.46E07,4.785E+4,
5.48E07,4.708E+4,
5.5E07,4.658E+4,
5.52E07,4.562E+4,
5.54E07,4.492E+4,
5.56E07,4.453E+4,
5.58E07,4.368E+4,
5.6E07,4.346E+4,
5.62E07,4.254E+4,
5.64E07,4.200E+4,
5.66E07,4.149E+4,
5.68E07,4.133E+4,
5.7E07,4.032E+4,
5.72E07,3.972E+4,
5.74E07,3.938E+4,
5.76E07,3.849E+4,
5.78E07,3.831E+4,
5.8E07,3.783E+4,
5.82E07,3.718E+4,
5.84E07,3.654E+4,
5.86E07,3.663E+4,
5.88E07,3.608E+4,
5.9E07,3.517E+4,
5.92E07,3.483E+4,
5.94E07,3.437E+4,
5.96E07,3.401E+4,
5.98E07,3.375E+4,
6E07,3.303E+4,
6.02E07,3.271E+4,
6.04E07,3.216E+4,
6.06E07,3.193E+4,
6.08E07,3.112E+4,
6.1E07,3.105E+4,
6.12E07,3.080E+4,
6.14E07,3.024E+4,
6.16E07,2.990E+4,
6.18E07,2.976E+4,
6.2E07,2.920E+4,
6.22E07,2.891E+4,
6.24E07,2.865E+4,
6.26E07,2.849E+4,
6.28E07,2.803E+4,
6.3E07,2.734E+4,
6.32E07,2.762E+4,
6.34E07,2.669E+4,
6.36E07,2.692E+4,
6.38E07,2.664E+4,
64000005.000000,2.598E+4,
64200005.000000,2.572E+4,
64400005.000000,2.524E+4,
64600005.000000,2.507E+4,
64800005.000000,2.512E+4,
65000005.000000,2.476E+4,
65200005.000000,2.430E+4,
65400005.000000,2.398E+4,
65600005.000000,2.371E+4,
65800005.000000,2.354E+4,
