Labels,T20,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,3.067E+5,
2E05,1.014E+6,
4E05,9.839E+5,
6E05,9.789E+5,
800000.060000,9.800E+5,
1E06,9.798E+5,
1.2E06,9.806E+5,
1.4E06,9.807E+5,
1.6E06,9.782E+5,
1.8E06,9.753E+5,
2E06,9.729E+5,
2.2E06,9.696E+5,
2.4E06,9.656E+5,
2.6E06,9.613E+5,
2.8E06,9.570E+5,
3E06,9.507E+5,
3.2E06,9.463E+5,
3.4E06,9.408E+5,
3.6E06,9.350E+5,
3.8E06,9.283E+5,
4E06,9.218E+5,
4.2E06,9.139E+5,
4.4E06,9.075E+5,
4.6E06,9.005E+5,
4.8E06,8.937E+5,
5E06,8.846E+5,
5.2E06,8.785E+5,
5.4E06,8.706E+5,
5.6E06,8.624E+5,
5.8E06,8.537E+5,
6E06,8.465E+5,
6.2E06,8.382E+5,
6400000.500000,8.288E+5,
6600000.500000,8.197E+5,
6800000.500000,8.111E+5,
7000000.500000,8.031E+5,
7200000.600000,7.950E+5,
7400000.600000,7.852E+5,
7600000.600000,7.775E+5,
7800000.600000,7.703E+5,
8000000.600000,7.603E+5,
8200000.600000,7.507E+5,
8400000.700000,7.418E+5,
8600000.700000,7.325E+5,
8800000.700000,7.236E+5,
9000000.700000,7.155E+5,
9200000.700000,7.065E+5,
9400000.700000,6.968E+5,
9600000.800000,6.889E+5,
9800000.800000,6.805E+5,
1E07,6.708E+5,
1.02E07,6.636E+5,
1.04E07,6.547E+5,
1.06E07,6.451E+5,
1.08E07,6.371E+5,
1.1E07,6.279E+5,
1.12E07,6.199E+5,
1.14E07,6.091E+5,
1.16E07,6.026E+5,
1.18E07,5.935E+5,
1.2E07,5.855E+5,
1.22E07,5.782E+5,
1.24E07,5.695E+5,
1.26E07,5.626E+5,
1.28E07,5.550E+5,
1.3E07,5.469E+5,
1.32E07,5.382E+5,
1.34E07,5.306E+5,
1.36E07,5.244E+5,
1.38E07,5.160E+5,
1.4E07,5.099E+5,
1.42E07,5.010E+5,
1.44E07,4.958E+5,
1.46E07,4.876E+5,
1.48E07,4.807E+5,
1.5E07,4.739E+5,
1.52E07,4.664E+5,
1.54E07,4.599E+5,
1.56E07,4.530E+5,
1.58E07,4.464E+5,
1.6E07,4.400E+5,
1.62E07,4.333E+5,
1.64E07,4.271E+5,
1.66E07,4.203E+5,
1.68E07,4.149E+5,
1.7E07,4.069E+5,
1.72E07,4.009E+5,
1.74E07,3.947E+5,
1.76E07,3.889E+5,
1.78E07,3.833E+5,
1.8E07,3.778E+5,
1.82E07,3.716E+5,
1.84E07,3.656E+5,
1.86E07,3.614E+5,
1.88E07,3.552E+5,
1.9E07,3.511E+5,
1.92E07,3.455E+5,
1.94E07,3.399E+5,
1.96E07,3.345E+5,
1.98E07,3.301E+5,
2E07,3.248E+5,
2.02E07,3.207E+5,
2.04E07,3.158E+5,
2.06E07,3.108E+5,
2.08E07,3.069E+5,
2.1E07,3.027E+5,
2.12E07,2.974E+5,
2.14E07,2.930E+5,
2.16E07,2.885E+5,
2.18E07,2.846E+5,
2.2E07,2.802E+5,
2.22E07,2.759E+5,
2.24E07,2.723E+5,
2.26E07,2.674E+5,
2.28E07,2.643E+5,
2.3E07,2.595E+5,
2.32E07,2.573E+5,
2.34E07,2.536E+5,
2.36E07,2.486E+5,
2.38E07,2.458E+5,
2.4E07,2.434E+5,
2.42E07,2.393E+5,
2.44E07,2.356E+5,
2.46E07,2.331E+5,
2.48E07,2.296E+5,
2.5E07,2.260E+5,
2.52E07,2.229E+5,
2.54E07,2.199E+5,
2.56E07,2.172E+5,
2.58E07,2.132E+5,
2.6E07,2.106E+5,
2.62E07,2.071E+5,
2.64E07,2.040E+5,
2.66E07,2.015E+5,
2.68E07,1.981E+5,
2.7E07,1.957E+5,
2.72E07,1.937E+5,
2.74E07,1.897E+5,
2.76E07,1.886E+5,
2.78E07,1.861E+5,
2.8E07,1.834E+5,
2.82E07,1.811E+5,
2.84E07,1.792E+5,
2.86E07,1.764E+5,
2.88E07,1.745E+5,
2.9E07,1.723E+5,
2.92E07,1.694E+5,
2.94E07,1.677E+5,
2.96E07,1.649E+5,
2.98E07,1.638E+5,
3E07,1.611E+5,
3.02E07,1.596E+5,
3.04E07,1.576E+5,
3.06E07,1.556E+5,
3.08E07,1.536E+5,
3.1E07,1.511E+5,
3.12E07,1.497E+5,
3.14E07,1.482E+5,
3.16E07,1.461E+5,
3.18E07,1.450E+5,
3.2E07,1.430E+5,
3.22E07,1.413E+5,
3.24E07,1.400E+5,
3.26E07,1.381E+5,
3.28E07,1.368E+5,
3.3E07,1.362E+5,
3.32E07,1.347E+5,
3.34E07,1.324E+5,
3.36E07,1.303E+5,
3.38E07,1.294E+5,
3.4E07,1.276E+5,
3.42E07,1.269E+5,
3.44E07,1.253E+5,
3.46E07,1.243E+5,
3.48E07,1.230E+5,
3.5E07,1.212E+5,
3.52E07,1.202E+5,
3.54E07,1.195E+5,
3.56E07,1.181E+5,
3.58E07,1.170E+5,
3.6E07,1.162E+5,
3.62E07,1.146E+5,
3.64E07,1.134E+5,
3.66E07,1.128E+5,
3.68E07,1.123E+5,
3.7E07,1.110E+5,
3.72E07,1.104E+5,
3.74E07,1.090E+5,
3.76E07,1.083E+5,
3.78E07,1.070E+5,
3.8E07,1.065E+5,
3.82E07,1.053E+5,
3.84E07,1.047E+5,
3.86E07,1.033E+5,
3.88E07,1.033E+5,
3.9E07,1.018E+5,
3.92E07,1.015E+5,
3.94E07,1.012E+5,
3.96E07,9.952E+4,
3.98E07,9.910E+4,
4E07,9.922E+4,
4.02E07,9.797E+4,
4.04E07,9.715E+4,
4.06E07,9.675E+4,
4.08E07,9.672E+4,
4.1E07,9.650E+4,
4.12E07,9.595E+4,
4.14E07,9.470E+4,
4.16E07,9.475E+4,
4.18E07,9.356E+4,
4.2E07,9.296E+4,
4.22E07,9.242E+4,
4.24E07,9.130E+4,
4.26E07,9.087E+4,
4.28E07,9.023E+4,
4.3E07,8.977E+4,
4.32E07,8.942E+4,
4.34E07,8.867E+4,
4.36E07,8.801E+4,
4.38E07,8.753E+4,
4.4E07,8.700E+4,
4.42E07,8.569E+4,
4.44E07,8.622E+4,
4.46E07,8.539E+4,
4.48E07,8.527E+4,
4.5E07,8.441E+4,
4.52E07,8.403E+4,
4.54E07,8.380E+4,
4.56E07,8.405E+4,
4.58E07,8.370E+4,
4.6E07,8.314E+4,
4.62E07,8.305E+4,
4.64E07,8.222E+4,
4.66E07,8.184E+4,
4.68E07,8.168E+4,
4.7E07,8.098E+4,
4.72E07,8.106E+4,
4.74E07,8.058E+4,
4.76E07,8.000E+4,
4.78E07,8.026E+4,
4.8E07,7.971E+4,
4.82E07,7.958E+4,
4.84E07,7.869E+4,
4.86E07,7.958E+4,
4.88E07,7.895E+4,
4.9E07,7.917E+4,
4.92E07,7.874E+4,
4.94E07,7.838E+4,
4.96E07,7.824E+4,
4.98E07,7.829E+4,
5E07,7.782E+4,
5.02E07,7.811E+4,
5.04E07,7.800E+4,
5.06E07,7.746E+4,
5.08E07,7.721E+4,
5.1E07,7.693E+4,
5.12E07,7.697E+4,
5.14E07,7.620E+4,
5.16E07,7.644E+4,
5.18E07,7.599E+4,
5.2E07,7.554E+4,
5.22E07,7.590E+4,
5.24E07,7.544E+4,
5.26E07,7.488E+4,
5.28E07,7.474E+4,
5.3E07,7.489E+4,
5.32E07,7.506E+4,
5.34E07,7.431E+4,
5.36E07,7.435E+4,
5.38E07,7.414E+4,
5.4E07,7.428E+4,
5.42E07,7.438E+4,
5.44E07,7.415E+4,
5.46E07,7.429E+4,
5.48E07,7.386E+4,
5.5E07,7.370E+4,
5.52E07,7.319E+4,
5.54E07,7.354E+4,
5.56E07,7.331E+4,
5.58E07,7.282E+4,
5.6E07,7.268E+4,
5.62E07,7.275E+4,
5.64E07,7.264E+4,
5.66E07,7.203E+4,
5.68E07,7.219E+4,
5.7E07,7.206E+4,
5.72E07,7.179E+4,
5.74E07,7.213E+4,
5.76E07,7.216E+4,
5.78E07,7.186E+4,
5.8E07,7.148E+4,
5.82E07,7.147E+4,
5.84E07,7.098E+4,
5.86E07,7.122E+4,
5.88E07,7.167E+4,
5.9E07,7.161E+4,
5.92E07,7.129E+4,
5.94E07,7.081E+4,
5.96E07,7.108E+4,
5.98E07,7.077E+4,
6E07,7.073E+4,
6.02E07,7.045E+4,
6.04E07,7.031E+4,
6.06E07,7.030E+4,
6.08E07,6.996E+4,
6.1E07,6.989E+4,
6.12E07,6.965E+4,
6.14E07,6.964E+4,
6.16E07,7.018E+4,
6.18E07,7.004E+4,
6.2E07,6.975E+4,
6.22E07,6.917E+4,
6.24E07,6.928E+4,
6.26E07,6.945E+4,
6.28E07,6.938E+4,
6.3E07,7.009E+4,
6.32E07,6.941E+4,
6.34E07,6.959E+4,
6.36E07,7.016E+4,
6.38E07,6.983E+4,
64000005.000000,6.948E+4,
64200005.000000,6.990E+4,
64400005.000000,6.951E+4,
64600005.000000,6.964E+4,
64800005.000000,6.898E+4,
65000005.000000,6.928E+4,
65200005.000000,6.944E+4,
65400005.000000,6.971E+4,
65600005.000000,6.873E+4,
65800005.000000,6.933E+4,
66000005.000000,6.931E+4,
