Labels,T16,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.330E+4,
2E05,3.759E+4,
4E05,3.686E+4,
6E05,3.606E+4,
800000.060000,3.570E+4,
1E06,3.502E+4,
1.2E06,3.452E+4,
1.4E06,3.384E+4,
1.6E06,3.364E+4,
1.8E06,3.303E+4,
2E06,3.250E+4,
2.2E06,3.222E+4,
2.4E06,3.157E+4,
2.6E06,3.148E+4,
2.8E06,3.068E+4,
3E06,3.020E+4,
3.2E06,2.994E+4,
3.4E06,2.962E+4,
3.6E06,2.887E+4,
3.8E06,2.897E+4,
4E06,2.838E+4,
4.2E06,2.797E+4,
4.4E06,2.767E+4,
4.6E06,2.733E+4,
4.8E06,2.700E+4,
5E06,2.653E+4,
5.2E06,2.652E+4,
5.4E06,2.594E+4,
5.6E06,2.582E+4,
5.8E06,2.539E+4,
6E06,2.524E+4,
6.2E06,2.481E+4,
6400000.500000,2.422E+4,
6600000.500000,2.407E+4,
6800000.500000,2.396E+4,
7000000.500000,2.333E+4,
7200000.600000,2.359E+4,
7400000.600000,2.298E+4,
7600000.600000,2.251E+4,
7800000.600000,2.262E+4,
8000000.600000,2.240E+4,
8200000.600000,2.190E+4,
8400000.700000,2.140E+4,
8600000.700000,2.139E+4,
8800000.700000,2.112E+4,
9000000.700000,2.083E+4,
9200000.700000,2.064E+4,
9400000.700000,2.031E+4,
9600000.800000,2.034E+4,
9800000.800000,2.022E+4,
1E07,2.005E+4,
1.02E07,1.983E+4,
1.04E07,1.946E+4,
1.06E07,1.910E+4,
1.08E07,1.896E+4,
1.1E07,1.885E+4,
1.12E07,1.841E+4,
1.14E07,1.832E+4,
1.16E07,1.827E+4,
1.18E07,1.822E+4,
1.2E07,1.802E+4,
1.22E07,1.776E+4,
1.24E07,1.744E+4,
1.26E07,1.742E+4,
1.28E07,1.721E+4,
1.3E07,1.698E+4,
1.32E07,1.669E+4,
1.34E07,1.668E+4,
1.36E07,1.646E+4,
1.38E07,1.644E+4,
1.4E07,1.621E+4,
1.42E07,1.598E+4,
1.44E07,1.584E+4,
1.46E07,1.586E+4,
1.48E07,1.578E+4,
1.5E07,1.542E+4,
1.52E07,1.519E+4,
1.54E07,1.536E+4,
1.56E07,1.506E+4,
1.58E07,1.473E+4,
1.6E07,1.462E+4,
1.62E07,1.474E+4,
1.64E07,1.477E+4,
1.66E07,1.431E+4,
1.68E07,1.422E+4,
1.7E07,1.391E+4,
1.72E07,1.412E+4,
1.74E07,1.382E+4,
1.76E07,1.381E+4,
1.78E07,1.362E+4,
1.8E07,1.351E+4,
1.82E07,1.323E+4,
1.84E07,1.343E+4,
1.86E07,1.329E+4,
1.88E07,1.342E+4,
1.9E07,1.297E+4,
1.92E07,1.299E+4,
1.94E07,1.297E+4,
1.96E07,1.299E+4,
1.98E07,1.265E+4,
2E07,1.277E+4,
2.02E07,1.257E+4,
2.04E07,1.261E+4,
2.06E07,1.221E+4,
2.08E07,1.236E+4,
2.1E07,1.220E+4,
2.12E07,1.209E+4,
2.14E07,1.221E+4,
2.16E07,1.221E+4,
2.18E07,1.166E+4,
2.2E07,1.185E+4,
2.22E07,1.190E+4,
2.24E07,1.166E+4,
2.26E07,1.150E+4,
2.28E07,1.153E+4,
2.3E07,1.152E+4,
2.32E07,1.124E+4,
2.34E07,1.124E+4,
2.36E07,1.123E+4,
2.38E07,1.095E+4,
2.4E07,1.114E+4,
2.42E07,1.097E+4,
2.44E07,1.103E+4,
2.46E07,1.108E+4,
2.48E07,1.090E+4,
2.5E07,1.085E+4,
2.52E07,1.077E+4,
2.54E07,1.075E+4,
2.56E07,1.082E+4,
2.58E07,1.067E+4,
2.6E07,1.057E+4,
2.62E07,1.045E+4,
2.64E07,1.060E+4,
2.66E07,1.051E+4,
2.68E07,1.052E+4,
2.7E07,1.010E+4,
2.72E07,1.042E+4,
2.74E07,1.032E+4,
2.76E07,1.015E+4,
2.78E07,9.877E+3,
2.8E07,9.998E+3,
2.82E07,9.891E+3,
2.84E07,9.971E+3,
2.86E07,9.991E+3,
2.88E07,9.807E+3,
2.9E07,9.842E+3,
2.92E07,9.864E+3,
2.94E07,9.876E+3,
2.96E07,9.846E+3,
2.98E07,9.546E+3,
3E07,9.737E+3,
3.02E07,9.811E+3,
3.04E07,9.526E+3,
3.06E07,9.469E+3,
3.08E07,9.361E+3,
3.1E07,9.690E+3,
3.12E07,9.367E+3,
3.14E07,9.533E+3,
3.16E07,9.253E+3,
3.18E07,9.296E+3,
3.2E07,9.420E+3,
3.22E07,9.202E+3,
3.24E07,9.328E+3,
3.26E07,9.465E+3,
3.28E07,9.287E+3,
3.3E07,9.235E+3,
3.32E07,9.179E+3,
3.34E07,9.044E+3,
3.36E07,9.177E+3,
3.38E07,8.907E+3,
3.4E07,9.046E+3,
3.42E07,9.128E+3,
3.44E07,8.786E+3,
3.46E07,9.003E+3,
3.48E07,8.920E+3,
3.5E07,8.802E+3,
3.52E07,8.964E+3,
3.54E07,8.921E+3,
3.56E07,8.801E+3,
3.58E07,8.682E+3,
3.6E07,8.867E+3,
3.62E07,8.620E+3,
3.64E07,8.808E+3,
3.66E07,8.711E+3,
3.68E07,8.631E+3,
3.7E07,8.637E+3,
3.72E07,8.745E+3,
3.74E07,8.614E+3,
3.76E07,8.686E+3,
3.78E07,8.470E+3,
3.8E07,8.719E+3,
3.82E07,8.541E+3,
3.84E07,8.567E+3,
3.86E07,8.510E+3,
3.88E07,8.577E+3,
3.9E07,8.466E+3,
3.92E07,8.562E+3,
3.94E07,8.631E+3,
3.96E07,8.442E+3,
3.98E07,8.694E+3,
4E07,8.489E+3,
4.02E07,8.475E+3,
4.04E07,8.526E+3,
4.06E07,8.401E+3,
4.08E07,8.479E+3,
4.1E07,8.579E+3,
4.12E07,8.326E+3,
4.14E07,8.354E+3,
4.16E07,8.316E+3,
4.18E07,8.338E+3,
4.2E07,8.419E+3,
4.22E07,8.284E+3,
4.24E07,8.366E+3,
4.26E07,8.273E+3,
4.28E07,8.288E+3,
4.3E07,8.282E+3,
4.32E07,8.263E+3,
4.34E07,8.184E+3,
4.36E07,8.265E+3,
4.38E07,8.179E+3,
4.4E07,8.154E+3,
4.42E07,8.230E+3,
4.44E07,8.235E+3,
4.46E07,8.261E+3,
4.48E07,8.029E+3,
4.5E07,8.084E+3,
4.52E07,8.025E+3,
4.54E07,7.994E+3,
4.56E07,8.203E+3,
4.58E07,8.104E+3,
4.6E07,8.206E+3,
4.62E07,8.200E+3,
4.64E07,8.228E+3,
4.66E07,8.085E+3,
4.68E07,8.117E+3,
4.7E07,8.099E+3,
4.72E07,8.165E+3,
4.74E07,7.984E+3,
4.76E07,8.012E+3,
4.78E07,8.105E+3,
4.8E07,8.068E+3,
4.82E07,8.032E+3,
4.84E07,8.204E+3,
4.86E07,7.965E+3,
4.88E07,7.962E+3,
4.9E07,7.970E+3,
4.92E07,7.878E+3,
4.94E07,8.095E+3,
4.96E07,7.769E+3,
4.98E07,8.018E+3,
5E07,7.883E+3,
5.02E07,8.074E+3,
5.04E07,7.975E+3,
5.06E07,7.805E+3,
5.08E07,7.869E+3,
5.1E07,8.011E+3,
5.12E07,7.992E+3,
5.14E07,7.748E+3,
5.16E07,7.990E+3,
5.18E07,7.890E+3,
5.2E07,7.701E+3,
5.22E07,7.951E+3,
5.24E07,7.937E+3,
5.26E07,7.841E+3,
5.28E07,7.781E+3,
5.3E07,7.843E+3,
5.32E07,7.720E+3,
5.34E07,7.909E+3,
5.36E07,8.159E+3,
5.38E07,7.866E+3,
5.4E07,7.812E+3,
5.42E07,7.851E+3,
5.44E07,7.798E+3,
5.46E07,7.839E+3,
5.48E07,8.034E+3,
5.5E07,7.811E+3,
5.52E07,7.822E+3,
5.54E07,7.823E+3,
5.56E07,7.817E+3,
5.58E07,7.850E+3,
5.6E07,7.658E+3,
5.62E07,7.710E+3,
5.64E07,7.793E+3,
5.66E07,7.852E+3,
5.68E07,7.893E+3,
5.7E07,7.971E+3,
5.72E07,7.674E+3,
5.74E07,7.806E+3,
5.76E07,7.524E+3,
5.78E07,7.736E+3,
5.8E07,7.861E+3,
5.82E07,7.850E+3,
5.84E07,7.609E+3,
5.86E07,7.837E+3,
5.88E07,7.698E+3,
5.9E07,7.940E+3,
5.92E07,7.971E+3,
5.94E07,7.832E+3,
5.96E07,7.808E+3,
5.98E07,7.681E+3,
6E07,7.646E+3,
6.02E07,7.644E+3,
6.04E07,7.854E+3,
6.06E07,7.659E+3,
6.08E07,7.722E+3,
6.1E07,7.836E+3,
6.12E07,7.791E+3,
6.14E07,7.730E+3,
6.16E07,7.647E+3,
6.18E07,7.701E+3,
6.2E07,7.751E+3,
6.22E07,7.746E+3,
6.24E07,7.773E+3,
6.26E07,7.769E+3,
6.28E07,7.813E+3,
6.3E07,7.673E+3,
6.32E07,7.633E+3,
6.34E07,7.820E+3,
6.36E07,7.639E+3,
6.38E07,7.804E+3,
64000005.000000,7.794E+3,
64200005.000000,7.627E+3,
64400005.000000,7.784E+3,
64600005.000000,7.697E+3,
64800005.000000,7.613E+3,
65000005.000000,7.711E+3,
65200005.000000,7.617E+3,
65400005.000000,7.591E+3,
65600005.000000,7.773E+3,
65800005.000000,7.675E+3,
66000005.000000,7.601E+3,
