Labels,T23,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.361E+4,
2E05,3.878E+4,
4E05,3.761E+4,
6E05,3.732E+4,
800000.060000,3.740E+4,
1E06,3.625E+4,
1.2E06,3.598E+4,
1.4E06,3.536E+4,
1.6E06,3.498E+4,
1.8E06,3.426E+4,
2E06,3.404E+4,
2.2E06,3.296E+4,
2.4E06,3.305E+4,
2.6E06,3.231E+4,
2.8E06,3.173E+4,
3E06,3.169E+4,
3.2E06,3.150E+4,
3.4E06,3.084E+4,
3.6E06,3.026E+4,
3.8E06,2.980E+4,
4E06,2.941E+4,
4.2E06,2.912E+4,
4.4E06,2.888E+4,
4.6E06,2.803E+4,
4.8E06,2.795E+4,
5E06,2.743E+4,
5.2E06,2.737E+4,
5.4E06,2.692E+4,
5.6E06,2.670E+4,
5.8E06,2.615E+4,
6E06,2.582E+4,
6.2E06,2.545E+4,
6400000.500000,2.514E+4,
6600000.500000,2.512E+4,
6800000.500000,2.447E+4,
7000000.500000,2.432E+4,
7200000.600000,2.415E+4,
7400000.600000,2.399E+4,
7600000.600000,2.384E+4,
7800000.600000,2.320E+4,
8000000.600000,2.321E+4,
8200000.600000,2.271E+4,
8400000.700000,2.241E+4,
8600000.700000,2.227E+4,
8800000.700000,2.210E+4,
9000000.700000,2.144E+4,
9200000.700000,2.121E+4,
9400000.700000,2.082E+4,
9600000.800000,2.070E+4,
9800000.800000,2.092E+4,
1E07,2.032E+4,
1.02E07,2.032E+4,
1.04E07,1.983E+4,
1.06E07,1.972E+4,
1.08E07,1.976E+4,
1.1E07,1.971E+4,
1.12E07,1.923E+4,
1.14E07,1.874E+4,
1.16E07,1.885E+4,
1.18E07,1.841E+4,
1.2E07,1.865E+4,
1.22E07,1.776E+4,
1.24E07,1.806E+4,
1.26E07,1.792E+4,
1.28E07,1.760E+4,
1.3E07,1.751E+4,
1.32E07,1.720E+4,
1.34E07,1.676E+4,
1.36E07,1.693E+4,
1.38E07,1.660E+4,
1.4E07,1.645E+4,
1.42E07,1.623E+4,
1.44E07,1.602E+4,
1.46E07,1.613E+4,
1.48E07,1.592E+4,
1.5E07,1.583E+4,
1.52E07,1.564E+4,
1.54E07,1.547E+4,
1.56E07,1.520E+4,
1.58E07,1.532E+4,
1.6E07,1.534E+4,
1.62E07,1.501E+4,
1.64E07,1.481E+4,
1.66E07,1.479E+4,
1.68E07,1.470E+4,
1.7E07,1.442E+4,
1.72E07,1.442E+4,
1.74E07,1.416E+4,
1.76E07,1.398E+4,
1.78E07,1.383E+4,
1.8E07,1.390E+4,
1.82E07,1.381E+4,
1.84E07,1.383E+4,
1.86E07,1.388E+4,
1.88E07,1.340E+4,
1.9E07,1.325E+4,
1.92E07,1.360E+4,
1.94E07,1.288E+4,
1.96E07,1.281E+4,
1.98E07,1.298E+4,
2E07,1.281E+4,
2.02E07,1.270E+4,
2.04E07,1.290E+4,
2.06E07,1.277E+4,
2.08E07,1.256E+4,
2.1E07,1.259E+4,
2.12E07,1.231E+4,
2.14E07,1.227E+4,
2.16E07,1.210E+4,
2.18E07,1.222E+4,
2.2E07,1.186E+4,
2.22E07,1.212E+4,
2.24E07,1.168E+4,
2.26E07,1.174E+4,
2.28E07,1.184E+4,
2.3E07,1.145E+4,
2.32E07,1.149E+4,
2.34E07,1.157E+4,
2.36E07,1.139E+4,
2.38E07,1.146E+4,
2.4E07,1.111E+4,
2.42E07,1.118E+4,
2.44E07,1.113E+4,
2.46E07,1.108E+4,
2.48E07,1.101E+4,
2.5E07,1.096E+4,
2.52E07,1.087E+4,
2.54E07,1.072E+4,
2.56E07,1.078E+4,
2.58E07,1.085E+4,
2.6E07,1.051E+4,
2.62E07,1.070E+4,
2.64E07,1.052E+4,
2.66E07,1.036E+4,
2.68E07,1.053E+4,
2.7E07,1.033E+4,
2.72E07,1.039E+4,
2.74E07,1.037E+4,
2.76E07,1.024E+4,
2.78E07,1.031E+4,
2.8E07,1.009E+4,
2.82E07,1.009E+4,
2.84E07,1.005E+4,
2.86E07,1.019E+4,
2.88E07,9.921E+3,
2.9E07,1.002E+4,
2.92E07,9.980E+3,
2.94E07,1.018E+4,
2.96E07,9.881E+3,
2.98E07,9.862E+3,
3E07,9.694E+3,
3.02E07,9.663E+3,
3.04E07,9.641E+3,
3.06E07,9.846E+3,
3.08E07,9.577E+3,
3.1E07,9.643E+3,
3.12E07,9.694E+3,
3.14E07,9.854E+3,
3.16E07,9.466E+3,
3.18E07,9.548E+3,
3.2E07,9.511E+3,
3.22E07,9.581E+3,
3.24E07,9.272E+3,
3.26E07,9.385E+3,
3.28E07,9.239E+3,
3.3E07,9.279E+3,
3.32E07,9.416E+3,
3.34E07,9.346E+3,
3.36E07,9.273E+3,
3.38E07,9.145E+3,
3.4E07,9.041E+3,
3.42E07,9.214E+3,
3.44E07,9.117E+3,
3.46E07,8.827E+3,
3.48E07,8.989E+3,
3.5E07,9.053E+3,
3.52E07,8.808E+3,
3.54E07,9.021E+3,
3.56E07,8.966E+3,
3.58E07,9.074E+3,
3.6E07,8.849E+3,
3.62E07,8.976E+3,
3.64E07,8.853E+3,
3.66E07,8.912E+3,
3.68E07,8.830E+3,
3.7E07,8.906E+3,
3.72E07,8.659E+3,
3.74E07,8.885E+3,
3.76E07,8.552E+3,
3.78E07,8.654E+3,
3.8E07,8.656E+3,
3.82E07,8.783E+3,
3.84E07,8.558E+3,
3.86E07,8.721E+3,
3.88E07,8.666E+3,
3.9E07,8.645E+3,
3.92E07,8.636E+3,
3.94E07,8.672E+3,
3.96E07,8.652E+3,
3.98E07,8.479E+3,
4E07,8.516E+3,
4.02E07,8.584E+3,
4.04E07,8.406E+3,
4.06E07,8.603E+3,
4.08E07,8.603E+3,
4.1E07,8.355E+3,
4.12E07,8.515E+3,
4.14E07,8.465E+3,
4.16E07,8.408E+3,
4.18E07,8.202E+3,
4.2E07,8.402E+3,
4.22E07,8.426E+3,
4.24E07,8.366E+3,
4.26E07,8.395E+3,
4.28E07,8.223E+3,
4.3E07,8.276E+3,
4.32E07,8.188E+3,
4.34E07,8.572E+3,
4.36E07,8.232E+3,
4.38E07,8.271E+3,
4.4E07,8.044E+3,
4.42E07,8.179E+3,
4.44E07,8.149E+3,
4.46E07,8.008E+3,
4.48E07,8.150E+3,
4.5E07,8.131E+3,
4.52E07,8.218E+3,
4.54E07,8.076E+3,
4.56E07,8.210E+3,
4.58E07,8.250E+3,
4.6E07,7.999E+3,
4.62E07,8.309E+3,
4.64E07,8.031E+3,
4.66E07,8.163E+3,
4.68E07,8.138E+3,
4.7E07,8.145E+3,
4.72E07,8.244E+3,
4.74E07,8.055E+3,
4.76E07,8.117E+3,
4.78E07,8.133E+3,
4.8E07,8.152E+3,
4.82E07,8.035E+3,
4.84E07,8.009E+3,
4.86E07,8.088E+3,
4.88E07,7.961E+3,
4.9E07,8.120E+3,
4.92E07,8.146E+3,
4.94E07,7.939E+3,
4.96E07,8.122E+3,
4.98E07,7.846E+3,
5E07,8.034E+3,
5.02E07,7.923E+3,
5.04E07,8.080E+3,
5.06E07,7.953E+3,
5.08E07,7.941E+3,
5.1E07,8.081E+3,
5.12E07,7.997E+3,
5.14E07,8.074E+3,
5.16E07,7.954E+3,
5.18E07,7.862E+3,
5.2E07,7.953E+3,
5.22E07,7.913E+3,
5.24E07,7.886E+3,
5.26E07,7.881E+3,
5.28E07,7.756E+3,
5.3E07,7.913E+3,
5.32E07,7.819E+3,
5.34E07,7.928E+3,
5.36E07,7.869E+3,
5.38E07,7.797E+3,
5.4E07,7.933E+3,
5.42E07,7.913E+3,
5.44E07,8.053E+3,
5.46E07,7.903E+3,
5.48E07,7.842E+3,
5.5E07,7.948E+3,
5.52E07,7.859E+3,
5.54E07,7.728E+3,
5.56E07,7.797E+3,
5.58E07,7.903E+3,
5.6E07,7.852E+3,
5.62E07,7.893E+3,
5.64E07,7.943E+3,
5.66E07,7.890E+3,
5.68E07,7.930E+3,
5.7E07,7.922E+3,
5.72E07,7.713E+3,
5.74E07,7.947E+3,
5.76E07,7.687E+3,
5.78E07,7.918E+3,
5.8E07,7.797E+3,
5.82E07,7.918E+3,
5.84E07,7.748E+3,
5.86E07,7.817E+3,
5.88E07,7.793E+3,
5.9E07,7.803E+3,
5.92E07,7.741E+3,
5.94E07,7.928E+3,
5.96E07,7.917E+3,
5.98E07,7.768E+3,
6E07,7.822E+3,
6.02E07,7.913E+3,
6.04E07,7.823E+3,
6.06E07,7.774E+3,
6.08E07,7.805E+3,
6.1E07,7.945E+3,
6.12E07,7.637E+3,
6.14E07,7.931E+3,
6.16E07,7.756E+3,
6.18E07,7.807E+3,
6.2E07,7.581E+3,
6.22E07,7.801E+3,
6.24E07,7.774E+3,
6.26E07,7.721E+3,
6.28E07,7.667E+3,
6.3E07,7.875E+3,
6.32E07,7.793E+3,
6.34E07,7.707E+3,
6.36E07,7.654E+3,
6.38E07,7.723E+3,
64000005.000000,7.644E+3,
64200005.000000,7.709E+3,
64400005.000000,7.556E+3,
64600005.000000,7.793E+3,
64800005.000000,7.651E+3,
65000005.000000,7.650E+3,
65200005.000000,7.614E+3,
65400005.000000,8.000E+3,
65600005.000000,7.869E+3,
65800005.000000,7.948E+3,
66000005.000000,7.778E+3,
