Labels,T7_2ms,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.929E+4,
2E05,1.473E+5,
4E05,2.819E+5,
6E05,3.880E+5,
800000.060000,4.774E+5,
1E06,5.533E+5,
1.2E06,6.189E+5,
1.4E06,6.788E+5,
1.6E06,7.248E+5,
1.8E06,7.653E+5,
2E06,7.981E+5,
2.2E06,8.011E+5,
2.4E06,7.908E+5,
2.6E06,7.824E+5,
2.8E06,7.750E+5,
3E06,7.684E+5,
3.2E06,7.601E+5,
3.4E06,7.529E+5,
3.6E06,7.440E+5,
3.8E06,7.367E+5,
4E06,7.295E+5,
4.2E06,7.204E+5,
4.4E06,7.120E+5,
4.6E06,7.049E+5,
4.8E06,6.970E+5,
5E06,6.889E+5,
5.2E06,6.799E+5,
5.4E06,6.726E+5,
5.6E06,6.640E+5,
5.8E06,6.570E+5,
6E06,6.492E+5,
6.2E06,6.409E+5,
6400000.500000,6.335E+5,
6600000.500000,6.245E+5,
6800000.500000,6.178E+5,
7000000.500000,6.094E+5,
7200000.600000,6.021E+5,
7400000.600000,5.946E+5,
7600000.600000,5.882E+5,
7800000.600000,5.816E+5,
8000000.600000,5.728E+5,
8200000.600000,5.647E+5,
8400000.700000,5.581E+5,
8600000.700000,5.521E+5,
8800000.700000,5.442E+5,
9000000.700000,5.369E+5,
9200000.700000,5.298E+5,
9400000.700000,5.233E+5,
9600000.800000,5.164E+5,
9800000.800000,5.090E+5,
1E07,5.034E+5,
1.02E07,4.953E+5,
1.04E07,4.891E+5,
1.06E07,4.829E+5,
1.08E07,4.762E+5,
1.1E07,4.698E+5,
1.12E07,4.635E+5,
1.14E07,4.566E+5,
1.16E07,4.514E+5,
1.18E07,4.448E+5,
1.2E07,4.385E+5,
1.22E07,4.327E+5,
1.24E07,4.266E+5,
1.26E07,4.211E+5,
1.28E07,4.146E+5,
1.3E07,4.090E+5,
1.32E07,4.020E+5,
1.34E07,3.953E+5,
1.36E07,3.906E+5,
1.38E07,3.854E+5,
1.4E07,3.805E+5,
1.42E07,3.759E+5,
1.44E07,3.705E+5,
1.46E07,3.646E+5,
1.48E07,3.599E+5,
1.5E07,3.539E+5,
1.52E07,3.495E+5,
1.54E07,3.454E+5,
1.56E07,3.387E+5,
1.58E07,3.351E+5,
1.6E07,3.299E+5,
1.62E07,3.249E+5,
1.64E07,3.206E+5,
1.66E07,3.159E+5,
1.68E07,3.115E+5,
1.7E07,3.064E+5,
1.72E07,3.008E+5,
1.74E07,2.971E+5,
1.76E07,2.931E+5,
1.78E07,2.886E+5,
1.8E07,2.843E+5,
1.82E07,2.799E+5,
1.84E07,2.756E+5,
1.86E07,2.719E+5,
1.88E07,2.681E+5,
1.9E07,2.640E+5,
1.92E07,2.594E+5,
1.94E07,2.563E+5,
1.96E07,2.518E+5,
1.98E07,2.479E+5,
2E07,2.448E+5,
2.02E07,2.405E+5,
2.04E07,2.371E+5,
2.06E07,2.327E+5,
2.08E07,2.292E+5,
2.1E07,2.257E+5,
2.12E07,2.228E+5,
2.14E07,2.196E+5,
2.16E07,2.147E+5,
2.18E07,2.114E+5,
2.2E07,2.099E+5,
2.22E07,2.066E+5,
2.24E07,2.020E+5,
2.26E07,1.994E+5,
2.28E07,1.958E+5,
2.3E07,1.931E+5,
2.32E07,1.904E+5,
2.34E07,1.869E+5,
2.36E07,1.837E+5,
2.38E07,1.817E+5,
2.4E07,1.786E+5,
2.42E07,1.756E+5,
2.44E07,1.731E+5,
2.46E07,1.706E+5,
2.48E07,1.673E+5,
2.5E07,1.658E+5,
2.52E07,1.630E+5,
2.54E07,1.589E+5,
2.56E07,1.571E+5,
2.58E07,1.545E+5,
2.6E07,1.521E+5,
2.62E07,1.495E+5,
2.64E07,1.477E+5,
2.66E07,1.452E+5,
2.68E07,1.427E+5,
2.7E07,1.408E+5,
2.72E07,1.382E+5,
2.74E07,1.360E+5,
2.76E07,1.338E+5,
2.78E07,1.314E+5,
2.8E07,1.295E+5,
2.82E07,1.275E+5,
2.84E07,1.253E+5,
2.86E07,1.239E+5,
2.88E07,1.213E+5,
2.9E07,1.193E+5,
2.92E07,1.174E+5,
2.94E07,1.160E+5,
2.96E07,1.140E+5,
2.98E07,1.124E+5,
3E07,1.109E+5,
3.02E07,1.086E+5,
3.04E07,1.068E+5,
3.06E07,1.043E+5,
3.08E07,1.031E+5,
3.1E07,1.010E+5,
3.12E07,9.979E+4,
3.14E07,9.849E+4,
3.16E07,9.698E+4,
3.18E07,9.561E+4,
3.2E07,9.364E+4,
3.22E07,9.247E+4,
3.24E07,9.072E+4,
3.26E07,8.934E+4,
3.28E07,8.789E+4,
3.3E07,8.619E+4,
3.32E07,8.546E+4,
3.34E07,8.428E+4,
3.36E07,8.210E+4,
3.38E07,8.131E+4,
3.4E07,8.005E+4,
3.42E07,7.821E+4,
3.44E07,7.750E+4,
3.46E07,7.620E+4,
3.48E07,7.488E+4,
3.5E07,7.394E+4,
3.52E07,7.284E+4,
3.54E07,7.106E+4,
3.56E07,6.964E+4,
3.58E07,6.906E+4,
3.6E07,6.851E+4,
3.62E07,6.739E+4,
3.64E07,6.615E+4,
3.66E07,6.516E+4,
3.68E07,6.431E+4,
3.7E07,6.334E+4,
3.72E07,6.191E+4,
3.74E07,6.079E+4,
3.76E07,6.052E+4,
3.78E07,5.894E+4,
3.8E07,5.825E+4,
3.82E07,5.768E+4,
3.84E07,5.685E+4,
3.86E07,5.581E+4,
3.88E07,5.481E+4,
3.9E07,5.366E+4,
3.92E07,5.296E+4,
3.94E07,5.213E+4,
3.96E07,5.186E+4,
3.98E07,5.069E+4,
4E07,5.004E+4,
4.02E07,4.911E+4,
4.04E07,4.848E+4,
4.06E07,4.776E+4,
4.08E07,4.750E+4,
4.1E07,4.614E+4,
4.12E07,4.566E+4,
4.14E07,4.524E+4,
4.16E07,4.409E+4,
4.18E07,4.335E+4,
4.2E07,4.323E+4,
4.22E07,4.253E+4,
4.24E07,4.160E+4,
4.26E07,4.123E+4,
4.28E07,4.062E+4,
4.3E07,4.018E+4,
4.32E07,3.970E+4,
4.34E07,3.896E+4,
4.36E07,3.809E+4,
4.38E07,3.780E+4,
4.4E07,3.757E+4,
4.42E07,3.639E+4,
4.44E07,3.606E+4,
4.46E07,3.575E+4,
4.48E07,3.535E+4,
4.5E07,3.438E+4,
4.52E07,3.398E+4,
4.54E07,3.371E+4,
4.56E07,3.357E+4,
4.58E07,3.258E+4,
4.6E07,3.224E+4,
4.62E07,3.196E+4,
4.64E07,3.170E+4,
4.66E07,3.124E+4,
4.68E07,3.070E+4,
4.7E07,3.003E+4,
4.72E07,2.985E+4,
4.74E07,2.952E+4,
4.76E07,2.929E+4,
4.78E07,2.885E+4,
4.8E07,2.790E+4,
4.82E07,2.800E+4,
4.84E07,2.784E+4,
4.86E07,2.730E+4,
4.88E07,2.694E+4,
4.9E07,2.639E+4,
4.92E07,2.651E+4,
4.94E07,2.557E+4,
4.96E07,2.518E+4,
4.98E07,2.471E+4,
5E07,2.501E+4,
5.02E07,2.458E+4,
5.04E07,2.408E+4,
5.06E07,2.366E+4,
5.08E07,2.364E+4,
5.1E07,2.338E+4,
5.12E07,2.303E+4,
5.14E07,2.323E+4,
5.16E07,2.241E+4,
5.18E07,2.220E+4,
5.2E07,2.170E+4,
5.22E07,2.177E+4,
5.24E07,2.140E+4,
5.26E07,2.133E+4,
5.28E07,2.077E+4,
5.3E07,2.084E+4,
5.32E07,2.028E+4,
5.34E07,2.017E+4,
5.36E07,1.985E+4,
5.38E07,1.995E+4,
5.4E07,1.979E+4,
5.42E07,1.952E+4,
5.44E07,1.924E+4,
5.46E07,1.875E+4,
5.48E07,1.863E+4,
5.5E07,1.830E+4,
5.52E07,1.815E+4,
5.54E07,1.822E+4,
5.56E07,1.807E+4,
5.58E07,1.768E+4,
5.6E07,1.752E+4,
5.62E07,1.771E+4,
5.64E07,1.705E+4,
5.66E07,1.691E+4,
5.68E07,1.698E+4,
5.7E07,1.664E+4,
5.72E07,1.637E+4,
5.74E07,1.636E+4,
5.76E07,1.620E+4,
5.78E07,1.631E+4,
5.8E07,1.598E+4,
5.82E07,1.596E+4,
5.84E07,1.563E+4,
5.86E07,1.551E+4,
5.88E07,1.524E+4,
5.9E07,1.512E+4,
5.92E07,1.542E+4,
5.94E07,1.491E+4,
5.96E07,1.487E+4,
5.98E07,1.456E+4,
6E07,1.438E+4,
6.02E07,1.455E+4,
6.04E07,1.414E+4,
6.06E07,1.432E+4,
6.08E07,1.410E+4,
6.1E07,1.382E+4,
6.12E07,1.388E+4,
6.14E07,1.371E+4,
6.16E07,1.383E+4,
6.18E07,1.338E+4,
6.2E07,1.325E+4,
6.22E07,1.341E+4,
6.24E07,1.328E+4,
6.26E07,1.293E+4,
6.28E07,1.270E+4,
6.3E07,1.297E+4,
6.32E07,1.292E+4,
6.34E07,1.277E+4,
6.36E07,1.265E+4,
6.38E07,1.230E+4,
64000005.000000,1.260E+4,
64200005.000000,1.230E+4,
64400005.000000,1.227E+4,
64600005.000000,1.202E+4,
64800005.000000,1.201E+4,
65000005.000000,1.195E+4,
65200005.000000,1.178E+4,
65400005.000000,1.182E+4,
65600005.000000,1.179E+4,
65800005.000000,1.190E+4,
