Labels,T24,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.165E+4,
2E05,2.949E+4,
4E05,2.900E+4,
6E05,2.836E+4,
800000.060000,2.820E+4,
1E06,2.764E+4,
1.2E06,2.740E+4,
1.4E06,2.683E+4,
1.6E06,2.684E+4,
1.8E06,2.618E+4,
2E06,2.567E+4,
2.2E06,2.530E+4,
2.4E06,2.514E+4,
2.6E06,2.507E+4,
2.8E06,2.473E+4,
3E06,2.438E+4,
3.2E06,2.395E+4,
3.4E06,2.401E+4,
3.6E06,2.387E+4,
3.8E06,2.313E+4,
4E06,2.327E+4,
4.2E06,2.264E+4,
4.4E06,2.256E+4,
4.6E06,2.229E+4,
4.8E06,2.185E+4,
5E06,2.212E+4,
5.2E06,2.156E+4,
5.4E06,2.132E+4,
5.6E06,2.124E+4,
5.8E06,2.055E+4,
6E06,2.061E+4,
6.2E06,2.064E+4,
6400000.500000,1.999E+4,
6600000.500000,2.000E+4,
6800000.500000,1.991E+4,
7000000.500000,1.955E+4,
7200000.600000,1.942E+4,
7400000.600000,1.929E+4,
7600000.600000,1.904E+4,
7800000.600000,1.890E+4,
8000000.600000,1.851E+4,
8200000.600000,1.854E+4,
8400000.700000,1.863E+4,
8600000.700000,1.849E+4,
8800000.700000,1.791E+4,
9000000.700000,1.786E+4,
9200000.700000,1.775E+4,
9400000.700000,1.763E+4,
9600000.800000,1.756E+4,
9800000.800000,1.727E+4,
1E07,1.692E+4,
1.02E07,1.671E+4,
1.04E07,1.695E+4,
1.06E07,1.662E+4,
1.08E07,1.636E+4,
1.1E07,1.638E+4,
1.12E07,1.606E+4,
1.14E07,1.601E+4,
1.16E07,1.595E+4,
1.18E07,1.579E+4,
1.2E07,1.545E+4,
1.22E07,1.542E+4,
1.24E07,1.530E+4,
1.26E07,1.508E+4,
1.28E07,1.525E+4,
1.3E07,1.498E+4,
1.32E07,1.479E+4,
1.34E07,1.470E+4,
1.36E07,1.432E+4,
1.38E07,1.469E+4,
1.4E07,1.432E+4,
1.42E07,1.413E+4,
1.44E07,1.427E+4,
1.46E07,1.413E+4,
1.48E07,1.374E+4,
1.5E07,1.387E+4,
1.52E07,1.374E+4,
1.54E07,1.368E+4,
1.56E07,1.356E+4,
1.58E07,1.355E+4,
1.6E07,1.309E+4,
1.62E07,1.354E+4,
1.64E07,1.330E+4,
1.66E07,1.313E+4,
1.68E07,1.284E+4,
1.7E07,1.289E+4,
1.72E07,1.264E+4,
1.74E07,1.270E+4,
1.76E07,1.228E+4,
1.78E07,1.252E+4,
1.8E07,1.224E+4,
1.82E07,1.219E+4,
1.84E07,1.224E+4,
1.86E07,1.236E+4,
1.88E07,1.184E+4,
1.9E07,1.198E+4,
1.92E07,1.208E+4,
1.94E07,1.181E+4,
1.96E07,1.167E+4,
1.98E07,1.195E+4,
2E07,1.164E+4,
2.02E07,1.161E+4,
2.04E07,1.151E+4,
2.06E07,1.136E+4,
2.08E07,1.144E+4,
2.1E07,1.139E+4,
2.12E07,1.110E+4,
2.14E07,1.122E+4,
2.16E07,1.124E+4,
2.18E07,1.127E+4,
2.2E07,1.102E+4,
2.22E07,1.089E+4,
2.24E07,1.077E+4,
2.26E07,1.088E+4,
2.28E07,1.095E+4,
2.3E07,1.096E+4,
2.32E07,1.087E+4,
2.34E07,1.065E+4,
2.36E07,1.043E+4,
2.38E07,1.054E+4,
2.4E07,1.068E+4,
2.42E07,1.019E+4,
2.44E07,1.032E+4,
2.46E07,1.048E+4,
2.48E07,1.032E+4,
2.5E07,1.025E+4,
2.52E07,9.892E+3,
2.54E07,1.018E+4,
2.56E07,1.018E+4,
2.58E07,1.010E+4,
2.6E07,9.864E+3,
2.62E07,1.001E+4,
2.64E07,1.002E+4,
2.66E07,9.840E+3,
2.68E07,9.885E+3,
2.7E07,1.004E+4,
2.72E07,9.954E+3,
2.74E07,9.546E+3,
2.76E07,9.499E+3,
2.78E07,9.758E+3,
2.8E07,9.621E+3,
2.82E07,9.549E+3,
2.84E07,9.632E+3,
2.86E07,9.328E+3,
2.88E07,9.514E+3,
2.9E07,9.521E+3,
2.92E07,9.490E+3,
2.94E07,9.480E+3,
2.96E07,9.338E+3,
2.98E07,9.289E+3,
3E07,9.249E+3,
3.02E07,9.242E+3,
3.04E07,9.148E+3,
3.06E07,9.317E+3,
3.08E07,9.295E+3,
3.1E07,9.182E+3,
3.12E07,9.280E+3,
3.14E07,9.119E+3,
3.16E07,8.977E+3,
3.18E07,9.209E+3,
3.2E07,9.031E+3,
3.22E07,9.260E+3,
3.24E07,8.819E+3,
3.26E07,8.922E+3,
3.28E07,9.043E+3,
3.3E07,8.888E+3,
3.32E07,8.961E+3,
3.34E07,8.904E+3,
3.36E07,8.841E+3,
3.38E07,8.782E+3,
3.4E07,8.798E+3,
3.42E07,8.839E+3,
3.44E07,8.633E+3,
3.46E07,8.780E+3,
3.48E07,8.708E+3,
3.5E07,8.676E+3,
3.52E07,8.535E+3,
3.54E07,8.418E+3,
3.56E07,8.638E+3,
3.58E07,8.713E+3,
3.6E07,8.603E+3,
3.62E07,8.462E+3,
3.64E07,8.593E+3,
3.66E07,8.635E+3,
3.68E07,8.538E+3,
3.7E07,8.613E+3,
3.72E07,8.381E+3,
3.74E07,8.636E+3,
3.76E07,8.535E+3,
3.78E07,8.665E+3,
3.8E07,8.459E+3,
3.82E07,8.331E+3,
3.84E07,8.335E+3,
3.86E07,8.420E+3,
3.88E07,8.410E+3,
3.9E07,8.459E+3,
3.92E07,8.483E+3,
3.94E07,8.442E+3,
3.96E07,8.512E+3,
3.98E07,8.170E+3,
4E07,8.208E+3,
4.02E07,8.211E+3,
4.04E07,8.364E+3,
4.06E07,8.177E+3,
4.08E07,8.230E+3,
4.1E07,8.105E+3,
4.12E07,8.242E+3,
4.14E07,8.291E+3,
4.16E07,8.313E+3,
4.18E07,8.121E+3,
4.2E07,8.160E+3,
4.22E07,8.018E+3,
4.24E07,8.095E+3,
4.26E07,8.100E+3,
4.28E07,8.189E+3,
4.3E07,8.065E+3,
4.32E07,8.137E+3,
4.34E07,8.245E+3,
4.36E07,7.824E+3,
4.38E07,8.146E+3,
4.4E07,7.965E+3,
4.42E07,7.924E+3,
4.44E07,8.127E+3,
4.46E07,8.184E+3,
4.48E07,8.068E+3,
4.5E07,7.971E+3,
4.52E07,7.800E+3,
4.54E07,8.098E+3,
4.56E07,7.898E+3,
4.58E07,7.980E+3,
4.6E07,7.937E+3,
4.62E07,7.908E+3,
4.64E07,7.904E+3,
4.66E07,7.953E+3,
4.68E07,8.002E+3,
4.7E07,7.912E+3,
4.72E07,7.943E+3,
4.74E07,7.946E+3,
4.76E07,7.865E+3,
4.78E07,7.886E+3,
4.8E07,7.892E+3,
4.82E07,7.793E+3,
4.84E07,8.009E+3,
4.86E07,7.815E+3,
4.88E07,7.886E+3,
4.9E07,7.838E+3,
4.92E07,7.782E+3,
4.94E07,7.942E+3,
4.96E07,7.897E+3,
4.98E07,7.808E+3,
5E07,7.784E+3,
5.02E07,8.037E+3,
5.04E07,7.816E+3,
5.06E07,7.962E+3,
5.08E07,7.807E+3,
5.1E07,7.819E+3,
5.12E07,7.765E+3,
5.14E07,7.773E+3,
5.16E07,7.749E+3,
5.18E07,7.920E+3,
5.2E07,7.750E+3,
5.22E07,7.774E+3,
5.24E07,7.768E+3,
5.26E07,7.921E+3,
5.28E07,7.700E+3,
5.3E07,7.606E+3,
5.32E07,7.693E+3,
5.34E07,7.654E+3,
5.36E07,7.693E+3,
5.38E07,7.749E+3,
5.4E07,7.697E+3,
5.42E07,7.664E+3,
5.44E07,7.640E+3,
5.46E07,7.727E+3,
5.48E07,7.670E+3,
5.5E07,7.624E+3,
5.52E07,7.836E+3,
5.54E07,7.515E+3,
5.56E07,7.797E+3,
5.58E07,7.522E+3,
5.6E07,7.854E+3,
5.62E07,7.433E+3,
5.64E07,7.541E+3,
5.66E07,7.852E+3,
5.68E07,7.601E+3,
5.7E07,7.560E+3,
5.72E07,7.625E+3,
5.74E07,7.674E+3,
5.76E07,7.422E+3,
5.78E07,7.619E+3,
5.8E07,7.448E+3,
5.82E07,7.680E+3,
5.84E07,7.558E+3,
5.86E07,7.619E+3,
5.88E07,7.527E+3,
5.9E07,7.620E+3,
5.92E07,7.558E+3,
5.94E07,7.529E+3,
5.96E07,7.566E+3,
5.98E07,7.559E+3,
6E07,7.618E+3,
6.02E07,7.723E+3,
6.04E07,7.571E+3,
6.06E07,7.504E+3,
6.08E07,7.329E+3,
6.1E07,7.676E+3,
6.12E07,7.633E+3,
6.14E07,7.650E+3,
6.16E07,7.493E+3,
6.18E07,7.573E+3,
6.2E07,7.436E+3,
6.22E07,7.481E+3,
6.24E07,7.446E+3,
6.26E07,7.581E+3,
6.28E07,7.735E+3,
6.3E07,7.545E+3,
6.32E07,7.503E+3,
6.34E07,7.806E+3,
6.36E07,7.554E+3,
6.38E07,7.336E+3,
64000005.000000,7.575E+3,
64200005.000000,7.496E+3,
64400005.000000,7.464E+3,
64600005.000000,7.484E+3,
64800005.000000,7.538E+3,
65000005.000000,7.685E+3,
65200005.000000,7.665E+3,
65400005.000000,7.383E+3,
65600005.000000,7.521E+3,
65800005.000000,7.556E+3,
66000005.000000,7.396E+3,
