Labels,T16_100ms,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,3.996E008,
Step,4E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,4.524E+4,
4E05,1.668E+5,
800000.060000,2.808E+5,
1.2E06,3.822E+5,
1.6E06,4.718E+5,
2E06,5.545E+5,
2.4E06,6.270E+5,
2.8E06,6.930E+5,
3.2E06,7.546E+5,
3.6E06,8.108E+5,
4E06,8.627E+5,
4.4E06,9.110E+5,
4.8E06,9.587E+5,
5.2E06,9.991E+5,
5.6E06,1.034E+6,
6E06,1.070E+6,
6400000.500000,1.104E+6,
6800000.500000,1.135E+6,
7200000.600000,1.164E+6,
7600000.600000,1.192E+6,
8000000.600000,1.216E+6,
8400000.700000,1.241E+6,
8800000.700000,1.263E+6,
9200000.700000,1.284E+6,
9600000.800000,1.304E+6,
1E07,1.323E+6,
1.04E07,1.342E+6,
1.08E07,1.360E+6,
1.12E07,1.374E+6,
1.16E07,1.390E+6,
1.2E07,1.402E+6,
1.24E07,1.417E+6,
1.28E07,1.431E+6,
1.32E07,1.441E+6,
1.36E07,1.451E+6,
1.4E07,1.462E+6,
1.44E07,1.471E+6,
1.48E07,1.482E+6,
1.52E07,1.491E+6,
1.56E07,1.500E+6,
1.6E07,1.507E+6,
1.64E07,1.517E+6,
1.68E07,1.523E+6,
1.72E07,1.531E+6,
1.76E07,1.537E+6,
1.8E07,1.543E+6,
1.84E07,1.551E+6,
1.88E07,1.556E+6,
1.92E07,1.560E+6,
1.96E07,1.566E+6,
2E07,1.572E+6,
2.04E07,1.575E+6,
2.08E07,1.582E+6,
2.12E07,1.585E+6,
2.16E07,1.590E+6,
2.2E07,1.592E+6,
2.24E07,1.596E+6,
2.28E07,1.601E+6,
2.32E07,1.605E+6,
2.36E07,1.607E+6,
2.4E07,1.611E+6,
2.44E07,1.613E+6,
2.48E07,1.615E+6,
2.52E07,1.618E+6,
2.56E07,1.622E+6,
2.6E07,1.624E+6,
2.64E07,1.628E+6,
2.68E07,1.629E+6,
2.72E07,1.632E+6,
2.76E07,1.634E+6,
2.8E07,1.633E+6,
2.84E07,1.635E+6,
2.88E07,1.640E+6,
2.92E07,1.640E+6,
2.96E07,1.644E+6,
3E07,1.645E+6,
3.04E07,1.644E+6,
3.08E07,1.646E+6,
3.12E07,1.650E+6,
3.16E07,1.649E+6,
3.2E07,1.652E+6,
3.24E07,1.653E+6,
3.28E07,1.651E+6,
3.32E07,1.655E+6,
3.36E07,1.656E+6,
3.4E07,1.657E+6,
3.44E07,1.657E+6,
3.48E07,1.658E+6,
3.52E07,1.659E+6,
3.56E07,1.660E+6,
3.6E07,1.660E+6,
3.64E07,1.662E+6,
3.68E07,1.662E+6,
3.72E07,1.663E+6,
3.76E07,1.664E+6,
3.8E07,1.665E+6,
3.84E07,1.667E+6,
3.88E07,1.667E+6,
3.92E07,1.666E+6,
3.96E07,1.667E+6,
4E07,1.669E+6,
4.04E07,1.669E+6,
4.08E07,1.667E+6,
4.12E07,1.671E+6,
4.16E07,1.671E+6,
4.2E07,1.672E+6,
4.24E07,1.672E+6,
4.28E07,1.672E+6,
4.32E07,1.672E+6,
4.36E07,1.673E+6,
4.4E07,1.674E+6,
4.44E07,1.673E+6,
4.48E07,1.675E+6,
4.52E07,1.673E+6,
4.56E07,1.673E+6,
4.6E07,1.673E+6,
4.64E07,1.676E+6,
4.68E07,1.675E+6,
4.72E07,1.676E+6,
4.76E07,1.674E+6,
4.8E07,1.675E+6,
4.84E07,1.676E+6,
4.88E07,1.676E+6,
4.92E07,1.676E+6,
4.96E07,1.675E+6,
5E07,1.677E+6,
5.04E07,1.676E+6,
5.08E07,1.678E+6,
5.12E07,1.678E+6,
5.16E07,1.678E+6,
5.2E07,1.678E+6,
5.24E07,1.677E+6,
5.28E07,1.677E+6,
5.32E07,1.679E+6,
5.36E07,1.678E+6,
5.4E07,1.679E+6,
5.44E07,1.678E+6,
5.48E07,1.679E+6,
5.52E07,1.679E+6,
5.56E07,1.678E+6,
5.6E07,1.678E+6,
5.64E07,1.679E+6,
5.68E07,1.679E+6,
5.72E07,1.679E+6,
5.76E07,1.680E+6,
5.8E07,1.680E+6,
5.84E07,1.681E+6,
5.88E07,1.679E+6,
5.92E07,1.680E+6,
5.96E07,1.681E+6,
6E07,1.681E+6,
6.04E07,1.680E+6,
6.08E07,1.680E+6,
6.12E07,1.680E+6,
6.16E07,1.680E+6,
6.2E07,1.680E+6,
6.24E07,1.679E+6,
6.28E07,1.680E+6,
6.32E07,1.681E+6,
6.36E07,1.679E+6,
64000005.000000,1.682E+6,
64400005.000000,1.682E+6,
64800005.000000,1.680E+6,
65200005.000000,1.678E+6,
65600005.000000,1.679E+6,
66000005.000000,1.679E+6,
66400005.000000,1.679E+6,
66800005.000000,1.680E+6,
67200005.000000,1.680E+6,
67600005.000000,1.681E+6,
68000005.000000,1.681E+6,
68400005.000000,1.680E+6,
68800005.000000,1.680E+6,
69200005.000000,1.681E+6,
69600005.000000,1.680E+6,
70000005.000000,1.680E+6,
70400006.000000,1.680E+6,
70800006.000000,1.681E+6,
71200006.000000,1.679E+6,
71600006.000000,1.682E+6,
72000006.000000,1.680E+6,
72400006.000000,1.679E+6,
72800006.000000,1.681E+6,
73200006.000000,1.678E+6,
73600006.000000,1.681E+6,
74000006.000000,1.680E+6,
74400006.000000,1.680E+6,
74800006.000000,1.680E+6,
75200006.000000,1.681E+6,
75600006.000000,1.679E+6,
76000006.000000,1.680E+6,
76400006.000000,1.681E+6,
76800006.000000,1.680E+6,
77200006.000000,1.681E+6,
77600006.000000,1.680E+6,
78000006.000000,1.679E+6,
78400006.000000,1.680E+6,
78800006.000000,1.680E+6,
79200006.000000,1.680E+6,
79600006.000000,1.679E+6,
80000006.000000,1.680E+6,
80400006.000000,1.678E+6,
80800006.000000,1.680E+6,
81200006.000000,1.679E+6,
81600006.000000,1.680E+6,
82000006.000000,1.682E+6,
82400006.000000,1.681E+6,
82800006.000000,1.680E+6,
83200007.000000,1.679E+6,
83600007.000000,1.680E+6,
84000007.000000,1.680E+6,
84400007.000000,1.681E+6,
84800007.000000,1.681E+6,
85200007.000000,1.679E+6,
85600007.000000,1.679E+6,
86000007.000000,1.678E+6,
86400007.000000,1.678E+6,
86800007.000000,1.679E+6,
87200007.000000,1.679E+6,
87600007.000000,1.677E+6,
88000007.000000,1.679E+6,
88400007.000000,1.683E+6,
88800007.000000,1.681E+6,
89200007.000000,1.679E+6,
89600007.000000,1.680E+6,
90000007.000000,1.681E+6,
90400007.000000,1.677E+6,
90800007.000000,1.680E+6,
91200007.000000,1.679E+6,
91600007.000000,1.677E+6,
92000007.000000,1.679E+6,
92400007.000000,1.680E+6,
92800007.000000,1.681E+6,
93200007.000000,1.679E+6,
93600007.000000,1.680E+6,
94000007.000000,1.679E+6,
94400007.000000,1.680E+6,
94800007.000000,1.678E+6,
95200007.000000,1.680E+6,
95600007.000000,1.679E+6,
96000008.000000,1.680E+6,
96400008.000000,1.679E+6,
96800008.000000,1.680E+6,
97200008.000000,1.678E+6,
97600008.000000,1.679E+6,
98000008.000000,1.680E+6,
98400008.000000,1.679E+6,
98800008.000000,1.679E+6,
99200008.000000,1.678E+6,
99600008.000000,1.679E+6,
1E08,1.673E+6,
1.004E008,1.649E+6,
1.008E008,1.622E+6,
1.012E008,1.592E+6,
1.016E008,1.562E+6,
1.02E08,1.532E+6,
1.024E008,1.502E+6,
1.028E008,1.473E+6,
1.032E008,1.443E+6,
1.036E008,1.412E+6,
1.04E08,1.381E+6,
1.044E008,1.352E+6,
1.048E008,1.322E+6,
1.052E008,1.293E+6,
1.056E008,1.262E+6,
1.06E08,1.234E+6,
1.064E008,1.207E+6,
1.068E008,1.179E+6,
1.072E008,1.150E+6,
1.076E008,1.124E+6,
1.08E08,1.097E+6,
1.084E008,1.070E+6,
1.088E008,1.046E+6,
1.092E008,1.018E+6,
1.096E008,9.928E+5,
1.1E08,9.692E+5,
1.104E008,9.441E+5,
1.108E008,9.202E+5,
1.112E008,8.969E+5,
1.116E008,8.727E+5,
1.12E08,8.521E+5,
1.124E008,8.298E+5,
1.128E008,8.057E+5,
1.132E008,7.849E+5,
1.136E008,7.637E+5,
1.14E08,7.449E+5,
1.144E008,7.255E+5,
1.148E008,7.053E+5,
1.152E008,6.860E+5,
1.156E008,6.666E+5,
1.16E08,6.484E+5,
1.164E008,6.306E+5,
1.168E008,6.139E+5,
1.172E008,5.964E+5,
1.176E008,5.797E+5,
1.18E08,5.637E+5,
1.184E008,5.473E+5,
1.188E008,5.307E+5,
1.192E008,5.156E+5,
1.196E008,5.019E+5,
1.2E08,4.869E+5,
1.204E008,4.718E+5,
1.208E008,4.587E+5,
1.212E008,4.454E+5,
1.216E008,4.314E+5,
1.22E08,4.192E+5,
1.224E008,4.062E+5,
1.228E008,3.939E+5,
1.232E008,3.810E+5,
1.236E008,3.696E+5,
1.24E08,3.597E+5,
1.244E008,3.484E+5,
1.248E008,3.384E+5,
1.252E008,3.262E+5,
1.256E008,3.178E+5,
1.26E08,3.079E+5,
1.264E008,2.981E+5,
1.268E008,2.891E+5,
1.272E008,2.808E+5,
1.276E008,2.711E+5,
1.28E08,2.633E+5,
1.284E008,2.545E+5,
1.288E008,2.468E+5,
1.292E008,2.395E+5,
1.296E008,2.317E+5,
