Labels,T21_2ms,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,8.647E+3,
2E05,2.369E+4,
4E05,4.045E+4,
6E05,5.705E+4,
800000.060000,7.327E+4,
1E06,8.846E+4,
1.2E06,1.028E+5,
1.4E06,1.171E+5,
1.6E06,1.304E+5,
1.8E06,1.435E+5,
2E06,1.545E+5,
2.2E06,1.534E+5,
2.4E06,1.509E+5,
2.6E06,1.487E+5,
2.8E06,1.468E+5,
3E06,1.440E+5,
3.2E06,1.417E+5,
3.4E06,1.399E+5,
3.6E06,1.374E+5,
3.8E06,1.358E+5,
4E06,1.333E+5,
4.2E06,1.317E+5,
4.4E06,1.294E+5,
4.6E06,1.276E+5,
4.8E06,1.265E+5,
5E06,1.242E+5,
5.2E06,1.223E+5,
5.4E06,1.200E+5,
5.6E06,1.185E+5,
5.8E06,1.167E+5,
6E06,1.157E+5,
6.2E06,1.136E+5,
6400000.500000,1.118E+5,
6600000.500000,1.103E+5,
6800000.500000,1.086E+5,
7000000.500000,1.066E+5,
7200000.600000,1.053E+5,
7400000.600000,1.040E+5,
7600000.600000,1.029E+5,
7800000.600000,1.007E+5,
8000000.600000,9.934E+4,
8200000.600000,9.814E+4,
8400000.700000,9.623E+4,
8600000.700000,9.512E+4,
8800000.700000,9.402E+4,
9000000.700000,9.276E+4,
9200000.700000,9.118E+4,
9400000.700000,8.958E+4,
9600000.800000,8.846E+4,
9800000.800000,8.699E+4,
1E07,8.609E+4,
1.02E07,8.483E+4,
1.04E07,8.365E+4,
1.06E07,8.214E+4,
1.08E07,8.094E+4,
1.1E07,7.988E+4,
1.12E07,7.914E+4,
1.14E07,7.789E+4,
1.16E07,7.668E+4,
1.18E07,7.566E+4,
1.2E07,7.449E+4,
1.22E07,7.323E+4,
1.24E07,7.200E+4,
1.26E07,7.122E+4,
1.28E07,7.098E+4,
1.3E07,6.925E+4,
1.32E07,6.859E+4,
1.34E07,6.738E+4,
1.36E07,6.642E+4,
1.38E07,6.521E+4,
1.4E07,6.453E+4,
1.42E07,6.366E+4,
1.44E07,6.298E+4,
1.46E07,6.186E+4,
1.48E07,6.101E+4,
1.5E07,6.057E+4,
1.52E07,5.949E+4,
1.54E07,5.898E+4,
1.56E07,5.781E+4,
1.58E07,5.689E+4,
1.6E07,5.624E+4,
1.62E07,5.529E+4,
1.64E07,5.444E+4,
1.66E07,5.392E+4,
1.68E07,5.318E+4,
1.7E07,5.212E+4,
1.72E07,5.143E+4,
1.74E07,5.099E+4,
1.76E07,5.040E+4,
1.78E07,4.973E+4,
1.8E07,4.884E+4,
1.82E07,4.851E+4,
1.84E07,4.785E+4,
1.86E07,4.687E+4,
1.88E07,4.656E+4,
1.9E07,4.584E+4,
1.92E07,4.511E+4,
1.94E07,4.447E+4,
1.96E07,4.414E+4,
1.98E07,4.342E+4,
2E07,4.283E+4,
2.02E07,4.186E+4,
2.04E07,4.144E+4,
2.06E07,4.142E+4,
2.08E07,4.062E+4,
2.1E07,4.026E+4,
2.12E07,3.941E+4,
2.14E07,3.889E+4,
2.16E07,3.827E+4,
2.18E07,3.782E+4,
2.2E07,3.766E+4,
2.22E07,3.686E+4,
2.24E07,3.675E+4,
2.26E07,3.612E+4,
2.28E07,3.559E+4,
2.3E07,3.502E+4,
2.32E07,3.482E+4,
2.34E07,3.423E+4,
2.36E07,3.404E+4,
2.38E07,3.309E+4,
2.4E07,3.296E+4,
2.42E07,3.261E+4,
2.44E07,3.243E+4,
2.46E07,3.189E+4,
2.48E07,3.133E+4,
2.5E07,3.122E+4,
2.52E07,3.056E+4,
2.54E07,3.060E+4,
2.56E07,3.006E+4,
2.58E07,2.944E+4,
2.6E07,2.872E+4,
2.62E07,2.854E+4,
2.64E07,2.844E+4,
2.66E07,2.799E+4,
2.68E07,2.774E+4,
2.7E07,2.758E+4,
2.72E07,2.714E+4,
2.74E07,2.687E+4,
2.76E07,2.653E+4,
2.78E07,2.606E+4,
2.8E07,2.599E+4,
2.82E07,2.568E+4,
2.84E07,2.505E+4,
2.86E07,2.484E+4,
2.88E07,2.455E+4,
2.9E07,2.412E+4,
2.92E07,2.408E+4,
2.94E07,2.404E+4,
2.96E07,2.346E+4,
2.98E07,2.309E+4,
3E07,2.299E+4,
3.02E07,2.288E+4,
3.04E07,2.250E+4,
3.06E07,2.257E+4,
3.08E07,2.212E+4,
3.1E07,2.176E+4,
3.12E07,2.162E+4,
3.14E07,2.138E+4,
3.16E07,2.114E+4,
3.18E07,2.094E+4,
3.2E07,2.039E+4,
3.22E07,2.065E+4,
3.24E07,2.029E+4,
3.26E07,1.993E+4,
3.28E07,1.973E+4,
3.3E07,1.978E+4,
3.32E07,1.906E+4,
3.34E07,1.927E+4,
3.36E07,1.919E+4,
3.38E07,1.864E+4,
3.4E07,1.885E+4,
3.42E07,1.827E+4,
3.44E07,1.822E+4,
3.46E07,1.815E+4,
3.48E07,1.747E+4,
3.5E07,1.800E+4,
3.52E07,1.757E+4,
3.54E07,1.759E+4,
3.56E07,1.712E+4,
3.58E07,1.703E+4,
3.6E07,1.681E+4,
3.62E07,1.675E+4,
3.64E07,1.655E+4,
3.66E07,1.632E+4,
3.68E07,1.618E+4,
3.7E07,1.601E+4,
3.72E07,1.605E+4,
3.74E07,1.584E+4,
3.76E07,1.591E+4,
3.78E07,1.553E+4,
3.8E07,1.544E+4,
3.82E07,1.518E+4,
3.84E07,1.518E+4,
3.86E07,1.484E+4,
3.88E07,1.475E+4,
3.9E07,1.477E+4,
3.92E07,1.475E+4,
3.94E07,1.465E+4,
3.96E07,1.411E+4,
3.98E07,1.422E+4,
4E07,1.430E+4,
4.02E07,1.417E+4,
4.04E07,1.412E+4,
4.06E07,1.373E+4,
4.08E07,1.389E+4,
4.1E07,1.379E+4,
4.12E07,1.333E+4,
4.14E07,1.311E+4,
4.16E07,1.352E+4,
4.18E07,1.313E+4,
4.2E07,1.314E+4,
4.22E07,1.310E+4,
4.24E07,1.297E+4,
4.26E07,1.273E+4,
4.28E07,1.271E+4,
4.3E07,1.246E+4,
4.32E07,1.247E+4,
4.34E07,1.230E+4,
4.36E07,1.234E+4,
4.38E07,1.230E+4,
4.4E07,1.238E+4,
4.42E07,1.214E+4,
4.44E07,1.206E+4,
4.46E07,1.176E+4,
4.48E07,1.178E+4,
4.5E07,1.184E+4,
4.52E07,1.170E+4,
4.54E07,1.162E+4,
4.56E07,1.180E+4,
4.58E07,1.153E+4,
4.6E07,1.164E+4,
4.62E07,1.131E+4,
4.64E07,1.144E+4,
4.66E07,1.118E+4,
4.68E07,1.121E+4,
4.7E07,1.122E+4,
4.72E07,1.101E+4,
4.74E07,1.112E+4,
4.76E07,1.096E+4,
4.78E07,1.067E+4,
4.8E07,1.093E+4,
4.82E07,1.065E+4,
4.84E07,1.051E+4,
4.86E07,1.051E+4,
4.88E07,1.047E+4,
4.9E07,1.044E+4,
4.92E07,1.035E+4,
4.94E07,1.026E+4,
4.96E07,1.024E+4,
4.98E07,1.029E+4,
5E07,1.003E+4,
5.02E07,9.987E+3,
5.04E07,9.863E+3,
5.06E07,1.003E+4,
5.08E07,1.009E+4,
5.1E07,9.657E+3,
5.12E07,9.884E+3,
5.14E07,9.707E+3,
5.16E07,9.853E+3,
5.18E07,9.783E+3,
5.2E07,9.780E+3,
5.22E07,9.845E+3,
5.24E07,9.648E+3,
5.26E07,9.582E+3,
5.28E07,9.718E+3,
5.3E07,9.543E+3,
5.32E07,9.261E+3,
5.34E07,9.501E+3,
5.36E07,9.336E+3,
5.38E07,9.458E+3,
5.4E07,9.335E+3,
5.42E07,9.423E+3,
5.44E07,9.102E+3,
5.46E07,9.089E+3,
5.48E07,9.237E+3,
5.5E07,9.182E+3,
5.52E07,9.188E+3,
5.54E07,9.168E+3,
5.56E07,9.049E+3,
5.58E07,8.960E+3,
5.6E07,8.936E+3,
5.62E07,8.949E+3,
5.64E07,8.909E+3,
5.66E07,8.977E+3,
5.68E07,8.934E+3,
5.7E07,8.712E+3,
5.72E07,8.739E+3,
5.74E07,8.628E+3,
5.76E07,8.548E+3,
5.78E07,8.673E+3,
5.8E07,8.632E+3,
5.82E07,8.646E+3,
5.84E07,8.674E+3,
5.86E07,8.532E+3,
5.88E07,8.500E+3,
5.9E07,8.651E+3,
5.92E07,8.620E+3,
5.94E07,8.399E+3,
5.96E07,8.545E+3,
5.98E07,8.507E+3,
6E07,8.491E+3,
6.02E07,8.460E+3,
6.04E07,8.320E+3,
6.06E07,8.508E+3,
6.08E07,8.276E+3,
6.1E07,8.418E+3,
6.12E07,8.198E+3,
6.14E07,8.383E+3,
6.16E07,8.339E+3,
6.18E07,8.347E+3,
6.2E07,8.199E+3,
6.22E07,8.021E+3,
6.24E07,8.161E+3,
6.26E07,8.199E+3,
6.28E07,8.245E+3,
6.3E07,8.265E+3,
6.32E07,8.032E+3,
6.34E07,8.293E+3,
6.36E07,8.113E+3,
6.38E07,7.927E+3,
64000005.000000,7.898E+3,
64200005.000000,8.080E+3,
64400005.000000,8.075E+3,
64600005.000000,7.907E+3,
64800005.000000,7.970E+3,
65000005.000000,7.937E+3,
65200005.000000,7.923E+3,
65400005.000000,7.915E+3,
65600005.000000,7.632E+3,
65800005.000000,7.958E+3,
