Labels,T18_100ms,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,3.996E008,
Step,4E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,4.554E+4,
4E05,1.715E+5,
800000.060000,2.883E+5,
1.2E06,3.928E+5,
1.6E06,4.858E+5,
2E06,5.701E+5,
2.4E06,6.473E+5,
2.8E06,7.161E+5,
3.2E06,7.818E+5,
3.6E06,8.388E+5,
4E06,8.930E+5,
4.4E06,9.448E+5,
4.8E06,9.936E+5,
5.2E06,1.033E+6,
5.6E06,1.072E+6,
6E06,1.110E+6,
6400000.500000,1.144E+6,
6800000.500000,1.178E+6,
7200000.600000,1.208E+6,
7600000.600000,1.239E+6,
8000000.600000,1.267E+6,
8400000.700000,1.290E+6,
8800000.700000,1.314E+6,
9200000.700000,1.336E+6,
9600000.800000,1.358E+6,
1E07,1.380E+6,
1.04E07,1.399E+6,
1.08E07,1.417E+6,
1.12E07,1.433E+6,
1.16E07,1.448E+6,
1.2E07,1.465E+6,
1.24E07,1.478E+6,
1.28E07,1.492E+6,
1.32E07,1.506E+6,
1.36E07,1.516E+6,
1.4E07,1.530E+6,
1.44E07,1.542E+6,
1.48E07,1.552E+6,
1.52E07,1.560E+6,
1.56E07,1.570E+6,
1.6E07,1.581E+6,
1.64E07,1.588E+6,
1.68E07,1.597E+6,
1.72E07,1.604E+6,
1.76E07,1.612E+6,
1.8E07,1.620E+6,
1.84E07,1.626E+6,
1.88E07,1.634E+6,
1.92E07,1.638E+6,
1.96E07,1.644E+6,
2E07,1.651E+6,
2.04E07,1.655E+6,
2.08E07,1.661E+6,
2.12E07,1.665E+6,
2.16E07,1.672E+6,
2.2E07,1.676E+6,
2.24E07,1.681E+6,
2.28E07,1.683E+6,
2.32E07,1.687E+6,
2.36E07,1.692E+6,
2.4E07,1.696E+6,
2.44E07,1.698E+6,
2.48E07,1.704E+6,
2.52E07,1.706E+6,
2.56E07,1.710E+6,
2.6E07,1.712E+6,
2.64E07,1.714E+6,
2.68E07,1.719E+6,
2.72E07,1.721E+6,
2.76E07,1.723E+6,
2.8E07,1.725E+6,
2.84E07,1.727E+6,
2.88E07,1.730E+6,
2.92E07,1.732E+6,
2.96E07,1.733E+6,
3E07,1.734E+6,
3.04E07,1.737E+6,
3.08E07,1.742E+6,
3.12E07,1.741E+6,
3.16E07,1.742E+6,
3.2E07,1.744E+6,
3.24E07,1.748E+6,
3.28E07,1.749E+6,
3.32E07,1.750E+6,
3.36E07,1.750E+6,
3.4E07,1.753E+6,
3.44E07,1.755E+6,
3.48E07,1.755E+6,
3.52E07,1.756E+6,
3.56E07,1.757E+6,
3.6E07,1.757E+6,
3.64E07,1.761E+6,
3.68E07,1.760E+6,
3.72E07,1.760E+6,
3.76E07,1.763E+6,
3.8E07,1.764E+6,
3.84E07,1.764E+6,
3.88E07,1.765E+6,
3.92E07,1.766E+6,
3.96E07,1.765E+6,
4E07,1.767E+6,
4.04E07,1.769E+6,
4.08E07,1.769E+6,
4.12E07,1.770E+6,
4.16E07,1.771E+6,
4.2E07,1.769E+6,
4.24E07,1.772E+6,
4.28E07,1.771E+6,
4.32E07,1.774E+6,
4.36E07,1.773E+6,
4.4E07,1.775E+6,
4.44E07,1.774E+6,
4.48E07,1.774E+6,
4.52E07,1.775E+6,
4.56E07,1.776E+6,
4.6E07,1.777E+6,
4.64E07,1.777E+6,
4.68E07,1.776E+6,
4.72E07,1.779E+6,
4.76E07,1.778E+6,
4.8E07,1.776E+6,
4.84E07,1.778E+6,
4.88E07,1.779E+6,
4.92E07,1.780E+6,
4.96E07,1.780E+6,
5E07,1.779E+6,
5.04E07,1.780E+6,
5.08E07,1.780E+6,
5.12E07,1.780E+6,
5.16E07,1.782E+6,
5.2E07,1.781E+6,
5.24E07,1.782E+6,
5.28E07,1.780E+6,
5.32E07,1.783E+6,
5.36E07,1.782E+6,
5.4E07,1.781E+6,
5.44E07,1.784E+6,
5.48E07,1.780E+6,
5.52E07,1.781E+6,
5.56E07,1.782E+6,
5.6E07,1.783E+6,
5.64E07,1.784E+6,
5.68E07,1.781E+6,
5.72E07,1.783E+6,
5.76E07,1.784E+6,
5.8E07,1.784E+6,
5.84E07,1.783E+6,
5.88E07,1.783E+6,
5.92E07,1.784E+6,
5.96E07,1.784E+6,
6E07,1.784E+6,
6.04E07,1.786E+6,
6.08E07,1.784E+6,
6.12E07,1.785E+6,
6.16E07,1.786E+6,
6.2E07,1.784E+6,
6.24E07,1.785E+6,
6.28E07,1.784E+6,
6.32E07,1.786E+6,
6.36E07,1.783E+6,
64000005.000000,1.783E+6,
64400005.000000,1.786E+6,
64800005.000000,1.785E+6,
65200005.000000,1.786E+6,
65600005.000000,1.785E+6,
66000005.000000,1.786E+6,
66400005.000000,1.786E+6,
66800005.000000,1.785E+6,
67200005.000000,1.785E+6,
67600005.000000,1.786E+6,
68000005.000000,1.786E+6,
68400005.000000,1.785E+6,
68800005.000000,1.786E+6,
69200005.000000,1.786E+6,
69600005.000000,1.786E+6,
70000005.000000,1.786E+6,
70400006.000000,1.787E+6,
70800006.000000,1.786E+6,
71200006.000000,1.785E+6,
71600006.000000,1.786E+6,
72000006.000000,1.786E+6,
72400006.000000,1.787E+6,
72800006.000000,1.786E+6,
73200006.000000,1.786E+6,
73600006.000000,1.785E+6,
74000006.000000,1.785E+6,
74400006.000000,1.787E+6,
74800006.000000,1.786E+6,
75200006.000000,1.786E+6,
75600006.000000,1.786E+6,
76000006.000000,1.784E+6,
76400006.000000,1.786E+6,
76800006.000000,1.785E+6,
77200006.000000,1.786E+6,
77600006.000000,1.786E+6,
78000006.000000,1.787E+6,
78400006.000000,1.786E+6,
78800006.000000,1.786E+6,
79200006.000000,1.786E+6,
79600006.000000,1.787E+6,
80000006.000000,1.787E+6,
80400006.000000,1.787E+6,
80800006.000000,1.785E+6,
81200006.000000,1.785E+6,
81600006.000000,1.786E+6,
82000006.000000,1.787E+6,
82400006.000000,1.786E+6,
82800006.000000,1.787E+6,
83200007.000000,1.785E+6,
83600007.000000,1.786E+6,
84000007.000000,1.786E+6,
84400007.000000,1.786E+6,
84800007.000000,1.786E+6,
85200007.000000,1.785E+6,
85600007.000000,1.786E+6,
86000007.000000,1.785E+6,
86400007.000000,1.786E+6,
86800007.000000,1.787E+6,
87200007.000000,1.785E+6,
87600007.000000,1.786E+6,
88000007.000000,1.785E+6,
88400007.000000,1.786E+6,
88800007.000000,1.784E+6,
89200007.000000,1.786E+6,
89600007.000000,1.786E+6,
90000007.000000,1.785E+6,
90400007.000000,1.785E+6,
90800007.000000,1.784E+6,
91200007.000000,1.786E+6,
91600007.000000,1.785E+6,
92000007.000000,1.785E+6,
92400007.000000,1.786E+6,
92800007.000000,1.786E+6,
93200007.000000,1.785E+6,
93600007.000000,1.785E+6,
94000007.000000,1.786E+6,
94400007.000000,1.787E+6,
94800007.000000,1.784E+6,
95200007.000000,1.785E+6,
95600007.000000,1.785E+6,
96000008.000000,1.786E+6,
96400008.000000,1.784E+6,
96800008.000000,1.786E+6,
97200008.000000,1.785E+6,
97600008.000000,1.787E+6,
98000008.000000,1.785E+6,
98400008.000000,1.784E+6,
98800008.000000,1.785E+6,
99200008.000000,1.785E+6,
99600008.000000,1.784E+6,
1E08,1.783E+6,
1.004E008,1.763E+6,
1.008E008,1.739E+6,
1.012E008,1.714E+6,
1.016E008,1.691E+6,
1.02E08,1.667E+6,
1.024E008,1.641E+6,
1.028E008,1.615E+6,
1.032E008,1.590E+6,
1.036E008,1.565E+6,
1.04E08,1.539E+6,
1.044E008,1.513E+6,
1.048E008,1.485E+6,
1.052E008,1.460E+6,
1.056E008,1.433E+6,
1.06E08,1.406E+6,
1.064E008,1.382E+6,
1.068E008,1.355E+6,
1.072E008,1.327E+6,
1.076E008,1.302E+6,
1.08E08,1.276E+6,
1.084E008,1.248E+6,
1.088E008,1.225E+6,
1.092E008,1.202E+6,
1.096E008,1.177E+6,
1.1E08,1.152E+6,
1.104E008,1.128E+6,
1.108E008,1.103E+6,
1.112E008,1.079E+6,
1.116E008,1.058E+6,
1.12E08,1.034E+6,
1.124E008,1.011E+6,
1.128E008,9.894E+5,
1.132E008,9.686E+5,
1.136E008,9.438E+5,
1.14E08,9.240E+5,
1.144E008,9.041E+5,
1.148E008,8.809E+5,
1.152E008,8.619E+5,
1.156E008,8.397E+5,
1.16E08,8.189E+5,
1.164E008,8.009E+5,
1.168E008,7.824E+5,
1.172E008,7.648E+5,
1.176E008,7.461E+5,
1.18E08,7.269E+5,
1.184E008,7.100E+5,
1.188E008,6.930E+5,
1.192E008,6.750E+5,
1.196E008,6.583E+5,
1.2E08,6.426E+5,
1.204E008,6.265E+5,
1.208E008,6.086E+5,
1.212E008,5.937E+5,
1.216E008,5.798E+5,
1.22E08,5.639E+5,
1.224E008,5.484E+5,
1.228E008,5.343E+5,
1.232E008,5.194E+5,
1.236E008,5.059E+5,
1.24E08,4.936E+5,
1.244E008,4.791E+5,
1.248E008,4.674E+5,
1.252E008,4.538E+5,
1.256E008,4.421E+5,
1.26E08,4.313E+5,
1.264E008,4.185E+5,
1.268E008,4.063E+5,
1.272E008,3.958E+5,
1.276E008,3.842E+5,
1.28E08,3.742E+5,
1.284E008,3.626E+5,
1.288E008,3.536E+5,
1.292E008,3.425E+5,
1.296E008,3.346E+5,
