Labels,T3_2ms,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,8.399E+3,
2E05,2.019E+4,
4E05,3.386E+4,
6E05,4.667E+4,
800000.060000,5.916E+4,
1E06,7.129E+4,
1.2E06,8.303E+4,
1.4E06,9.475E+4,
1.6E06,1.056E+5,
1.8E06,1.163E+5,
2E06,1.262E+5,
2.2E06,1.278E+5,
2.4E06,1.262E+5,
2.6E06,1.237E+5,
2.8E06,1.219E+5,
3E06,1.199E+5,
3.2E06,1.188E+5,
3.4E06,1.168E+5,
3.6E06,1.150E+5,
3.8E06,1.135E+5,
4E06,1.106E+5,
4.2E06,1.101E+5,
4.4E06,1.077E+5,
4.6E06,1.065E+5,
4.8E06,1.051E+5,
5E06,1.035E+5,
5.2E06,1.012E+5,
5.4E06,1.004E+5,
5.6E06,9.847E+4,
5.8E06,9.675E+4,
6E06,9.583E+4,
6.2E06,9.439E+4,
6400000.500000,9.269E+4,
6600000.500000,9.142E+4,
6800000.500000,9.016E+4,
7000000.500000,8.853E+4,
7200000.600000,8.773E+4,
7400000.600000,8.594E+4,
7600000.600000,8.489E+4,
7800000.600000,8.438E+4,
8000000.600000,8.302E+4,
8200000.600000,8.150E+4,
8400000.700000,8.058E+4,
8600000.700000,7.888E+4,
8800000.700000,7.795E+4,
9000000.700000,7.673E+4,
9200000.700000,7.598E+4,
9400000.700000,7.428E+4,
9600000.800000,7.358E+4,
9800000.800000,7.228E+4,
1E07,7.150E+4,
1.02E07,7.052E+4,
1.04E07,6.943E+4,
1.06E07,6.826E+4,
1.08E07,6.755E+4,
1.1E07,6.633E+4,
1.12E07,6.547E+4,
1.14E07,6.500E+4,
1.16E07,6.398E+4,
1.18E07,6.267E+4,
1.2E07,6.186E+4,
1.22E07,6.127E+4,
1.24E07,5.995E+4,
1.26E07,5.980E+4,
1.28E07,5.834E+4,
1.3E07,5.742E+4,
1.32E07,5.670E+4,
1.34E07,5.610E+4,
1.36E07,5.565E+4,
1.38E07,5.511E+4,
1.4E07,5.378E+4,
1.42E07,5.321E+4,
1.44E07,5.219E+4,
1.46E07,5.155E+4,
1.48E07,5.097E+4,
1.5E07,5.044E+4,
1.52E07,5.004E+4,
1.54E07,4.895E+4,
1.56E07,4.790E+4,
1.58E07,4.754E+4,
1.6E07,4.718E+4,
1.62E07,4.598E+4,
1.64E07,4.584E+4,
1.66E07,4.489E+4,
1.68E07,4.434E+4,
1.7E07,4.407E+4,
1.72E07,4.315E+4,
1.74E07,4.270E+4,
1.76E07,4.193E+4,
1.78E07,4.127E+4,
1.8E07,4.120E+4,
1.82E07,4.059E+4,
1.84E07,4.006E+4,
1.86E07,3.967E+4,
1.88E07,3.923E+4,
1.9E07,3.815E+4,
1.92E07,3.787E+4,
1.94E07,3.698E+4,
1.96E07,3.681E+4,
1.98E07,3.638E+4,
2E07,3.602E+4,
2.02E07,3.519E+4,
2.04E07,3.507E+4,
2.06E07,3.465E+4,
2.08E07,3.395E+4,
2.1E07,3.361E+4,
2.12E07,3.306E+4,
2.14E07,3.260E+4,
2.16E07,3.253E+4,
2.18E07,3.217E+4,
2.2E07,3.147E+4,
2.22E07,3.107E+4,
2.24E07,3.075E+4,
2.26E07,3.030E+4,
2.28E07,3.026E+4,
2.3E07,2.979E+4,
2.32E07,2.937E+4,
2.34E07,2.908E+4,
2.36E07,2.850E+4,
2.38E07,2.842E+4,
2.4E07,2.813E+4,
2.42E07,2.732E+4,
2.44E07,2.704E+4,
2.46E07,2.693E+4,
2.48E07,2.653E+4,
2.5E07,2.627E+4,
2.52E07,2.625E+4,
2.54E07,2.536E+4,
2.56E07,2.566E+4,
2.58E07,2.498E+4,
2.6E07,2.501E+4,
2.62E07,2.444E+4,
2.64E07,2.426E+4,
2.66E07,2.408E+4,
2.68E07,2.379E+4,
2.7E07,2.349E+4,
2.72E07,2.324E+4,
2.74E07,2.250E+4,
2.76E07,2.255E+4,
2.78E07,2.259E+4,
2.8E07,2.233E+4,
2.82E07,2.173E+4,
2.84E07,2.172E+4,
2.86E07,2.118E+4,
2.88E07,2.131E+4,
2.9E07,2.098E+4,
2.92E07,2.092E+4,
2.94E07,2.072E+4,
2.96E07,2.060E+4,
2.98E07,1.997E+4,
3E07,1.997E+4,
3.02E07,1.987E+4,
3.04E07,1.982E+4,
3.06E07,1.931E+4,
3.08E07,1.913E+4,
3.1E07,1.890E+4,
3.12E07,1.886E+4,
3.14E07,1.857E+4,
3.16E07,1.828E+4,
3.18E07,1.820E+4,
3.2E07,1.784E+4,
3.22E07,1.786E+4,
3.24E07,1.742E+4,
3.26E07,1.755E+4,
3.28E07,1.757E+4,
3.3E07,1.704E+4,
3.32E07,1.675E+4,
3.34E07,1.682E+4,
3.36E07,1.665E+4,
3.38E07,1.638E+4,
3.4E07,1.655E+4,
3.42E07,1.613E+4,
3.44E07,1.591E+4,
3.46E07,1.583E+4,
3.48E07,1.584E+4,
3.5E07,1.548E+4,
3.52E07,1.536E+4,
3.54E07,1.528E+4,
3.56E07,1.492E+4,
3.58E07,1.507E+4,
3.6E07,1.479E+4,
3.62E07,1.470E+4,
3.64E07,1.456E+4,
3.66E07,1.439E+4,
3.68E07,1.435E+4,
3.7E07,1.444E+4,
3.72E07,1.433E+4,
3.74E07,1.402E+4,
3.76E07,1.411E+4,
3.78E07,1.374E+4,
3.8E07,1.379E+4,
3.82E07,1.341E+4,
3.84E07,1.360E+4,
3.86E07,1.329E+4,
3.88E07,1.325E+4,
3.9E07,1.311E+4,
3.92E07,1.284E+4,
3.94E07,1.306E+4,
3.96E07,1.287E+4,
3.98E07,1.283E+4,
4E07,1.270E+4,
4.02E07,1.240E+4,
4.04E07,1.254E+4,
4.06E07,1.231E+4,
4.08E07,1.240E+4,
4.1E07,1.247E+4,
4.12E07,1.236E+4,
4.14E07,1.211E+4,
4.16E07,1.208E+4,
4.18E07,1.188E+4,
4.2E07,1.176E+4,
4.22E07,1.206E+4,
4.24E07,1.179E+4,
4.26E07,1.162E+4,
4.28E07,1.158E+4,
4.3E07,1.143E+4,
4.32E07,1.137E+4,
4.34E07,1.122E+4,
4.36E07,1.129E+4,
4.38E07,1.134E+4,
4.4E07,1.137E+4,
4.42E07,1.111E+4,
4.44E07,1.089E+4,
4.46E07,1.096E+4,
4.48E07,1.079E+4,
4.5E07,1.075E+4,
4.52E07,1.071E+4,
4.54E07,1.080E+4,
4.56E07,1.058E+4,
4.58E07,1.063E+4,
4.6E07,1.043E+4,
4.62E07,1.034E+4,
4.64E07,1.049E+4,
4.66E07,1.045E+4,
4.68E07,1.018E+4,
4.7E07,1.022E+4,
4.72E07,1.026E+4,
4.74E07,1.008E+4,
4.76E07,9.988E+3,
4.78E07,1.005E+4,
4.8E07,9.967E+3,
4.82E07,9.730E+3,
4.84E07,9.763E+3,
4.86E07,9.939E+3,
4.88E07,9.721E+3,
4.9E07,9.703E+3,
4.92E07,9.667E+3,
4.94E07,9.440E+3,
4.96E07,9.664E+3,
4.98E07,9.665E+3,
5E07,9.589E+3,
5.02E07,9.483E+3,
5.04E07,9.356E+3,
5.06E07,9.391E+3,
5.08E07,9.224E+3,
5.1E07,9.283E+3,
5.12E07,9.140E+3,
5.14E07,9.167E+3,
5.16E07,9.331E+3,
5.18E07,9.199E+3,
5.2E07,8.978E+3,
5.22E07,9.017E+3,
5.24E07,9.088E+3,
5.26E07,9.172E+3,
5.28E07,8.939E+3,
5.3E07,9.221E+3,
5.32E07,8.894E+3,
5.34E07,8.861E+3,
5.36E07,9.063E+3,
5.38E07,9.056E+3,
5.4E07,8.863E+3,
5.42E07,8.831E+3,
5.44E07,8.573E+3,
5.46E07,8.893E+3,
5.48E07,8.665E+3,
5.5E07,8.650E+3,
5.52E07,8.524E+3,
5.54E07,8.629E+3,
5.56E07,8.538E+3,
5.58E07,8.722E+3,
5.6E07,8.556E+3,
5.62E07,8.398E+3,
5.64E07,8.464E+3,
5.66E07,8.373E+3,
5.68E07,8.409E+3,
5.7E07,8.378E+3,
5.72E07,8.481E+3,
5.74E07,8.345E+3,
5.76E07,8.327E+3,
5.78E07,8.173E+3,
5.8E07,8.467E+3,
5.82E07,8.207E+3,
5.84E07,8.182E+3,
5.86E07,8.157E+3,
5.88E07,8.058E+3,
5.9E07,8.212E+3,
5.92E07,8.007E+3,
5.94E07,8.244E+3,
5.96E07,8.034E+3,
5.98E07,7.945E+3,
6E07,8.269E+3,
6.02E07,8.075E+3,
6.04E07,8.168E+3,
6.06E07,8.013E+3,
6.08E07,7.975E+3,
6.1E07,8.087E+3,
6.12E07,7.834E+3,
6.14E07,8.010E+3,
6.16E07,7.862E+3,
6.18E07,7.773E+3,
6.2E07,7.908E+3,
6.22E07,7.777E+3,
6.24E07,7.855E+3,
6.26E07,7.806E+3,
6.28E07,7.967E+3,
6.3E07,7.672E+3,
6.32E07,7.927E+3,
6.34E07,7.676E+3,
6.36E07,7.583E+3,
6.38E07,7.931E+3,
64000005.000000,7.932E+3,
64200005.000000,7.551E+3,
64400005.000000,7.603E+3,
64600005.000000,7.623E+3,
64800005.000000,7.610E+3,
65000005.000000,7.785E+3,
65200005.000000,7.437E+3,
65400005.000000,7.664E+3,
65600005.000000,7.545E+3,
65800005.000000,7.567E+3,
