Labels,T22,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,3.389E+4,
2E05,1.913E+5,
4E05,2.133E+5,
6E05,2.127E+5,
800000.060000,2.099E+5,
1E06,2.068E+5,
1.2E06,2.053E+5,
1.4E06,2.017E+5,
1.6E06,1.990E+5,
1.8E06,1.961E+5,
2E06,1.928E+5,
2.2E06,1.912E+5,
2.4E06,1.878E+5,
2.6E06,1.849E+5,
2.8E06,1.821E+5,
3E06,1.796E+5,
3.2E06,1.770E+5,
3.4E06,1.747E+5,
3.6E06,1.721E+5,
3.8E06,1.696E+5,
4E06,1.668E+5,
4.2E06,1.656E+5,
4.4E06,1.625E+5,
4.6E06,1.600E+5,
4.8E06,1.583E+5,
5E06,1.550E+5,
5.2E06,1.535E+5,
5.4E06,1.512E+5,
5.6E06,1.484E+5,
5.8E06,1.469E+5,
6E06,1.444E+5,
6.2E06,1.427E+5,
6400000.500000,1.407E+5,
6600000.500000,1.388E+5,
6800000.500000,1.366E+5,
7000000.500000,1.349E+5,
7200000.600000,1.329E+5,
7400000.600000,1.300E+5,
7600000.600000,1.283E+5,
7800000.600000,1.268E+5,
8000000.600000,1.254E+5,
8200000.600000,1.234E+5,
8400000.700000,1.211E+5,
8600000.700000,1.195E+5,
8800000.700000,1.181E+5,
9000000.700000,1.163E+5,
9200000.700000,1.140E+5,
9400000.700000,1.128E+5,
9600000.800000,1.111E+5,
9800000.800000,1.095E+5,
1E07,1.085E+5,
1.02E07,1.071E+5,
1.04E07,1.058E+5,
1.06E07,1.036E+5,
1.08E07,1.019E+5,
1.1E07,1.011E+5,
1.12E07,9.953E+4,
1.14E07,9.763E+4,
1.16E07,9.668E+4,
1.18E07,9.528E+4,
1.2E07,9.336E+4,
1.22E07,9.255E+4,
1.24E07,9.100E+4,
1.26E07,8.992E+4,
1.28E07,8.806E+4,
1.3E07,8.716E+4,
1.32E07,8.647E+4,
1.34E07,8.542E+4,
1.36E07,8.372E+4,
1.38E07,8.196E+4,
1.4E07,8.179E+4,
1.42E07,7.981E+4,
1.44E07,7.878E+4,
1.46E07,7.771E+4,
1.48E07,7.641E+4,
1.5E07,7.617E+4,
1.52E07,7.522E+4,
1.54E07,7.375E+4,
1.56E07,7.248E+4,
1.58E07,7.237E+4,
1.6E07,7.065E+4,
1.62E07,7.019E+4,
1.64E07,6.885E+4,
1.66E07,6.777E+4,
1.68E07,6.721E+4,
1.7E07,6.589E+4,
1.72E07,6.536E+4,
1.74E07,6.464E+4,
1.76E07,6.376E+4,
1.78E07,6.273E+4,
1.8E07,6.164E+4,
1.82E07,6.125E+4,
1.84E07,6.010E+4,
1.86E07,5.950E+4,
1.88E07,5.836E+4,
1.9E07,5.815E+4,
1.92E07,5.704E+4,
1.94E07,5.619E+4,
1.96E07,5.572E+4,
1.98E07,5.499E+4,
2E07,5.409E+4,
2.02E07,5.352E+4,
2.04E07,5.269E+4,
2.06E07,5.234E+4,
2.08E07,5.151E+4,
2.1E07,5.090E+4,
2.12E07,5.010E+4,
2.14E07,4.957E+4,
2.16E07,4.870E+4,
2.18E07,4.866E+4,
2.2E07,4.822E+4,
2.22E07,4.711E+4,
2.24E07,4.703E+4,
2.26E07,4.617E+4,
2.28E07,4.557E+4,
2.3E07,4.525E+4,
2.32E07,4.458E+4,
2.34E07,4.348E+4,
2.36E07,4.325E+4,
2.38E07,4.270E+4,
2.4E07,4.210E+4,
2.42E07,4.214E+4,
2.44E07,4.124E+4,
2.46E07,4.073E+4,
2.48E07,4.050E+4,
2.5E07,4.004E+4,
2.52E07,3.933E+4,
2.54E07,3.865E+4,
2.56E07,3.893E+4,
2.58E07,3.832E+4,
2.6E07,3.801E+4,
2.62E07,3.732E+4,
2.64E07,3.715E+4,
2.66E07,3.644E+4,
2.68E07,3.618E+4,
2.7E07,3.569E+4,
2.72E07,3.539E+4,
2.74E07,3.506E+4,
2.76E07,3.469E+4,
2.78E07,3.421E+4,
2.8E07,3.396E+4,
2.82E07,3.357E+4,
2.84E07,3.306E+4,
2.86E07,3.324E+4,
2.88E07,3.275E+4,
2.9E07,3.210E+4,
2.92E07,3.204E+4,
2.94E07,3.156E+4,
2.96E07,3.135E+4,
2.98E07,3.085E+4,
3E07,3.077E+4,
3.02E07,3.030E+4,
3.04E07,2.995E+4,
3.06E07,2.995E+4,
3.08E07,2.902E+4,
3.1E07,2.917E+4,
3.12E07,2.900E+4,
3.14E07,2.869E+4,
3.16E07,2.862E+4,
3.18E07,2.812E+4,
3.2E07,2.817E+4,
3.22E07,2.744E+4,
3.24E07,2.749E+4,
3.26E07,2.711E+4,
3.28E07,2.674E+4,
3.3E07,2.640E+4,
3.32E07,2.638E+4,
3.34E07,2.610E+4,
3.36E07,2.560E+4,
3.38E07,2.583E+4,
3.4E07,2.543E+4,
3.42E07,2.560E+4,
3.44E07,2.531E+4,
3.46E07,2.526E+4,
3.48E07,2.447E+4,
3.5E07,2.419E+4,
3.52E07,2.433E+4,
3.54E07,2.410E+4,
3.56E07,2.419E+4,
3.58E07,2.353E+4,
3.6E07,2.344E+4,
3.62E07,2.331E+4,
3.64E07,2.332E+4,
3.66E07,2.306E+4,
3.68E07,2.278E+4,
3.7E07,2.279E+4,
3.72E07,2.213E+4,
3.74E07,2.209E+4,
3.76E07,2.213E+4,
3.78E07,2.213E+4,
3.8E07,2.192E+4,
3.82E07,2.147E+4,
3.84E07,2.153E+4,
3.86E07,2.115E+4,
3.88E07,2.150E+4,
3.9E07,2.111E+4,
3.92E07,2.108E+4,
3.94E07,2.050E+4,
3.96E07,2.067E+4,
3.98E07,2.092E+4,
4E07,2.034E+4,
4.02E07,2.020E+4,
4.04E07,1.995E+4,
4.06E07,2.000E+4,
4.08E07,1.996E+4,
4.1E07,1.985E+4,
4.12E07,1.924E+4,
4.14E07,1.977E+4,
4.16E07,1.935E+4,
4.18E07,1.936E+4,
4.2E07,1.901E+4,
4.22E07,1.913E+4,
4.24E07,1.893E+4,
4.26E07,1.905E+4,
4.28E07,1.900E+4,
4.3E07,1.897E+4,
4.32E07,1.865E+4,
4.34E07,1.867E+4,
4.36E07,1.858E+4,
4.38E07,1.863E+4,
4.4E07,1.823E+4,
4.42E07,1.792E+4,
4.44E07,1.804E+4,
4.46E07,1.784E+4,
4.48E07,1.775E+4,
4.5E07,1.772E+4,
4.52E07,1.768E+4,
4.54E07,1.743E+4,
4.56E07,1.766E+4,
4.58E07,1.720E+4,
4.6E07,1.728E+4,
4.62E07,1.746E+4,
4.64E07,1.732E+4,
4.66E07,1.703E+4,
4.68E07,1.700E+4,
4.7E07,1.679E+4,
4.72E07,1.673E+4,
4.74E07,1.668E+4,
4.76E07,1.684E+4,
4.78E07,1.659E+4,
4.8E07,1.661E+4,
4.82E07,1.659E+4,
4.84E07,1.634E+4,
4.86E07,1.646E+4,
4.88E07,1.648E+4,
4.9E07,1.631E+4,
4.92E07,1.627E+4,
4.94E07,1.633E+4,
4.96E07,1.606E+4,
4.98E07,1.588E+4,
5E07,1.622E+4,
5.02E07,1.592E+4,
5.04E07,1.582E+4,
5.06E07,1.588E+4,
5.08E07,1.571E+4,
5.1E07,1.592E+4,
5.12E07,1.579E+4,
5.14E07,1.597E+4,
5.16E07,1.567E+4,
5.18E07,1.517E+4,
5.2E07,1.537E+4,
5.22E07,1.535E+4,
5.24E07,1.553E+4,
5.26E07,1.550E+4,
5.28E07,1.522E+4,
5.3E07,1.511E+4,
5.32E07,1.550E+4,
5.34E07,1.505E+4,
5.36E07,1.507E+4,
5.38E07,1.506E+4,
5.4E07,1.512E+4,
5.42E07,1.514E+4,
5.44E07,1.488E+4,
5.46E07,1.472E+4,
5.48E07,1.493E+4,
5.5E07,1.498E+4,
5.52E07,1.491E+4,
5.54E07,1.457E+4,
5.56E07,1.518E+4,
5.58E07,1.487E+4,
5.6E07,1.451E+4,
5.62E07,1.474E+4,
5.64E07,1.442E+4,
5.66E07,1.477E+4,
5.68E07,1.457E+4,
5.7E07,1.466E+4,
5.72E07,1.445E+4,
5.74E07,1.441E+4,
5.76E07,1.451E+4,
5.78E07,1.416E+4,
5.8E07,1.439E+4,
5.82E07,1.441E+4,
5.84E07,1.427E+4,
5.86E07,1.430E+4,
5.88E07,1.429E+4,
5.9E07,1.418E+4,
5.92E07,1.425E+4,
5.94E07,1.386E+4,
5.96E07,1.424E+4,
5.98E07,1.409E+4,
6E07,1.445E+4,
6.02E07,1.413E+4,
6.04E07,1.417E+4,
6.06E07,1.394E+4,
6.08E07,1.415E+4,
6.1E07,1.419E+4,
6.12E07,1.394E+4,
6.14E07,1.392E+4,
6.16E07,1.396E+4,
6.18E07,1.419E+4,
6.2E07,1.365E+4,
6.22E07,1.406E+4,
6.24E07,1.397E+4,
6.26E07,1.379E+4,
6.28E07,1.384E+4,
6.3E07,1.366E+4,
6.32E07,1.384E+4,
6.34E07,1.364E+4,
6.36E07,1.371E+4,
6.38E07,1.366E+4,
64000005.000000,1.356E+4,
64200005.000000,1.367E+4,
64400005.000000,1.372E+4,
64600005.000000,1.351E+4,
64800005.000000,1.362E+4,
65000005.000000,1.352E+4,
65200005.000000,1.356E+4,
65400005.000000,1.357E+4,
65600005.000000,1.356E+4,
65800005.000000,1.366E+4,
66000005.000000,1.358E+4,
