Labels,100us_310k,
1.962E008,5.894E+3,
1.964E008,6.016E+3,
1.966E008,5.760E+3,
1.968E008,5.832E+3,
1.97E08,6.020E+3,
1.972E008,6.016E+3,
1.974E008,6.009E+3,
1.976E008,6.137E+3,
1.978E008,5.919E+3,
1.98E08,6.034E+3,
1.982E008,6.103E+3,
1.984E008,5.878E+3,
1.986E008,6.111E+3,
1.988E008,5.966E+3,
1.99E08,6.005E+3,
1.992E008,5.958E+3,
1.994E008,6.166E+3,
1.996E008,6.017E+3,
1.998E008,5.963E+3,
