Labels,100us_150k,
1.962E008,6.091E+3,
1.964E008,6.118E+3,
1.966E008,5.918E+3,
1.968E008,6.032E+3,
1.97E08,6.054E+3,
1.972E008,6.121E+3,
1.974E008,5.877E+3,
1.976E008,5.864E+3,
1.978E008,5.789E+3,
1.98E08,6.029E+3,
1.982E008,5.965E+3,
1.984E008,6.105E+3,
1.986E008,5.874E+3,
1.988E008,6.019E+3,
1.99E08,5.929E+3,
1.992E008,5.998E+3,
1.994E008,5.826E+3,
1.996E008,5.961E+3,
1.998E008,5.989E+3,
