Labels,65ms_300k,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,8.684E+3,
2E05,1.838E+4,
4E05,2.732E+4,
6E05,3.606E+4,
800000.060000,4.449E+4,
1E06,5.278E+4,
1.2E06,6.051E+4,
1.4E06,6.777E+4,
1.6E06,7.504E+4,
1.8E06,8.217E+4,
2E06,8.869E+4,
2.2E06,9.587E+4,
2.4E06,1.026E+5,
2.6E06,1.082E+5,
2.8E06,1.143E+5,
3E06,1.204E+5,
3.2E06,1.260E+5,
3.4E06,1.318E+5,
3.6E06,1.366E+5,
3.8E06,1.424E+5,
4E06,1.469E+5,
4.2E06,1.524E+5,
4.4E06,1.570E+5,
4.6E06,1.624E+5,
4.8E06,1.660E+5,
5E06,1.700E+5,
5.2E06,1.750E+5,
5.4E06,1.797E+5,
5.6E06,1.838E+5,
5.8E06,1.873E+5,
6E06,1.913E+5,
6.2E06,1.950E+5,
6400000.500000,1.988E+5,
6600000.500000,2.017E+5,
6800000.500000,2.064E+5,
7000000.500000,2.087E+5,
7200000.600000,2.127E+5,
7400000.600000,2.153E+5,
7600000.600000,2.184E+5,
7800000.600000,2.223E+5,
8000000.600000,2.248E+5,
8200000.600000,2.275E+5,
8400000.700000,2.310E+5,
8600000.700000,2.335E+5,
8800000.700000,2.361E+5,
9000000.700000,2.398E+5,
9200000.700000,2.414E+5,
9400000.700000,2.445E+5,
9600000.800000,2.465E+5,
9800000.800000,2.489E+5,
1E07,2.504E+5,
1.02E07,2.539E+5,
1.04E07,2.566E+5,
1.06E07,2.590E+5,
1.08E07,2.600E+5,
1.1E07,2.619E+5,
1.12E07,2.644E+5,
1.14E07,2.673E+5,
1.16E07,2.681E+5,
1.18E07,2.711E+5,
1.2E07,2.724E+5,
1.22E07,2.738E+5,
1.24E07,2.769E+5,
1.26E07,2.781E+5,
1.28E07,2.793E+5,
1.3E07,2.819E+5,
1.32E07,2.827E+5,
1.34E07,2.845E+5,
1.36E07,2.856E+5,
1.38E07,2.876E+5,
1.4E07,2.892E+5,
1.42E07,2.903E+5,
1.44E07,2.911E+5,
1.46E07,2.936E+5,
1.48E07,2.955E+5,
1.5E07,2.960E+5,
1.52E07,2.976E+5,
1.54E07,2.989E+5,
1.56E07,3.003E+5,
1.58E07,3.017E+5,
1.6E07,3.026E+5,
1.62E07,3.052E+5,
1.64E07,3.054E+5,
1.66E07,3.054E+5,
1.68E07,3.066E+5,
1.7E07,3.090E+5,
1.72E07,3.104E+5,
1.74E07,3.106E+5,
1.76E07,3.108E+5,
1.78E07,3.123E+5,
1.8E07,3.135E+5,
1.82E07,3.151E+5,
1.84E07,3.149E+5,
1.86E07,3.167E+5,
1.88E07,3.175E+5,
1.9E07,3.181E+5,
1.92E07,3.193E+5,
1.94E07,3.201E+5,
1.96E07,3.205E+5,
1.98E07,3.220E+5,
2E07,3.225E+5,
2.02E07,3.233E+5,
2.04E07,3.245E+5,
2.06E07,3.249E+5,
2.08E07,3.259E+5,
2.1E07,3.269E+5,
2.12E07,3.263E+5,
2.14E07,3.286E+5,
2.16E07,3.282E+5,
2.18E07,3.289E+5,
2.2E07,3.301E+5,
2.22E07,3.301E+5,
2.24E07,3.301E+5,
2.26E07,3.317E+5,
2.28E07,3.329E+5,
2.3E07,3.327E+5,
2.32E07,3.338E+5,
2.34E07,3.339E+5,
2.36E07,3.340E+5,
2.38E07,3.358E+5,
2.4E07,3.369E+5,
2.42E07,3.360E+5,
2.44E07,3.372E+5,
2.46E07,3.381E+5,
2.48E07,3.383E+5,
2.5E07,3.385E+5,
2.52E07,3.385E+5,
2.54E07,3.397E+5,
2.56E07,3.402E+5,
2.58E07,3.402E+5,
2.6E07,3.417E+5,
2.62E07,3.411E+5,
2.64E07,3.412E+5,
2.66E07,3.425E+5,
2.68E07,3.428E+5,
2.7E07,3.430E+5,
2.72E07,3.442E+5,
2.74E07,3.438E+5,
2.76E07,3.437E+5,
2.78E07,3.444E+5,
2.8E07,3.438E+5,
2.82E07,3.449E+5,
2.84E07,3.460E+5,
2.86E07,3.462E+5,
2.88E07,3.468E+5,
2.9E07,3.460E+5,
2.92E07,3.457E+5,
2.94E07,3.475E+5,
2.96E07,3.475E+5,
2.98E07,3.484E+5,
3E07,3.477E+5,
3.02E07,3.487E+5,
3.04E07,3.486E+5,
3.06E07,3.497E+5,
3.08E07,3.493E+5,
3.1E07,3.494E+5,
3.12E07,3.497E+5,
3.14E07,3.489E+5,
3.16E07,3.502E+5,
3.18E07,3.498E+5,
3.2E07,3.511E+5,
3.22E07,3.503E+5,
3.24E07,3.520E+5,
3.26E07,3.519E+5,
3.28E07,3.531E+5,
3.3E07,3.518E+5,
3.32E07,3.520E+5,
3.34E07,3.531E+5,
3.36E07,3.536E+5,
3.38E07,3.530E+5,
3.4E07,3.542E+5,
3.42E07,3.530E+5,
3.44E07,3.538E+5,
3.46E07,3.541E+5,
3.48E07,3.538E+5,
3.5E07,3.541E+5,
3.52E07,3.549E+5,
3.54E07,3.551E+5,
3.56E07,3.544E+5,
3.58E07,3.553E+5,
3.6E07,3.550E+5,
3.62E07,3.557E+5,
3.64E07,3.562E+5,
3.66E07,3.562E+5,
3.68E07,3.562E+5,
3.7E07,3.559E+5,
3.72E07,3.568E+5,
3.74E07,3.562E+5,
3.76E07,3.559E+5,
3.78E07,3.567E+5,
3.8E07,3.571E+5,
3.82E07,3.569E+5,
3.84E07,3.567E+5,
3.86E07,3.565E+5,
3.88E07,3.576E+5,
3.9E07,3.576E+5,
3.92E07,3.580E+5,
3.94E07,3.584E+5,
3.96E07,3.579E+5,
3.98E07,3.585E+5,
4E07,3.580E+5,
4.02E07,3.588E+5,
4.04E07,3.580E+5,
4.06E07,3.586E+5,
4.08E07,3.585E+5,
4.1E07,3.583E+5,
4.12E07,3.583E+5,
4.14E07,3.590E+5,
4.16E07,3.584E+5,
4.18E07,3.595E+5,
4.2E07,3.589E+5,
4.22E07,3.596E+5,
4.24E07,3.584E+5,
4.26E07,3.598E+5,
4.28E07,3.593E+5,
4.3E07,3.597E+5,
4.32E07,3.599E+5,
4.34E07,3.600E+5,
4.36E07,3.592E+5,
4.38E07,3.599E+5,
4.4E07,3.597E+5,
4.42E07,3.605E+5,
4.44E07,3.601E+5,
4.46E07,3.603E+5,
4.48E07,3.612E+5,
4.5E07,3.602E+5,
4.52E07,3.604E+5,
4.54E07,3.608E+5,
4.56E07,3.606E+5,
4.58E07,3.600E+5,
4.6E07,3.606E+5,
4.62E07,3.608E+5,
4.64E07,3.613E+5,
4.66E07,3.615E+5,
4.68E07,3.613E+5,
4.7E07,3.614E+5,
4.72E07,3.613E+5,
4.74E07,3.611E+5,
4.76E07,3.607E+5,
4.78E07,3.619E+5,
4.8E07,3.615E+5,
4.82E07,3.616E+5,
4.84E07,3.615E+5,
4.86E07,3.610E+5,
4.88E07,3.614E+5,
4.9E07,3.623E+5,
4.92E07,3.615E+5,
4.94E07,3.617E+5,
4.96E07,3.620E+5,
4.98E07,3.630E+5,
5E07,3.614E+5,
5.02E07,3.622E+5,
5.04E07,3.628E+5,
5.06E07,3.626E+5,
5.08E07,3.627E+5,
5.1E07,3.623E+5,
5.12E07,3.629E+5,
5.14E07,3.617E+5,
5.16E07,3.621E+5,
5.18E07,3.623E+5,
5.2E07,3.630E+5,
5.22E07,3.624E+5,
5.24E07,3.634E+5,
5.26E07,3.639E+5,
5.28E07,3.631E+5,
5.3E07,3.625E+5,
5.32E07,3.633E+5,
5.34E07,3.633E+5,
5.36E07,3.634E+5,
5.38E07,3.627E+5,
5.4E07,3.635E+5,
5.42E07,3.628E+5,
5.44E07,3.631E+5,
5.46E07,3.626E+5,
5.48E07,3.637E+5,
5.5E07,3.628E+5,
5.52E07,3.638E+5,
5.54E07,3.629E+5,
5.56E07,3.628E+5,
5.58E07,3.637E+5,
5.6E07,3.630E+5,
5.62E07,3.642E+5,
5.64E07,3.628E+5,
5.66E07,3.633E+5,
5.68E07,3.631E+5,
5.7E07,3.635E+5,
5.72E07,3.638E+5,
5.74E07,3.634E+5,
5.76E07,3.635E+5,
5.78E07,3.639E+5,
5.8E07,3.628E+5,
5.82E07,3.636E+5,
5.84E07,3.643E+5,
5.86E07,3.639E+5,
5.88E07,3.634E+5,
5.9E07,3.626E+5,
5.92E07,3.631E+5,
5.94E07,3.636E+5,
5.96E07,3.636E+5,
5.98E07,3.641E+5,
6E07,3.629E+5,
6.02E07,3.640E+5,
6.04E07,3.640E+5,
6.06E07,3.630E+5,
6.08E07,3.640E+5,
6.1E07,3.633E+5,
6.12E07,3.637E+5,
6.14E07,3.643E+5,
6.16E07,3.638E+5,
6.18E07,3.630E+5,
6.2E07,3.640E+5,
6.22E07,3.639E+5,
6.24E07,3.634E+5,
6.26E07,3.642E+5,
6.28E07,3.635E+5,
6.3E07,3.641E+5,
6.32E07,3.631E+5,
6.34E07,3.644E+5,
6.36E07,3.630E+5,
6.38E07,3.641E+5,
64000005.000000,3.641E+5,
64200005.000000,3.637E+5,
64400005.000000,3.644E+5,
64600005.000000,3.636E+5,
64800005.000000,3.645E+5,
65000005.000000,3.633E+5,
65200005.000000,3.641E+5,
65400005.000000,3.648E+5,
65600005.000000,3.616E+5,
65800005.000000,3.564E+5,
