Labels,65ms_150k,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.163E+4,
2E05,3.754E+4,
4E05,6.189E+4,
6E05,8.558E+4,
800000.060000,1.070E+5,
1E06,1.283E+5,
1.2E06,1.481E+5,
1.4E06,1.671E+5,
1.6E06,1.855E+5,
1.8E06,2.019E+5,
2E06,2.175E+5,
2.2E06,2.333E+5,
2.4E06,2.497E+5,
2.6E06,2.625E+5,
2.8E06,2.774E+5,
3E06,2.897E+5,
3.2E06,3.028E+5,
3.4E06,3.149E+5,
3.6E06,3.284E+5,
3.8E06,3.377E+5,
4E06,3.480E+5,
4.2E06,3.578E+5,
4.4E06,3.688E+5,
4.6E06,3.778E+5,
4.8E06,3.888E+5,
5E06,3.967E+5,
5.2E06,4.055E+5,
5.4E06,4.142E+5,
5.6E06,4.224E+5,
5.8E06,4.295E+5,
6E06,4.373E+5,
6.2E06,4.455E+5,
6400000.500000,4.520E+5,
6600000.500000,4.602E+5,
6800000.500000,4.659E+5,
7000000.500000,4.725E+5,
7200000.600000,4.794E+5,
7400000.600000,4.856E+5,
7600000.600000,4.900E+5,
7800000.600000,4.964E+5,
8000000.600000,5.019E+5,
8200000.600000,5.074E+5,
8400000.700000,5.124E+5,
8600000.700000,5.183E+5,
8800000.700000,5.227E+5,
9000000.700000,5.274E+5,
9200000.700000,5.335E+5,
9400000.700000,5.365E+5,
9600000.800000,5.418E+5,
9800000.800000,5.463E+5,
1E07,5.510E+5,
1.02E07,5.547E+5,
1.04E07,5.586E+5,
1.06E07,5.639E+5,
1.08E07,5.667E+5,
1.1E07,5.705E+5,
1.12E07,5.728E+5,
1.14E07,5.783E+5,
1.16E07,5.815E+5,
1.18E07,5.843E+5,
1.2E07,5.887E+5,
1.22E07,5.922E+5,
1.24E07,5.943E+5,
1.26E07,5.982E+5,
1.28E07,6.010E+5,
1.3E07,6.041E+5,
1.32E07,6.052E+5,
1.34E07,6.090E+5,
1.36E07,6.123E+5,
1.38E07,6.151E+5,
1.4E07,6.189E+5,
1.42E07,6.203E+5,
1.44E07,6.226E+5,
1.46E07,6.257E+5,
1.48E07,6.280E+5,
1.5E07,6.307E+5,
1.52E07,6.321E+5,
1.54E07,6.351E+5,
1.56E07,6.373E+5,
1.58E07,6.400E+5,
1.6E07,6.406E+5,
1.62E07,6.426E+5,
1.64E07,6.442E+5,
1.66E07,6.465E+5,
1.68E07,6.477E+5,
1.7E07,6.505E+5,
1.72E07,6.529E+5,
1.74E07,6.543E+5,
1.76E07,6.569E+5,
1.78E07,6.574E+5,
1.8E07,6.602E+5,
1.82E07,6.619E+5,
1.84E07,6.624E+5,
1.86E07,6.637E+5,
1.88E07,6.660E+5,
1.9E07,6.668E+5,
1.92E07,6.695E+5,
1.94E07,6.698E+5,
1.96E07,6.715E+5,
1.98E07,6.721E+5,
2E07,6.757E+5,
2.02E07,6.762E+5,
2.04E07,6.775E+5,
2.06E07,6.790E+5,
2.08E07,6.794E+5,
2.1E07,6.805E+5,
2.12E07,6.824E+5,
2.14E07,6.827E+5,
2.16E07,6.845E+5,
2.18E07,6.860E+5,
2.2E07,6.856E+5,
2.22E07,6.868E+5,
2.24E07,6.878E+5,
2.26E07,6.887E+5,
2.28E07,6.901E+5,
2.3E07,6.907E+5,
2.32E07,6.930E+5,
2.34E07,6.930E+5,
2.36E07,6.937E+5,
2.38E07,6.963E+5,
2.4E07,6.949E+5,
2.42E07,6.974E+5,
2.44E07,6.978E+5,
2.46E07,6.985E+5,
2.48E07,6.998E+5,
2.5E07,7.020E+5,
2.52E07,7.007E+5,
2.54E07,7.019E+5,
2.56E07,7.030E+5,
2.58E07,7.027E+5,
2.6E07,7.047E+5,
2.62E07,7.051E+5,
2.64E07,7.060E+5,
2.66E07,7.057E+5,
2.68E07,7.059E+5,
2.7E07,7.070E+5,
2.72E07,7.081E+5,
2.74E07,7.089E+5,
2.76E07,7.091E+5,
2.78E07,7.093E+5,
2.8E07,7.116E+5,
2.82E07,7.109E+5,
2.84E07,7.120E+5,
2.86E07,7.143E+5,
2.88E07,7.135E+5,
2.9E07,7.138E+5,
2.92E07,7.137E+5,
2.94E07,7.144E+5,
2.96E07,7.148E+5,
2.98E07,7.152E+5,
3E07,7.163E+5,
3.02E07,7.172E+5,
3.04E07,7.170E+5,
3.06E07,7.167E+5,
3.08E07,7.174E+5,
3.1E07,7.178E+5,
3.12E07,7.184E+5,
3.14E07,7.201E+5,
3.16E07,7.201E+5,
3.18E07,7.209E+5,
3.2E07,7.210E+5,
3.22E07,7.207E+5,
3.24E07,7.216E+5,
3.26E07,7.218E+5,
3.28E07,7.222E+5,
3.3E07,7.227E+5,
3.32E07,7.225E+5,
3.34E07,7.239E+5,
3.36E07,7.235E+5,
3.38E07,7.243E+5,
3.4E07,7.243E+5,
3.42E07,7.245E+5,
3.44E07,7.251E+5,
3.46E07,7.259E+5,
3.48E07,7.267E+5,
3.5E07,7.266E+5,
3.52E07,7.265E+5,
3.54E07,7.255E+5,
3.56E07,7.275E+5,
3.58E07,7.271E+5,
3.6E07,7.267E+5,
3.62E07,7.278E+5,
3.64E07,7.297E+5,
3.66E07,7.283E+5,
3.68E07,7.281E+5,
3.7E07,7.299E+5,
3.72E07,7.291E+5,
3.74E07,7.297E+5,
3.76E07,7.298E+5,
3.78E07,7.307E+5,
3.8E07,7.306E+5,
3.82E07,7.314E+5,
3.84E07,7.310E+5,
3.86E07,7.307E+5,
3.88E07,7.309E+5,
3.9E07,7.315E+5,
3.92E07,7.316E+5,
3.94E07,7.311E+5,
3.96E07,7.315E+5,
3.98E07,7.325E+5,
4E07,7.315E+5,
4.02E07,7.322E+5,
4.04E07,7.321E+5,
4.06E07,7.333E+5,
4.08E07,7.323E+5,
4.1E07,7.337E+5,
4.12E07,7.339E+5,
4.14E07,7.324E+5,
4.16E07,7.341E+5,
4.18E07,7.338E+5,
4.2E07,7.338E+5,
4.22E07,7.340E+5,
4.24E07,7.348E+5,
4.26E07,7.339E+5,
4.28E07,7.347E+5,
4.3E07,7.347E+5,
4.32E07,7.356E+5,
4.34E07,7.356E+5,
4.36E07,7.356E+5,
4.38E07,7.340E+5,
4.4E07,7.358E+5,
4.42E07,7.357E+5,
4.44E07,7.371E+5,
4.46E07,7.366E+5,
4.48E07,7.355E+5,
4.5E07,7.367E+5,
4.52E07,7.367E+5,
4.54E07,7.356E+5,
4.56E07,7.361E+5,
4.58E07,7.363E+5,
4.6E07,7.371E+5,
4.62E07,7.370E+5,
4.64E07,7.365E+5,
4.66E07,7.357E+5,
4.68E07,7.374E+5,
4.7E07,7.371E+5,
4.72E07,7.369E+5,
4.74E07,7.368E+5,
4.76E07,7.380E+5,
4.78E07,7.372E+5,
4.8E07,7.382E+5,
4.82E07,7.387E+5,
4.84E07,7.395E+5,
4.86E07,7.387E+5,
4.88E07,7.385E+5,
4.9E07,7.375E+5,
4.92E07,7.389E+5,
4.94E07,7.382E+5,
4.96E07,7.390E+5,
4.98E07,7.390E+5,
5E07,7.392E+5,
5.02E07,7.381E+5,
5.04E07,7.398E+5,
5.06E07,7.379E+5,
5.08E07,7.389E+5,
5.1E07,7.389E+5,
5.12E07,7.388E+5,
5.14E07,7.391E+5,
5.16E07,7.393E+5,
5.18E07,7.392E+5,
5.2E07,7.400E+5,
5.22E07,7.394E+5,
5.24E07,7.402E+5,
5.26E07,7.401E+5,
5.28E07,7.404E+5,
5.3E07,7.398E+5,
5.32E07,7.394E+5,
5.34E07,7.406E+5,
5.36E07,7.402E+5,
5.38E07,7.402E+5,
5.4E07,7.394E+5,
5.42E07,7.403E+5,
5.44E07,7.399E+5,
5.46E07,7.403E+5,
5.48E07,7.409E+5,
5.5E07,7.386E+5,
5.52E07,7.405E+5,
5.54E07,7.404E+5,
5.56E07,7.399E+5,
5.58E07,7.407E+5,
5.6E07,7.414E+5,
5.62E07,7.395E+5,
5.64E07,7.403E+5,
5.66E07,7.402E+5,
5.68E07,7.406E+5,
5.7E07,7.414E+5,
5.72E07,7.419E+5,
5.74E07,7.398E+5,
5.76E07,7.413E+5,
5.78E07,7.404E+5,
5.8E07,7.414E+5,
5.82E07,7.409E+5,
5.84E07,7.414E+5,
5.86E07,7.413E+5,
5.88E07,7.408E+5,
5.9E07,7.412E+5,
5.92E07,7.400E+5,
5.94E07,7.411E+5,
5.96E07,7.414E+5,
5.98E07,7.421E+5,
6E07,7.401E+5,
6.02E07,7.422E+5,
6.04E07,7.414E+5,
6.06E07,7.410E+5,
6.08E07,7.411E+5,
6.1E07,7.419E+5,
6.12E07,7.420E+5,
6.14E07,7.407E+5,
6.16E07,7.422E+5,
6.18E07,7.421E+5,
6.2E07,7.423E+5,
6.22E07,7.413E+5,
6.24E07,7.422E+5,
6.26E07,7.411E+5,
6.28E07,7.414E+5,
6.3E07,7.421E+5,
6.32E07,7.419E+5,
6.34E07,7.415E+5,
6.36E07,7.405E+5,
6.38E07,7.422E+5,
64000005.000000,7.409E+5,
64200005.000000,7.432E+5,
64400005.000000,7.426E+5,
64600005.000000,7.420E+5,
64800005.000000,7.429E+5,
65000005.000000,7.359E+5,
65200005.000000,7.301E+5,
65400005.000000,7.224E+5,
65600005.000000,7.151E+5,
65800005.000000,7.073E+5,
