Labels,100us_200k,
1.962E008,6.078E+3,
1.964E008,6.116E+3,
1.966E008,6.141E+3,
1.968E008,6.190E+3,
1.97E08,6.162E+3,
1.972E008,6.022E+3,
1.974E008,5.965E+3,
1.976E008,6.114E+3,
1.978E008,5.979E+3,
1.98E08,5.975E+3,
1.982E008,6.061E+3,
1.984E008,6.162E+3,
1.986E008,5.998E+3,
1.988E008,6.121E+3,
1.99E08,6.138E+3,
1.992E008,6.113E+3,
1.994E008,6.090E+3,
1.996E008,6.210E+3,
1.998E008,6.123E+3,
