Labels,2ms_273k,
66000005.000000,7.012E+3,
66200005.000000,7.235E+3,
66400005.000000,6.905E+3,
66600005.000000,7.190E+3,
66800005.000000,7.171E+3,
67000005.000000,7.214E+3,
67200005.000000,6.975E+3,
67400005.000000,6.926E+3,
67600005.000000,6.837E+3,
67800005.000000,6.972E+3,
68000005.000000,7.071E+3,
68200005.000000,6.776E+3,
68400005.000000,6.883E+3,
68600005.000000,6.909E+3,
68800005.000000,6.914E+3,
69000005.000000,6.955E+3,
69200005.000000,7.009E+3,
69400005.000000,6.852E+3,
69600005.000000,6.874E+3,
69800005.000000,6.774E+3,
70000005.000000,6.755E+3,
70200005.000000,6.752E+3,
70400006.000000,6.788E+3,
70600006.000000,6.721E+3,
70800006.000000,6.822E+3,
71000006.000000,6.700E+3,
71200006.000000,6.746E+3,
71400006.000000,6.858E+3,
71600006.000000,6.729E+3,
71800006.000000,6.687E+3,
72000006.000000,6.888E+3,
72200006.000000,6.630E+3,
72400006.000000,6.643E+3,
72600006.000000,6.720E+3,
72800006.000000,6.530E+3,
73000006.000000,6.643E+3,
73200006.000000,6.627E+3,
73400006.000000,6.491E+3,
73600006.000000,6.653E+3,
73800006.000000,6.694E+3,
74000006.000000,6.642E+3,
74200006.000000,6.616E+3,
74400006.000000,6.593E+3,
74600006.000000,6.549E+3,
74800006.000000,6.674E+3,
75000006.000000,6.488E+3,
75200006.000000,6.494E+3,
75400006.000000,6.697E+3,
75600006.000000,6.529E+3,
75800006.000000,6.431E+3,
76000006.000000,6.394E+3,
76200006.000000,6.528E+3,
76400006.000000,6.522E+3,
76600006.000000,6.378E+3,
76800006.000000,6.497E+3,
77000006.000000,6.396E+3,
77200006.000000,6.487E+3,
77400006.000000,6.666E+3,
77600006.000000,6.530E+3,
77800006.000000,6.606E+3,
78000006.000000,6.525E+3,
78200006.000000,6.490E+3,
78400006.000000,6.547E+3,
78600006.000000,6.424E+3,
78800006.000000,6.518E+3,
79000006.000000,6.224E+3,
79200006.000000,6.513E+3,
79400006.000000,6.385E+3,
79600006.000000,6.385E+3,
79800006.000000,6.467E+3,
80000006.000000,6.334E+3,
80200006.000000,6.425E+3,
80400006.000000,6.427E+3,
80600006.000000,6.434E+3,
80800006.000000,6.298E+3,
81000006.000000,6.348E+3,
81200006.000000,6.243E+3,
81400006.000000,6.431E+3,
81600006.000000,6.431E+3,
81800006.000000,6.234E+3,
82000006.000000,6.400E+3,
82200006.000000,6.247E+3,
82400006.000000,6.208E+3,
82600006.000000,6.297E+3,
82800006.000000,6.256E+3,
83000006.000000,6.292E+3,
83200007.000000,6.445E+3,
83400007.000000,6.550E+3,
83600007.000000,6.338E+3,
83800007.000000,6.210E+3,
84000007.000000,6.352E+3,
84200007.000000,6.246E+3,
84400007.000000,6.175E+3,
84600007.000000,6.312E+3,
84800007.000000,6.190E+3,
85000007.000000,6.351E+3,
85200007.000000,6.388E+3,
85400007.000000,6.333E+3,
85600007.000000,6.385E+3,
85800007.000000,6.414E+3,
86000007.000000,6.259E+3,
86200007.000000,6.221E+3,
86400007.000000,6.163E+3,
86600007.000000,6.394E+3,
86800007.000000,6.201E+3,
87000007.000000,6.361E+3,
87200007.000000,6.341E+3,
87400007.000000,6.486E+3,
87600007.000000,6.291E+3,
87800007.000000,6.208E+3,
88000007.000000,6.280E+3,
88200007.000000,6.284E+3,
88400007.000000,6.253E+3,
88600007.000000,6.120E+3,
88800007.000000,6.078E+3,
89000007.000000,6.257E+3,
89200007.000000,6.254E+3,
89400007.000000,6.131E+3,
89600007.000000,6.167E+3,
89800007.000000,6.374E+3,
90000007.000000,6.219E+3,
90200007.000000,6.271E+3,
90400007.000000,6.370E+3,
90600007.000000,6.227E+3,
90800007.000000,6.244E+3,
91000007.000000,6.303E+3,
91200007.000000,6.243E+3,
91400007.000000,6.150E+3,
91600007.000000,6.248E+3,
91800007.000000,6.269E+3,
92000007.000000,6.319E+3,
92200007.000000,6.298E+3,
92400007.000000,5.919E+3,
92600007.000000,6.093E+3,
92800007.000000,6.201E+3,
93000007.000000,6.323E+3,
93200007.000000,6.227E+3,
93400007.000000,6.085E+3,
93600007.000000,6.232E+3,
93800007.000000,6.226E+3,
94000007.000000,6.146E+3,
94200007.000000,6.163E+3,
94400007.000000,6.320E+3,
94600007.000000,6.285E+3,
94800007.000000,6.309E+3,
95000007.000000,6.088E+3,
95200007.000000,6.094E+3,
95400007.000000,6.159E+3,
95600007.000000,6.309E+3,
95800007.000000,6.037E+3,
96000008.000000,6.156E+3,
96200008.000000,6.111E+3,
96400008.000000,6.243E+3,
96600008.000000,6.187E+3,
96800008.000000,6.247E+3,
97000008.000000,6.075E+3,
97200008.000000,6.257E+3,
97400008.000000,6.189E+3,
97600008.000000,6.377E+3,
97800008.000000,6.093E+3,
98000008.000000,6.303E+3,
98200008.000000,6.305E+3,
98400008.000000,6.190E+3,
98600008.000000,6.103E+3,
98800008.000000,6.052E+3,
99000008.000000,6.208E+3,
99200008.000000,6.095E+3,
99400008.000000,6.176E+3,
99600008.000000,6.038E+3,
99800008.000000,6.247E+3,
1E08,6.179E+3,
1.002E008,6.068E+3,
1.004E008,6.171E+3,
1.006E008,6.049E+3,
1.008E008,6.200E+3,
1.01E08,6.301E+3,
1.012E008,6.039E+3,
1.014E008,6.268E+3,
1.016E008,6.184E+3,
1.018E008,6.024E+3,
1.02E08,6.194E+3,
1.022E008,6.182E+3,
1.024E008,6.171E+3,
1.026E008,6.117E+3,
1.028E008,6.237E+3,
1.03E08,6.147E+3,
1.032E008,6.211E+3,
1.034E008,6.145E+3,
1.036E008,6.126E+3,
1.038E008,6.261E+3,
1.04E08,6.197E+3,
1.042E008,6.174E+3,
1.044E008,6.146E+3,
1.046E008,6.275E+3,
1.048E008,6.236E+3,
1.05E08,6.104E+3,
1.052E008,6.106E+3,
1.054E008,6.223E+3,
1.056E008,6.190E+3,
1.058E008,6.138E+3,
1.06E08,6.098E+3,
1.062E008,6.191E+3,
1.064E008,6.026E+3,
1.066E008,6.190E+3,
1.068E008,6.162E+3,
1.07E08,6.225E+3,
1.072E008,6.015E+3,
1.074E008,6.290E+3,
1.076E008,5.958E+3,
1.078E008,6.186E+3,
1.08E08,6.020E+3,
1.082E008,6.123E+3,
1.084E008,6.186E+3,
1.086E008,6.151E+3,
1.088E008,6.185E+3,
1.09E08,6.055E+3,
1.092E008,6.073E+3,
1.094E008,6.137E+3,
1.096E008,6.020E+3,
1.098E008,6.235E+3,
1.1E08,6.124E+3,
1.102E008,6.186E+3,
1.104E008,6.065E+3,
1.106E008,6.081E+3,
1.108E008,6.003E+3,
1.11E08,6.309E+3,
1.112E008,6.053E+3,
1.114E008,6.083E+3,
1.116E008,6.175E+3,
1.118E008,6.026E+3,
1.12E08,6.230E+3,
1.122E008,6.026E+3,
1.124E008,6.133E+3,
1.126E008,6.204E+3,
1.128E008,6.148E+3,
1.13E08,6.120E+3,
1.132E008,5.904E+3,
1.134E008,5.993E+3,
1.136E008,6.134E+3,
1.138E008,6.000E+3,
1.14E08,6.178E+3,
1.142E008,6.143E+3,
1.144E008,6.166E+3,
1.146E008,6.124E+3,
1.148E008,6.076E+3,
1.15E08,6.134E+3,
1.152E008,5.994E+3,
1.154E008,6.143E+3,
1.156E008,5.966E+3,
1.158E008,6.062E+3,
1.16E08,6.146E+3,
1.162E008,6.216E+3,
1.164E008,6.090E+3,
1.166E008,6.087E+3,
1.168E008,6.135E+3,
1.17E08,6.093E+3,
1.172E008,6.070E+3,
1.174E008,6.158E+3,
1.176E008,6.164E+3,
1.178E008,6.014E+3,
1.18E08,6.207E+3,
1.182E008,6.060E+3,
1.184E008,6.056E+3,
1.186E008,6.110E+3,
1.188E008,6.091E+3,
1.19E08,5.982E+3,
1.192E008,6.178E+3,
1.194E008,6.150E+3,
1.196E008,6.263E+3,
1.198E008,6.007E+3,
1.2E08,6.075E+3,
1.202E008,6.205E+3,
1.204E008,6.121E+3,
1.206E008,6.059E+3,
1.208E008,6.054E+3,
1.21E08,6.231E+3,
1.212E008,5.947E+3,
1.214E008,6.083E+3,
1.216E008,6.151E+3,
1.218E008,6.145E+3,
1.22E08,6.129E+3,
1.222E008,6.023E+3,
1.224E008,6.166E+3,
1.226E008,6.132E+3,
1.228E008,6.011E+3,
1.23E08,6.123E+3,
1.232E008,6.154E+3,
1.234E008,6.004E+3,
1.236E008,6.077E+3,
1.238E008,5.971E+3,
1.24E08,6.011E+3,
1.242E008,6.074E+3,
1.244E008,6.279E+3,
1.246E008,6.064E+3,
1.248E008,6.052E+3,
1.25E08,6.096E+3,
1.252E008,6.040E+3,
1.254E008,6.128E+3,
1.256E008,5.925E+3,
1.258E008,6.063E+3,
1.26E08,6.249E+3,
1.262E008,6.236E+3,
1.264E008,6.198E+3,
1.266E008,6.105E+3,
1.268E008,6.106E+3,
1.27E08,6.043E+3,
1.272E008,6.203E+3,
1.274E008,5.980E+3,
1.276E008,6.077E+3,
1.278E008,6.194E+3,
1.28E08,5.992E+3,
1.282E008,6.186E+3,
1.284E008,6.135E+3,
1.286E008,6.102E+3,
1.288E008,6.193E+3,
1.29E08,6.075E+3,
1.292E008,6.083E+3,
1.294E008,6.162E+3,
1.296E008,5.947E+3,
1.298E008,6.157E+3,
1.3E08,6.044E+3,
1.302E008,5.980E+3,
1.304E008,6.171E+3,
1.306E008,6.112E+3,
1.308E008,6.091E+3,
1.31E08,6.291E+3,
1.312E008,5.939E+3,
1.314E008,6.155E+3,
1.316E008,6.112E+3,
1.318E008,6.022E+3,
1.32E08,6.158E+3,
1.322E008,6.024E+3,
1.324E008,6.160E+3,
1.326E008,6.250E+3,
1.328E008,6.089E+3,
1.33E08,5.999E+3,
1.332E008,6.052E+3,
1.334E008,6.163E+3,
1.336E008,5.912E+3,
1.338E008,6.104E+3,
1.34E08,6.142E+3,
1.342E008,6.103E+3,
1.344E008,6.191E+3,
1.346E008,5.985E+3,
1.348E008,6.102E+3,
1.35E08,6.253E+3,
1.352E008,6.101E+3,
1.354E008,6.137E+3,
1.356E008,5.995E+3,
1.358E008,6.249E+3,
1.36E08,6.060E+3,
1.362E008,6.136E+3,
1.364E008,6.012E+3,
1.366E008,6.086E+3,
1.368E008,5.937E+3,
1.37E08,6.073E+3,
1.372E008,6.134E+3,
1.374E008,5.984E+3,
1.376E008,6.256E+3,
1.378E008,6.165E+3,
1.38E08,6.135E+3,
1.382E008,6.112E+3,
1.384E008,6.152E+3,
1.386E008,6.030E+3,
1.388E008,6.008E+3,
1.39E08,6.032E+3,
1.392E008,6.115E+3,
1.394E008,6.049E+3,
1.396E008,6.128E+3,
1.398E008,6.138E+3,
1.4E08,6.125E+3,
1.402E008,6.106E+3,
1.404E008,6.061E+3,
1.406E008,6.109E+3,
1.408E008,6.102E+3,
1.41E08,6.035E+3,
1.412E008,6.175E+3,
1.414E008,6.212E+3,
1.416E008,6.047E+3,
1.418E008,5.995E+3,
1.42E08,6.081E+3,
1.422E008,6.083E+3,
1.424E008,6.072E+3,
1.426E008,5.960E+3,
1.428E008,6.105E+3,
1.43E08,6.051E+3,
1.432E008,6.058E+3,
1.434E008,6.119E+3,
1.436E008,6.196E+3,
1.438E008,6.149E+3,
1.44E08,6.064E+3,
1.442E008,6.197E+3,
1.444E008,6.241E+3,
1.446E008,5.954E+3,
1.448E008,6.279E+3,
1.45E08,6.120E+3,
1.452E008,6.044E+3,
1.454E008,6.203E+3,
1.456E008,6.182E+3,
1.458E008,6.104E+3,
1.46E08,6.076E+3,
1.462E008,6.098E+3,
1.464E008,6.148E+3,
1.466E008,6.062E+3,
1.468E008,6.292E+3,
1.47E08,5.957E+3,
1.472E008,6.081E+3,
1.474E008,6.039E+3,
1.476E008,6.091E+3,
1.478E008,6.132E+3,
1.48E08,6.182E+3,
1.482E008,6.132E+3,
1.484E008,6.053E+3,
1.486E008,6.179E+3,
1.488E008,6.159E+3,
1.49E08,6.080E+3,
1.492E008,5.957E+3,
1.494E008,5.978E+3,
1.496E008,6.168E+3,
1.498E008,6.092E+3,
1.5E08,6.157E+3,
1.502E008,6.036E+3,
1.504E008,6.035E+3,
1.506E008,6.221E+3,
1.508E008,6.160E+3,
1.51E08,6.058E+3,
1.512E008,6.036E+3,
1.514E008,6.163E+3,
1.516E008,5.895E+3,
1.518E008,6.047E+3,
1.52E08,5.995E+3,
1.522E008,6.178E+3,
1.524E008,6.010E+3,
1.526E008,6.192E+3,
1.528E008,6.135E+3,
1.53E08,6.114E+3,
1.532E008,6.171E+3,
1.534E008,6.174E+3,
1.536E008,6.191E+3,
1.538E008,6.017E+3,
1.54E08,6.162E+3,
1.542E008,5.977E+3,
1.544E008,6.229E+3,
1.546E008,6.058E+3,
1.548E008,6.187E+3,
1.55E08,6.066E+3,
1.552E008,5.941E+3,
1.554E008,6.080E+3,
1.556E008,6.222E+3,
1.558E008,6.174E+3,
1.56E08,6.063E+3,
1.562E008,6.170E+3,
1.564E008,5.960E+3,
1.566E008,6.208E+3,
1.568E008,6.039E+3,
1.57E08,6.058E+3,
1.572E008,6.108E+3,
1.574E008,5.982E+3,
1.576E008,6.169E+3,
1.578E008,6.019E+3,
1.58E08,6.174E+3,
1.582E008,6.119E+3,
1.584E008,5.872E+3,
1.586E008,6.095E+3,
1.588E008,6.119E+3,
1.59E08,6.207E+3,
1.592E008,6.180E+3,
1.594E008,6.021E+3,
1.596E008,6.174E+3,
1.598E008,6.042E+3,
1.6E08,6.091E+3,
1.602E008,5.959E+3,
1.604E008,6.005E+3,
1.606E008,6.034E+3,
1.608E008,6.061E+3,
1.61E08,5.942E+3,
1.612E008,6.119E+3,
1.614E008,6.053E+3,
1.616E008,5.975E+3,
1.618E008,6.155E+3,
1.62E08,6.113E+3,
1.622E008,6.156E+3,
1.624E008,6.126E+3,
1.626E008,6.141E+3,
1.628E008,6.051E+3,
1.63E08,6.054E+3,
1.632E008,6.194E+3,
1.634E008,6.082E+3,
1.636E008,6.164E+3,
1.638E008,6.046E+3,
1.64E08,6.035E+3,
1.642E008,5.956E+3,
1.644E008,6.123E+3,
1.646E008,6.291E+3,
1.648E008,6.138E+3,
1.65E08,6.281E+3,
1.652E008,6.036E+3,
1.654E008,5.993E+3,
1.656E008,6.114E+3,
1.658E008,6.131E+3,
1.66E08,6.038E+3,
1.662E008,6.131E+3,
1.664E008,6.089E+3,
1.666E008,5.975E+3,
1.668E008,6.105E+3,
1.67E08,6.203E+3,
1.672E008,6.224E+3,
1.674E008,6.130E+3,
1.676E008,6.110E+3,
1.678E008,6.232E+3,
1.68E08,6.172E+3,
1.682E008,6.055E+3,
1.684E008,6.163E+3,
1.686E008,6.098E+3,
1.688E008,5.955E+3,
1.69E08,6.017E+3,
1.692E008,6.132E+3,
1.694E008,6.207E+3,
1.696E008,6.067E+3,
1.698E008,5.957E+3,
1.7E08,6.114E+3,
1.702E008,6.015E+3,
1.704E008,6.079E+3,
1.706E008,6.188E+3,
1.708E008,6.055E+3,
1.71E08,6.189E+3,
1.712E008,6.011E+3,
1.714E008,6.088E+3,
1.716E008,6.105E+3,
1.718E008,6.159E+3,
1.72E08,6.087E+3,
1.722E008,6.106E+3,
1.724E008,6.245E+3,
1.726E008,6.222E+3,
1.728E008,6.121E+3,
1.73E08,6.183E+3,
1.732E008,6.034E+3,
1.734E008,6.150E+3,
1.736E008,6.022E+3,
1.738E008,5.929E+3,
1.74E08,6.051E+3,
1.742E008,6.027E+3,
1.744E008,6.085E+3,
1.746E008,6.034E+3,
1.748E008,5.932E+3,
1.75E08,6.092E+3,
1.752E008,6.151E+3,
1.754E008,6.061E+3,
1.756E008,6.038E+3,
1.758E008,6.117E+3,
1.76E08,6.098E+3,
1.762E008,5.904E+3,
1.764E008,6.007E+3,
1.766E008,6.010E+3,
1.768E008,6.092E+3,
1.77E08,6.028E+3,
1.772E008,6.119E+3,
1.774E008,5.997E+3,
1.776E008,6.104E+3,
1.778E008,6.028E+3,
1.78E08,6.068E+3,
1.782E008,6.085E+3,
1.784E008,6.026E+3,
1.786E008,6.015E+3,
1.788E008,6.200E+3,
1.79E08,6.245E+3,
1.792E008,6.137E+3,
1.794E008,6.030E+3,
1.796E008,6.016E+3,
1.798E008,6.141E+3,
1.8E08,6.099E+3,
1.802E008,6.035E+3,
1.804E008,6.127E+3,
1.806E008,6.182E+3,
1.808E008,6.096E+3,
1.81E08,6.002E+3,
1.812E008,6.229E+3,
1.814E008,6.214E+3,
1.816E008,5.918E+3,
1.818E008,6.175E+3,
1.82E08,5.940E+3,
1.822E008,6.136E+3,
1.824E008,6.039E+3,
1.826E008,5.972E+3,
1.828E008,6.091E+3,
1.83E08,6.083E+3,
1.832E008,6.086E+3,
1.834E008,6.154E+3,
1.836E008,6.010E+3,
1.838E008,6.125E+3,
1.84E08,6.136E+3,
1.842E008,6.043E+3,
1.844E008,6.081E+3,
1.846E008,6.095E+3,
1.848E008,6.153E+3,
1.85E08,6.076E+3,
1.852E008,6.106E+3,
1.854E008,6.145E+3,
1.856E008,6.184E+3,
1.858E008,6.145E+3,
1.86E08,6.131E+3,
1.862E008,6.246E+3,
1.864E008,6.058E+3,
1.866E008,6.020E+3,
1.868E008,5.975E+3,
1.87E08,6.143E+3,
1.872E008,6.208E+3,
1.874E008,6.031E+3,
1.876E008,6.121E+3,
1.878E008,6.134E+3,
1.88E08,6.122E+3,
1.882E008,6.063E+3,
1.884E008,6.203E+3,
1.886E008,6.101E+3,
1.888E008,6.055E+3,
1.89E08,6.113E+3,
1.892E008,6.090E+3,
1.894E008,6.048E+3,
1.896E008,6.100E+3,
1.898E008,6.192E+3,
1.9E08,6.090E+3,
1.902E008,5.966E+3,
1.904E008,6.197E+3,
1.906E008,6.251E+3,
1.908E008,5.930E+3,
1.91E08,6.036E+3,
1.912E008,6.175E+3,
1.914E008,6.049E+3,
1.916E008,6.106E+3,
1.918E008,6.117E+3,
1.92E08,6.174E+3,
1.922E008,6.033E+3,
1.924E008,6.069E+3,
1.926E008,6.089E+3,
1.928E008,6.013E+3,
1.93E08,6.048E+3,
1.932E008,5.855E+3,
1.934E008,6.247E+3,
1.936E008,6.080E+3,
1.938E008,6.074E+3,
1.94E08,6.091E+3,
1.942E008,6.131E+3,
1.944E008,6.197E+3,
1.946E008,6.161E+3,
1.948E008,6.021E+3,
1.95E08,6.102E+3,
1.952E008,6.137E+3,
1.954E008,6.080E+3,
1.956E008,6.092E+3,
1.958E008,5.996E+3,
1.96E08,5.841E+3,
