Labels,100us_250k,
1.962E008,5.979E+3,
1.964E008,6.163E+3,
1.966E008,6.149E+3,
1.968E008,6.194E+3,
1.97E08,6.069E+3,
1.972E008,6.023E+3,
1.974E008,6.018E+3,
1.976E008,6.113E+3,
1.978E008,5.976E+3,
1.98E08,5.963E+3,
1.982E008,6.110E+3,
1.984E008,6.022E+3,
1.986E008,6.105E+3,
1.988E008,6.164E+3,
1.99E08,6.108E+3,
1.992E008,6.207E+3,
1.994E008,6.357E+3,
1.996E008,6.046E+3,
1.998E008,6.129E+3,
