Labels,65ms_100k,
66000005.000000,7.258E+5,
66200005.000000,7.197E+5,
66400005.000000,7.120E+5,
66600005.000000,7.055E+5,
66800005.000000,6.994E+5,
67000005.000000,6.917E+5,
67200005.000000,6.851E+5,
67400005.000000,6.784E+5,
67600005.000000,6.718E+5,
67800005.000000,6.652E+5,
68000005.000000,6.576E+5,
68200005.000000,6.505E+5,
68400005.000000,6.438E+5,
68600005.000000,6.381E+5,
68800005.000000,6.305E+5,
69000005.000000,6.237E+5,
69200005.000000,6.170E+5,
69400005.000000,6.099E+5,
69600005.000000,6.042E+5,
69800005.000000,6.001E+5,
70000005.000000,5.923E+5,
70200005.000000,5.859E+5,
70400006.000000,5.807E+5,
70600006.000000,5.736E+5,
70800006.000000,5.683E+5,
71000006.000000,5.619E+5,
71200006.000000,5.558E+5,
71400006.000000,5.506E+5,
71600006.000000,5.454E+5,
71800006.000000,5.381E+5,
72000006.000000,5.333E+5,
72200006.000000,5.271E+5,
72400006.000000,5.218E+5,
72600006.000000,5.146E+5,
72800006.000000,5.096E+5,
73000006.000000,5.042E+5,
73200006.000000,4.989E+5,
73400006.000000,4.937E+5,
73600006.000000,4.878E+5,
73800006.000000,4.814E+5,
74000006.000000,4.771E+5,
74200006.000000,4.729E+5,
74400006.000000,4.663E+5,
74600006.000000,4.615E+5,
74800006.000000,4.566E+5,
75000006.000000,4.509E+5,
75200006.000000,4.458E+5,
75400006.000000,4.404E+5,
75600006.000000,4.361E+5,
75800006.000000,4.313E+5,
76000006.000000,4.263E+5,
76200006.000000,4.202E+5,
76400006.000000,4.167E+5,
76600006.000000,4.110E+5,
76800006.000000,4.064E+5,
77000006.000000,4.008E+5,
77200006.000000,3.968E+5,
77400006.000000,3.909E+5,
77600006.000000,3.878E+5,
77800006.000000,3.830E+5,
78000006.000000,3.776E+5,
78200006.000000,3.742E+5,
78400006.000000,3.709E+5,
78600006.000000,3.657E+5,
78800006.000000,3.611E+5,
79000006.000000,3.582E+5,
79200006.000000,3.533E+5,
79400006.000000,3.488E+5,
79600006.000000,3.443E+5,
79800006.000000,3.406E+5,
80000006.000000,3.371E+5,
80200006.000000,3.336E+5,
80400006.000000,3.285E+5,
80600006.000000,3.250E+5,
80800006.000000,3.213E+5,
81000006.000000,3.170E+5,
81200006.000000,3.141E+5,
81400006.000000,3.103E+5,
81600006.000000,3.057E+5,
81800006.000000,3.027E+5,
82000006.000000,2.988E+5,
82200006.000000,2.950E+5,
82400006.000000,2.913E+5,
82600006.000000,2.875E+5,
82800006.000000,2.843E+5,
83000006.000000,2.798E+5,
83200007.000000,2.766E+5,
83400007.000000,2.730E+5,
83600007.000000,2.699E+5,
83800007.000000,2.672E+5,
84000007.000000,2.636E+5,
84200007.000000,2.593E+5,
84400007.000000,2.564E+5,
84600007.000000,2.531E+5,
84800007.000000,2.504E+5,
85000007.000000,2.478E+5,
85200007.000000,2.444E+5,
85400007.000000,2.413E+5,
85600007.000000,2.376E+5,
85800007.000000,2.345E+5,
86000007.000000,2.327E+5,
86200007.000000,2.293E+5,
86400007.000000,2.263E+5,
86600007.000000,2.238E+5,
86800007.000000,2.208E+5,
87000007.000000,2.177E+5,
87200007.000000,2.148E+5,
87400007.000000,2.122E+5,
87600007.000000,2.097E+5,
87800007.000000,2.063E+5,
88000007.000000,2.042E+5,
88200007.000000,2.006E+5,
88400007.000000,1.991E+5,
88600007.000000,1.965E+5,
88800007.000000,1.939E+5,
89000007.000000,1.910E+5,
89200007.000000,1.880E+5,
89400007.000000,1.868E+5,
89600007.000000,1.833E+5,
89800007.000000,1.815E+5,
90000007.000000,1.786E+5,
90200007.000000,1.763E+5,
90400007.000000,1.739E+5,
90600007.000000,1.722E+5,
90800007.000000,1.697E+5,
91000007.000000,1.674E+5,
91200007.000000,1.640E+5,
91400007.000000,1.633E+5,
91600007.000000,1.601E+5,
91800007.000000,1.590E+5,
92000007.000000,1.563E+5,
92200007.000000,1.547E+5,
92400007.000000,1.528E+5,
92600007.000000,1.506E+5,
92800007.000000,1.495E+5,
93000007.000000,1.474E+5,
93200007.000000,1.447E+5,
93400007.000000,1.432E+5,
93600007.000000,1.413E+5,
93800007.000000,1.387E+5,
94000007.000000,1.372E+5,
94200007.000000,1.361E+5,
94400007.000000,1.344E+5,
94600007.000000,1.325E+5,
94800007.000000,1.306E+5,
95000007.000000,1.288E+5,
95200007.000000,1.264E+5,
95400007.000000,1.246E+5,
95600007.000000,1.232E+5,
95800007.000000,1.221E+5,
96000008.000000,1.201E+5,
96200008.000000,1.189E+5,
96400008.000000,1.168E+5,
96600008.000000,1.155E+5,
96800008.000000,1.132E+5,
97000008.000000,1.122E+5,
97200008.000000,1.112E+5,
97400008.000000,1.100E+5,
97600008.000000,1.078E+5,
97800008.000000,1.063E+5,
98000008.000000,1.055E+5,
98200008.000000,1.038E+5,
98400008.000000,1.022E+5,
98600008.000000,1.008E+5,
98800008.000000,9.966E+4,
99000008.000000,9.846E+4,
99200008.000000,9.665E+4,
99400008.000000,9.564E+4,
99600008.000000,9.489E+4,
99800008.000000,9.233E+4,
1E08,9.157E+4,
1.002E008,9.065E+4,
1.004E008,8.915E+4,
1.006E008,8.868E+4,
1.008E008,8.635E+4,
1.01E08,8.578E+4,
1.012E008,8.502E+4,
1.014E008,8.366E+4,
1.016E008,8.248E+4,
1.018E008,8.158E+4,
1.02E08,8.016E+4,
1.022E008,8.001E+4,
1.024E008,7.857E+4,
1.026E008,7.744E+4,
1.028E008,7.547E+4,
1.03E08,7.572E+4,
1.032E008,7.414E+4,
1.034E008,7.336E+4,
1.036E008,7.187E+4,
1.038E008,7.109E+4,
1.04E08,7.031E+4,
1.042E008,6.951E+4,
1.044E008,6.846E+4,
1.046E008,6.721E+4,
1.048E008,6.667E+4,
1.05E08,6.588E+4,
1.052E008,6.518E+4,
1.054E008,6.386E+4,
1.056E008,6.341E+4,
1.058E008,6.241E+4,
1.06E08,6.129E+4,
1.062E008,6.080E+4,
1.064E008,6.034E+4,
1.066E008,5.919E+4,
1.068E008,5.897E+4,
1.07E08,5.766E+4,
1.072E008,5.695E+4,
1.074E008,5.619E+4,
1.076E008,5.528E+4,
1.078E008,5.493E+4,
1.08E08,5.398E+4,
1.082E008,5.347E+4,
1.084E008,5.335E+4,
1.086E008,5.193E+4,
1.088E008,5.180E+4,
1.09E08,5.102E+4,
1.092E008,5.001E+4,
1.094E008,4.938E+4,
1.096E008,4.900E+4,
1.098E008,4.771E+4,
1.1E08,4.762E+4,
1.102E008,4.686E+4,
1.104E008,4.626E+4,
1.106E008,4.573E+4,
1.108E008,4.511E+4,
1.11E08,4.435E+4,
1.112E008,4.415E+4,
1.114E008,4.335E+4,
1.116E008,4.268E+4,
1.118E008,4.297E+4,
1.12E08,4.179E+4,
1.122E008,4.106E+4,
1.124E008,4.064E+4,
1.126E008,4.004E+4,
1.128E008,3.985E+4,
1.13E08,3.901E+4,
1.132E008,3.872E+4,
1.134E008,3.829E+4,
1.136E008,3.772E+4,
1.138E008,3.713E+4,
1.14E08,3.707E+4,
1.142E008,3.611E+4,
1.144E008,3.596E+4,
1.146E008,3.556E+4,
1.148E008,3.524E+4,
1.15E08,3.451E+4,
1.152E008,3.433E+4,
1.154E008,3.380E+4,
1.156E008,3.364E+4,
1.158E008,3.305E+4,
1.16E08,3.262E+4,
1.162E008,3.216E+4,
1.164E008,3.170E+4,
1.166E008,3.129E+4,
1.168E008,3.115E+4,
1.17E08,3.081E+4,
1.172E008,3.043E+4,
1.174E008,2.987E+4,
1.176E008,2.963E+4,
1.178E008,2.957E+4,
1.18E08,2.883E+4,
1.182E008,2.842E+4,
1.184E008,2.796E+4,
1.186E008,2.808E+4,
1.188E008,2.765E+4,
1.19E08,2.709E+4,
1.192E008,2.708E+4,
1.194E008,2.641E+4,
1.196E008,2.627E+4,
1.198E008,2.574E+4,
1.2E08,2.556E+4,
1.202E008,2.537E+4,
1.204E008,2.537E+4,
1.206E008,2.491E+4,
1.208E008,2.448E+4,
1.21E08,2.420E+4,
1.212E008,2.378E+4,
1.214E008,2.412E+4,
1.216E008,2.347E+4,
1.218E008,2.291E+4,
1.22E08,2.270E+4,
1.222E008,2.274E+4,
1.224E008,2.245E+4,
1.226E008,2.203E+4,
1.228E008,2.165E+4,
1.23E08,2.183E+4,
1.232E008,2.130E+4,
1.234E008,2.111E+4,
1.236E008,2.083E+4,
1.238E008,2.070E+4,
1.24E08,2.021E+4,
1.242E008,2.056E+4,
1.244E008,2.033E+4,
1.246E008,2.013E+4,
1.248E008,1.978E+4,
1.25E08,1.965E+4,
1.252E008,1.925E+4,
1.254E008,1.899E+4,
1.256E008,1.880E+4,
1.258E008,1.879E+4,
1.26E08,1.833E+4,
1.262E008,1.820E+4,
1.264E008,1.823E+4,
1.266E008,1.767E+4,
1.268E008,1.765E+4,
1.27E08,1.751E+4,
1.272E008,1.761E+4,
1.274E008,1.730E+4,
1.276E008,1.712E+4,
1.278E008,1.695E+4,
1.28E08,1.654E+4,
1.282E008,1.675E+4,
1.284E008,1.631E+4,
1.286E008,1.624E+4,
1.288E008,1.600E+4,
1.29E08,1.580E+4,
1.292E008,1.580E+4,
1.294E008,1.560E+4,
1.296E008,1.552E+4,
1.298E008,1.508E+4,
1.3E08,1.518E+4,
1.302E008,1.490E+4,
1.304E008,1.480E+4,
1.306E008,1.465E+4,
1.308E008,1.431E+4,
1.31E08,1.462E+4,
1.312E008,1.432E+4,
1.314E008,1.436E+4,
1.316E008,1.393E+4,
1.318E008,1.375E+4,
1.32E08,1.378E+4,
1.322E008,1.363E+4,
1.324E008,1.350E+4,
1.326E008,1.343E+4,
1.328E008,1.343E+4,
1.33E08,1.313E+4,
1.332E008,1.299E+4,
1.334E008,1.283E+4,
1.336E008,1.297E+4,
1.338E008,1.268E+4,
1.34E08,1.245E+4,
1.342E008,1.232E+4,
1.344E008,1.245E+4,
1.346E008,1.234E+4,
1.348E008,1.191E+4,
1.35E08,1.211E+4,
1.352E008,1.195E+4,
1.354E008,1.176E+4,
1.356E008,1.195E+4,
1.358E008,1.184E+4,
1.36E08,1.147E+4,
1.362E008,1.150E+4,
1.364E008,1.161E+4,
1.366E008,1.136E+4,
1.368E008,1.131E+4,
1.37E08,1.131E+4,
1.372E008,1.106E+4,
1.374E008,1.099E+4,
1.376E008,1.081E+4,
1.378E008,1.066E+4,
1.38E08,1.072E+4,
1.382E008,1.047E+4,
1.384E008,1.074E+4,
1.386E008,1.069E+4,
1.388E008,1.045E+4,
1.39E08,1.062E+4,
1.392E008,1.026E+4,
1.394E008,1.013E+4,
1.396E008,1.032E+4,
1.398E008,1.000E+4,
1.4E08,9.828E+3,
1.402E008,9.896E+3,
1.404E008,1.001E+4,
1.406E008,9.640E+3,
1.408E008,9.758E+3,
1.41E08,9.492E+3,
1.412E008,9.676E+3,
1.414E008,9.362E+3,
1.416E008,9.355E+3,
1.418E008,9.486E+3,
1.42E08,9.318E+3,
1.422E008,9.427E+3,
1.424E008,9.142E+3,
1.426E008,9.256E+3,
1.428E008,9.110E+3,
1.43E08,9.115E+3,
1.432E008,8.987E+3,
1.434E008,9.073E+3,
1.436E008,9.005E+3,
1.438E008,8.884E+3,
1.44E08,8.736E+3,
1.442E008,8.741E+3,
1.444E008,8.867E+3,
1.446E008,8.655E+3,
1.448E008,8.647E+3,
1.45E08,8.544E+3,
1.452E008,8.620E+3,
1.454E008,8.431E+3,
1.456E008,8.447E+3,
1.458E008,8.352E+3,
1.46E08,8.277E+3,
1.462E008,8.267E+3,
1.464E008,8.310E+3,
1.466E008,8.084E+3,
1.468E008,8.184E+3,
1.47E08,7.922E+3,
1.472E008,8.056E+3,
1.474E008,8.154E+3,
1.476E008,7.948E+3,
1.478E008,8.038E+3,
1.48E08,8.022E+3,
1.482E008,7.768E+3,
1.484E008,7.811E+3,
1.486E008,7.982E+3,
1.488E008,7.870E+3,
1.49E08,7.838E+3,
1.492E008,7.777E+3,
1.494E008,7.841E+3,
1.496E008,7.685E+3,
1.498E008,7.663E+3,
1.5E08,7.674E+3,
1.502E008,7.673E+3,
1.504E008,7.568E+3,
1.506E008,7.414E+3,
1.508E008,7.478E+3,
1.51E08,7.312E+3,
1.512E008,7.388E+3,
1.514E008,7.403E+3,
1.516E008,7.302E+3,
1.518E008,7.367E+3,
1.52E08,7.330E+3,
1.522E008,7.076E+3,
1.524E008,7.126E+3,
1.526E008,7.240E+3,
1.528E008,7.108E+3,
1.53E08,7.016E+3,
1.532E008,7.179E+3,
1.534E008,7.038E+3,
1.536E008,7.002E+3,
1.538E008,6.946E+3,
1.54E08,6.940E+3,
1.542E008,7.024E+3,
1.544E008,7.007E+3,
1.546E008,6.998E+3,
1.548E008,6.895E+3,
1.55E08,6.810E+3,
1.552E008,6.732E+3,
1.554E008,6.774E+3,
1.556E008,6.950E+3,
1.558E008,6.740E+3,
1.56E08,6.803E+3,
1.562E008,6.681E+3,
1.564E008,6.672E+3,
1.566E008,6.624E+3,
1.568E008,6.522E+3,
1.57E08,6.705E+3,
1.572E008,6.455E+3,
1.574E008,6.812E+3,
1.576E008,6.654E+3,
1.578E008,6.554E+3,
1.58E08,6.547E+3,
1.582E008,6.525E+3,
1.584E008,6.539E+3,
1.586E008,6.426E+3,
1.588E008,6.397E+3,
1.59E08,6.588E+3,
1.592E008,6.510E+3,
1.594E008,6.377E+3,
1.596E008,6.425E+3,
1.598E008,6.336E+3,
1.6E08,6.439E+3,
1.602E008,6.365E+3,
1.604E008,6.382E+3,
1.606E008,6.234E+3,
1.608E008,6.272E+3,
1.61E08,6.285E+3,
1.612E008,6.355E+3,
1.614E008,6.356E+3,
1.616E008,6.158E+3,
1.618E008,6.412E+3,
1.62E08,6.231E+3,
1.622E008,6.257E+3,
1.624E008,6.105E+3,
1.626E008,6.243E+3,
1.628E008,6.332E+3,
1.63E08,6.034E+3,
1.632E008,6.309E+3,
1.634E008,6.188E+3,
1.636E008,6.124E+3,
1.638E008,6.163E+3,
1.64E08,5.985E+3,
1.642E008,5.948E+3,
1.644E008,5.931E+3,
1.646E008,5.931E+3,
1.648E008,6.122E+3,
1.65E08,6.137E+3,
1.652E008,6.040E+3,
1.654E008,6.000E+3,
1.656E008,5.991E+3,
1.658E008,5.948E+3,
1.66E08,5.858E+3,
1.662E008,6.073E+3,
1.664E008,5.832E+3,
1.666E008,5.997E+3,
1.668E008,5.962E+3,
1.67E08,5.907E+3,
1.672E008,5.782E+3,
1.674E008,5.846E+3,
1.676E008,5.925E+3,
1.678E008,6.006E+3,
1.68E08,5.989E+3,
1.682E008,5.882E+3,
1.684E008,5.814E+3,
1.686E008,5.811E+3,
1.688E008,5.785E+3,
1.69E08,5.774E+3,
1.692E008,5.722E+3,
1.694E008,5.749E+3,
1.696E008,5.799E+3,
1.698E008,5.745E+3,
1.7E08,5.880E+3,
1.702E008,5.738E+3,
1.704E008,5.796E+3,
1.706E008,5.804E+3,
1.708E008,5.836E+3,
1.71E08,5.875E+3,
1.712E008,5.792E+3,
1.714E008,5.635E+3,
1.716E008,5.744E+3,
1.718E008,5.823E+3,
1.72E08,5.741E+3,
1.722E008,5.637E+3,
1.724E008,5.626E+3,
1.726E008,5.581E+3,
1.728E008,5.802E+3,
1.73E08,5.687E+3,
1.732E008,5.817E+3,
1.734E008,5.731E+3,
1.736E008,5.768E+3,
1.738E008,5.739E+3,
1.74E08,5.421E+3,
1.742E008,5.659E+3,
1.744E008,5.674E+3,
1.746E008,5.705E+3,
1.748E008,5.565E+3,
1.75E08,5.519E+3,
1.752E008,5.682E+3,
1.754E008,5.659E+3,
1.756E008,5.739E+3,
1.758E008,5.684E+3,
1.76E08,5.564E+3,
1.762E008,5.536E+3,
1.764E008,5.653E+3,
1.766E008,5.528E+3,
1.768E008,5.514E+3,
1.77E08,5.573E+3,
1.772E008,5.433E+3,
1.774E008,5.597E+3,
1.776E008,5.574E+3,
1.778E008,5.484E+3,
1.78E08,5.611E+3,
1.782E008,5.618E+3,
1.784E008,5.380E+3,
1.786E008,5.521E+3,
1.788E008,5.433E+3,
1.79E08,5.483E+3,
1.792E008,5.375E+3,
1.794E008,5.427E+3,
1.796E008,5.510E+3,
1.798E008,5.578E+3,
1.8E08,5.458E+3,
1.802E008,5.524E+3,
1.804E008,5.470E+3,
1.806E008,5.531E+3,
1.808E008,5.322E+3,
1.81E08,5.482E+3,
1.812E008,5.417E+3,
1.814E008,5.607E+3,
1.816E008,5.456E+3,
1.818E008,5.537E+3,
1.82E08,5.416E+3,
1.822E008,5.420E+3,
1.824E008,5.411E+3,
1.826E008,5.467E+3,
1.828E008,5.601E+3,
1.83E08,5.223E+3,
1.832E008,5.375E+3,
1.834E008,5.359E+3,
1.836E008,5.565E+3,
1.838E008,5.419E+3,
1.84E08,5.372E+3,
1.842E008,5.466E+3,
1.844E008,5.499E+3,
1.846E008,5.410E+3,
1.848E008,5.488E+3,
1.85E08,5.389E+3,
1.852E008,5.409E+3,
1.854E008,5.372E+3,
1.856E008,5.469E+3,
1.858E008,5.277E+3,
1.86E08,5.371E+3,
1.862E008,5.462E+3,
1.864E008,5.430E+3,
1.866E008,5.574E+3,
1.868E008,5.336E+3,
1.87E08,5.393E+3,
1.872E008,5.347E+3,
1.874E008,5.378E+3,
1.876E008,5.462E+3,
1.878E008,5.627E+3,
1.88E08,5.334E+3,
1.882E008,5.313E+3,
1.884E008,5.484E+3,
1.886E008,5.225E+3,
1.888E008,5.475E+3,
1.89E08,5.367E+3,
1.892E008,5.473E+3,
1.894E008,5.211E+3,
1.896E008,5.430E+3,
1.898E008,5.174E+3,
1.9E08,5.491E+3,
1.902E008,5.415E+3,
1.904E008,5.393E+3,
1.906E008,5.454E+3,
1.908E008,5.293E+3,
1.91E08,5.270E+3,
1.912E008,5.297E+3,
1.914E008,5.309E+3,
1.916E008,5.325E+3,
1.918E008,5.388E+3,
1.92E08,5.278E+3,
1.922E008,5.193E+3,
1.924E008,5.272E+3,
1.926E008,5.229E+3,
1.928E008,5.392E+3,
1.93E08,5.332E+3,
1.932E008,5.421E+3,
1.934E008,5.177E+3,
1.936E008,5.309E+3,
1.938E008,5.351E+3,
1.94E08,5.250E+3,
1.942E008,5.242E+3,
1.944E008,5.185E+3,
1.946E008,5.169E+3,
1.948E008,5.338E+3,
1.95E08,5.362E+3,
1.952E008,5.273E+3,
1.954E008,5.346E+3,
1.956E008,5.417E+3,
1.958E008,5.397E+3,
1.96E08,5.304E+3,
