Labels,100us_100k,
1.962E008,5.864E+3,
1.964E008,5.706E+3,
1.966E008,5.646E+3,
1.968E008,5.674E+3,
1.97E08,5.695E+3,
1.972E008,5.747E+3,
1.974E008,5.616E+3,
1.976E008,5.736E+3,
1.978E008,5.679E+3,
1.98E08,5.637E+3,
1.982E008,5.706E+3,
1.984E008,5.645E+3,
1.986E008,5.694E+3,
1.988E008,5.673E+3,
1.99E08,5.774E+3,
1.992E008,5.586E+3,
1.994E008,5.645E+3,
1.996E008,5.641E+3,
1.998E008,5.653E+3,
