Labels,65ms_250k,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.106E+4,
2E05,3.329E+4,
4E05,5.445E+4,
6E05,7.445E+4,
800000.060000,9.346E+4,
1E06,1.112E+5,
1.2E06,1.289E+5,
1.4E06,1.442E+5,
1.6E06,1.608E+5,
1.8E06,1.753E+5,
2E06,1.911E+5,
2.2E06,2.044E+5,
2.4E06,2.174E+5,
2.6E06,2.300E+5,
2.8E06,2.424E+5,
3E06,2.535E+5,
3.2E06,2.651E+5,
3.4E06,2.759E+5,
3.6E06,2.861E+5,
3.8E06,2.965E+5,
4E06,3.066E+5,
4.2E06,3.160E+5,
4.4E06,3.250E+5,
4.6E06,3.333E+5,
4.8E06,3.417E+5,
5E06,3.500E+5,
5.2E06,3.585E+5,
5.4E06,3.657E+5,
5.6E06,3.725E+5,
5.8E06,3.806E+5,
6E06,3.882E+5,
6.2E06,3.932E+5,
6400000.500000,4.007E+5,
6600000.500000,4.082E+5,
6800000.500000,4.136E+5,
7000000.500000,4.207E+5,
7200000.600000,4.261E+5,
7400000.600000,4.322E+5,
7600000.600000,4.377E+5,
7800000.600000,4.439E+5,
8000000.600000,4.488E+5,
8200000.600000,4.543E+5,
8400000.700000,4.584E+5,
8600000.700000,4.645E+5,
8800000.700000,4.683E+5,
9000000.700000,4.728E+5,
9200000.700000,4.757E+5,
9400000.700000,4.801E+5,
9600000.800000,4.850E+5,
9800000.800000,4.885E+5,
1E07,4.932E+5,
1.02E07,4.974E+5,
1.04E07,4.999E+5,
1.06E07,5.046E+5,
1.08E07,5.085E+5,
1.1E07,5.113E+5,
1.12E07,5.139E+5,
1.14E07,5.186E+5,
1.16E07,5.215E+5,
1.18E07,5.265E+5,
1.2E07,5.279E+5,
1.22E07,5.313E+5,
1.24E07,5.346E+5,
1.26E07,5.376E+5,
1.28E07,5.387E+5,
1.3E07,5.427E+5,
1.32E07,5.458E+5,
1.34E07,5.477E+5,
1.36E07,5.509E+5,
1.38E07,5.540E+5,
1.4E07,5.569E+5,
1.42E07,5.583E+5,
1.44E07,5.608E+5,
1.46E07,5.637E+5,
1.48E07,5.647E+5,
1.5E07,5.666E+5,
1.52E07,5.682E+5,
1.54E07,5.722E+5,
1.56E07,5.723E+5,
1.58E07,5.764E+5,
1.6E07,5.763E+5,
1.62E07,5.781E+5,
1.64E07,5.817E+5,
1.66E07,5.831E+5,
1.68E07,5.846E+5,
1.7E07,5.860E+5,
1.72E07,5.888E+5,
1.74E07,5.895E+5,
1.76E07,5.910E+5,
1.78E07,5.941E+5,
1.8E07,5.950E+5,
1.82E07,5.975E+5,
1.84E07,5.985E+5,
1.86E07,5.999E+5,
1.88E07,6.019E+5,
1.9E07,6.026E+5,
1.92E07,6.041E+5,
1.94E07,6.057E+5,
1.96E07,6.074E+5,
1.98E07,6.076E+5,
2E07,6.093E+5,
2.02E07,6.100E+5,
2.04E07,6.114E+5,
2.06E07,6.129E+5,
2.08E07,6.140E+5,
2.1E07,6.157E+5,
2.12E07,6.175E+5,
2.14E07,6.173E+5,
2.16E07,6.182E+5,
2.18E07,6.207E+5,
2.2E07,6.206E+5,
2.22E07,6.213E+5,
2.24E07,6.234E+5,
2.26E07,6.242E+5,
2.28E07,6.256E+5,
2.3E07,6.250E+5,
2.32E07,6.265E+5,
2.34E07,6.279E+5,
2.36E07,6.286E+5,
2.38E07,6.297E+5,
2.4E07,6.306E+5,
2.42E07,6.307E+5,
2.44E07,6.311E+5,
2.46E07,6.323E+5,
2.48E07,6.331E+5,
2.5E07,6.329E+5,
2.52E07,6.351E+5,
2.54E07,6.358E+5,
2.56E07,6.366E+5,
2.58E07,6.367E+5,
2.6E07,6.386E+5,
2.62E07,6.386E+5,
2.64E07,6.387E+5,
2.66E07,6.410E+5,
2.68E07,6.410E+5,
2.7E07,6.411E+5,
2.72E07,6.412E+5,
2.74E07,6.424E+5,
2.76E07,6.428E+5,
2.78E07,6.434E+5,
2.8E07,6.437E+5,
2.82E07,6.450E+5,
2.84E07,6.452E+5,
2.86E07,6.491E+5,
2.88E07,6.464E+5,
2.9E07,6.477E+5,
2.92E07,6.464E+5,
2.94E07,6.484E+5,
2.96E07,6.488E+5,
2.98E07,6.484E+5,
3E07,6.490E+5,
3.02E07,6.484E+5,
3.04E07,6.504E+5,
3.06E07,6.518E+5,
3.08E07,6.500E+5,
3.1E07,6.518E+5,
3.12E07,6.510E+5,
3.14E07,6.516E+5,
3.16E07,6.518E+5,
3.18E07,6.533E+5,
3.2E07,6.534E+5,
3.22E07,6.539E+5,
3.24E07,6.543E+5,
3.26E07,6.547E+5,
3.28E07,6.542E+5,
3.3E07,6.549E+5,
3.32E07,6.548E+5,
3.34E07,6.568E+5,
3.36E07,6.562E+5,
3.38E07,6.563E+5,
3.4E07,6.565E+5,
3.42E07,6.566E+5,
3.44E07,6.581E+5,
3.46E07,6.580E+5,
3.48E07,6.574E+5,
3.5E07,6.588E+5,
3.52E07,6.577E+5,
3.54E07,6.591E+5,
3.56E07,6.593E+5,
3.58E07,6.594E+5,
3.6E07,6.596E+5,
3.62E07,6.604E+5,
3.64E07,6.604E+5,
3.66E07,6.605E+5,
3.68E07,6.611E+5,
3.7E07,6.612E+5,
3.72E07,6.615E+5,
3.74E07,6.612E+5,
3.76E07,6.613E+5,
3.78E07,6.618E+5,
3.8E07,6.630E+5,
3.82E07,6.615E+5,
3.84E07,6.618E+5,
3.86E07,6.630E+5,
3.88E07,6.632E+5,
3.9E07,6.631E+5,
3.92E07,6.628E+5,
3.94E07,6.637E+5,
3.96E07,6.639E+5,
3.98E07,6.647E+5,
4E07,6.637E+5,
4.02E07,6.648E+5,
4.04E07,6.640E+5,
4.06E07,6.648E+5,
4.08E07,6.649E+5,
4.1E07,6.651E+5,
4.12E07,6.645E+5,
4.14E07,6.651E+5,
4.16E07,6.657E+5,
4.18E07,6.660E+5,
4.2E07,6.652E+5,
4.22E07,6.653E+5,
4.24E07,6.656E+5,
4.26E07,6.660E+5,
4.28E07,6.666E+5,
4.3E07,6.666E+5,
4.32E07,6.658E+5,
4.34E07,6.681E+5,
4.36E07,6.671E+5,
4.38E07,6.668E+5,
4.4E07,6.667E+5,
4.42E07,6.669E+5,
4.44E07,6.674E+5,
4.46E07,6.673E+5,
4.48E07,6.668E+5,
4.5E07,6.683E+5,
4.52E07,6.667E+5,
4.54E07,6.691E+5,
4.56E07,6.691E+5,
4.58E07,6.672E+5,
4.6E07,6.686E+5,
4.62E07,6.680E+5,
4.64E07,6.689E+5,
4.66E07,6.680E+5,
4.68E07,6.682E+5,
4.7E07,6.683E+5,
4.72E07,6.685E+5,
4.74E07,6.692E+5,
4.76E07,6.690E+5,
4.78E07,6.685E+5,
4.8E07,6.690E+5,
4.82E07,6.686E+5,
4.84E07,6.692E+5,
4.86E07,6.693E+5,
4.88E07,6.692E+5,
4.9E07,6.705E+5,
4.92E07,6.703E+5,
4.94E07,6.695E+5,
4.96E07,6.700E+5,
4.98E07,6.688E+5,
5E07,6.702E+5,
5.02E07,6.693E+5,
5.04E07,6.703E+5,
5.06E07,6.709E+5,
5.08E07,6.706E+5,
5.1E07,6.700E+5,
5.12E07,6.708E+5,
5.14E07,6.706E+5,
5.16E07,6.702E+5,
5.18E07,6.704E+5,
5.2E07,6.709E+5,
5.22E07,6.712E+5,
5.24E07,6.708E+5,
5.26E07,6.709E+5,
5.28E07,6.724E+5,
5.3E07,6.712E+5,
5.32E07,6.700E+5,
5.34E07,6.709E+5,
5.36E07,6.709E+5,
5.38E07,6.699E+5,
5.4E07,6.711E+5,
5.42E07,6.713E+5,
5.44E07,6.711E+5,
5.46E07,6.720E+5,
5.48E07,6.706E+5,
5.5E07,6.719E+5,
5.52E07,6.699E+5,
5.54E07,6.709E+5,
5.56E07,6.712E+5,
5.58E07,6.715E+5,
5.6E07,6.720E+5,
5.62E07,6.717E+5,
5.64E07,6.719E+5,
5.66E07,6.712E+5,
5.68E07,6.720E+5,
5.7E07,6.712E+5,
5.72E07,6.720E+5,
5.74E07,6.713E+5,
5.76E07,6.718E+5,
5.78E07,6.723E+5,
5.8E07,6.721E+5,
5.82E07,6.717E+5,
5.84E07,6.721E+5,
5.86E07,6.716E+5,
5.88E07,6.707E+5,
5.9E07,6.716E+5,
5.92E07,6.720E+5,
5.94E07,6.722E+5,
5.96E07,6.720E+5,
5.98E07,6.725E+5,
6E07,6.718E+5,
6.02E07,6.721E+5,
6.04E07,6.726E+5,
6.06E07,6.724E+5,
6.08E07,6.723E+5,
6.1E07,6.726E+5,
6.12E07,6.721E+5,
6.14E07,6.710E+5,
6.16E07,6.723E+5,
6.18E07,6.717E+5,
6.2E07,6.722E+5,
6.22E07,6.719E+5,
6.24E07,6.724E+5,
6.26E07,6.719E+5,
6.28E07,6.723E+5,
6.3E07,6.722E+5,
6.32E07,6.722E+5,
6.34E07,6.728E+5,
6.36E07,6.720E+5,
6.38E07,6.733E+5,
64000005.000000,6.718E+5,
64200005.000000,6.723E+5,
64400005.000000,6.730E+5,
64600005.000000,6.731E+5,
64800005.000000,6.695E+5,
65000005.000000,6.614E+5,
65200005.000000,6.540E+5,
65400005.000000,6.469E+5,
65600005.000000,6.387E+5,
65800005.000000,6.325E+5,
