Labels,100us_77k,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

1.94E08,5.558E+3,
1.942E008,5.839E+3,
1.944E008,5.802E+3,
1.946E008,5.760E+3,
1.948E008,5.685E+3,
1.95E08,5.867E+3,
1.952E008,5.738E+3,
1.954E008,5.885E+3,
1.956E008,5.793E+3,
1.958E008,5.636E+3,
1.96E08,5.774E+3,
1.962E008,5.686E+3,
1.964E008,5.698E+3,
1.966E008,5.668E+3,
1.968E008,5.658E+3,
1.97E08,5.617E+3,
1.972E008,5.652E+3,
1.974E008,5.715E+3,
1.976E008,5.653E+3,
1.978E008,5.792E+3,
1.98E08,5.649E+3,
1.982E008,5.684E+3,
1.984E008,5.660E+3,
1.986E008,5.722E+3,
1.988E008,5.703E+3,
1.99E08,5.577E+3,
1.992E008,5.636E+3,
1.994E008,5.833E+3,
1.996E008,5.641E+3,
1.998E008,5.664E+3,
