Labels,65ms_200k,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.128E+4,
2E05,3.496E+4,
4E05,5.693E+4,
6E05,7.795E+4,
800000.060000,9.885E+4,
1E06,1.181E+5,
1.2E06,1.361E+5,
1.4E06,1.534E+5,
1.6E06,1.695E+5,
1.8E06,1.862E+5,
2E06,2.014E+5,
2.2E06,2.151E+5,
2.4E06,2.297E+5,
2.6E06,2.427E+5,
2.8E06,2.558E+5,
3E06,2.678E+5,
3.2E06,2.795E+5,
3.4E06,2.912E+5,
3.6E06,3.014E+5,
3.8E06,3.126E+5,
4E06,3.216E+5,
4.2E06,3.318E+5,
4.4E06,3.408E+5,
4.6E06,3.509E+5,
4.8E06,3.594E+5,
5E06,3.686E+5,
5.2E06,3.755E+5,
5.4E06,3.847E+5,
5.6E06,3.919E+5,
5.8E06,3.992E+5,
6E06,4.060E+5,
6.2E06,4.139E+5,
6400000.500000,4.200E+5,
6600000.500000,4.274E+5,
6800000.500000,4.343E+5,
7000000.500000,4.402E+5,
7200000.600000,4.460E+5,
7400000.600000,4.524E+5,
7600000.600000,4.575E+5,
7800000.600000,4.630E+5,
8000000.600000,4.681E+5,
8200000.600000,4.722E+5,
8400000.700000,4.775E+5,
8600000.700000,4.827E+5,
8800000.700000,4.875E+5,
9000000.700000,4.931E+5,
9200000.700000,4.966E+5,
9400000.700000,5.004E+5,
9600000.800000,5.057E+5,
9800000.800000,5.104E+5,
1E07,5.140E+5,
1.02E07,5.185E+5,
1.04E07,5.218E+5,
1.06E07,5.253E+5,
1.08E07,5.289E+5,
1.1E07,5.325E+5,
1.12E07,5.365E+5,
1.14E07,5.403E+5,
1.16E07,5.434E+5,
1.18E07,5.465E+5,
1.2E07,5.494E+5,
1.22E07,5.537E+5,
1.24E07,5.552E+5,
1.26E07,5.593E+5,
1.28E07,5.613E+5,
1.3E07,5.643E+5,
1.32E07,5.665E+5,
1.34E07,5.701E+5,
1.36E07,5.724E+5,
1.38E07,5.751E+5,
1.4E07,5.776E+5,
1.42E07,5.795E+5,
1.44E07,5.841E+5,
1.46E07,5.860E+5,
1.48E07,5.865E+5,
1.5E07,5.886E+5,
1.52E07,5.919E+5,
1.54E07,5.941E+5,
1.56E07,5.970E+5,
1.58E07,5.991E+5,
1.6E07,5.994E+5,
1.62E07,6.012E+5,
1.64E07,6.039E+5,
1.66E07,6.059E+5,
1.68E07,6.088E+5,
1.7E07,6.097E+5,
1.72E07,6.109E+5,
1.74E07,6.125E+5,
1.76E07,6.149E+5,
1.78E07,6.153E+5,
1.8E07,6.187E+5,
1.82E07,6.195E+5,
1.84E07,6.202E+5,
1.86E07,6.224E+5,
1.88E07,6.241E+5,
1.9E07,6.248E+5,
1.92E07,6.271E+5,
1.94E07,6.275E+5,
1.96E07,6.294E+5,
1.98E07,6.306E+5,
2E07,6.326E+5,
2.02E07,6.329E+5,
2.04E07,6.339E+5,
2.06E07,6.368E+5,
2.08E07,6.372E+5,
2.1E07,6.374E+5,
2.12E07,6.399E+5,
2.14E07,6.411E+5,
2.16E07,6.416E+5,
2.18E07,6.422E+5,
2.2E07,6.443E+5,
2.22E07,6.457E+5,
2.24E07,6.466E+5,
2.26E07,6.473E+5,
2.28E07,6.479E+5,
2.3E07,6.477E+5,
2.32E07,6.496E+5,
2.34E07,6.502E+5,
2.36E07,6.508E+5,
2.38E07,6.522E+5,
2.4E07,6.539E+5,
2.42E07,6.539E+5,
2.44E07,6.546E+5,
2.46E07,6.562E+5,
2.48E07,6.560E+5,
2.5E07,6.576E+5,
2.52E07,6.577E+5,
2.54E07,6.583E+5,
2.56E07,6.600E+5,
2.58E07,6.595E+5,
2.6E07,6.608E+5,
2.62E07,6.629E+5,
2.64E07,6.627E+5,
2.66E07,6.633E+5,
2.68E07,6.640E+5,
2.7E07,6.644E+5,
2.72E07,6.648E+5,
2.74E07,6.660E+5,
2.76E07,6.667E+5,
2.78E07,6.665E+5,
2.8E07,6.691E+5,
2.82E07,6.680E+5,
2.84E07,6.685E+5,
2.86E07,6.698E+5,
2.88E07,6.700E+5,
2.9E07,6.701E+5,
2.92E07,6.710E+5,
2.94E07,6.713E+5,
2.96E07,6.713E+5,
2.98E07,6.717E+5,
3E07,6.729E+5,
3.02E07,6.731E+5,
3.04E07,6.740E+5,
3.06E07,6.730E+5,
3.08E07,6.747E+5,
3.1E07,6.750E+5,
3.12E07,6.752E+5,
3.14E07,6.747E+5,
3.16E07,6.759E+5,
3.18E07,6.758E+5,
3.2E07,6.765E+5,
3.22E07,6.778E+5,
3.24E07,6.792E+5,
3.26E07,6.782E+5,
3.28E07,6.784E+5,
3.3E07,6.787E+5,
3.32E07,6.786E+5,
3.34E07,6.793E+5,
3.36E07,6.785E+5,
3.38E07,6.793E+5,
3.4E07,6.817E+5,
3.42E07,6.812E+5,
3.44E07,6.809E+5,
3.46E07,6.809E+5,
3.48E07,6.818E+5,
3.5E07,6.822E+5,
3.52E07,6.814E+5,
3.54E07,6.825E+5,
3.56E07,6.830E+5,
3.58E07,6.832E+5,
3.6E07,6.830E+5,
3.62E07,6.841E+5,
3.64E07,6.839E+5,
3.66E07,6.840E+5,
3.68E07,6.843E+5,
3.7E07,6.847E+5,
3.72E07,6.853E+5,
3.74E07,6.858E+5,
3.76E07,6.852E+5,
3.78E07,6.853E+5,
3.8E07,6.862E+5,
3.82E07,6.847E+5,
3.84E07,6.870E+5,
3.86E07,6.865E+5,
3.88E07,6.861E+5,
3.9E07,6.872E+5,
3.92E07,6.878E+5,
3.94E07,6.868E+5,
3.96E07,6.876E+5,
3.98E07,6.883E+5,
4E07,6.888E+5,
4.02E07,6.883E+5,
4.04E07,6.885E+5,
4.06E07,6.887E+5,
4.08E07,6.881E+5,
4.1E07,6.891E+5,
4.12E07,6.886E+5,
4.14E07,6.886E+5,
4.16E07,6.892E+5,
4.18E07,6.904E+5,
4.2E07,6.893E+5,
4.22E07,6.893E+5,
4.24E07,6.901E+5,
4.26E07,6.907E+5,
4.28E07,6.897E+5,
4.3E07,6.899E+5,
4.32E07,6.902E+5,
4.34E07,6.912E+5,
4.36E07,6.896E+5,
4.38E07,6.917E+5,
4.4E07,6.906E+5,
4.42E07,6.901E+5,
4.44E07,6.920E+5,
4.46E07,6.908E+5,
4.48E07,6.921E+5,
4.5E07,6.913E+5,
4.52E07,6.915E+5,
4.54E07,6.928E+5,
4.56E07,6.919E+5,
4.58E07,6.916E+5,
4.6E07,6.925E+5,
4.62E07,6.935E+5,
4.64E07,6.925E+5,
4.66E07,6.920E+5,
4.68E07,6.928E+5,
4.7E07,6.926E+5,
4.72E07,6.926E+5,
4.74E07,6.929E+5,
4.76E07,6.925E+5,
4.78E07,6.932E+5,
4.8E07,6.929E+5,
4.82E07,6.930E+5,
4.84E07,6.932E+5,
4.86E07,6.933E+5,
4.88E07,6.937E+5,
4.9E07,6.935E+5,
4.92E07,6.937E+5,
4.94E07,6.934E+5,
4.96E07,6.922E+5,
4.98E07,6.939E+5,
5E07,6.943E+5,
5.02E07,6.936E+5,
5.04E07,6.938E+5,
5.06E07,6.933E+5,
5.08E07,6.940E+5,
5.1E07,6.940E+5,
5.12E07,6.935E+5,
5.14E07,6.944E+5,
5.16E07,6.942E+5,
5.18E07,6.958E+5,
5.2E07,6.939E+5,
5.22E07,6.955E+5,
5.24E07,6.934E+5,
5.26E07,6.953E+5,
5.28E07,6.948E+5,
5.3E07,6.948E+5,
5.32E07,6.960E+5,
5.34E07,6.954E+5,
5.36E07,6.953E+5,
5.38E07,6.946E+5,
5.4E07,6.955E+5,
5.42E07,6.956E+5,
5.44E07,6.959E+5,
5.46E07,6.954E+5,
5.48E07,6.949E+5,
5.5E07,6.957E+5,
5.52E07,6.954E+5,
5.54E07,6.962E+5,
5.56E07,6.953E+5,
5.58E07,6.958E+5,
5.6E07,6.960E+5,
5.62E07,6.959E+5,
5.64E07,6.961E+5,
5.66E07,6.969E+5,
5.68E07,6.948E+5,
5.7E07,6.966E+5,
5.72E07,6.969E+5,
5.74E07,6.958E+5,
5.76E07,6.968E+5,
5.78E07,6.965E+5,
5.8E07,6.964E+5,
5.82E07,6.960E+5,
5.84E07,6.975E+5,
5.86E07,6.963E+5,
5.88E07,6.956E+5,
5.9E07,6.964E+5,
5.92E07,6.945E+5,
5.94E07,6.965E+5,
5.96E07,6.974E+5,
5.98E07,6.961E+5,
6E07,6.968E+5,
6.02E07,6.968E+5,
6.04E07,6.968E+5,
6.06E07,6.966E+5,
6.08E07,6.972E+5,
6.1E07,6.969E+5,
6.12E07,6.953E+5,
6.14E07,6.960E+5,
6.16E07,6.956E+5,
6.18E07,6.969E+5,
6.2E07,6.980E+5,
6.22E07,6.974E+5,
6.24E07,6.966E+5,
6.26E07,6.973E+5,
6.28E07,6.965E+5,
6.3E07,6.974E+5,
6.32E07,6.967E+5,
6.34E07,6.966E+5,
6.36E07,6.970E+5,
6.38E07,6.954E+5,
64000005.000000,6.973E+5,
64200005.000000,6.980E+5,
64400005.000000,6.983E+5,
64600005.000000,6.965E+5,
64800005.000000,6.966E+5,
65000005.000000,6.889E+5,
65200005.000000,6.830E+5,
65400005.000000,6.751E+5,
65600005.000000,6.665E+5,
65800005.000000,6.609E+5,
