Labels,100us_283k,
1.962E008,5.965E+3,
1.964E008,6.021E+3,
1.966E008,6.033E+3,
1.968E008,5.985E+3,
1.97E08,6.098E+3,
1.972E008,6.037E+3,
1.974E008,6.015E+3,
1.976E008,5.924E+3,
1.978E008,5.955E+3,
1.98E08,6.084E+3,
1.982E008,6.101E+3,
1.984E008,6.027E+3,
1.986E008,6.031E+3,
1.988E008,6.007E+3,
1.99E08,5.992E+3,
1.992E008,5.954E+3,
1.994E008,6.051E+3,
1.996E008,5.963E+3,
1.998E008,6.018E+3,
