Labels,65ms_273k,
66000005.000000,5.764E+5,
66200005.000000,5.686E+5,
66400005.000000,5.620E+5,
66600005.000000,5.554E+5,
66800005.000000,5.481E+5,
67000005.000000,5.424E+5,
67200005.000000,5.340E+5,
67400005.000000,5.287E+5,
67600005.000000,5.232E+5,
67800005.000000,5.156E+5,
68000005.000000,5.087E+5,
68200005.000000,5.031E+5,
68400005.000000,4.968E+5,
68600005.000000,4.911E+5,
68800005.000000,4.843E+5,
69000005.000000,4.787E+5,
69200005.000000,4.727E+5,
69400005.000000,4.669E+5,
69600005.000000,4.616E+5,
69800005.000000,4.543E+5,
70000005.000000,4.495E+5,
70200005.000000,4.439E+5,
70400006.000000,4.373E+5,
70600006.000000,4.323E+5,
70800006.000000,4.265E+5,
71000006.000000,4.213E+5,
71200006.000000,4.146E+5,
71400006.000000,4.105E+5,
71600006.000000,4.047E+5,
71800006.000000,3.991E+5,
72000006.000000,3.937E+5,
72200006.000000,3.873E+5,
72400006.000000,3.828E+5,
72600006.000000,3.779E+5,
72800006.000000,3.731E+5,
73000006.000000,3.674E+5,
73200006.000000,3.641E+5,
73400006.000000,3.586E+5,
73600006.000000,3.541E+5,
73800006.000000,3.490E+5,
74000006.000000,3.450E+5,
74200006.000000,3.412E+5,
74400006.000000,3.359E+5,
74600006.000000,3.311E+5,
74800006.000000,3.272E+5,
75000006.000000,3.223E+5,
75200006.000000,3.189E+5,
75400006.000000,3.135E+5,
75600006.000000,3.092E+5,
75800006.000000,3.062E+5,
76000006.000000,3.012E+5,
76200006.000000,2.964E+5,
76400006.000000,2.921E+5,
76600006.000000,2.890E+5,
76800006.000000,2.850E+5,
77000006.000000,2.807E+5,
77200006.000000,2.764E+5,
77400006.000000,2.734E+5,
77600006.000000,2.686E+5,
77800006.000000,2.658E+5,
78000006.000000,2.621E+5,
78200006.000000,2.583E+5,
78400006.000000,2.539E+5,
78600006.000000,2.506E+5,
78800006.000000,2.474E+5,
79000006.000000,2.441E+5,
79200006.000000,2.401E+5,
79400006.000000,2.369E+5,
79600006.000000,2.338E+5,
79800006.000000,2.297E+5,
80000006.000000,2.272E+5,
80200006.000000,2.236E+5,
80400006.000000,2.201E+5,
80600006.000000,2.170E+5,
80800006.000000,2.147E+5,
81000006.000000,2.118E+5,
81200006.000000,2.084E+5,
81400006.000000,2.049E+5,
81600006.000000,2.019E+5,
81800006.000000,2.000E+5,
82000006.000000,1.964E+5,
82200006.000000,1.937E+5,
82400006.000000,1.910E+5,
82600006.000000,1.876E+5,
82800006.000000,1.850E+5,
83000006.000000,1.827E+5,
83200007.000000,1.801E+5,
83400007.000000,1.770E+5,
83600007.000000,1.748E+5,
83800007.000000,1.723E+5,
84000007.000000,1.694E+5,
84200007.000000,1.670E+5,
84400007.000000,1.652E+5,
84600007.000000,1.634E+5,
84800007.000000,1.596E+5,
85000007.000000,1.579E+5,
85200007.000000,1.546E+5,
85400007.000000,1.528E+5,
85600007.000000,1.502E+5,
85800007.000000,1.487E+5,
86000007.000000,1.459E+5,
86200007.000000,1.444E+5,
86400007.000000,1.409E+5,
86600007.000000,1.396E+5,
86800007.000000,1.372E+5,
87000007.000000,1.364E+5,
87200007.000000,1.330E+5,
87400007.000000,1.315E+5,
87600007.000000,1.292E+5,
87800007.000000,1.278E+5,
88000007.000000,1.263E+5,
88200007.000000,1.243E+5,
88400007.000000,1.214E+5,
88600007.000000,1.203E+5,
88800007.000000,1.189E+5,
89000007.000000,1.166E+5,
89200007.000000,1.156E+5,
89400007.000000,1.138E+5,
89600007.000000,1.110E+5,
89800007.000000,1.100E+5,
90000007.000000,1.081E+5,
90200007.000000,1.066E+5,
90400007.000000,1.049E+5,
90600007.000000,1.030E+5,
90800007.000000,1.021E+5,
91000007.000000,9.964E+4,
91200007.000000,9.879E+4,
91400007.000000,9.696E+4,
91600007.000000,9.585E+4,
91800007.000000,9.564E+4,
92000007.000000,9.252E+4,
92200007.000000,9.185E+4,
92400007.000000,9.011E+4,
92600007.000000,8.944E+4,
92800007.000000,8.789E+4,
93000007.000000,8.643E+4,
93200007.000000,8.506E+4,
93400007.000000,8.430E+4,
93600007.000000,8.263E+4,
93800007.000000,8.107E+4,
94000007.000000,7.982E+4,
94200007.000000,7.899E+4,
94400007.000000,7.815E+4,
94600007.000000,7.653E+4,
94800007.000000,7.571E+4,
95000007.000000,7.435E+4,
95200007.000000,7.313E+4,
95400007.000000,7.231E+4,
95600007.000000,7.059E+4,
95800007.000000,7.005E+4,
96000008.000000,6.910E+4,
96200008.000000,6.733E+4,
96400008.000000,6.695E+4,
96600008.000000,6.591E+4,
96800008.000000,6.515E+4,
97000008.000000,6.348E+4,
97200008.000000,6.297E+4,
97400008.000000,6.233E+4,
97600008.000000,6.173E+4,
97800008.000000,6.048E+4,
98000008.000000,5.934E+4,
98200008.000000,5.872E+4,
98400008.000000,5.752E+4,
98600008.000000,5.674E+4,
98800008.000000,5.608E+4,
99000008.000000,5.514E+4,
99200008.000000,5.431E+4,
99400008.000000,5.362E+4,
99600008.000000,5.286E+4,
99800008.000000,5.219E+4,
1E08,5.121E+4,
1.002E008,5.077E+4,
1.004E008,4.977E+4,
1.006E008,4.906E+4,
1.008E008,4.844E+4,
1.01E08,4.793E+4,
1.012E008,4.724E+4,
1.014E008,4.614E+4,
1.016E008,4.575E+4,
1.018E008,4.483E+4,
1.02E08,4.455E+4,
1.022E008,4.381E+4,
1.024E008,4.349E+4,
1.026E008,4.281E+4,
1.028E008,4.178E+4,
1.03E08,4.124E+4,
1.032E008,4.111E+4,
1.034E008,4.031E+4,
1.036E008,3.949E+4,
1.038E008,3.881E+4,
1.04E08,3.841E+4,
1.042E008,3.800E+4,
1.044E008,3.752E+4,
1.046E008,3.723E+4,
1.048E008,3.642E+4,
1.05E08,3.615E+4,
1.052E008,3.572E+4,
1.054E008,3.510E+4,
1.056E008,3.441E+4,
1.058E008,3.372E+4,
1.06E08,3.337E+4,
1.062E008,3.292E+4,
1.064E008,3.267E+4,
1.066E008,3.248E+4,
1.068E008,3.206E+4,
1.07E08,3.136E+4,
1.072E008,3.110E+4,
1.074E008,3.058E+4,
1.076E008,2.998E+4,
1.078E008,2.993E+4,
1.08E08,2.935E+4,
1.082E008,2.902E+4,
1.084E008,2.876E+4,
1.086E008,2.791E+4,
1.088E008,2.778E+4,
1.09E08,2.749E+4,
1.092E008,2.708E+4,
1.094E008,2.672E+4,
1.096E008,2.648E+4,
1.098E008,2.593E+4,
1.1E08,2.572E+4,
1.102E008,2.551E+4,
1.104E008,2.527E+4,
1.106E008,2.455E+4,
1.108E008,2.491E+4,
1.11E08,2.425E+4,
1.112E008,2.374E+4,
1.114E008,2.363E+4,
1.116E008,2.335E+4,
1.118E008,2.336E+4,
1.12E08,2.272E+4,
1.122E008,2.243E+4,
1.124E008,2.204E+4,
1.126E008,2.195E+4,
1.128E008,2.143E+4,
1.13E08,2.132E+4,
1.132E008,2.105E+4,
1.134E008,2.090E+4,
1.136E008,2.025E+4,
1.138E008,2.000E+4,
1.14E08,2.024E+4,
1.142E008,2.005E+4,
1.144E008,1.985E+4,
1.146E008,1.951E+4,
1.148E008,1.892E+4,
1.15E08,1.910E+4,
1.152E008,1.857E+4,
1.154E008,1.864E+4,
1.156E008,1.832E+4,
1.158E008,1.819E+4,
1.16E08,1.765E+4,
1.162E008,1.758E+4,
1.164E008,1.741E+4,
1.166E008,1.723E+4,
1.168E008,1.717E+4,
1.17E08,1.667E+4,
1.172E008,1.662E+4,
1.174E008,1.672E+4,
1.176E008,1.628E+4,
1.178E008,1.615E+4,
1.18E08,1.592E+4,
1.182E008,1.552E+4,
1.184E008,1.569E+4,
1.186E008,1.556E+4,
1.188E008,1.521E+4,
1.19E08,1.522E+4,
1.192E008,1.513E+4,
1.194E008,1.472E+4,
1.196E008,1.460E+4,
1.198E008,1.458E+4,
1.2E08,1.454E+4,
1.202E008,1.407E+4,
1.204E008,1.409E+4,
1.206E008,1.405E+4,
1.208E008,1.394E+4,
1.21E08,1.344E+4,
1.212E008,1.363E+4,
1.214E008,1.354E+4,
1.216E008,1.328E+4,
1.218E008,1.316E+4,
1.22E08,1.302E+4,
1.222E008,1.270E+4,
1.224E008,1.259E+4,
1.226E008,1.282E+4,
1.228E008,1.257E+4,
1.23E08,1.258E+4,
1.232E008,1.237E+4,
1.234E008,1.213E+4,
1.236E008,1.214E+4,
1.238E008,1.215E+4,
1.24E08,1.183E+4,
1.242E008,1.189E+4,
1.244E008,1.144E+4,
1.246E008,1.132E+4,
1.248E008,1.148E+4,
1.25E08,1.144E+4,
1.252E008,1.127E+4,
1.254E008,1.143E+4,
1.256E008,1.109E+4,
1.258E008,1.121E+4,
1.26E08,1.091E+4,
1.262E008,1.103E+4,
1.264E008,1.068E+4,
1.266E008,1.058E+4,
1.268E008,1.047E+4,
1.27E08,1.027E+4,
1.272E008,1.051E+4,
1.274E008,1.046E+4,
1.276E008,1.007E+4,
1.278E008,9.997E+3,
1.28E08,1.016E+4,
1.282E008,9.946E+3,
1.284E008,9.731E+3,
1.286E008,9.854E+3,
1.288E008,9.589E+3,
1.29E08,9.586E+3,
1.292E008,9.710E+3,
1.294E008,9.689E+3,
1.296E008,9.539E+3,
1.298E008,9.397E+3,
1.3E08,9.428E+3,
1.302E008,9.163E+3,
1.304E008,9.338E+3,
1.306E008,9.058E+3,
1.308E008,9.168E+3,
1.31E08,8.901E+3,
1.312E008,8.949E+3,
1.314E008,8.966E+3,
1.316E008,8.868E+3,
1.318E008,8.754E+3,
1.32E08,8.624E+3,
1.322E008,8.732E+3,
1.324E008,8.457E+3,
1.326E008,8.497E+3,
1.328E008,8.650E+3,
1.33E08,8.556E+3,
1.332E008,8.458E+3,
1.334E008,8.505E+3,
1.336E008,8.276E+3,
1.338E008,8.173E+3,
1.34E08,8.134E+3,
1.342E008,8.321E+3,
1.344E008,7.935E+3,
1.346E008,8.146E+3,
1.348E008,8.039E+3,
1.35E08,8.061E+3,
1.352E008,8.041E+3,
1.354E008,7.770E+3,
1.356E008,7.870E+3,
1.358E008,7.924E+3,
1.36E08,7.850E+3,
1.362E008,7.666E+3,
1.364E008,7.731E+3,
1.366E008,7.691E+3,
1.368E008,7.657E+3,
1.37E08,7.548E+3,
1.372E008,7.538E+3,
1.374E008,7.577E+3,
1.376E008,7.353E+3,
1.378E008,7.557E+3,
1.38E08,7.394E+3,
1.382E008,7.432E+3,
1.384E008,7.425E+3,
1.386E008,7.392E+3,
1.388E008,7.289E+3,
1.39E08,7.381E+3,
1.392E008,7.307E+3,
1.394E008,7.238E+3,
1.396E008,7.145E+3,
1.398E008,7.252E+3,
1.4E08,7.294E+3,
1.402E008,7.108E+3,
1.404E008,7.125E+3,
1.406E008,7.055E+3,
1.408E008,7.068E+3,
1.41E08,7.106E+3,
1.412E008,6.992E+3,
1.414E008,6.919E+3,
1.416E008,6.821E+3,
1.418E008,6.802E+3,
1.42E08,6.924E+3,
1.422E008,6.792E+3,
1.424E008,6.983E+3,
1.426E008,6.880E+3,
1.428E008,6.767E+3,
1.43E08,6.708E+3,
1.432E008,6.661E+3,
1.434E008,6.665E+3,
1.436E008,6.649E+3,
1.438E008,6.661E+3,
1.44E08,6.627E+3,
1.442E008,6.756E+3,
1.444E008,6.520E+3,
1.446E008,6.574E+3,
1.448E008,6.608E+3,
1.45E08,6.633E+3,
1.452E008,6.536E+3,
1.454E008,6.449E+3,
1.456E008,6.440E+3,
1.458E008,6.563E+3,
1.46E08,6.449E+3,
1.462E008,6.504E+3,
1.464E008,6.276E+3,
1.466E008,6.332E+3,
1.468E008,6.560E+3,
1.47E08,6.310E+3,
1.472E008,6.289E+3,
1.474E008,6.227E+3,
1.476E008,6.313E+3,
1.478E008,6.448E+3,
1.48E08,6.195E+3,
1.482E008,6.246E+3,
1.484E008,6.357E+3,
1.486E008,6.128E+3,
1.488E008,6.263E+3,
1.49E08,6.285E+3,
1.492E008,6.274E+3,
1.494E008,6.201E+3,
1.496E008,6.181E+3,
1.498E008,6.272E+3,
1.5E08,6.236E+3,
1.502E008,6.027E+3,
1.504E008,6.294E+3,
1.506E008,6.168E+3,
1.508E008,6.082E+3,
1.51E08,6.140E+3,
1.512E008,6.083E+3,
1.514E008,5.899E+3,
1.516E008,6.024E+3,
1.518E008,5.986E+3,
1.52E08,6.070E+3,
1.522E008,6.074E+3,
1.524E008,5.967E+3,
1.526E008,6.034E+3,
1.528E008,6.036E+3,
1.53E08,6.195E+3,
1.532E008,6.017E+3,
1.534E008,6.020E+3,
1.536E008,6.042E+3,
1.538E008,5.962E+3,
1.54E08,5.985E+3,
1.542E008,5.828E+3,
1.544E008,5.929E+3,
1.546E008,5.842E+3,
1.548E008,5.786E+3,
1.55E08,5.850E+3,
1.552E008,5.933E+3,
1.554E008,5.912E+3,
1.556E008,5.915E+3,
1.558E008,5.784E+3,
1.56E08,5.831E+3,
1.562E008,5.795E+3,
1.564E008,5.798E+3,
1.566E008,5.736E+3,
1.568E008,5.924E+3,
1.57E08,5.924E+3,
1.572E008,5.715E+3,
1.574E008,5.891E+3,
1.576E008,5.784E+3,
1.578E008,5.696E+3,
1.58E08,5.591E+3,
1.582E008,5.632E+3,
1.584E008,5.790E+3,
1.586E008,5.691E+3,
1.588E008,5.888E+3,
1.59E08,5.825E+3,
1.592E008,5.865E+3,
1.594E008,5.822E+3,
1.596E008,5.644E+3,
1.598E008,5.629E+3,
1.6E08,5.827E+3,
1.602E008,5.744E+3,
1.604E008,5.538E+3,
1.606E008,5.778E+3,
1.608E008,5.740E+3,
1.61E08,5.619E+3,
1.612E008,5.706E+3,
1.614E008,5.631E+3,
1.616E008,5.574E+3,
1.618E008,5.760E+3,
1.62E08,5.771E+3,
1.622E008,5.587E+3,
1.624E008,5.551E+3,
1.626E008,5.631E+3,
1.628E008,5.730E+3,
1.63E08,5.510E+3,
1.632E008,5.639E+3,
1.634E008,5.650E+3,
1.636E008,5.927E+3,
1.638E008,5.783E+3,
1.64E08,5.595E+3,
1.642E008,5.701E+3,
1.644E008,5.623E+3,
1.646E008,5.627E+3,
1.648E008,5.631E+3,
1.65E08,5.598E+3,
1.652E008,5.497E+3,
1.654E008,5.727E+3,
1.656E008,5.632E+3,
1.658E008,5.629E+3,
1.66E08,5.699E+3,
1.662E008,5.514E+3,
1.664E008,5.602E+3,
1.666E008,5.585E+3,
1.668E008,5.662E+3,
1.67E08,5.561E+3,
1.672E008,5.775E+3,
1.674E008,5.614E+3,
1.676E008,5.568E+3,
1.678E008,5.462E+3,
1.68E08,5.601E+3,
1.682E008,5.426E+3,
1.684E008,5.530E+3,
1.686E008,5.535E+3,
1.688E008,5.685E+3,
1.69E08,5.619E+3,
1.692E008,5.532E+3,
1.694E008,5.550E+3,
1.696E008,5.519E+3,
1.698E008,5.563E+3,
1.7E08,5.438E+3,
1.702E008,5.426E+3,
1.704E008,5.514E+3,
1.706E008,5.614E+3,
1.708E008,5.581E+3,
1.71E08,5.376E+3,
1.712E008,5.635E+3,
1.714E008,5.524E+3,
1.716E008,5.454E+3,
1.718E008,5.533E+3,
1.72E08,5.487E+3,
1.722E008,5.653E+3,
1.724E008,5.674E+3,
1.726E008,5.508E+3,
1.728E008,5.530E+3,
1.73E08,5.571E+3,
1.732E008,5.632E+3,
1.734E008,5.489E+3,
1.736E008,5.383E+3,
1.738E008,5.523E+3,
1.74E08,5.464E+3,
1.742E008,5.502E+3,
1.744E008,5.452E+3,
1.746E008,5.440E+3,
1.748E008,5.478E+3,
1.75E08,5.349E+3,
1.752E008,5.459E+3,
1.754E008,5.467E+3,
1.756E008,5.554E+3,
1.758E008,5.460E+3,
1.76E08,5.487E+3,
1.762E008,5.574E+3,
1.764E008,5.612E+3,
1.766E008,5.350E+3,
1.768E008,5.395E+3,
1.77E08,5.582E+3,
1.772E008,5.545E+3,
1.774E008,5.417E+3,
1.776E008,5.433E+3,
1.778E008,5.315E+3,
1.78E08,5.317E+3,
1.782E008,5.300E+3,
1.784E008,5.513E+3,
1.786E008,5.364E+3,
1.788E008,5.354E+3,
1.79E08,5.455E+3,
1.792E008,5.508E+3,
1.794E008,5.322E+3,
1.796E008,5.440E+3,
1.798E008,5.618E+3,
1.8E08,5.595E+3,
1.802E008,5.313E+3,
1.804E008,5.351E+3,
1.806E008,5.417E+3,
1.808E008,5.515E+3,
1.81E08,5.463E+3,
1.812E008,5.336E+3,
1.814E008,5.380E+3,
1.816E008,5.456E+3,
1.818E008,5.439E+3,
1.82E08,5.492E+3,
1.822E008,5.289E+3,
1.824E008,5.514E+3,
1.826E008,5.367E+3,
1.828E008,5.502E+3,
1.83E08,5.317E+3,
1.832E008,5.268E+3,
1.834E008,5.358E+3,
1.836E008,5.409E+3,
1.838E008,5.302E+3,
1.84E08,5.550E+3,
1.842E008,5.417E+3,
1.844E008,5.518E+3,
1.846E008,5.504E+3,
1.848E008,5.397E+3,
1.85E08,5.460E+3,
1.852E008,5.418E+3,
1.854E008,5.311E+3,
1.856E008,5.229E+3,
1.858E008,5.483E+3,
1.86E08,5.439E+3,
1.862E008,5.266E+3,
1.864E008,5.426E+3,
1.866E008,5.395E+3,
1.868E008,5.372E+3,
1.87E08,5.391E+3,
1.872E008,5.408E+3,
1.874E008,5.454E+3,
1.876E008,5.431E+3,
1.878E008,5.307E+3,
1.88E08,5.431E+3,
1.882E008,5.421E+3,
1.884E008,5.340E+3,
1.886E008,5.397E+3,
1.888E008,5.545E+3,
1.89E08,5.325E+3,
1.892E008,5.353E+3,
1.894E008,5.444E+3,
1.896E008,5.510E+3,
1.898E008,5.462E+3,
1.9E08,5.376E+3,
1.902E008,5.365E+3,
1.904E008,5.324E+3,
1.906E008,5.310E+3,
1.908E008,5.452E+3,
1.91E08,5.329E+3,
1.912E008,5.365E+3,
1.914E008,5.291E+3,
1.916E008,5.328E+3,
1.918E008,5.393E+3,
1.92E08,5.410E+3,
1.922E008,5.366E+3,
1.924E008,5.481E+3,
1.926E008,5.492E+3,
1.928E008,5.458E+3,
1.93E08,5.348E+3,
1.932E008,5.422E+3,
1.934E008,5.421E+3,
1.936E008,5.284E+3,
1.938E008,5.273E+3,
1.94E08,5.349E+3,
1.942E008,5.621E+3,
1.944E008,5.453E+3,
1.946E008,5.262E+3,
1.948E008,5.537E+3,
1.95E08,5.400E+3,
1.952E008,5.437E+3,
1.954E008,5.292E+3,
1.956E008,5.582E+3,
1.958E008,5.313E+3,
1.96E08,5.412E+3,
