Labels,2ms_100k,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,1.227E+4,
2E05,4.538E+4,
4E05,7.826E+4,
6E05,1.089E+5,
800000.060000,1.375E+5,
1E06,1.658E+5,
1.2E06,1.914E+5,
1.4E06,2.150E+5,
1.6E06,2.389E+5,
1.8E06,2.614E+5,
2E06,2.824E+5,
2.2E06,2.860E+5,
2.4E06,2.794E+5,
2.6E06,2.760E+5,
2.8E06,2.715E+5,
3E06,2.678E+5,
3.2E06,2.631E+5,
3.4E06,2.574E+5,
3.6E06,2.538E+5,
3.8E06,2.498E+5,
4E06,2.467E+5,
4.2E06,2.425E+5,
4.4E06,2.384E+5,
4.6E06,2.359E+5,
4.8E06,2.314E+5,
5E06,2.277E+5,
5.2E06,2.241E+5,
5.4E06,2.203E+5,
5.6E06,2.180E+5,
5.8E06,2.134E+5,
6E06,2.107E+5,
6.2E06,2.077E+5,
6400000.500000,2.045E+5,
6600000.500000,2.024E+5,
6800000.500000,1.994E+5,
7000000.500000,1.964E+5,
7200000.600000,1.921E+5,
7400000.600000,1.891E+5,
7600000.600000,1.872E+5,
7800000.600000,1.842E+5,
8000000.600000,1.819E+5,
8200000.600000,1.785E+5,
8400000.700000,1.759E+5,
8600000.700000,1.737E+5,
8800000.700000,1.715E+5,
9000000.700000,1.689E+5,
9200000.700000,1.661E+5,
9400000.700000,1.638E+5,
9600000.800000,1.609E+5,
9800000.800000,1.585E+5,
1E07,1.554E+5,
1.02E07,1.546E+5,
1.04E07,1.527E+5,
1.06E07,1.499E+5,
1.08E07,1.476E+5,
1.1E07,1.459E+5,
1.12E07,1.434E+5,
1.14E07,1.418E+5,
1.16E07,1.393E+5,
1.18E07,1.372E+5,
1.2E07,1.359E+5,
1.22E07,1.332E+5,
1.24E07,1.315E+5,
1.26E07,1.296E+5,
1.28E07,1.279E+5,
1.3E07,1.271E+5,
1.32E07,1.238E+5,
1.34E07,1.219E+5,
1.36E07,1.213E+5,
1.38E07,1.190E+5,
1.4E07,1.174E+5,
1.42E07,1.155E+5,
1.44E07,1.143E+5,
1.46E07,1.124E+5,
1.48E07,1.110E+5,
1.5E07,1.091E+5,
1.52E07,1.068E+5,
1.54E07,1.059E+5,
1.56E07,1.044E+5,
1.58E07,1.036E+5,
1.6E07,1.018E+5,
1.62E07,1.007E+5,
1.64E07,9.930E+4,
1.66E07,9.724E+4,
1.68E07,9.630E+4,
1.7E07,9.491E+4,
1.72E07,9.349E+4,
1.74E07,9.197E+4,
1.76E07,9.068E+4,
1.78E07,8.980E+4,
1.8E07,8.763E+4,
1.82E07,8.657E+4,
1.84E07,8.588E+4,
1.86E07,8.443E+4,
1.88E07,8.336E+4,
1.9E07,8.257E+4,
1.92E07,8.172E+4,
1.94E07,8.002E+4,
1.96E07,7.940E+4,
1.98E07,7.822E+4,
2E07,7.597E+4,
2.02E07,7.586E+4,
2.04E07,7.444E+4,
2.06E07,7.331E+4,
2.08E07,7.263E+4,
2.1E07,7.179E+4,
2.12E07,7.094E+4,
2.14E07,6.950E+4,
2.16E07,6.896E+4,
2.18E07,6.786E+4,
2.2E07,6.728E+4,
2.22E07,6.549E+4,
2.24E07,6.510E+4,
2.26E07,6.458E+4,
2.28E07,6.341E+4,
2.3E07,6.255E+4,
2.32E07,6.205E+4,
2.34E07,6.061E+4,
2.36E07,6.009E+4,
2.38E07,5.895E+4,
2.4E07,5.826E+4,
2.42E07,5.786E+4,
2.44E07,5.696E+4,
2.46E07,5.645E+4,
2.48E07,5.521E+4,
2.5E07,5.424E+4,
2.52E07,5.371E+4,
2.54E07,5.323E+4,
2.56E07,5.232E+4,
2.58E07,5.197E+4,
2.6E07,5.074E+4,
2.62E07,5.052E+4,
2.64E07,5.015E+4,
2.66E07,4.894E+4,
2.68E07,4.845E+4,
2.7E07,4.762E+4,
2.72E07,4.687E+4,
2.74E07,4.634E+4,
2.76E07,4.609E+4,
2.78E07,4.587E+4,
2.8E07,4.478E+4,
2.82E07,4.429E+4,
2.84E07,4.352E+4,
2.86E07,4.297E+4,
2.88E07,4.289E+4,
2.9E07,4.198E+4,
2.92E07,4.127E+4,
2.94E07,4.096E+4,
2.96E07,4.022E+4,
2.98E07,3.977E+4,
3E07,3.933E+4,
3.02E07,3.868E+4,
3.04E07,3.839E+4,
3.06E07,3.815E+4,
3.08E07,3.737E+4,
3.1E07,3.699E+4,
3.12E07,3.630E+4,
3.14E07,3.562E+4,
3.16E07,3.524E+4,
3.18E07,3.493E+4,
3.2E07,3.437E+4,
3.22E07,3.444E+4,
3.24E07,3.368E+4,
3.26E07,3.317E+4,
3.28E07,3.315E+4,
3.3E07,3.271E+4,
3.32E07,3.230E+4,
3.34E07,3.151E+4,
3.36E07,3.102E+4,
3.38E07,3.078E+4,
3.4E07,3.060E+4,
3.42E07,3.028E+4,
3.44E07,3.009E+4,
3.46E07,2.965E+4,
3.48E07,2.899E+4,
3.5E07,2.888E+4,
3.52E07,2.872E+4,
3.54E07,2.805E+4,
3.56E07,2.774E+4,
3.58E07,2.753E+4,
3.6E07,2.706E+4,
3.62E07,2.678E+4,
3.64E07,2.668E+4,
3.66E07,2.602E+4,
3.68E07,2.590E+4,
3.7E07,2.560E+4,
3.72E07,2.528E+4,
3.74E07,2.518E+4,
3.76E07,2.478E+4,
3.78E07,2.441E+4,
3.8E07,2.417E+4,
3.82E07,2.393E+4,
3.84E07,2.359E+4,
3.86E07,2.318E+4,
3.88E07,2.313E+4,
3.9E07,2.275E+4,
3.92E07,2.244E+4,
3.94E07,2.243E+4,
3.96E07,2.236E+4,
3.98E07,2.210E+4,
4E07,2.135E+4,
4.02E07,2.134E+4,
4.04E07,2.104E+4,
4.06E07,2.081E+4,
4.08E07,2.058E+4,
4.1E07,2.075E+4,
4.12E07,2.017E+4,
4.14E07,1.999E+4,
4.16E07,1.989E+4,
4.18E07,1.968E+4,
4.2E07,1.927E+4,
4.22E07,1.916E+4,
4.24E07,1.890E+4,
4.26E07,1.890E+4,
4.28E07,1.835E+4,
4.3E07,1.826E+4,
4.32E07,1.794E+4,
4.34E07,1.800E+4,
4.36E07,1.776E+4,
4.38E07,1.774E+4,
4.4E07,1.739E+4,
4.42E07,1.737E+4,
4.44E07,1.712E+4,
4.46E07,1.717E+4,
4.48E07,1.693E+4,
4.5E07,1.666E+4,
4.52E07,1.669E+4,
4.54E07,1.628E+4,
4.56E07,1.608E+4,
4.58E07,1.575E+4,
4.6E07,1.602E+4,
4.62E07,1.587E+4,
4.64E07,1.544E+4,
4.66E07,1.551E+4,
4.68E07,1.532E+4,
4.7E07,1.513E+4,
4.72E07,1.518E+4,
4.74E07,1.475E+4,
4.76E07,1.478E+4,
4.78E07,1.473E+4,
4.8E07,1.457E+4,
4.82E07,1.440E+4,
4.84E07,1.421E+4,
4.86E07,1.425E+4,
4.88E07,1.403E+4,
4.9E07,1.383E+4,
4.92E07,1.364E+4,
4.94E07,1.355E+4,
4.96E07,1.354E+4,
4.98E07,1.330E+4,
5E07,1.334E+4,
5.02E07,1.312E+4,
5.04E07,1.280E+4,
5.06E07,1.289E+4,
5.08E07,1.278E+4,
5.1E07,1.265E+4,
5.12E07,1.266E+4,
5.14E07,1.247E+4,
5.16E07,1.276E+4,
5.18E07,1.228E+4,
5.2E07,1.223E+4,
5.22E07,1.216E+4,
5.24E07,1.197E+4,
5.26E07,1.211E+4,
5.28E07,1.173E+4,
5.3E07,1.155E+4,
5.32E07,1.147E+4,
5.34E07,1.165E+4,
5.36E07,1.135E+4,
5.38E07,1.164E+4,
5.4E07,1.150E+4,
5.42E07,1.111E+4,
5.44E07,1.123E+4,
5.46E07,1.115E+4,
5.48E07,1.112E+4,
5.5E07,1.091E+4,
5.52E07,1.086E+4,
5.54E07,1.061E+4,
5.56E07,1.085E+4,
5.58E07,1.071E+4,
5.6E07,1.047E+4,
5.62E07,1.041E+4,
5.64E07,1.029E+4,
5.66E07,1.040E+4,
5.68E07,1.025E+4,
5.7E07,1.019E+4,
5.72E07,1.015E+4,
5.74E07,1.008E+4,
5.76E07,1.018E+4,
5.78E07,9.913E+3,
5.8E07,9.776E+3,
5.82E07,9.665E+3,
5.84E07,9.619E+3,
5.86E07,9.425E+3,
5.88E07,9.655E+3,
5.9E07,9.607E+3,
5.92E07,9.690E+3,
5.94E07,9.499E+3,
5.96E07,9.540E+3,
5.98E07,9.434E+3,
6E07,9.278E+3,
6.02E07,9.351E+3,
6.04E07,8.990E+3,
6.06E07,9.121E+3,
6.08E07,8.970E+3,
6.1E07,9.119E+3,
6.12E07,8.970E+3,
6.14E07,8.753E+3,
6.16E07,9.104E+3,
6.18E07,8.791E+3,
6.2E07,8.683E+3,
6.22E07,8.707E+3,
6.24E07,8.778E+3,
6.26E07,8.647E+3,
6.28E07,8.573E+3,
6.3E07,8.622E+3,
6.32E07,8.542E+3,
6.34E07,8.488E+3,
6.36E07,8.417E+3,
6.38E07,8.187E+3,
64000005.000000,8.475E+3,
64200005.000000,8.307E+3,
64400005.000000,8.341E+3,
64600005.000000,8.289E+3,
64800005.000000,8.261E+3,
65000005.000000,8.136E+3,
65200005.000000,8.107E+3,
65400005.000000,8.284E+3,
65600005.000000,8.091E+3,
65800005.000000,8.100E+3,
