Labels,65ms_77k,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1.998E008,
Step,2E05,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

0.00,9.523E+3,
2E05,3.466E+4,
4E05,6.094E+4,
6E05,8.548E+4,
800000.060000,1.084E+5,
1E06,1.311E+5,
1.2E06,1.515E+5,
1.4E06,1.722E+5,
1.6E06,1.909E+5,
1.8E06,2.105E+5,
2E06,2.264E+5,
2.2E06,2.436E+5,
2.4E06,2.604E+5,
2.6E06,2.755E+5,
2.8E06,2.906E+5,
3E06,3.055E+5,
3.2E06,3.190E+5,
3.4E06,3.331E+5,
3.6E06,3.450E+5,
3.8E06,3.565E+5,
4E06,3.688E+5,
4.2E06,3.802E+5,
4.4E06,3.915E+5,
4.6E06,4.026E+5,
4.8E06,4.116E+5,
5E06,4.226E+5,
5.2E06,4.326E+5,
5.4E06,4.411E+5,
5.6E06,4.508E+5,
5.8E06,4.601E+5,
6E06,4.685E+5,
6.2E06,4.769E+5,
6400000.500000,4.839E+5,
6600000.500000,4.900E+5,
6800000.500000,4.985E+5,
7000000.500000,5.054E+5,
7200000.600000,5.127E+5,
7400000.600000,5.189E+5,
7600000.600000,5.256E+5,
7800000.600000,5.319E+5,
8000000.600000,5.380E+5,
8200000.600000,5.441E+5,
8400000.700000,5.489E+5,
8600000.700000,5.545E+5,
8800000.700000,5.611E+5,
9000000.700000,5.654E+5,
9200000.700000,5.702E+5,
9400000.700000,5.768E+5,
9600000.800000,5.798E+5,
9800000.800000,5.866E+5,
1E07,5.909E+5,
1.02E07,5.952E+5,
1.04E07,5.990E+5,
1.06E07,6.032E+5,
1.08E07,6.081E+5,
1.1E07,6.121E+5,
1.12E07,6.164E+5,
1.14E07,6.207E+5,
1.16E07,6.240E+5,
1.18E07,6.276E+5,
1.2E07,6.322E+5,
1.22E07,6.346E+5,
1.24E07,6.387E+5,
1.26E07,6.420E+5,
1.28E07,6.449E+5,
1.3E07,6.475E+5,
1.32E07,6.516E+5,
1.34E07,6.547E+5,
1.36E07,6.579E+5,
1.38E07,6.595E+5,
1.4E07,6.633E+5,
1.42E07,6.663E+5,
1.44E07,6.687E+5,
1.46E07,6.715E+5,
1.48E07,6.731E+5,
1.5E07,6.777E+5,
1.52E07,6.783E+5,
1.54E07,6.814E+5,
1.56E07,6.836E+5,
1.58E07,6.870E+5,
1.6E07,6.882E+5,
1.62E07,6.906E+5,
1.64E07,6.924E+5,
1.66E07,6.943E+5,
1.68E07,6.965E+5,
1.7E07,6.979E+5,
1.72E07,6.996E+5,
1.74E07,7.027E+5,
1.76E07,7.030E+5,
1.78E07,7.060E+5,
1.8E07,7.072E+5,
1.82E07,7.095E+5,
1.84E07,7.108E+5,
1.86E07,7.133E+5,
1.88E07,7.146E+5,
1.9E07,7.166E+5,
1.92E07,7.175E+5,
1.94E07,7.196E+5,
1.96E07,7.193E+5,
1.98E07,7.219E+5,
2E07,7.236E+5,
2.02E07,7.259E+5,
2.04E07,7.265E+5,
2.06E07,7.281E+5,
2.08E07,7.296E+5,
2.1E07,7.297E+5,
2.12E07,7.314E+5,
2.14E07,7.330E+5,
2.16E07,7.349E+5,
2.18E07,7.351E+5,
2.2E07,7.361E+5,
2.22E07,7.384E+5,
2.24E07,7.401E+5,
2.26E07,7.402E+5,
2.28E07,7.414E+5,
2.3E07,7.415E+5,
2.32E07,7.432E+5,
2.34E07,7.447E+5,
2.36E07,7.454E+5,
2.38E07,7.466E+5,
2.4E07,7.473E+5,
2.42E07,7.488E+5,
2.44E07,7.492E+5,
2.46E07,7.494E+5,
2.48E07,7.515E+5,
2.5E07,7.513E+5,
2.52E07,7.531E+5,
2.54E07,7.533E+5,
2.56E07,7.550E+5,
2.58E07,7.552E+5,
2.6E07,7.560E+5,
2.62E07,7.562E+5,
2.64E07,7.574E+5,
2.66E07,7.604E+5,
2.68E07,7.592E+5,
2.7E07,7.594E+5,
2.72E07,7.604E+5,
2.74E07,7.612E+5,
2.76E07,7.617E+5,
2.78E07,7.626E+5,
2.8E07,7.625E+5,
2.82E07,7.629E+5,
2.84E07,7.648E+5,
2.86E07,7.645E+5,
2.88E07,7.658E+5,
2.9E07,7.650E+5,
2.92E07,7.664E+5,
2.94E07,7.677E+5,
2.96E07,7.689E+5,
2.98E07,7.685E+5,
3E07,7.696E+5,
3.02E07,7.698E+5,
3.04E07,7.709E+5,
3.06E07,7.709E+5,
3.08E07,7.710E+5,
3.1E07,7.715E+5,
3.12E07,7.723E+5,
3.14E07,7.727E+5,
3.16E07,7.729E+5,
3.18E07,7.724E+5,
3.2E07,7.747E+5,
3.22E07,7.753E+5,
3.24E07,7.756E+5,
3.26E07,7.747E+5,
3.28E07,7.757E+5,
3.3E07,7.765E+5,
3.32E07,7.759E+5,
3.34E07,7.772E+5,
3.36E07,7.776E+5,
3.38E07,7.785E+5,
3.4E07,7.782E+5,
3.42E07,7.779E+5,
3.44E07,7.783E+5,
3.46E07,7.782E+5,
3.48E07,7.806E+5,
3.5E07,7.794E+5,
3.52E07,7.804E+5,
3.54E07,7.809E+5,
3.56E07,7.817E+5,
3.58E07,7.807E+5,
3.6E07,7.811E+5,
3.62E07,7.816E+5,
3.64E07,7.818E+5,
3.66E07,7.830E+5,
3.68E07,7.840E+5,
3.7E07,7.832E+5,
3.72E07,7.835E+5,
3.74E07,7.830E+5,
3.76E07,7.852E+5,
3.78E07,7.853E+5,
3.8E07,7.840E+5,
3.82E07,7.848E+5,
3.84E07,7.847E+5,
3.86E07,7.842E+5,
3.88E07,7.847E+5,
3.9E07,7.849E+5,
3.92E07,7.869E+5,
3.94E07,7.871E+5,
3.96E07,7.870E+5,
3.98E07,7.867E+5,
4E07,7.875E+5,
4.02E07,7.864E+5,
4.04E07,7.887E+5,
4.06E07,7.885E+5,
4.08E07,7.882E+5,
4.1E07,7.876E+5,
4.12E07,7.882E+5,
4.14E07,7.884E+5,
4.16E07,7.881E+5,
4.18E07,7.887E+5,
4.2E07,7.896E+5,
4.22E07,7.888E+5,
4.24E07,7.902E+5,
4.26E07,7.885E+5,
4.28E07,7.902E+5,
4.3E07,7.898E+5,
4.32E07,7.904E+5,
4.34E07,7.906E+5,
4.36E07,7.893E+5,
4.38E07,7.909E+5,
4.4E07,7.908E+5,
4.42E07,7.904E+5,
4.44E07,7.917E+5,
4.46E07,7.912E+5,
4.48E07,7.907E+5,
4.5E07,7.910E+5,
4.52E07,7.927E+5,
4.54E07,7.916E+5,
4.56E07,7.912E+5,
4.58E07,7.929E+5,
4.6E07,7.924E+5,
4.62E07,7.911E+5,
4.64E07,7.920E+5,
4.66E07,7.931E+5,
4.68E07,7.929E+5,
4.7E07,7.920E+5,
4.72E07,7.931E+5,
4.74E07,7.922E+5,
4.76E07,7.941E+5,
4.78E07,7.931E+5,
4.8E07,7.926E+5,
4.82E07,7.920E+5,
4.84E07,7.929E+5,
4.86E07,7.927E+5,
4.88E07,7.942E+5,
4.9E07,7.926E+5,
4.92E07,7.940E+5,
4.94E07,7.938E+5,
4.96E07,7.937E+5,
4.98E07,7.944E+5,
5E07,7.946E+5,
5.02E07,7.941E+5,
5.04E07,7.944E+5,
5.06E07,7.948E+5,
5.08E07,7.943E+5,
5.1E07,7.946E+5,
5.12E07,7.956E+5,
5.14E07,7.948E+5,
5.16E07,7.952E+5,
5.18E07,7.956E+5,
5.2E07,7.963E+5,
5.22E07,7.957E+5,
5.24E07,7.950E+5,
5.26E07,7.962E+5,
5.28E07,7.955E+5,
5.3E07,7.953E+5,
5.32E07,7.953E+5,
5.34E07,7.952E+5,
5.36E07,7.968E+5,
5.38E07,7.962E+5,
5.4E07,7.954E+5,
5.42E07,7.961E+5,
5.44E07,7.963E+5,
5.46E07,7.964E+5,
5.48E07,7.959E+5,
5.5E07,7.958E+5,
5.52E07,7.966E+5,
5.54E07,7.959E+5,
5.56E07,7.953E+5,
5.58E07,7.970E+5,
5.6E07,7.971E+5,
5.62E07,7.963E+5,
5.64E07,7.962E+5,
5.66E07,7.977E+5,
5.68E07,7.962E+5,
5.7E07,7.972E+5,
5.72E07,7.967E+5,
5.74E07,7.979E+5,
5.76E07,7.975E+5,
5.78E07,7.978E+5,
5.8E07,7.969E+5,
5.82E07,7.973E+5,
5.84E07,7.977E+5,
5.86E07,7.967E+5,
5.88E07,7.977E+5,
5.9E07,7.974E+5,
5.92E07,7.975E+5,
5.94E07,7.972E+5,
5.96E07,7.972E+5,
5.98E07,7.967E+5,
6E07,7.967E+5,
6.02E07,7.968E+5,
6.04E07,7.982E+5,
6.06E07,7.968E+5,
6.08E07,7.937E+5,
6.1E07,7.866E+5,
6.12E07,7.797E+5,
6.14E07,7.735E+5,
6.16E07,7.664E+5,
6.18E07,7.598E+5,
6.2E07,7.523E+5,
6.22E07,7.455E+5,
6.24E07,7.393E+5,
6.26E07,7.335E+5,
6.28E07,7.266E+5,
6.3E07,7.211E+5,
6.32E07,7.119E+5,
6.34E07,7.060E+5,
6.36E07,6.986E+5,
6.38E07,6.935E+5,
64000005.000000,6.864E+5,
64200005.000000,6.791E+5,
64400005.000000,6.725E+5,
64600005.000000,6.667E+5,
64800005.000000,6.599E+5,
65000005.000000,6.541E+5,
65200005.000000,6.462E+5,
65400005.000000,6.405E+5,
65600005.000000,6.337E+5,
65800005.000000,6.273E+5,
