Labels,T4,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,4.071E+4,
1401.000,4.145E+4,
1402.05000,4.104E+4,
1403.1000,4.027E+4,
1404.15000,4.031E+4,
1405.2000,4.001E+4,
1406.25000,4.063E+4,
1407.3000,4.055E+4,
1408.35000,4.087E+4,
1409.4000,4.097E+4,
1410.45000,4.135E+4,
1411.5000,4.155E+4,
1412.55000,4.137E+4,
1413.6000,4.102E+4,
1414.65000,4.121E+4,
1415.7000,4.104E+4,
1416.75000,4.118E+4,
1417.8000,4.103E+4,
1418.85000,4.109E+4,
1419.9000,4.108E+4,
1420.95000,4.129E+4,
1422.000,4.098E+4,
1423.05000,4.113E+4,
1424.1000,4.121E+4,
1425.15000,4.076E+4,
1426.2000,4.160E+4,
1427.25000,4.113E+4,
1428.3000,4.179E+4,
1429.35000,4.114E+4,
1430.4000,4.156E+4,
1431.45000,4.176E+4,
1432.5000,4.165E+4,
1433.55000,4.172E+4,
1434.6000,4.156E+4,
1435.65000,4.107E+4,
1436.7000,4.203E+4,
1437.75000,4.212E+4,
1438.8000,4.180E+4,
1439.85000,4.122E+4,
1440.9000,4.125E+4,
1441.95000,4.184E+4,
1443.000,4.187E+4,
1444.05000,4.162E+4,
1445.1000,4.201E+4,
1446.15000,4.330E+4,
1447.2000,4.353E+4,
1448.25000,4.284E+4,
1449.3000,4.290E+4,
1450.35000,4.331E+4,
1451.4000,4.341E+4,
1452.45000,4.370E+4,
1453.5000,4.372E+4,
1454.55000,4.399E+4,
1455.6000,4.541E+4,
1456.65000,4.545E+4,
1457.7000,4.567E+4,
1458.75000,4.528E+4,
1459.8000,4.586E+4,
1460.85000,4.589E+4,
1461.9000,4.669E+4,
1462.95000,4.650E+4,
1464.000,4.738E+4,
1465.05000,4.837E+4,
1466.1000,4.909E+4,
1467.15000,4.924E+4,
1468.2000,5.013E+4,
1469.25000,5.018E+4,
1470.3000,5.171E+4,
1471.35000,5.201E+4,
1472.4000,5.217E+4,
1473.45000,5.351E+4,
1474.5000,5.436E+4,
1475.55000,5.476E+4,
1476.6000,5.549E+4,
1477.65000,5.609E+4,
1478.7000,5.659E+4,
1479.75000,5.754E+4,
1480.8000,5.805E+4,
1481.85000,6.004E+4,
1482.9000,6.093E+4,
1483.95000,6.170E+4,
1485.000,6.215E+4,
1486.05000,6.293E+4,
1487.1000,6.401E+4,
1488.15000,6.475E+4,
1489.2000,6.527E+4,
1490.25000,6.805E+4,
1491.3000,6.563E+4,
1492.35000,6.663E+4,
1493.4000,6.676E+4,
1494.45000,6.782E+4,
1495.5000,6.793E+4,
1496.55000,6.715E+4,
1497.6000,6.777E+4,
1498.65000,6.768E+4,
1499.7000,6.750E+4,
1500.75000,6.713E+4,
1501.8000,6.755E+4,
1502.85000,6.733E+4,
1503.9000,6.689E+4,
1504.95000,6.742E+4,
1506.000,6.638E+4,
1507.05000,6.641E+4,
1508.1000,6.673E+4,
1509.15000,6.656E+4,
1510.2000,6.619E+4,
1511.25000,6.705E+4,
1512.3000,6.670E+4,
1513.35000,6.743E+4,
1514.4000,6.797E+4,
1515.45000,6.930E+4,
1516.5000,6.968E+4,
1517.55000,7.150E+4,
1518.6000,7.329E+4,
1519.65000,7.509E+4,
1520.7000,7.725E+4,
1521.75000,7.965E+4,
1522.8000,8.207E+4,
1523.85000,8.578E+4,
1524.9000,8.917E+4,
1525.95000,9.400E+4,
1527.000,9.949E+4,
1528.05000,1.056E+5,
1529.1000,1.149E+5,
1530.15000,1.231E+5,
1531.2000,1.334E+5,
1532.25000,1.435E+5,
1533.3000,1.555E+5,
1534.35000,1.606E+5,
1535.4000,1.605E+5,
1536.45000,1.525E+5,
1537.5000,1.425E+5,
1538.55000,1.356E+5,
1539.6000,1.335E+5,
1540.65000,1.340E+5,
1541.7000,1.353E+5,
1542.75000,1.342E+5,
1543.8000,1.314E+5,
1544.85000,1.278E+5,
1545.9000,1.218E+5,
1546.95000,1.158E+5,
1548.000,1.112E+5,
1549.05000,1.062E+5,
1550.1000,1.027E+5,
1551.15000,9.950E+4,
1552.2000,9.704E+4,
1553.25000,9.496E+4,
1554.3000,9.438E+4,
1555.35000,9.368E+4,
1556.4000,9.264E+4,
1557.45000,8.946E+4,
1558.5000,8.776E+4,
1559.55000,8.573E+4,
1560.6000,8.351E+4,
1561.65000,8.229E+4,
1562.7000,8.055E+4,
1563.75000,7.893E+4,
1564.8000,7.812E+4,
1565.85000,7.586E+4,
1566.9000,7.481E+4,
1567.95000,7.365E+4,
1569.000,7.190E+4,
1570.05000,6.959E+4,
1571.1000,6.800E+4,
1572.15000,6.552E+4,
1573.2000,6.396E+4,
1574.25000,6.129E+4,
1575.3000,5.873E+4,
1576.35000,5.762E+4,
1577.4000,5.675E+4,
1578.45000,5.627E+4,
1579.5000,5.510E+4,
1580.55000,5.440E+4,
1581.6000,5.459E+4,
1582.65000,5.387E+4,
1583.7000,5.340E+4,
1584.75000,5.426E+4,
1585.8000,5.391E+4,
1586.85000,5.271E+4,
1587.9000,5.316E+4,
1588.95000,5.279E+4,
1590.00,5.287E+4,
1591.05000,5.251E+4,
1592.1000,5.203E+4,
1593.15000,5.220E+4,
1594.2000,5.245E+4,
1595.25000,5.161E+4,
1596.3000,5.229E+4,
1597.35000,5.207E+4,
1598.4000,5.178E+4,
1599.45000,5.152E+4,
1600.5000,5.164E+4,
1601.55000,5.171E+4,
1602.6000,5.195E+4,
1603.65000,5.175E+4,
1604.7000,5.162E+4,
1605.75000,5.129E+4,
1606.8000,5.115E+4,
1607.85000,5.109E+4,
1608.9000,5.054E+4,
1609.95000,5.024E+4,
1611.000,4.950E+4,
1612.05000,4.965E+4,
1613.1000,4.993E+4,
1614.15000,4.927E+4,
1615.2000,4.855E+4,
1616.25000,4.837E+4,
1617.3000,4.766E+4,
1618.35000,4.766E+4,
1619.4000,4.673E+4,
1620.45000,4.664E+4,
1621.5000,4.675E+4,
1622.55000,4.591E+4,
1623.6000,4.546E+4,
1624.65000,4.469E+4,
1625.7000,4.477E+4,
1626.75000,4.401E+4,
1627.8000,4.426E+4,
1628.85000,4.386E+4,
1629.9000,4.378E+4,
1630.95000,4.334E+4,
1632.000,4.274E+4,
1633.05000,4.258E+4,
1634.1000,4.222E+4,
1635.15000,4.186E+4,
1636.2000,4.211E+4,
1637.25000,4.231E+4,
1638.3000,4.182E+4,
1639.35000,4.208E+4,
1640.4000,4.188E+4,
1641.45000,4.150E+4,
1642.5000,4.142E+4,
1643.55000,4.142E+4,
1644.6000,4.133E+4,
1645.65000,4.155E+4,
1646.7000,4.053E+4,
1647.75000,4.092E+4,
1648.8000,4.092E+4,
1649.85000,4.092E+4,
1650.9000,4.021E+4,
1651.95000,4.069E+4,
1653.000,4.089E+4,
1654.05000,4.131E+4,
1655.1000,4.102E+4,
1656.15000,4.067E+4,
1657.2000,4.064E+4,
1658.25000,4.084E+4,
1659.3000,4.061E+4,
1660.35000,4.052E+4,
1661.4000,4.110E+4,
1662.45000,4.090E+4,
1663.5000,4.043E+4,
1664.55000,4.111E+4,
1665.6000,4.117E+4,
1666.65000,4.086E+4,
1667.7000,4.056E+4,
1668.75000,4.043E+4,
1669.8000,4.114E+4,
1670.85000,4.066E+4,
1671.9000,4.021E+4,
1672.95000,4.028E+4,
1674.000,4.069E+4,
1675.05000,4.047E+4,
1676.1000,4.024E+4,
1677.15000,4.056E+4,
1678.2000,4.065E+4,
1679.25000,4.031E+4,
1680.3000,4.077E+4,
1681.35000,4.104E+4,
1682.4000,4.075E+4,
1683.45000,4.002E+4,
1684.5000,4.031E+4,
1685.55000,4.007E+4,
1686.6000,4.006E+4,
1687.65000,4.005E+4,
1688.7000,4.076E+4,
1689.75000,4.053E+4,
1690.8000,4.033E+4,
1691.85000,4.018E+4,
1692.9000,4.095E+4,
1693.95000,4.046E+4,
1695.000,4.059E+4,
1696.05000,4.074E+4,
1697.1000,4.060E+4,
1698.15000,4.044E+4,
1699.2000,4.032E+4,
1700.25000,4.037E+4,
