Labels,T14,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,4.309E+4,
1401.000,4.318E+4,
1402.05000,4.345E+4,
1403.1000,4.375E+4,
1404.15000,4.374E+4,
1405.2000,4.375E+4,
1406.25000,4.386E+4,
1407.3000,4.433E+4,
1408.35000,4.432E+4,
1409.4000,4.451E+4,
1410.45000,4.475E+4,
1411.5000,4.573E+4,
1412.55000,4.600E+4,
1413.6000,4.552E+4,
1414.65000,4.571E+4,
1415.7000,4.621E+4,
1416.75000,4.704E+4,
1417.8000,4.739E+4,
1418.85000,4.708E+4,
1419.9000,4.770E+4,
1420.95000,4.766E+4,
1422.000,4.825E+4,
1423.05000,4.858E+4,
1424.1000,4.930E+4,
1425.15000,4.970E+4,
1426.2000,4.946E+4,
1427.25000,5.038E+4,
1428.3000,5.159E+4,
1429.35000,5.156E+4,
1430.4000,5.177E+4,
1431.45000,5.251E+4,
1432.5000,5.359E+4,
1433.55000,5.413E+4,
1434.6000,5.479E+4,
1435.65000,5.608E+4,
1436.7000,5.581E+4,
1437.75000,5.837E+4,
1438.8000,5.994E+4,
1439.85000,6.140E+4,
1440.9000,6.321E+4,
1441.95000,6.518E+4,
1443.000,6.695E+4,
1444.05000,6.945E+4,
1445.1000,7.126E+4,
1446.15000,7.483E+4,
1447.2000,7.733E+4,
1448.25000,8.146E+4,
1449.3000,8.460E+4,
1450.35000,8.898E+4,
1451.4000,9.411E+4,
1452.45000,9.948E+4,
1453.5000,1.059E+5,
1454.55000,1.125E+5,
1455.6000,1.190E+5,
1456.65000,1.275E+5,
1457.7000,1.348E+5,
1458.75000,1.440E+5,
1459.8000,1.544E+5,
1460.85000,1.653E+5,
1461.9000,1.776E+5,
1462.95000,1.898E+5,
1464.000,2.030E+5,
1465.05000,2.159E+5,
1466.1000,2.324E+5,
1467.15000,2.482E+5,
1468.2000,2.651E+5,
1469.25000,2.817E+5,
1470.3000,2.993E+5,
1471.35000,3.185E+5,
1472.4000,3.395E+5,
1473.45000,3.593E+5,
1474.5000,3.825E+5,
1475.55000,4.031E+5,
1476.6000,4.236E+5,
1477.65000,4.437E+5,
1478.7000,4.651E+5,
1479.75000,4.850E+5,
1480.8000,5.045E+5,
1481.85000,5.258E+5,
1482.9000,5.444E+5,
1483.95000,5.596E+5,
1485.000,5.744E+5,
1486.05000,5.879E+5,
1487.1000,6.006E+5,
1488.15000,6.129E+5,
1489.2000,6.232E+5,
1490.25000,6.316E+5,
1491.3000,6.353E+5,
1492.35000,6.426E+5,
1493.4000,6.447E+5,
1494.45000,6.472E+5,
1495.5000,6.488E+5,
1496.55000,6.453E+5,
1497.6000,6.446E+5,
1498.65000,6.401E+5,
1499.7000,6.382E+5,
1500.75000,6.335E+5,
1501.8000,6.273E+5,
1502.85000,6.218E+5,
1503.9000,6.174E+5,
1504.95000,6.094E+5,
1506.000,6.045E+5,
1507.05000,5.988E+5,
1508.1000,5.965E+5,
1509.15000,5.921E+5,
1510.2000,5.915E+5,
1511.25000,5.922E+5,
1512.3000,5.973E+5,
1513.35000,6.051E+5,
1514.4000,6.157E+5,
1515.45000,6.331E+5,
1516.5000,6.506E+5,
1517.55000,6.759E+5,
1518.6000,7.028E+5,
1519.65000,7.368E+5,
1520.7000,7.735E+5,
1521.75000,8.210E+5,
1522.8000,8.657E+5,
1523.85000,9.197E+5,
1524.9000,9.748E+5,
1525.95000,1.049E+6,
1527.000,1.130E+6,
1528.05000,1.229E+6,
1529.1000,1.337E+6,
1530.15000,1.453E+6,
1531.2000,1.585E+6,
1532.25000,1.718E+6,
1533.3000,1.839E+6,
1534.35000,1.869E+6,
1535.4000,1.817E+6,
1536.45000,1.680E+6,
1537.5000,1.529E+6,
1538.55000,1.431E+6,
1539.6000,1.406E+6,
1540.65000,1.416E+6,
1541.7000,1.421E+6,
1542.75000,1.398E+6,
1543.8000,1.354E+6,
1544.85000,1.288E+6,
1545.9000,1.213E+6,
1546.95000,1.139E+6,
1548.000,1.073E+6,
1549.05000,1.019E+6,
1550.1000,9.736E+5,
1551.15000,9.387E+5,
1552.2000,9.114E+5,
1553.25000,8.890E+5,
1554.3000,8.639E+5,
1555.35000,8.467E+5,
1556.4000,8.261E+5,
1557.45000,8.019E+5,
1558.5000,7.841E+5,
1559.55000,7.634E+5,
1560.6000,7.467E+5,
1561.65000,7.325E+5,
1562.7000,7.163E+5,
1563.75000,7.025E+5,
1564.8000,6.863E+5,
1565.85000,6.683E+5,
1566.9000,6.472E+5,
1567.95000,6.263E+5,
1569.000,5.975E+5,
1570.05000,5.675E+5,
1571.1000,5.324E+5,
1572.15000,4.963E+5,
1573.2000,4.550E+5,
1574.25000,4.227E+5,
1575.3000,3.892E+5,
1576.35000,3.664E+5,
1577.4000,3.467E+5,
1578.45000,3.324E+5,
1579.5000,3.221E+5,
1580.55000,3.149E+5,
1581.6000,3.073E+5,
1582.65000,3.039E+5,
1583.7000,3.000E+5,
1584.75000,2.968E+5,
1585.8000,2.932E+5,
1586.85000,2.931E+5,
1587.9000,2.917E+5,
1588.95000,2.914E+5,
1590.00,2.909E+5,
1591.05000,2.891E+5,
1592.1000,2.880E+5,
1593.15000,2.887E+5,
1594.2000,2.874E+5,
1595.25000,2.868E+5,
1596.3000,2.867E+5,
1597.35000,2.871E+5,
1598.4000,2.837E+5,
1599.45000,2.844E+5,
1600.5000,2.821E+5,
1601.55000,2.805E+5,
1602.6000,2.801E+5,
1603.65000,2.777E+5,
1604.7000,2.753E+5,
1605.75000,2.731E+5,
1606.8000,2.705E+5,
1607.85000,2.675E+5,
1608.9000,2.649E+5,
1609.95000,2.615E+5,
1611.000,2.564E+5,
1612.05000,2.521E+5,
1613.1000,2.459E+5,
1614.15000,2.391E+5,
1615.2000,2.312E+5,
1616.25000,2.239E+5,
1617.3000,2.148E+5,
1618.35000,2.060E+5,
1619.4000,1.963E+5,
1620.45000,1.863E+5,
1621.5000,1.766E+5,
1622.55000,1.665E+5,
1623.6000,1.566E+5,
1624.65000,1.461E+5,
1625.7000,1.379E+5,
1626.75000,1.286E+5,
1627.8000,1.187E+5,
1628.85000,1.123E+5,
1629.9000,1.056E+5,
1630.95000,9.834E+4,
1632.000,9.335E+4,
1633.05000,8.850E+4,
1634.1000,8.453E+4,
1635.15000,8.023E+4,
1636.2000,7.586E+4,
1637.25000,7.225E+4,
1638.3000,6.951E+4,
1639.35000,6.616E+4,
1640.4000,6.360E+4,
1641.45000,6.155E+4,
1642.5000,5.951E+4,
1643.55000,5.783E+4,
1644.6000,5.625E+4,
1645.65000,5.483E+4,
1646.7000,5.392E+4,
1647.75000,5.284E+4,
1648.8000,5.152E+4,
1649.85000,5.034E+4,
1650.9000,5.026E+4,
1651.95000,4.859E+4,
1653.000,4.844E+4,
1654.05000,4.770E+4,
1655.1000,4.661E+4,
1656.15000,4.631E+4,
1657.2000,4.595E+4,
1658.25000,4.533E+4,
1659.3000,4.530E+4,
1660.35000,4.489E+4,
1661.4000,4.483E+4,
1662.45000,4.411E+4,
1663.5000,4.417E+4,
1664.55000,4.374E+4,
1665.6000,4.334E+4,
1666.65000,4.267E+4,
1667.7000,4.261E+4,
1668.75000,4.276E+4,
1669.8000,4.225E+4,
1670.85000,4.273E+4,
1671.9000,4.275E+4,
1672.95000,4.186E+4,
1674.000,4.200E+4,
1675.05000,4.179E+4,
1676.1000,4.180E+4,
1677.15000,4.161E+4,
1678.2000,4.143E+4,
1679.25000,4.164E+4,
1680.3000,4.129E+4,
1681.35000,4.100E+4,
1682.4000,4.175E+4,
1683.45000,4.130E+4,
1684.5000,4.138E+4,
1685.55000,4.147E+4,
1686.6000,4.133E+4,
1687.65000,4.139E+4,
1688.7000,4.132E+4,
1689.75000,4.147E+4,
1690.8000,4.132E+4,
1691.85000,4.130E+4,
1692.9000,4.174E+4,
1693.95000,4.095E+4,
1695.000,4.106E+4,
1696.05000,4.126E+4,
1697.1000,4.198E+4,
1698.15000,4.087E+4,
1699.2000,4.131E+4,
1700.25000,4.181E+4,
