Labels,T10,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,3.851E+4,
1401.000,3.867E+4,
1402.05000,3.950E+4,
1403.1000,3.930E+4,
1404.15000,3.914E+4,
1405.2000,3.888E+4,
1406.25000,3.896E+4,
1407.3000,3.854E+4,
1408.35000,3.870E+4,
1409.4000,3.936E+4,
1410.45000,3.905E+4,
1411.5000,3.948E+4,
1412.55000,3.945E+4,
1413.6000,3.950E+4,
1414.65000,3.909E+4,
1415.7000,3.861E+4,
1416.75000,3.844E+4,
1417.8000,3.908E+4,
1418.85000,3.938E+4,
1419.9000,3.910E+4,
1420.95000,3.997E+4,
1422.000,3.986E+4,
1423.05000,3.996E+4,
1424.1000,3.939E+4,
1425.15000,3.981E+4,
1426.2000,3.948E+4,
1427.25000,3.962E+4,
1428.3000,4.034E+4,
1429.35000,4.021E+4,
1430.4000,4.024E+4,
1431.45000,4.026E+4,
1432.5000,4.008E+4,
1433.55000,3.983E+4,
1434.6000,4.020E+4,
1435.65000,4.006E+4,
1436.7000,4.048E+4,
1437.75000,4.093E+4,
1438.8000,4.102E+4,
1439.85000,4.103E+4,
1440.9000,4.061E+4,
1441.95000,4.103E+4,
1443.000,4.101E+4,
1444.05000,4.067E+4,
1445.1000,4.191E+4,
1446.15000,4.132E+4,
1447.2000,4.196E+4,
1448.25000,4.185E+4,
1449.3000,4.186E+4,
1450.35000,4.185E+4,
1451.4000,4.213E+4,
1452.45000,4.271E+4,
1453.5000,4.267E+4,
1454.55000,4.307E+4,
1455.6000,4.359E+4,
1456.65000,4.415E+4,
1457.7000,4.453E+4,
1458.75000,4.515E+4,
1459.8000,4.571E+4,
1460.85000,4.620E+4,
1461.9000,4.674E+4,
1462.95000,4.767E+4,
1464.000,4.881E+4,
1465.05000,4.932E+4,
1466.1000,5.028E+4,
1467.15000,5.049E+4,
1468.2000,5.154E+4,
1469.25000,5.280E+4,
1470.3000,5.421E+4,
1471.35000,5.454E+4,
1472.4000,5.578E+4,
1473.45000,5.718E+4,
1474.5000,5.790E+4,
1475.55000,5.964E+4,
1476.6000,6.057E+4,
1477.65000,6.169E+4,
1478.7000,6.315E+4,
1479.75000,6.417E+4,
1480.8000,6.561E+4,
1481.85000,6.676E+4,
1482.9000,6.781E+4,
1483.95000,6.869E+4,
1485.000,6.944E+4,
1486.05000,7.042E+4,
1487.1000,7.212E+4,
1488.15000,7.262E+4,
1489.2000,7.368E+4,
1490.25000,7.322E+4,
1491.3000,7.403E+4,
1492.35000,7.509E+4,
1493.4000,7.563E+4,
1494.45000,7.624E+4,
1495.5000,7.531E+4,
1496.55000,7.568E+4,
1497.6000,7.571E+4,
1498.65000,7.578E+4,
1499.7000,7.671E+4,
1500.75000,7.631E+4,
1501.8000,7.592E+4,
1502.85000,7.555E+4,
1503.9000,7.511E+4,
1504.95000,7.495E+4,
1506.000,7.453E+4,
1507.05000,7.449E+4,
1508.1000,7.494E+4,
1509.15000,7.535E+4,
1510.2000,7.472E+4,
1511.25000,7.538E+4,
1512.3000,7.635E+4,
1513.35000,7.613E+4,
1514.4000,7.853E+4,
1515.45000,7.947E+4,
1516.5000,8.017E+4,
1517.55000,8.310E+4,
1518.6000,8.456E+4,
1519.65000,8.827E+4,
1520.7000,9.106E+4,
1521.75000,9.587E+4,
1522.8000,9.983E+4,
1523.85000,1.057E+5,
1524.9000,1.109E+5,
1525.95000,1.191E+5,
1527.000,1.274E+5,
1528.05000,1.385E+5,
1529.1000,1.511E+5,
1530.15000,1.635E+5,
1531.2000,1.800E+5,
1532.25000,2.018E+5,
1533.3000,2.255E+5,
1534.35000,2.411E+5,
1535.4000,2.445E+5,
1536.45000,2.325E+5,
1537.5000,2.146E+5,
1538.55000,2.014E+5,
1539.6000,1.987E+5,
1540.65000,2.017E+5,
1541.7000,2.044E+5,
1542.75000,2.032E+5,
1543.8000,1.972E+5,
1544.85000,1.884E+5,
1545.9000,1.755E+5,
1546.95000,1.645E+5,
1548.000,1.545E+5,
1549.05000,1.452E+5,
1550.1000,1.381E+5,
1551.15000,1.324E+5,
1552.2000,1.279E+5,
1553.25000,1.235E+5,
1554.3000,1.195E+5,
1555.35000,1.170E+5,
1556.4000,1.137E+5,
1557.45000,1.108E+5,
1558.5000,1.091E+5,
1559.55000,1.072E+5,
1560.6000,1.045E+5,
1561.65000,1.024E+5,
1562.7000,1.007E+5,
1563.75000,1.002E+5,
1564.8000,9.861E+4,
1565.85000,9.630E+4,
1566.9000,9.370E+4,
1567.95000,9.223E+4,
1569.000,8.874E+4,
1570.05000,8.546E+4,
1571.1000,8.244E+4,
1572.15000,7.696E+4,
1573.2000,7.368E+4,
1574.25000,7.026E+4,
1575.3000,6.737E+4,
1576.35000,6.445E+4,
1577.4000,6.205E+4,
1578.45000,6.097E+4,
1579.5000,5.987E+4,
1580.55000,5.943E+4,
1581.6000,5.806E+4,
1582.65000,5.747E+4,
1583.7000,5.706E+4,
1584.75000,5.697E+4,
1585.8000,5.649E+4,
1586.85000,5.619E+4,
1587.9000,5.645E+4,
1588.95000,5.600E+4,
1590.00,5.647E+4,
1591.05000,5.586E+4,
1592.1000,5.563E+4,
1593.15000,5.466E+4,
1594.2000,5.543E+4,
1595.25000,5.515E+4,
1596.3000,5.508E+4,
1597.35000,5.517E+4,
1598.4000,5.545E+4,
1599.45000,5.482E+4,
1600.5000,5.467E+4,
1601.55000,5.466E+4,
1602.6000,5.416E+4,
1603.65000,5.414E+4,
1604.7000,5.397E+4,
1605.75000,5.378E+4,
1606.8000,5.381E+4,
1607.85000,5.370E+4,
1608.9000,5.374E+4,
1609.95000,5.326E+4,
1611.000,5.326E+4,
1612.05000,5.253E+4,
1613.1000,5.223E+4,
1614.15000,5.188E+4,
1615.2000,5.164E+4,
1616.25000,5.084E+4,
1617.3000,5.078E+4,
1618.35000,4.991E+4,
1619.4000,4.946E+4,
1620.45000,4.939E+4,
1621.5000,4.899E+4,
1622.55000,4.727E+4,
1623.6000,4.706E+4,
1624.65000,4.633E+4,
1625.7000,4.580E+4,
1626.75000,4.525E+4,
1627.8000,4.517E+4,
1628.85000,4.419E+4,
1629.9000,4.382E+4,
1630.95000,4.373E+4,
1632.000,4.322E+4,
1633.05000,4.299E+4,
1634.1000,4.262E+4,
1635.15000,4.179E+4,
1636.2000,4.233E+4,
1637.25000,4.187E+4,
1638.3000,4.140E+4,
1639.35000,4.158E+4,
1640.4000,4.106E+4,
1641.45000,4.068E+4,
1642.5000,4.064E+4,
1643.55000,4.125E+4,
1644.6000,4.098E+4,
1645.65000,4.082E+4,
1646.7000,4.078E+4,
1647.75000,4.047E+4,
1648.8000,4.034E+4,
1649.85000,4.022E+4,
1650.9000,4.071E+4,
1651.95000,4.072E+4,
1653.000,3.974E+4,
1654.05000,4.044E+4,
1655.1000,4.064E+4,
1656.15000,4.004E+4,
1657.2000,4.088E+4,
1658.25000,4.003E+4,
1659.3000,3.996E+4,
1660.35000,3.966E+4,
1661.4000,3.956E+4,
1662.45000,3.974E+4,
1663.5000,3.961E+4,
1664.55000,3.956E+4,
1665.6000,3.909E+4,
1666.65000,3.957E+4,
1667.7000,4.027E+4,
1668.75000,4.014E+4,
1669.8000,4.014E+4,
1670.85000,4.007E+4,
1671.9000,3.980E+4,
1672.95000,4.022E+4,
1674.000,3.999E+4,
1675.05000,3.962E+4,
1676.1000,3.943E+4,
1677.15000,3.997E+4,
1678.2000,3.971E+4,
1679.25000,3.961E+4,
1680.3000,3.999E+4,
1681.35000,3.933E+4,
1682.4000,3.952E+4,
1683.45000,3.954E+4,
1684.5000,3.901E+4,
1685.55000,3.959E+4,
1686.6000,4.020E+4,
1687.65000,3.988E+4,
1688.7000,3.985E+4,
1689.75000,4.021E+4,
1690.8000,4.038E+4,
1691.85000,3.942E+4,
1692.9000,3.952E+4,
1693.95000,3.942E+4,
1695.000,3.940E+4,
1696.05000,3.980E+4,
1697.1000,4.001E+4,
1698.15000,4.038E+4,
1699.2000,3.968E+4,
1700.25000,3.982E+4,
