Labels,T5_1,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,4.110E+4,
1401.000,4.074E+4,
1402.05000,4.088E+4,
1403.1000,4.119E+4,
1404.15000,4.120E+4,
1405.2000,4.085E+4,
1406.25000,4.135E+4,
1407.3000,4.118E+4,
1408.35000,4.200E+4,
1409.4000,4.159E+4,
1410.45000,4.008E+4,
1411.5000,4.160E+4,
1412.55000,4.095E+4,
1413.6000,4.125E+4,
1414.65000,4.142E+4,
1415.7000,4.134E+4,
1416.75000,4.121E+4,
1417.8000,4.121E+4,
1418.85000,4.126E+4,
1419.9000,4.144E+4,
1420.95000,4.073E+4,
1422.000,4.156E+4,
1423.05000,4.132E+4,
1424.1000,4.152E+4,
1425.15000,4.102E+4,
1426.2000,4.120E+4,
1427.25000,4.160E+4,
1428.3000,4.194E+4,
1429.35000,4.185E+4,
1430.4000,4.160E+4,
1431.45000,4.127E+4,
1432.5000,4.130E+4,
1433.55000,4.152E+4,
1434.6000,4.151E+4,
1435.65000,4.120E+4,
1436.7000,4.127E+4,
1437.75000,4.136E+4,
1438.8000,4.123E+4,
1439.85000,4.124E+4,
1440.9000,4.099E+4,
1441.95000,4.092E+4,
1443.000,4.116E+4,
1444.05000,4.153E+4,
1445.1000,4.171E+4,
1446.15000,4.211E+4,
1447.2000,4.241E+4,
1448.25000,4.186E+4,
1449.3000,4.216E+4,
1450.35000,4.165E+4,
1451.4000,4.173E+4,
1452.45000,4.185E+4,
1453.5000,4.268E+4,
1454.55000,4.297E+4,
1455.6000,4.235E+4,
1456.65000,4.241E+4,
1457.7000,4.254E+4,
1458.75000,4.364E+4,
1459.8000,4.318E+4,
1460.85000,4.276E+4,
1461.9000,4.346E+4,
1462.95000,4.429E+4,
1464.000,4.467E+4,
1465.05000,4.438E+4,
1466.1000,4.472E+4,
1467.15000,4.509E+4,
1468.2000,4.476E+4,
1469.25000,4.573E+4,
1470.3000,4.668E+4,
1471.35000,4.630E+4,
1472.4000,4.692E+4,
1473.45000,4.736E+4,
1474.5000,4.730E+4,
1475.55000,4.728E+4,
1476.6000,4.779E+4,
1477.65000,4.857E+4,
1478.7000,4.887E+4,
1479.75000,4.956E+4,
1480.8000,4.958E+4,
1481.85000,5.034E+4,
1482.9000,5.029E+4,
1483.95000,5.067E+4,
1485.000,5.081E+4,
1486.05000,5.109E+4,
1487.1000,5.122E+4,
1488.15000,5.143E+4,
1489.2000,5.157E+4,
1490.25000,5.197E+4,
1491.3000,5.278E+4,
1492.35000,5.190E+4,
1493.4000,5.117E+4,
1494.45000,5.188E+4,
1495.5000,5.127E+4,
1496.55000,5.208E+4,
1497.6000,5.250E+4,
1498.65000,5.161E+4,
1499.7000,5.193E+4,
1500.75000,5.163E+4,
1501.8000,5.170E+4,
1502.85000,5.148E+4,
1503.9000,5.144E+4,
1504.95000,5.094E+4,
1506.000,5.089E+4,
1507.05000,5.070E+4,
1508.1000,5.082E+4,
1509.15000,5.088E+4,
1510.2000,5.067E+4,
1511.25000,5.150E+4,
1512.3000,5.221E+4,
1513.35000,5.198E+4,
1514.4000,5.270E+4,
1515.45000,5.316E+4,
1516.5000,5.342E+4,
1517.55000,5.383E+4,
1518.6000,5.514E+4,
1519.65000,5.616E+4,
1520.7000,5.696E+4,
1521.75000,5.831E+4,
1522.8000,5.952E+4,
1523.85000,6.197E+4,
1524.9000,6.427E+4,
1525.95000,6.636E+4,
1527.000,6.897E+4,
1528.05000,7.322E+4,
1529.1000,7.578E+4,
1530.15000,7.964E+4,
1531.2000,8.603E+4,
1532.25000,9.483E+4,
1533.3000,1.070E+5,
1534.35000,1.158E+5,
1535.4000,1.203E+5,
1536.45000,1.170E+5,
1537.5000,1.093E+5,
1538.55000,1.038E+5,
1539.6000,1.033E+5,
1540.65000,1.047E+5,
1541.7000,1.063E+5,
1542.75000,1.053E+5,
1543.8000,1.031E+5,
1544.85000,9.841E+4,
1545.9000,9.331E+4,
1546.95000,8.885E+4,
1548.000,8.496E+4,
1549.05000,8.046E+4,
1550.1000,7.761E+4,
1551.15000,7.435E+4,
1552.2000,7.142E+4,
1553.25000,7.016E+4,
1554.3000,6.858E+4,
1555.35000,6.707E+4,
1556.4000,6.625E+4,
1557.45000,6.460E+4,
1558.5000,6.432E+4,
1559.55000,6.399E+4,
1560.6000,6.391E+4,
1561.65000,6.368E+4,
1562.7000,6.309E+4,
1563.75000,6.291E+4,
1564.8000,6.188E+4,
1565.85000,6.075E+4,
1566.9000,6.052E+4,
1567.95000,5.982E+4,
1569.000,5.844E+4,
1570.05000,5.773E+4,
1571.1000,5.603E+4,
1572.15000,5.532E+4,
1573.2000,5.287E+4,
1574.25000,5.130E+4,
1575.3000,5.048E+4,
1576.35000,4.945E+4,
1577.4000,4.859E+4,
1578.45000,4.741E+4,
1579.5000,4.672E+4,
1580.55000,4.640E+4,
1581.6000,4.634E+4,
1582.65000,4.628E+4,
1583.7000,4.636E+4,
1584.75000,4.575E+4,
1585.8000,4.602E+4,
1586.85000,4.584E+4,
1587.9000,4.616E+4,
1588.95000,4.611E+4,
1590.00,4.503E+4,
1591.05000,4.540E+4,
1592.1000,4.484E+4,
1593.15000,4.498E+4,
1594.2000,4.516E+4,
1595.25000,4.546E+4,
1596.3000,4.478E+4,
1597.35000,4.425E+4,
1598.4000,4.444E+4,
1599.45000,4.474E+4,
1600.5000,4.448E+4,
1601.55000,4.439E+4,
1602.6000,4.459E+4,
1603.65000,4.524E+4,
1604.7000,4.471E+4,
1605.75000,4.457E+4,
1606.8000,4.498E+4,
1607.85000,4.499E+4,
1608.9000,4.488E+4,
1609.95000,4.471E+4,
1611.000,4.462E+4,
1612.05000,4.445E+4,
1613.1000,4.476E+4,
1614.15000,4.386E+4,
1615.2000,4.441E+4,
1616.25000,4.417E+4,
1617.3000,4.433E+4,
1618.35000,4.394E+4,
1619.4000,4.384E+4,
1620.45000,4.383E+4,
1621.5000,4.359E+4,
1622.55000,4.323E+4,
1623.6000,4.343E+4,
1624.65000,4.333E+4,
1625.7000,4.237E+4,
1626.75000,4.269E+4,
1627.8000,4.184E+4,
1628.85000,4.303E+4,
1629.9000,4.287E+4,
1630.95000,4.242E+4,
1632.000,4.241E+4,
1633.05000,4.281E+4,
1634.1000,4.275E+4,
1635.15000,4.260E+4,
1636.2000,4.304E+4,
1637.25000,4.245E+4,
1638.3000,4.271E+4,
1639.35000,4.216E+4,
1640.4000,4.209E+4,
1641.45000,4.201E+4,
1642.5000,4.164E+4,
1643.55000,4.244E+4,
1644.6000,4.294E+4,
1645.65000,4.242E+4,
1646.7000,4.276E+4,
1647.75000,4.331E+4,
1648.8000,4.263E+4,
1649.85000,4.226E+4,
1650.9000,4.273E+4,
1651.95000,4.225E+4,
1653.000,4.179E+4,
1654.05000,4.252E+4,
1655.1000,4.210E+4,
1656.15000,4.231E+4,
1657.2000,4.231E+4,
1658.25000,4.223E+4,
1659.3000,4.161E+4,
1660.35000,4.157E+4,
1661.4000,4.213E+4,
1662.45000,4.182E+4,
1663.5000,4.163E+4,
1664.55000,4.118E+4,
1665.6000,4.176E+4,
1666.65000,4.185E+4,
1667.7000,4.234E+4,
1668.75000,4.169E+4,
1669.8000,4.219E+4,
1670.85000,4.189E+4,
1671.9000,4.172E+4,
1672.95000,4.226E+4,
1674.000,4.184E+4,
1675.05000,4.161E+4,
1676.1000,4.171E+4,
1677.15000,4.134E+4,
1678.2000,4.149E+4,
1679.25000,4.119E+4,
1680.3000,4.175E+4,
1681.35000,4.238E+4,
1682.4000,4.152E+4,
1683.45000,4.159E+4,
1684.5000,4.146E+4,
1685.55000,4.220E+4,
1686.6000,4.185E+4,
1687.65000,4.199E+4,
1688.7000,4.160E+4,
1689.75000,4.173E+4,
1690.8000,4.164E+4,
1691.85000,4.135E+4,
1692.9000,4.110E+4,
1693.95000,4.171E+4,
1695.000,4.139E+4,
1696.05000,4.177E+4,
1697.1000,4.184E+4,
1698.15000,4.193E+4,
1699.2000,4.221E+4,
1700.25000,4.199E+4,
