Labels,amplitude_6p5_100sweeps,
1.296E008,2.108E+5,
1.3E08,2.020E+5,
1.304E008,1.937E+5,
1.308E008,1.873E+5,
1.312E008,1.804E+5,
1.316E008,1.720E+5,
1.32E08,1.665E+5,
1.324E008,1.597E+5,
1.328E008,1.526E+5,
1.332E008,1.472E+5,
1.336E008,1.414E+5,
1.34E08,1.359E+5,
1.344E008,1.305E+5,
1.348E008,1.259E+5,
1.352E008,1.197E+5,
1.356E008,1.153E+5,
1.36E08,1.112E+5,
1.364E008,1.072E+5,
1.368E008,1.027E+5,
1.372E008,9.837E+4,
1.376E008,9.450E+4,
1.38E08,9.082E+4,
1.384E008,8.716E+4,
1.388E008,8.361E+4,
1.392E008,8.084E+4,
1.396E008,7.760E+4,
1.4E08,7.465E+4,
1.404E008,7.110E+4,
1.408E008,6.872E+4,
1.412E008,6.612E+4,
1.416E008,6.336E+4,
1.42E08,6.111E+4,
1.424E008,5.907E+4,
1.428E008,5.661E+4,
1.432E008,5.440E+4,
1.436E008,5.256E+4,
1.44E08,5.007E+4,
1.444E008,4.887E+4,
1.448E008,4.665E+4,
1.452E008,4.475E+4,
1.456E008,4.340E+4,
1.46E08,4.195E+4,
1.464E008,4.009E+4,
1.468E008,3.874E+4,
1.472E008,3.713E+4,
1.476E008,3.622E+4,
1.48E08,3.450E+4,
1.484E008,3.359E+4,
1.488E008,3.251E+4,
1.492E008,3.128E+4,
1.496E008,3.006E+4,
1.5E08,2.931E+4,
1.504E008,2.787E+4,
1.508E008,2.696E+4,
1.512E008,2.653E+4,
1.516E008,2.530E+4,
1.52E08,2.476E+4,
1.524E008,2.400E+4,
1.528E008,2.312E+4,
1.532E008,2.236E+4,
1.536E008,2.183E+4,
1.54E08,2.098E+4,
1.544E008,2.015E+4,
1.548E008,1.955E+4,
1.552E008,1.905E+4,
1.556E008,1.877E+4,
1.56E08,1.791E+4,
1.564E008,1.740E+4,
1.568E008,1.687E+4,
1.572E008,1.669E+4,
1.576E008,1.617E+4,
1.58E08,1.567E+4,
1.584E008,1.505E+4,
1.588E008,1.503E+4,
1.592E008,1.476E+4,
1.596E008,1.441E+4,
1.6E08,1.381E+4,
1.604E008,1.359E+4,
1.608E008,1.329E+4,
1.612E008,1.271E+4,
1.616E008,1.266E+4,
1.62E08,1.239E+4,
1.624E008,1.197E+4,
1.628E008,1.193E+4,
1.632E008,1.159E+4,
1.636E008,1.126E+4,
1.64E08,1.106E+4,
1.644E008,1.100E+4,
1.648E008,1.083E+4,
1.652E008,1.050E+4,
1.656E008,1.047E+4,
1.66E08,1.010E+4,
1.664E008,9.871E+3,
1.668E008,9.809E+3,
1.672E008,9.593E+3,
1.676E008,9.521E+3,
1.68E08,9.537E+3,
1.684E008,9.185E+3,
1.688E008,9.098E+3,
1.692E008,8.981E+3,
1.696E008,8.737E+3,
1.7E08,8.663E+3,
1.704E008,8.591E+3,
1.708E008,8.499E+3,
1.712E008,8.486E+3,
1.716E008,8.263E+3,
1.72E08,8.181E+3,
1.724E008,8.179E+3,
1.728E008,8.029E+3,
1.732E008,7.939E+3,
1.736E008,7.872E+3,
1.74E08,7.738E+3,
1.744E008,7.901E+3,
1.748E008,7.777E+3,
1.752E008,7.689E+3,
1.756E008,7.509E+3,
1.76E08,7.608E+3,
1.764E008,7.268E+3,
1.768E008,7.262E+3,
1.772E008,7.339E+3,
1.776E008,7.126E+3,
1.78E08,7.342E+3,
1.784E008,7.123E+3,
1.788E008,7.136E+3,
1.792E008,7.033E+3,
1.796E008,6.885E+3,
1.8E08,7.105E+3,
1.804E008,7.084E+3,
1.808E008,6.897E+3,
1.812E008,6.861E+3,
1.816E008,6.684E+3,
1.82E08,6.704E+3,
1.824E008,6.895E+3,
1.828E008,6.858E+3,
1.832E008,6.784E+3,
1.836E008,6.638E+3,
1.84E08,6.597E+3,
1.844E008,6.682E+3,
1.848E008,6.693E+3,
1.852E008,6.483E+3,
1.856E008,6.490E+3,
1.86E08,6.530E+3,
1.864E008,6.488E+3,
1.868E008,6.485E+3,
1.872E008,6.448E+3,
1.876E008,6.432E+3,
1.88E08,6.458E+3,
1.884E008,6.300E+3,
1.888E008,6.361E+3,
1.892E008,6.393E+3,
1.896E008,6.463E+3,
1.9E08,6.347E+3,
1.904E008,6.428E+3,
1.908E008,6.409E+3,
1.912E008,6.477E+3,
1.916E008,6.351E+3,
1.92E08,6.269E+3,
1.924E008,6.422E+3,
1.928E008,6.288E+3,
1.932E008,6.325E+3,
1.936E008,6.406E+3,
1.94E08,6.235E+3,
1.944E008,6.218E+3,
1.948E008,6.383E+3,
1.952E008,6.261E+3,
1.956E008,6.209E+3,
1.96E08,6.211E+3,
1.964E008,6.260E+3,
1.968E008,6.252E+3,
1.972E008,5.987E+3,
1.976E008,6.070E+3,
1.98E08,6.330E+3,
1.984E008,6.117E+3,
1.988E008,6.060E+3,
1.992E008,6.327E+3,
1.996E008,6.104E+3,
2E08,6.039E+3,
2.004E008,6.433E+3,
2.008E008,6.095E+3,
2.012E008,6.281E+3,
2.016E008,6.000E+3,
2.02E08,6.230E+3,
2.024E008,6.189E+3,
2.028E008,6.195E+3,
2.032E008,6.102E+3,
2.036E008,6.198E+3,
2.04E08,6.240E+3,
2.044E008,6.249E+3,
2.048E008,6.060E+3,
2.052E008,6.206E+3,
2.056E008,6.095E+3,
2.06E08,6.246E+3,
2.064E008,5.912E+3,
2.068E008,6.143E+3,
2.072E008,6.148E+3,
2.076E008,6.280E+3,
2.08E08,6.322E+3,
2.084E008,6.175E+3,
2.088E008,5.922E+3,
2.092E008,6.173E+3,
2.096E008,6.008E+3,
2.1E08,6.126E+3,
2.104E008,6.088E+3,
2.108E008,6.001E+3,
2.112E008,5.953E+3,
2.116E008,6.139E+3,
2.12E08,6.056E+3,
2.124E008,6.133E+3,
2.128E008,5.986E+3,
2.132E008,6.010E+3,
2.136E008,5.995E+3,
2.14E08,5.996E+3,
2.144E008,6.057E+3,
2.148E008,6.209E+3,
2.152E008,6.011E+3,
2.156E008,5.939E+3,
2.16E08,6.094E+3,
2.164E008,6.015E+3,
2.168E008,6.170E+3,
2.172E008,6.124E+3,
2.176E008,5.936E+3,
2.18E08,6.130E+3,
2.184E008,5.979E+3,
2.188E008,6.009E+3,
2.192E008,6.030E+3,
2.196E008,6.055E+3,
2.2E08,6.051E+3,
2.204E008,5.936E+3,
2.208E008,6.110E+3,
2.212E008,6.025E+3,
2.216E008,5.982E+3,
2.22E08,6.187E+3,
2.224E008,6.059E+3,
2.228E008,6.131E+3,
2.232E008,6.092E+3,
2.236E008,6.097E+3,
2.24E08,6.076E+3,
2.244E008,6.085E+3,
2.248E008,6.007E+3,
2.252E008,6.100E+3,
2.256E008,6.083E+3,
2.26E08,6.052E+3,
2.264E008,6.081E+3,
2.268E008,6.011E+3,
2.272E008,6.064E+3,
2.276E008,5.905E+3,
2.28E08,6.152E+3,
2.284E008,5.967E+3,
2.288E008,6.053E+3,
2.292E008,6.144E+3,
2.296E008,6.059E+3,
2.3E08,6.082E+3,
2.304E008,6.025E+3,
2.308E008,6.091E+3,
2.312E008,5.960E+3,
2.316E008,6.014E+3,
2.32E08,6.043E+3,
2.324E008,6.190E+3,
2.328E008,6.073E+3,
2.332E008,5.931E+3,
2.336E008,6.062E+3,
2.34E08,6.002E+3,
2.344E008,6.155E+3,
2.348E008,6.044E+3,
2.352E008,6.053E+3,
2.356E008,6.082E+3,
2.36E08,6.132E+3,
2.364E008,5.926E+3,
2.368E008,6.117E+3,
2.372E008,6.169E+3,
2.376E008,5.995E+3,
2.38E08,6.026E+3,
2.384E008,6.023E+3,
2.388E008,6.146E+3,
2.392E008,6.094E+3,
2.396E008,6.042E+3,
2.4E08,5.984E+3,
2.404E008,5.975E+3,
2.408E008,6.021E+3,
2.412E008,6.055E+3,
2.416E008,5.961E+3,
2.42E08,6.010E+3,
2.424E008,6.132E+3,
2.428E008,6.064E+3,
2.432E008,6.022E+3,
2.436E008,6.114E+3,
2.44E08,6.160E+3,
2.444E008,5.926E+3,
2.448E008,5.968E+3,
2.452E008,6.014E+3,
2.456E008,6.083E+3,
2.46E08,6.045E+3,
2.464E008,5.932E+3,
2.468E008,6.044E+3,
2.472E008,6.112E+3,
2.476E008,6.158E+3,
2.48E08,6.074E+3,
2.484E008,6.032E+3,
2.488E008,5.864E+3,
2.492E008,6.003E+3,
2.496E008,6.046E+3,
2.5E08,5.942E+3,
2.504E008,6.000E+3,
2.508E008,6.021E+3,
2.512E008,5.916E+3,
2.516E008,6.063E+3,
2.52E08,6.203E+3,
2.524E008,6.096E+3,
2.528E008,5.989E+3,
2.532E008,6.059E+3,
2.536E008,5.870E+3,
2.54E08,6.047E+3,
2.544E008,6.092E+3,
2.548E008,5.906E+3,
2.552E008,5.887E+3,
2.556E008,6.102E+3,
2.56E08,6.138E+3,
2.564E008,6.180E+3,
2.568E008,5.959E+3,
2.572E008,6.171E+3,
2.576E008,6.004E+3,
2.58E08,5.885E+3,
2.584E008,5.970E+3,
2.588E008,5.948E+3,
2.592E008,6.219E+3,
2.596E008,6.191E+3,
2.6E08,5.899E+3,
2.604E008,6.171E+3,
2.608E008,5.889E+3,
2.612E008,6.078E+3,
2.616E008,5.909E+3,
2.62E08,6.071E+3,
2.624E008,6.156E+3,
2.628E008,6.134E+3,
2.632E008,5.994E+3,
2.636E008,6.116E+3,
2.64E08,5.991E+3,
2.644E008,5.985E+3,
2.648E008,5.978E+3,
2.652E008,5.965E+3,
2.656E008,6.024E+3,
2.66E08,5.923E+3,
2.664E008,6.094E+3,
2.668E008,6.109E+3,
2.672E008,6.058E+3,
2.676E008,6.029E+3,
2.68E08,6.061E+3,
2.684E008,6.130E+3,
2.688E008,5.923E+3,
2.692E008,6.091E+3,
2.696E008,6.154E+3,
2.7E08,6.131E+3,
2.704E008,5.904E+3,
2.708E008,6.008E+3,
2.712E008,6.029E+3,
2.716E008,5.970E+3,
2.72E08,5.962E+3,
2.724E008,6.043E+3,
2.728E008,5.993E+3,
2.732E008,6.195E+3,
2.736E008,6.233E+3,
2.74E08,6.010E+3,
2.744E008,6.029E+3,
2.748E008,6.030E+3,
2.752E008,6.234E+3,
2.756E008,5.922E+3,
2.76E08,6.267E+3,
2.764E008,6.071E+3,
2.768E008,6.074E+3,
2.772E008,5.994E+3,
2.776E008,6.010E+3,
2.78E08,5.952E+3,
2.784E008,5.850E+3,
2.788E008,6.143E+3,
2.792E008,6.060E+3,
2.796E008,5.994E+3,
2.8E08,6.005E+3,
2.804E008,5.996E+3,
2.808E008,5.933E+3,
2.812E008,5.962E+3,
2.816E008,6.000E+3,
2.82E08,5.938E+3,
2.824E008,6.098E+3,
2.828E008,6.049E+3,
2.832E008,5.995E+3,
2.836E008,5.999E+3,
2.84E08,5.886E+3,
2.844E008,5.994E+3,
2.848E008,6.096E+3,
2.852E008,5.953E+3,
2.856E008,5.972E+3,
2.86E08,6.037E+3,
2.864E008,5.984E+3,
2.868E008,5.959E+3,
2.872E008,5.970E+3,
2.876E008,5.950E+3,
2.88E08,5.940E+3,
2.884E008,5.997E+3,
2.888E008,6.078E+3,
2.892E008,5.927E+3,
2.896E008,6.029E+3,
2.9E08,6.072E+3,
2.904E008,6.231E+3,
2.908E008,5.967E+3,
2.912E008,6.053E+3,
2.916E008,5.984E+3,
2.92E08,6.199E+3,
2.924E008,5.988E+3,
2.928E008,6.042E+3,
2.932E008,6.099E+3,
2.936E008,6.144E+3,
2.94E08,6.010E+3,
2.944E008,6.001E+3,
2.948E008,6.106E+3,
2.952E008,5.990E+3,
2.956E008,6.015E+3,
2.96E08,6.021E+3,
2.964E008,6.177E+3,
2.968E008,6.127E+3,
2.972E008,6.066E+3,
2.976E008,6.090E+3,
2.98E08,6.061E+3,
2.984E008,5.968E+3,
2.988E008,5.991E+3,
2.992E008,5.959E+3,
2.996E008,6.074E+3,
3E08,5.953E+3,
3.004E008,6.166E+3,
3.008E008,6.224E+3,
3.012E008,5.928E+3,
3.016E008,6.228E+3,
3.02E08,5.987E+3,
3.024E008,6.005E+3,
3.028E008,5.936E+3,
3.032E008,5.979E+3,
3.036E008,5.967E+3,
3.04E08,6.103E+3,
3.044E008,6.058E+3,
3.048E008,6.119E+3,
3.052E008,6.009E+3,
3.056E008,5.970E+3,
3.06E08,5.988E+3,
3.064E008,6.026E+3,
3.068E008,6.087E+3,
3.072E008,6.098E+3,
3.076E008,6.086E+3,
3.08E08,6.038E+3,
3.084E008,5.922E+3,
3.088E008,6.010E+3,
3.092E008,5.967E+3,
3.096E008,6.134E+3,
3.1E08,6.019E+3,
3.104E008,5.973E+3,
3.108E008,6.240E+3,
3.112E008,6.073E+3,
3.116E008,6.058E+3,
3.12E08,6.025E+3,
3.124E008,6.183E+3,
3.128E008,6.093E+3,
3.132E008,6.069E+3,
3.136E008,6.099E+3,
3.14E08,6.090E+3,
3.144E008,6.060E+3,
3.148E008,5.988E+3,
3.152E008,5.959E+3,
3.156E008,5.951E+3,
3.16E08,5.999E+3,
3.164E008,6.062E+3,
3.168E008,5.948E+3,
3.172E008,6.086E+3,
3.176E008,5.862E+3,
3.18E08,6.110E+3,
3.184E008,6.037E+3,
3.188E008,5.964E+3,
3.192E008,5.974E+3,
3.196E008,6.109E+3,
3.2E08,5.920E+3,
3.204E008,6.144E+3,
3.208E008,5.893E+3,
3.212E008,6.120E+3,
3.216E008,6.116E+3,
3.22E08,6.036E+3,
3.224E008,6.090E+3,
3.228E008,6.104E+3,
3.232E008,6.167E+3,
3.236E008,6.050E+3,
3.24E08,6.080E+3,
3.244E008,6.184E+3,
3.248E008,5.973E+3,
3.252E008,6.211E+3,
3.256E008,6.013E+3,
3.26E08,6.238E+3,
3.264E008,6.019E+3,
3.268E008,6.043E+3,
3.272E008,6.007E+3,
3.276E008,6.009E+3,
3.28E08,6.142E+3,
3.284E008,5.915E+3,
3.288E008,6.104E+3,
3.292E008,6.174E+3,
3.296E008,6.138E+3,
3.3E08,6.031E+3,
3.304E008,6.086E+3,
3.308E008,6.182E+3,
3.312E008,6.085E+3,
3.316E008,6.000E+3,
3.32E08,5.985E+3,
3.324E008,5.996E+3,
3.328E008,5.930E+3,
3.332E008,6.246E+3,
3.336E008,5.970E+3,
3.34E08,6.075E+3,
3.344E008,6.118E+3,
3.348E008,6.090E+3,
3.352E008,5.989E+3,
3.356E008,6.123E+3,
3.36E08,6.024E+3,
3.364E008,6.057E+3,
3.368E008,5.971E+3,
3.372E008,6.131E+3,
3.376E008,6.260E+3,
3.38E08,6.076E+3,
3.384E008,6.131E+3,
3.388E008,5.936E+3,
3.392E008,6.074E+3,
3.396E008,5.968E+3,
3.4E08,5.999E+3,
3.404E008,6.199E+3,
3.408E008,6.064E+3,
3.412E008,6.237E+3,
3.416E008,6.000E+3,
3.42E08,6.116E+3,
3.424E008,5.972E+3,
3.428E008,6.126E+3,
3.432E008,6.122E+3,
3.436E008,6.030E+3,
3.44E08,6.197E+3,
3.444E008,6.121E+3,
3.448E008,6.008E+3,
3.452E008,6.197E+3,
3.456E008,6.076E+3,
3.46E08,6.106E+3,
3.464E008,6.001E+3,
3.468E008,6.011E+3,
3.472E008,6.111E+3,
3.476E008,6.062E+3,
3.48E08,6.063E+3,
3.484E008,6.233E+3,
3.488E008,6.149E+3,
3.492E008,5.943E+3,
3.496E008,6.035E+3,
3.5E08,6.159E+3,
3.504E008,6.079E+3,
3.508E008,6.220E+3,
3.512E008,5.997E+3,
3.516E008,6.160E+3,
3.52E08,6.189E+3,
3.524E008,6.058E+3,
3.528E008,6.186E+3,
3.532E008,6.169E+3,
3.536E008,6.129E+3,
3.54E08,5.971E+3,
3.544E008,5.973E+3,
3.548E008,6.070E+3,
3.552E008,6.122E+3,
3.556E008,5.969E+3,
3.56E08,6.097E+3,
3.564E008,6.074E+3,
3.568E008,6.310E+3,
3.572E008,6.049E+3,
3.576E008,6.011E+3,
3.58E08,5.993E+3,
3.584E008,6.147E+3,
3.588E008,6.178E+3,
3.592E008,6.082E+3,
3.596E008,6.081E+3,
3.6E08,6.050E+3,
3.604E008,5.988E+3,
3.608E008,6.321E+3,
3.612E008,6.048E+3,
3.616E008,6.151E+3,
3.62E08,6.235E+3,
3.624E008,6.296E+3,
3.628E008,6.052E+3,
3.632E008,6.047E+3,
3.636E008,6.148E+3,
3.64E08,6.139E+3,
3.644E008,6.162E+3,
3.648E008,6.130E+3,
3.652E008,6.074E+3,
3.656E008,6.079E+3,
3.66E08,6.097E+3,
3.664E008,6.205E+3,
3.668E008,6.016E+3,
3.672E008,6.094E+3,
3.676E008,6.189E+3,
3.68E08,6.056E+3,
3.684E008,6.159E+3,
3.688E008,6.014E+3,
3.692E008,6.113E+3,
3.696E008,6.067E+3,
3.7E08,6.174E+3,
3.704E008,6.063E+3,
3.708E008,6.223E+3,
3.712E008,6.156E+3,
3.716E008,6.252E+3,
3.72E08,6.122E+3,
3.724E008,6.025E+3,
3.728E008,6.150E+3,
3.732E008,6.046E+3,
3.736E008,6.142E+3,
3.74E08,6.029E+3,
3.744E008,6.136E+3,
3.748E008,6.109E+3,
3.752E008,6.117E+3,
3.756E008,6.104E+3,
3.76E08,6.119E+3,
3.764E008,6.166E+3,
3.768E008,5.890E+3,
3.772E008,6.093E+3,
3.776E008,6.120E+3,
3.78E08,6.143E+3,
3.784E008,6.193E+3,
3.788E008,6.017E+3,
3.792E008,6.080E+3,
3.796E008,6.017E+3,
3.8E08,5.933E+3,
3.804E008,6.283E+3,
3.808E008,6.134E+3,
3.812E008,6.149E+3,
3.816E008,6.138E+3,
3.82E08,6.111E+3,
3.824E008,6.248E+3,
3.828E008,6.237E+3,
3.832E008,6.215E+3,
3.836E008,6.254E+3,
3.84E08,6.082E+3,
3.844E008,6.115E+3,
3.848E008,6.037E+3,
3.852E008,6.056E+3,
3.856E008,6.129E+3,
3.86E08,6.039E+3,
3.864E008,6.075E+3,
3.868E008,6.001E+3,
3.872E008,6.016E+3,
3.876E008,6.195E+3,
3.88E08,6.193E+3,
3.884E008,5.965E+3,
3.888E008,6.128E+3,
3.892E008,6.131E+3,
3.896E008,5.991E+3,
3.9E08,6.046E+3,
3.904E008,6.220E+3,
3.908E008,6.101E+3,
3.912E008,6.070E+3,
3.916E008,6.235E+3,
3.92E08,6.154E+3,
3.924E008,6.130E+3,
3.928E008,6.276E+3,
3.932E008,6.123E+3,
3.936E008,6.288E+3,
3.94E08,6.132E+3,
