Labels,amplitude_3_1sweeps,
1.296E008,6.178E+3,
1.3E08,6.021E+3,
1.304E008,5.721E+3,
1.308E008,5.630E+3,
1.312E008,5.490E+3,
1.316E008,5.287E+3,
1.32E08,5.026E+3,
1.324E008,4.883E+3,
1.328E008,4.722E+3,
1.332E008,4.675E+3,
1.336E008,4.257E+3,
1.34E08,4.259E+3,
1.344E008,4.145E+3,
1.348E008,4.047E+3,
1.352E008,3.852E+3,
1.356E008,3.628E+3,
1.36E08,3.541E+3,
1.364E008,3.454E+3,
1.368E008,3.288E+3,
1.372E008,3.274E+3,
1.376E008,3.077E+3,
1.38E08,2.991E+3,
1.384E008,2.902E+3,
1.388E008,2.741E+3,
1.392E008,2.528E+3,
1.396E008,2.525E+3,
1.4E08,2.437E+3,
1.404E008,2.434E+3,
1.408E008,2.304E+3,
1.412E008,2.086E+3,
1.416E008,2.116E+3,
1.42E08,1.934E+3,
1.424E008,1.916E+3,
1.428E008,1.856E+3,
1.432E008,1.697E+3,
1.436E008,1.730E+3,
1.44E08,1.546E+3,
1.444E008,1.571E+3,
1.448E008,1.513E+3,
1.452E008,1.457E+3,
1.456E008,1.358E+3,
1.46E08,1.374E+3,
1.464E008,1.340E+3,
1.468E008,1.257E+3,
1.472E008,1.202E+3,
1.476E008,1.181E+3,
1.48E08,1.140E+3,
1.484E008,1.083E+3,
1.488E008,1.081E+3,
1.492E008,9.540E+2,
1.496E008,9.580E+2,
1.5E08,9.230E+2,
1.504E008,9.300E+2,
1.508E008,8.840E+2,
1.512E008,7.480E+2,
1.516E008,8.240E+2,
1.52E08,7.430E+2,
1.524E008,7.360E+2,
1.528E008,7.010E+2,
1.532E008,6.290E+2,
1.536E008,6.550E+2,
1.54E08,6.400E+2,
1.544E008,5.890E+2,
1.548E008,5.470E+2,
1.552E008,6.030E+2,
1.556E008,5.180E+2,
1.56E08,5.300E+2,
1.564E008,5.380E+2,
1.568E008,4.670E+2,
1.572E008,4.630E+2,
1.576E008,4.210E+2,
1.58E08,4.150E+2,
1.584E008,4.360E+2,
1.588E008,4.070E+2,
1.592E008,4.220E+2,
1.596E008,3.810E+2,
1.6E08,3.770E+2,
1.604E008,3.260E+2,
1.608E008,3.340E+2,
1.612E008,2.960E+2,
1.616E008,3.200E+2,
1.62E08,2.700E+2,
1.624E008,2.630E+2,
1.628E008,2.690E+2,
1.632E008,2.350E+2,
1.636E008,2.830E+2,
1.64E08,2.390E+2,
1.644E008,2.550E+2,
1.648E008,2.680E+2,
1.652E008,2.410E+2,
1.656E008,2.290E+2,
1.66E08,2.330E+2,
1.664E008,2.010E+2,
1.668E008,2.070E+2,
1.672E008,1.990E+2,
1.676E008,2.010E+2,
1.68E08,2.070E+2,
1.684E008,2.080E+2,
1.688E008,1.760E+2,
1.692E008,1.880E+2,
1.696E008,1.950E+2,
1.7E08,1.620E+2,
1.704E008,1.430E+2,
1.708E008,1.530E+2,
1.712E008,1.360E+2,
1.716E008,1.470E+2,
1.72E08,1.600E+2,
1.724E008,1.430E+2,
1.728E008,1.570E+2,
1.732E008,1.170E+2,
1.736E008,1.400E+2,
1.74E08,1.390E+2,
1.744E008,1.440E+2,
1.748E008,1.460E+2,
1.752E008,1.280E+2,
1.756E008,1.590E+2,
1.76E08,1.180E+2,
1.764E008,1.240E+2,
1.768E008,1.300E+2,
1.772E008,1.050E+2,
1.776E008,1.420E+2,
1.78E08,1.320E+2,
1.784E008,1.030E+2,
1.788E008,1.110E+2,
1.792E008,1.150E+2,
1.796E008,9.700E+1,
1.8E08,9.800E+1,
1.804E008,9.700E+1,
1.808E008,1.140E+2,
1.812E008,1.020E+2,
1.816E008,1.000E+2,
1.82E08,8.600E+1,
1.824E008,1.020E+2,
1.828E008,1.060E+2,
1.832E008,1.090E+2,
1.836E008,8.400E+1,
1.84E08,9.500E+1,
1.844E008,9.900E+1,
1.848E008,1.390E+2,
1.852E008,9.700E+1,
1.856E008,1.050E+2,
1.86E08,7.500E+1,
1.864E008,9.000E+1,
1.868E008,6.900E+1,
1.872E008,8.700E+1,
1.876E008,6.200E+1,
1.88E08,8.600E+1,
1.884E008,8.400E+1,
1.888E008,9.100E+1,
1.892E008,9.100E+1,
1.896E008,8.900E+1,
1.9E08,8.300E+1,
1.904E008,9.800E+1,
1.908E008,7.100E+1,
1.912E008,9.300E+1,
1.916E008,6.700E+1,
1.92E08,7.800E+1,
1.924E008,9.200E+1,
1.928E008,7.100E+1,
1.932E008,7.200E+1,
1.936E008,8.500E+1,
1.94E08,8.400E+1,
1.944E008,7.300E+1,
1.948E008,8.200E+1,
1.952E008,7.500E+1,
1.956E008,6.000E+1,
1.96E08,8.200E+1,
1.964E008,6.300E+1,
1.968E008,6.900E+1,
1.972E008,9.400E+1,
1.976E008,7.800E+1,
1.98E08,7.400E+1,
1.984E008,8.600E+1,
1.988E008,9.600E+1,
1.992E008,6.900E+1,
1.996E008,7.200E+1,
2E08,7.000E+1,
2.004E008,9.000E+1,
2.008E008,6.000E+1,
2.012E008,7.300E+1,
2.016E008,6.800E+1,
2.02E08,7.400E+1,
2.024E008,6.700E+1,
2.028E008,6.900E+1,
2.032E008,7.600E+1,
2.036E008,7.800E+1,
2.04E08,8.300E+1,
2.044E008,7.400E+1,
2.048E008,7.800E+1,
2.052E008,7.200E+1,
2.056E008,8.100E+1,
2.06E08,8.600E+1,
2.064E008,9.500E+1,
2.068E008,5.700E+1,
2.072E008,7.700E+1,
2.076E008,7.500E+1,
2.08E08,8.300E+1,
2.084E008,6.700E+1,
2.088E008,7.800E+1,
2.092E008,6.100E+1,
2.096E008,7.800E+1,
2.1E08,6.300E+1,
2.104E008,8.200E+1,
2.108E008,9.000E+1,
2.112E008,5.900E+1,
2.116E008,7.500E+1,
2.12E08,7.500E+1,
2.124E008,7.300E+1,
2.128E008,8.300E+1,
2.132E008,8.800E+1,
2.136E008,6.400E+1,
2.14E08,7.600E+1,
2.144E008,6.600E+1,
2.148E008,8.000E+1,
2.152E008,7.400E+1,
2.156E008,7.600E+1,
2.16E08,8.000E+1,
2.164E008,6.700E+1,
2.168E008,7.100E+1,
2.172E008,7.900E+1,
2.176E008,6.900E+1,
2.18E08,7.000E+1,
2.184E008,8.400E+1,
2.188E008,8.000E+1,
2.192E008,7.000E+1,
2.196E008,5.900E+1,
2.2E08,8.000E+1,
2.204E008,7.600E+1,
2.208E008,6.200E+1,
2.212E008,6.500E+1,
2.216E008,8.200E+1,
2.22E08,7.900E+1,
2.224E008,8.900E+1,
2.228E008,9.200E+1,
2.232E008,6.400E+1,
2.236E008,5.600E+1,
2.24E08,7.400E+1,
2.244E008,6.400E+1,
2.248E008,7.200E+1,
2.252E008,7.900E+1,
2.256E008,6.100E+1,
2.26E08,7.800E+1,
2.264E008,7.800E+1,
2.268E008,6.500E+1,
2.272E008,6.300E+1,
2.276E008,6.900E+1,
2.28E08,6.600E+1,
2.284E008,6.900E+1,
2.288E008,7.300E+1,
2.292E008,5.200E+1,
2.296E008,5.800E+1,
2.3E08,7.700E+1,
2.304E008,6.200E+1,
2.308E008,7.800E+1,
2.312E008,7.100E+1,
2.316E008,7.100E+1,
2.32E08,6.600E+1,
2.324E008,5.700E+1,
2.328E008,7.100E+1,
2.332E008,7.100E+1,
2.336E008,9.100E+1,
2.34E08,7.400E+1,
2.344E008,7.500E+1,
2.348E008,5.400E+1,
2.352E008,7.200E+1,
2.356E008,7.100E+1,
2.36E08,7.100E+1,
2.364E008,7.400E+1,
2.368E008,7.600E+1,
2.372E008,7.000E+1,
2.376E008,7.200E+1,
2.38E08,7.900E+1,
2.384E008,5.700E+1,
2.388E008,8.000E+1,
2.392E008,8.100E+1,
2.396E008,7.000E+1,
2.4E08,8.100E+1,
2.404E008,6.300E+1,
2.408E008,6.700E+1,
2.412E008,6.200E+1,
2.416E008,7.500E+1,
2.42E08,5.900E+1,
2.424E008,7.200E+1,
2.428E008,6.300E+1,
2.432E008,5.800E+1,
2.436E008,7.700E+1,
2.44E08,8.800E+1,
2.444E008,6.900E+1,
2.448E008,7.800E+1,
2.452E008,9.100E+1,
2.456E008,6.900E+1,
2.46E08,6.300E+1,
2.464E008,7.400E+1,
2.468E008,8.300E+1,
2.472E008,6.600E+1,
2.476E008,6.200E+1,
2.48E08,8.800E+1,
2.484E008,8.700E+1,
2.488E008,7.300E+1,
2.492E008,6.700E+1,
2.496E008,7.600E+1,
2.5E08,8.000E+1,
2.504E008,7.400E+1,
2.508E008,6.300E+1,
2.512E008,7.100E+1,
2.516E008,7.400E+1,
2.52E08,8.000E+1,
2.524E008,8.300E+1,
2.528E008,7.000E+1,
2.532E008,7.600E+1,
2.536E008,7.200E+1,
2.54E08,7.300E+1,
2.544E008,7.500E+1,
2.548E008,7.200E+1,
2.552E008,6.100E+1,
2.556E008,7.400E+1,
2.56E08,7.200E+1,
2.564E008,7.800E+1,
2.568E008,5.800E+1,
2.572E008,6.600E+1,
2.576E008,7.000E+1,
2.58E08,7.300E+1,
2.584E008,7.900E+1,
2.588E008,7.000E+1,
2.592E008,7.500E+1,
2.596E008,7.100E+1,
2.6E08,6.500E+1,
2.604E008,6.100E+1,
2.608E008,9.100E+1,
2.612E008,7.000E+1,
2.616E008,5.800E+1,
2.62E08,6.000E+1,
2.624E008,7.200E+1,
2.628E008,8.200E+1,
2.632E008,6.800E+1,
2.636E008,7.600E+1,
2.64E08,7.900E+1,
2.644E008,8.000E+1,
2.648E008,8.400E+1,
2.652E008,5.900E+1,
2.656E008,7.700E+1,
2.66E08,8.100E+1,
2.664E008,6.100E+1,
2.668E008,7.400E+1,
2.672E008,7.000E+1,
2.676E008,6.700E+1,
2.68E08,6.900E+1,
2.684E008,7.300E+1,
2.688E008,8.000E+1,
2.692E008,5.700E+1,
2.696E008,7.800E+1,
2.7E08,5.800E+1,
2.704E008,5.600E+1,
2.708E008,6.600E+1,
2.712E008,7.100E+1,
2.716E008,6.800E+1,
2.72E08,6.000E+1,
2.724E008,7.200E+1,
2.728E008,6.200E+1,
2.732E008,6.600E+1,
2.736E008,6.900E+1,
2.74E08,6.700E+1,
2.744E008,6.500E+1,
2.748E008,7.400E+1,
2.752E008,8.900E+1,
2.756E008,6.000E+1,
2.76E08,8.000E+1,
2.764E008,7.100E+1,
2.768E008,6.600E+1,
2.772E008,7.100E+1,
2.776E008,6.900E+1,
2.78E08,7.700E+1,
2.784E008,6.500E+1,
2.788E008,7.400E+1,
2.792E008,8.000E+1,
2.796E008,7.000E+1,
2.8E08,7.200E+1,
2.804E008,6.500E+1,
2.808E008,9.200E+1,
2.812E008,6.900E+1,
2.816E008,6.900E+1,
2.82E08,6.200E+1,
2.824E008,6.400E+1,
2.828E008,6.200E+1,
2.832E008,7.000E+1,
2.836E008,6.600E+1,
2.84E08,8.800E+1,
2.844E008,9.100E+1,
2.848E008,6.000E+1,
2.852E008,7.400E+1,
2.856E008,6.800E+1,
2.86E08,7.000E+1,
2.864E008,6.700E+1,
2.868E008,4.000E+1,
2.872E008,7.500E+1,
2.876E008,7.100E+1,
2.88E08,6.600E+1,
2.884E008,8.100E+1,
2.888E008,6.700E+1,
2.892E008,7.800E+1,
2.896E008,5.700E+1,
2.9E08,6.300E+1,
2.904E008,7.500E+1,
2.908E008,5.700E+1,
2.912E008,7.400E+1,
2.916E008,7.500E+1,
2.92E08,4.900E+1,
2.924E008,6.600E+1,
2.928E008,7.100E+1,
2.932E008,9.000E+1,
2.936E008,7.100E+1,
2.94E08,6.600E+1,
2.944E008,7.300E+1,
2.948E008,7.000E+1,
2.952E008,7.100E+1,
2.956E008,8.600E+1,
2.96E08,8.200E+1,
2.964E008,8.300E+1,
2.968E008,7.300E+1,
2.972E008,6.700E+1,
2.976E008,6.800E+1,
2.98E08,7.600E+1,
2.984E008,8.200E+1,
2.988E008,6.200E+1,
2.992E008,7.100E+1,
2.996E008,5.700E+1,
3E08,5.700E+1,
3.004E008,7.900E+1,
3.008E008,5.100E+1,
3.012E008,6.500E+1,
3.016E008,6.800E+1,
3.02E08,5.400E+1,
3.024E008,7.300E+1,
3.028E008,6.500E+1,
3.032E008,8.300E+1,
3.036E008,7.000E+1,
3.04E08,6.900E+1,
3.044E008,6.400E+1,
3.048E008,7.400E+1,
3.052E008,8.300E+1,
3.056E008,7.700E+1,
3.06E08,7.800E+1,
3.064E008,6.800E+1,
3.068E008,7.000E+1,
3.072E008,7.100E+1,
3.076E008,7.500E+1,
3.08E08,6.200E+1,
3.084E008,6.800E+1,
3.088E008,8.600E+1,
3.092E008,7.800E+1,
3.096E008,7.100E+1,
3.1E08,8.100E+1,
3.104E008,7.800E+1,
3.108E008,6.300E+1,
3.112E008,6.500E+1,
3.116E008,6.500E+1,
3.12E08,7.200E+1,
3.124E008,6.400E+1,
3.128E008,8.100E+1,
3.132E008,7.100E+1,
3.136E008,8.200E+1,
3.14E08,7.500E+1,
3.144E008,7.200E+1,
3.148E008,6.700E+1,
3.152E008,6.400E+1,
3.156E008,6.300E+1,
3.16E08,7.000E+1,
3.164E008,8.600E+1,
3.168E008,5.400E+1,
3.172E008,7.300E+1,
3.176E008,6.600E+1,
3.18E08,6.800E+1,
3.184E008,7.900E+1,
3.188E008,8.000E+1,
3.192E008,7.000E+1,
3.196E008,9.200E+1,
3.2E08,7.900E+1,
3.204E008,5.500E+1,
3.208E008,7.100E+1,
3.212E008,7.100E+1,
3.216E008,6.700E+1,
3.22E08,8.900E+1,
3.224E008,3.600E+1,
3.228E008,7.800E+1,
3.232E008,8.000E+1,
3.236E008,6.500E+1,
3.24E08,8.600E+1,
3.244E008,5.900E+1,
3.248E008,6.900E+1,
3.252E008,5.600E+1,
3.256E008,7.800E+1,
3.26E08,7.800E+1,
3.264E008,7.100E+1,
3.268E008,6.000E+1,
3.272E008,6.900E+1,
3.276E008,7.000E+1,
3.28E08,7.500E+1,
3.284E008,6.900E+1,
3.288E008,6.500E+1,
3.292E008,8.000E+1,
3.296E008,6.600E+1,
3.3E08,6.800E+1,
3.304E008,6.100E+1,
3.308E008,7.200E+1,
3.312E008,7.200E+1,
3.316E008,7.600E+1,
3.32E08,6.200E+1,
3.324E008,6.600E+1,
3.328E008,5.500E+1,
3.332E008,6.800E+1,
3.336E008,5.800E+1,
3.34E08,5.900E+1,
3.344E008,8.300E+1,
3.348E008,7.700E+1,
3.352E008,6.200E+1,
3.356E008,6.800E+1,
3.36E08,8.300E+1,
3.364E008,6.900E+1,
3.368E008,6.400E+1,
3.372E008,6.300E+1,
3.376E008,6.900E+1,
3.38E08,8.400E+1,
3.384E008,7.800E+1,
3.388E008,6.300E+1,
3.392E008,7.600E+1,
3.396E008,7.800E+1,
3.4E08,7.900E+1,
3.404E008,6.300E+1,
3.408E008,7.000E+1,
3.412E008,6.700E+1,
3.416E008,6.100E+1,
3.42E08,7.200E+1,
3.424E008,5.800E+1,
3.428E008,7.100E+1,
3.432E008,6.600E+1,
3.436E008,8.100E+1,
3.44E08,6.700E+1,
3.444E008,7.200E+1,
3.448E008,6.400E+1,
3.452E008,6.200E+1,
3.456E008,5.300E+1,
3.46E08,7.800E+1,
3.464E008,6.500E+1,
3.468E008,8.200E+1,
3.472E008,7.000E+1,
3.476E008,7.100E+1,
3.48E08,7.100E+1,
3.484E008,5.200E+1,
3.488E008,6.400E+1,
3.492E008,6.100E+1,
3.496E008,6.300E+1,
3.5E08,6.700E+1,
3.504E008,5.300E+1,
3.508E008,5.900E+1,
3.512E008,7.800E+1,
3.516E008,6.500E+1,
3.52E08,8.300E+1,
3.524E008,7.200E+1,
3.528E008,6.500E+1,
3.532E008,7.800E+1,
3.536E008,6.100E+1,
3.54E08,7.300E+1,
3.544E008,7.100E+1,
3.548E008,6.400E+1,
3.552E008,7.800E+1,
3.556E008,7.200E+1,
3.56E08,7.400E+1,
3.564E008,7.300E+1,
3.568E008,7.700E+1,
3.572E008,5.000E+1,
3.576E008,7.200E+1,
3.58E08,8.100E+1,
3.584E008,6.600E+1,
3.588E008,6.200E+1,
3.592E008,7.600E+1,
3.596E008,7.600E+1,
3.6E08,9.300E+1,
3.604E008,6.600E+1,
3.608E008,6.500E+1,
3.612E008,6.500E+1,
3.616E008,5.700E+1,
3.62E08,6.900E+1,
3.624E008,5.800E+1,
3.628E008,8.300E+1,
3.632E008,9.500E+1,
3.636E008,7.300E+1,
3.64E08,5.700E+1,
3.644E008,6.100E+1,
3.648E008,7.900E+1,
3.652E008,5.200E+1,
3.656E008,6.600E+1,
3.66E08,7.300E+1,
3.664E008,6.900E+1,
3.668E008,7.400E+1,
3.672E008,6.100E+1,
3.676E008,6.100E+1,
3.68E08,5.900E+1,
3.684E008,6.100E+1,
3.688E008,5.900E+1,
3.692E008,6.400E+1,
3.696E008,7.500E+1,
3.7E08,7.000E+1,
3.704E008,7.300E+1,
3.708E008,6.100E+1,
3.712E008,6.900E+1,
3.716E008,8.000E+1,
3.72E08,7.300E+1,
3.724E008,7.600E+1,
3.728E008,7.300E+1,
3.732E008,7.400E+1,
3.736E008,7.100E+1,
3.74E08,8.100E+1,
3.744E008,7.200E+1,
3.748E008,6.800E+1,
3.752E008,7.200E+1,
3.756E008,7.300E+1,
3.76E08,6.700E+1,
3.764E008,8.900E+1,
3.768E008,7.300E+1,
3.772E008,8.900E+1,
3.776E008,6.500E+1,
3.78E08,6.600E+1,
3.784E008,6.800E+1,
3.788E008,6.600E+1,
3.792E008,9.600E+1,
3.796E008,6.400E+1,
3.8E08,8.100E+1,
3.804E008,6.200E+1,
3.808E008,7.300E+1,
3.812E008,5.700E+1,
3.816E008,6.400E+1,
3.82E08,8.000E+1,
3.824E008,5.500E+1,
3.828E008,7.900E+1,
3.832E008,6.500E+1,
3.836E008,7.400E+1,
3.84E08,7.800E+1,
3.844E008,6.500E+1,
3.848E008,6.700E+1,
3.852E008,6.200E+1,
3.856E008,6.800E+1,
3.86E08,6.800E+1,
3.864E008,8.300E+1,
3.868E008,8.500E+1,
3.872E008,7.700E+1,
3.876E008,6.400E+1,
3.88E08,5.200E+1,
3.884E008,6.600E+1,
3.888E008,6.300E+1,
3.892E008,6.700E+1,
3.896E008,7.000E+1,
3.9E08,8.500E+1,
3.904E008,7.800E+1,
3.908E008,7.800E+1,
3.912E008,5.400E+1,
3.916E008,7.000E+1,
3.92E08,6.400E+1,
3.924E008,8.300E+1,
3.928E008,8.300E+1,
3.932E008,6.200E+1,
3.936E008,5.600E+1,
3.94E08,6.400E+1,
3.944E008,7.100E+1,
