Labels,amplitude_3_10sweeps,
1.296E008,2.768E+4,
1.3E08,2.658E+4,
1.304E008,2.568E+4,
1.308E008,2.481E+4,
1.312E008,2.370E+4,
1.316E008,2.293E+4,
1.32E08,2.193E+4,
1.324E008,2.123E+4,
1.328E008,2.033E+4,
1.332E008,1.944E+4,
1.336E008,1.898E+4,
1.34E08,1.836E+4,
1.344E008,1.735E+4,
1.348E008,1.678E+4,
1.352E008,1.617E+4,
1.356E008,1.539E+4,
1.36E08,1.483E+4,
1.364E008,1.411E+4,
1.368E008,1.373E+4,
1.372E008,1.332E+4,
1.376E008,1.278E+4,
1.38E08,1.234E+4,
1.384E008,1.161E+4,
1.388E008,1.139E+4,
1.392E008,1.089E+4,
1.396E008,1.048E+4,
1.4E08,1.017E+4,
1.404E008,9.550E+3,
1.408E008,9.216E+3,
1.412E008,9.065E+3,
1.416E008,8.627E+3,
1.42E08,8.474E+3,
1.424E008,7.901E+3,
1.428E008,7.660E+3,
1.432E008,7.369E+3,
1.436E008,7.119E+3,
1.44E08,6.758E+3,
1.444E008,6.499E+3,
1.448E008,6.195E+3,
1.452E008,6.174E+3,
1.456E008,5.839E+3,
1.46E08,5.588E+3,
1.464E008,5.350E+3,
1.468E008,5.015E+3,
1.472E008,4.874E+3,
1.476E008,5.027E+3,
1.48E08,4.539E+3,
1.484E008,4.447E+3,
1.488E008,4.255E+3,
1.492E008,4.075E+3,
1.496E008,4.020E+3,
1.5E08,3.914E+3,
1.504E008,3.632E+3,
1.508E008,3.490E+3,
1.512E008,3.519E+3,
1.516E008,3.471E+3,
1.52E08,3.130E+3,
1.524E008,3.079E+3,
1.528E008,2.996E+3,
1.532E008,2.879E+3,
1.536E008,2.781E+3,
1.54E08,2.609E+3,
1.544E008,2.596E+3,
1.548E008,2.451E+3,
1.552E008,2.431E+3,
1.556E008,2.264E+3,
1.56E08,2.220E+3,
1.564E008,2.269E+3,
1.568E008,2.004E+3,
1.572E008,2.120E+3,
1.576E008,1.906E+3,
1.58E08,2.021E+3,
1.584E008,1.799E+3,
1.588E008,1.759E+3,
1.592E008,1.759E+3,
1.596E008,1.684E+3,
1.6E08,1.597E+3,
1.604E008,1.544E+3,
1.608E008,1.577E+3,
1.612E008,1.444E+3,
1.616E008,1.557E+3,
1.62E08,1.445E+3,
1.624E008,1.347E+3,
1.628E008,1.337E+3,
1.632E008,1.404E+3,
1.636E008,1.276E+3,
1.64E08,1.269E+3,
1.644E008,1.228E+3,
1.648E008,1.197E+3,
1.652E008,1.188E+3,
1.656E008,1.128E+3,
1.66E08,1.044E+3,
1.664E008,1.198E+3,
1.668E008,1.077E+3,
1.672E008,1.072E+3,
1.676E008,1.039E+3,
1.68E08,9.760E+2,
1.684E008,9.330E+2,
1.688E008,9.470E+2,
1.692E008,9.020E+2,
1.696E008,9.490E+2,
1.7E08,9.140E+2,
1.704E008,9.230E+2,
1.708E008,8.720E+2,
1.712E008,8.650E+2,
1.716E008,8.850E+2,
1.72E08,8.630E+2,
1.724E008,8.210E+2,
1.728E008,7.670E+2,
1.732E008,8.130E+2,
1.736E008,8.590E+2,
1.74E08,7.700E+2,
1.744E008,7.050E+2,
1.748E008,7.310E+2,
1.752E008,7.680E+2,
1.756E008,7.550E+2,
1.76E08,7.410E+2,
1.764E008,7.120E+2,
1.768E008,7.250E+2,
1.772E008,6.690E+2,
1.776E008,6.980E+2,
1.78E08,7.030E+2,
1.784E008,6.880E+2,
1.788E008,7.000E+2,
1.792E008,6.180E+2,
1.796E008,6.560E+2,
1.8E08,7.310E+2,
1.804E008,6.090E+2,
1.808E008,6.480E+2,
1.812E008,6.580E+2,
1.816E008,6.880E+2,
1.82E08,6.340E+2,
1.824E008,6.060E+2,
1.828E008,6.530E+2,
1.832E008,6.880E+2,
1.836E008,6.030E+2,
1.84E08,6.190E+2,
1.844E008,6.470E+2,
1.848E008,6.160E+2,
1.852E008,6.550E+2,
1.856E008,5.980E+2,
1.86E08,6.000E+2,
1.864E008,6.280E+2,
1.868E008,6.150E+2,
1.872E008,5.940E+2,
1.876E008,5.950E+2,
1.88E08,6.250E+2,
1.884E008,5.520E+2,
1.888E008,5.750E+2,
1.892E008,5.470E+2,
1.896E008,5.760E+2,
1.9E08,5.440E+2,
1.904E008,5.700E+2,
1.908E008,5.930E+2,
1.912E008,5.550E+2,
1.916E008,5.940E+2,
1.92E08,6.060E+2,
1.924E008,5.470E+2,
1.928E008,5.520E+2,
1.932E008,5.850E+2,
1.936E008,5.550E+2,
1.94E08,5.550E+2,
1.944E008,4.920E+2,
1.948E008,5.170E+2,
1.952E008,6.040E+2,
1.956E008,5.620E+2,
1.96E08,5.530E+2,
1.964E008,5.170E+2,
1.968E008,5.540E+2,
1.972E008,5.420E+2,
1.976E008,5.340E+2,
1.98E08,5.430E+2,
1.984E008,5.240E+2,
1.988E008,5.030E+2,
1.992E008,5.480E+2,
1.996E008,5.330E+2,
2E08,5.620E+2,
2.004E008,5.660E+2,
2.008E008,5.340E+2,
2.012E008,5.270E+2,
2.016E008,5.510E+2,
2.02E08,5.560E+2,
2.024E008,5.290E+2,
2.028E008,5.310E+2,
2.032E008,5.080E+2,
2.036E008,4.780E+2,
2.04E08,5.380E+2,
2.044E008,5.780E+2,
2.048E008,5.380E+2,
2.052E008,5.240E+2,
2.056E008,5.670E+2,
2.06E08,5.100E+2,
2.064E008,5.560E+2,
2.068E008,5.700E+2,
2.072E008,5.680E+2,
2.076E008,5.190E+2,
2.08E08,5.360E+2,
2.084E008,5.350E+2,
2.088E008,5.550E+2,
2.092E008,5.590E+2,
2.096E008,5.250E+2,
2.1E08,5.660E+2,
2.104E008,5.510E+2,
2.108E008,5.410E+2,
2.112E008,5.320E+2,
2.116E008,5.800E+2,
2.12E08,5.060E+2,
2.124E008,5.120E+2,
2.128E008,5.560E+2,
2.132E008,5.130E+2,
2.136E008,5.340E+2,
2.14E08,5.420E+2,
2.144E008,5.280E+2,
2.148E008,5.520E+2,
2.152E008,5.090E+2,
2.156E008,5.580E+2,
2.16E08,5.470E+2,
2.164E008,5.400E+2,
2.168E008,5.890E+2,
2.172E008,5.240E+2,
2.176E008,5.580E+2,
2.18E08,5.230E+2,
2.184E008,5.320E+2,
2.188E008,5.450E+2,
2.192E008,5.110E+2,
2.196E008,5.030E+2,
2.2E08,5.280E+2,
2.204E008,4.930E+2,
2.208E008,5.490E+2,
2.212E008,5.190E+2,
2.216E008,4.950E+2,
2.22E08,4.690E+2,
2.224E008,5.240E+2,
2.228E008,5.090E+2,
2.232E008,5.340E+2,
2.236E008,5.410E+2,
2.24E08,5.060E+2,
2.244E008,5.110E+2,
2.248E008,5.280E+2,
2.252E008,5.370E+2,
2.256E008,5.620E+2,
2.26E08,5.410E+2,
2.264E008,4.880E+2,
2.268E008,5.340E+2,
2.272E008,4.720E+2,
2.276E008,5.430E+2,
2.28E08,5.070E+2,
2.284E008,5.420E+2,
2.288E008,5.470E+2,
2.292E008,5.110E+2,
2.296E008,5.020E+2,
2.3E08,5.530E+2,
2.304E008,5.530E+2,
2.308E008,5.790E+2,
2.312E008,5.340E+2,
2.316E008,5.400E+2,
2.32E08,5.240E+2,
2.324E008,5.380E+2,
2.328E008,5.190E+2,
2.332E008,5.440E+2,
2.336E008,5.050E+2,
2.34E08,4.900E+2,
2.344E008,5.200E+2,
2.348E008,4.840E+2,
2.352E008,5.060E+2,
2.356E008,5.300E+2,
2.36E08,5.080E+2,
2.364E008,5.390E+2,
2.368E008,5.330E+2,
2.372E008,5.160E+2,
2.376E008,5.530E+2,
2.38E08,5.160E+2,
2.384E008,5.270E+2,
2.388E008,5.530E+2,
2.392E008,4.860E+2,
2.396E008,5.000E+2,
2.4E08,5.750E+2,
2.404E008,5.420E+2,
2.408E008,4.780E+2,
2.412E008,5.600E+2,
2.416E008,5.050E+2,
2.42E08,5.060E+2,
2.424E008,5.800E+2,
2.428E008,5.370E+2,
2.432E008,5.180E+2,
2.436E008,5.470E+2,
2.44E08,4.820E+2,
2.444E008,5.610E+2,
2.448E008,4.790E+2,
2.452E008,4.860E+2,
2.456E008,5.140E+2,
2.46E08,5.190E+2,
2.464E008,4.890E+2,
2.468E008,5.160E+2,
2.472E008,5.260E+2,
2.476E008,5.450E+2,
2.48E08,5.130E+2,
2.484E008,5.340E+2,
2.488E008,5.080E+2,
2.492E008,5.390E+2,
2.496E008,5.020E+2,
2.5E08,5.040E+2,
2.504E008,5.210E+2,
2.508E008,5.000E+2,
2.512E008,4.930E+2,
2.516E008,4.830E+2,
2.52E08,5.450E+2,
2.524E008,5.280E+2,
2.528E008,5.610E+2,
2.532E008,5.380E+2,
2.536E008,4.980E+2,
2.54E08,5.530E+2,
2.544E008,5.440E+2,
2.548E008,5.220E+2,
2.552E008,5.130E+2,
2.556E008,5.010E+2,
2.56E08,5.490E+2,
2.564E008,6.020E+2,
2.568E008,5.320E+2,
2.572E008,5.490E+2,
2.576E008,4.800E+2,
2.58E08,5.280E+2,
2.584E008,5.390E+2,
2.588E008,5.560E+2,
2.592E008,5.340E+2,
2.596E008,5.260E+2,
2.6E08,5.310E+2,
2.604E008,5.060E+2,
2.608E008,5.310E+2,
2.612E008,4.950E+2,
2.616E008,5.390E+2,
2.62E08,4.950E+2,
2.624E008,5.310E+2,
2.628E008,5.520E+2,
2.632E008,5.240E+2,
2.636E008,4.910E+2,
2.64E08,5.020E+2,
2.644E008,5.350E+2,
2.648E008,5.290E+2,
2.652E008,4.990E+2,
2.656E008,5.610E+2,
2.66E08,5.230E+2,
2.664E008,5.020E+2,
2.668E008,5.910E+2,
2.672E008,5.180E+2,
2.676E008,4.830E+2,
2.68E08,5.330E+2,
2.684E008,4.640E+2,
2.688E008,5.600E+2,
2.692E008,5.200E+2,
2.696E008,5.430E+2,
2.7E08,5.050E+2,
2.704E008,5.390E+2,
2.708E008,5.370E+2,
2.712E008,4.890E+2,
2.716E008,5.110E+2,
2.72E08,5.120E+2,
2.724E008,5.090E+2,
2.728E008,5.170E+2,
2.732E008,4.740E+2,
2.736E008,4.730E+2,
2.74E08,5.520E+2,
2.744E008,4.950E+2,
2.748E008,5.140E+2,
2.752E008,5.290E+2,
2.756E008,5.120E+2,
2.76E08,5.410E+2,
2.764E008,5.210E+2,
2.768E008,5.430E+2,
2.772E008,5.550E+2,
2.776E008,4.840E+2,
2.78E08,5.310E+2,
2.784E008,5.400E+2,
2.788E008,4.830E+2,
2.792E008,5.640E+2,
2.796E008,4.750E+2,
2.8E08,5.020E+2,
2.804E008,5.290E+2,
2.808E008,5.040E+2,
2.812E008,5.220E+2,
2.816E008,5.150E+2,
2.82E08,5.530E+2,
2.824E008,5.140E+2,
2.828E008,4.900E+2,
2.832E008,4.920E+2,
2.836E008,5.240E+2,
2.84E08,5.380E+2,
2.844E008,4.830E+2,
2.848E008,4.860E+2,
2.852E008,4.950E+2,
2.856E008,5.350E+2,
2.86E08,5.620E+2,
2.864E008,5.220E+2,
2.868E008,4.790E+2,
2.872E008,5.090E+2,
2.876E008,5.290E+2,
2.88E08,5.340E+2,
2.884E008,5.560E+2,
2.888E008,5.290E+2,
2.892E008,5.310E+2,
2.896E008,5.310E+2,
2.9E08,5.030E+2,
2.904E008,5.340E+2,
2.908E008,5.430E+2,
2.912E008,5.640E+2,
2.916E008,5.090E+2,
2.92E08,5.350E+2,
2.924E008,5.020E+2,
2.928E008,4.860E+2,
2.932E008,5.600E+2,
2.936E008,5.270E+2,
2.94E08,4.850E+2,
2.944E008,5.230E+2,
2.948E008,4.610E+2,
2.952E008,5.430E+2,
2.956E008,4.850E+2,
2.96E08,5.020E+2,
2.964E008,5.000E+2,
2.968E008,5.310E+2,
2.972E008,5.300E+2,
2.976E008,5.100E+2,
2.98E08,5.080E+2,
2.984E008,5.580E+2,
2.988E008,5.310E+2,
2.992E008,5.270E+2,
2.996E008,5.180E+2,
3E08,5.680E+2,
3.004E008,4.990E+2,
3.008E008,5.080E+2,
3.012E008,5.480E+2,
3.016E008,5.180E+2,
3.02E08,5.970E+2,
3.024E008,5.560E+2,
3.028E008,5.190E+2,
3.032E008,5.400E+2,
3.036E008,4.730E+2,
3.04E08,5.640E+2,
3.044E008,5.260E+2,
3.048E008,5.330E+2,
3.052E008,5.040E+2,
3.056E008,4.820E+2,
3.06E08,5.220E+2,
3.064E008,5.490E+2,
3.068E008,5.050E+2,
3.072E008,4.940E+2,
3.076E008,5.030E+2,
3.08E08,5.120E+2,
3.084E008,5.320E+2,
3.088E008,5.270E+2,
3.092E008,4.930E+2,
3.096E008,4.850E+2,
3.1E08,5.120E+2,
3.104E008,4.940E+2,
3.108E008,5.450E+2,
3.112E008,5.180E+2,
3.116E008,5.080E+2,
3.12E08,5.090E+2,
3.124E008,5.160E+2,
3.128E008,5.030E+2,
3.132E008,5.170E+2,
3.136E008,5.200E+2,
3.14E08,5.080E+2,
3.144E008,4.970E+2,
3.148E008,5.110E+2,
3.152E008,5.130E+2,
3.156E008,5.190E+2,
3.16E08,5.300E+2,
3.164E008,5.520E+2,
3.168E008,5.080E+2,
3.172E008,4.630E+2,
3.176E008,5.330E+2,
3.18E08,5.120E+2,
3.184E008,5.060E+2,
3.188E008,5.070E+2,
3.192E008,5.190E+2,
3.196E008,5.340E+2,
3.2E08,5.420E+2,
3.204E008,5.180E+2,
3.208E008,5.360E+2,
3.212E008,5.140E+2,
3.216E008,5.040E+2,
3.22E08,4.810E+2,
3.224E008,5.160E+2,
3.228E008,5.190E+2,
3.232E008,5.160E+2,
3.236E008,5.060E+2,
3.24E08,5.320E+2,
3.244E008,5.330E+2,
3.248E008,4.850E+2,
3.252E008,5.560E+2,
3.256E008,5.080E+2,
3.26E08,5.170E+2,
3.264E008,5.200E+2,
3.268E008,5.320E+2,
3.272E008,4.860E+2,
3.276E008,4.840E+2,
3.28E08,5.380E+2,
3.284E008,5.110E+2,
3.288E008,5.540E+2,
3.292E008,4.860E+2,
3.296E008,5.240E+2,
3.3E08,4.920E+2,
3.304E008,5.350E+2,
3.308E008,5.080E+2,
3.312E008,5.350E+2,
3.316E008,5.430E+2,
3.32E08,5.250E+2,
3.324E008,4.910E+2,
3.328E008,5.180E+2,
3.332E008,4.820E+2,
3.336E008,5.280E+2,
3.34E08,5.030E+2,
3.344E008,5.110E+2,
3.348E008,5.440E+2,
3.352E008,5.300E+2,
3.356E008,5.000E+2,
3.36E08,4.950E+2,
3.364E008,5.380E+2,
3.368E008,5.220E+2,
3.372E008,5.040E+2,
3.376E008,5.060E+2,
3.38E08,4.970E+2,
3.384E008,5.220E+2,
3.388E008,5.200E+2,
3.392E008,5.040E+2,
3.396E008,5.150E+2,
3.4E08,5.020E+2,
3.404E008,5.030E+2,
3.408E008,5.320E+2,
3.412E008,4.660E+2,
3.416E008,5.150E+2,
3.42E08,5.430E+2,
3.424E008,5.580E+2,
3.428E008,5.140E+2,
3.432E008,5.110E+2,
3.436E008,4.970E+2,
3.44E08,4.800E+2,
3.444E008,5.220E+2,
3.448E008,5.170E+2,
3.452E008,5.220E+2,
3.456E008,5.130E+2,
3.46E08,5.240E+2,
3.464E008,5.270E+2,
3.468E008,4.580E+2,
3.472E008,5.230E+2,
3.476E008,5.290E+2,
3.48E08,4.860E+2,
3.484E008,5.120E+2,
3.488E008,4.660E+2,
3.492E008,5.240E+2,
3.496E008,5.310E+2,
3.5E08,5.090E+2,
3.504E008,5.050E+2,
3.508E008,4.910E+2,
3.512E008,5.340E+2,
3.516E008,5.310E+2,
3.52E08,5.110E+2,
3.524E008,5.140E+2,
3.528E008,5.400E+2,
3.532E008,5.330E+2,
3.536E008,5.230E+2,
3.54E08,5.200E+2,
3.544E008,5.170E+2,
3.548E008,5.160E+2,
3.552E008,5.080E+2,
3.556E008,4.900E+2,
3.56E08,4.930E+2,
3.564E008,5.290E+2,
3.568E008,5.180E+2,
3.572E008,5.060E+2,
3.576E008,5.000E+2,
3.58E08,5.290E+2,
3.584E008,4.950E+2,
3.588E008,5.250E+2,
3.592E008,4.940E+2,
3.596E008,5.060E+2,
3.6E08,5.360E+2,
3.604E008,5.180E+2,
3.608E008,5.290E+2,
3.612E008,4.950E+2,
3.616E008,5.290E+2,
3.62E08,4.810E+2,
3.624E008,5.350E+2,
3.628E008,5.300E+2,
3.632E008,5.020E+2,
3.636E008,5.070E+2,
3.64E08,5.160E+2,
3.644E008,5.530E+2,
3.648E008,5.440E+2,
3.652E008,4.890E+2,
3.656E008,5.160E+2,
3.66E08,5.290E+2,
3.664E008,5.220E+2,
3.668E008,5.020E+2,
3.672E008,5.160E+2,
3.676E008,5.030E+2,
3.68E08,5.210E+2,
3.684E008,5.710E+2,
3.688E008,5.120E+2,
3.692E008,5.080E+2,
3.696E008,5.160E+2,
3.7E08,5.320E+2,
3.704E008,5.730E+2,
3.708E008,5.190E+2,
3.712E008,5.060E+2,
3.716E008,5.180E+2,
3.72E08,5.230E+2,
3.724E008,5.080E+2,
3.728E008,4.950E+2,
3.732E008,5.450E+2,
3.736E008,5.050E+2,
3.74E08,4.860E+2,
3.744E008,5.050E+2,
3.748E008,5.270E+2,
3.752E008,5.130E+2,
3.756E008,5.140E+2,
3.76E08,5.050E+2,
3.764E008,5.000E+2,
3.768E008,5.080E+2,
3.772E008,5.010E+2,
3.776E008,5.060E+2,
3.78E08,5.370E+2,
3.784E008,4.940E+2,
3.788E008,5.210E+2,
3.792E008,4.870E+2,
3.796E008,5.010E+2,
3.8E08,5.380E+2,
3.804E008,4.800E+2,
3.808E008,5.750E+2,
3.812E008,4.930E+2,
3.816E008,5.030E+2,
3.82E08,5.250E+2,
3.824E008,5.080E+2,
3.828E008,5.240E+2,
3.832E008,5.240E+2,
3.836E008,5.050E+2,
3.84E08,5.260E+2,
3.844E008,5.050E+2,
3.848E008,4.760E+2,
3.852E008,5.190E+2,
3.856E008,5.140E+2,
3.86E08,5.610E+2,
3.864E008,5.430E+2,
3.868E008,5.030E+2,
3.872E008,4.920E+2,
3.876E008,5.080E+2,
3.88E08,5.080E+2,
3.884E008,5.980E+2,
3.888E008,5.200E+2,
3.892E008,4.820E+2,
3.896E008,5.350E+2,
3.9E08,5.370E+2,
3.904E008,5.240E+2,
3.908E008,4.980E+2,
3.912E008,5.060E+2,
3.916E008,4.970E+2,
3.92E08,5.120E+2,
3.924E008,5.160E+2,
3.928E008,5.480E+2,
3.932E008,4.960E+2,
3.936E008,4.740E+2,
3.94E08,4.860E+2,
3.944E008,4.950E+2,
