Labels,T28,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,4.434E+4,
1401.000,4.433E+4,
1402.05000,4.439E+4,
1403.1000,4.486E+4,
1404.15000,4.482E+4,
1405.2000,4.510E+4,
1406.25000,4.519E+4,
1407.3000,4.548E+4,
1408.35000,4.598E+4,
1409.4000,4.597E+4,
1410.45000,4.603E+4,
1411.5000,4.599E+4,
1412.55000,4.576E+4,
1413.6000,4.728E+4,
1414.65000,4.717E+4,
1415.7000,4.843E+4,
1416.75000,4.682E+4,
1417.8000,4.791E+4,
1418.85000,4.850E+4,
1419.9000,4.905E+4,
1420.95000,4.886E+4,
1422.000,4.935E+4,
1423.05000,5.071E+4,
1424.1000,5.061E+4,
1425.15000,5.084E+4,
1426.2000,5.243E+4,
1427.25000,5.156E+4,
1428.3000,5.263E+4,
1429.35000,5.284E+4,
1430.4000,5.417E+4,
1431.45000,5.488E+4,
1432.5000,5.546E+4,
1433.55000,5.664E+4,
1434.6000,5.840E+4,
1435.65000,5.818E+4,
1436.7000,5.932E+4,
1437.75000,6.069E+4,
1438.8000,6.258E+4,
1439.85000,6.408E+4,
1440.9000,6.551E+4,
1441.95000,6.773E+4,
1443.000,6.870E+4,
1444.05000,7.161E+4,
1445.1000,7.386E+4,
1446.15000,7.737E+4,
1447.2000,8.125E+4,
1448.25000,8.403E+4,
1449.3000,8.843E+4,
1450.35000,9.370E+4,
1451.4000,9.914E+4,
1452.45000,1.044E+5,
1453.5000,1.109E+5,
1454.55000,1.172E+5,
1455.6000,1.243E+5,
1456.65000,1.340E+5,
1457.7000,1.411E+5,
1458.75000,1.509E+5,
1459.8000,1.622E+5,
1460.85000,1.725E+5,
1461.9000,1.846E+5,
1462.95000,1.985E+5,
1464.000,2.115E+5,
1465.05000,2.251E+5,
1466.1000,2.395E+5,
1467.15000,2.570E+5,
1468.2000,2.742E+5,
1469.25000,2.898E+5,
1470.3000,3.097E+5,
1471.35000,3.290E+5,
1472.4000,3.505E+5,
1473.45000,3.692E+5,
1474.5000,3.911E+5,
1475.55000,4.133E+5,
1476.6000,4.329E+5,
1477.65000,4.543E+5,
1478.7000,4.757E+5,
1479.75000,4.972E+5,
1480.8000,5.145E+5,
1481.85000,5.345E+5,
1482.9000,5.543E+5,
1483.95000,5.697E+5,
1485.000,5.850E+5,
1486.05000,5.998E+5,
1487.1000,6.095E+5,
1488.15000,6.233E+5,
1489.2000,6.323E+5,
1490.25000,6.403E+5,
1491.3000,6.477E+5,
1492.35000,6.526E+5,
1493.4000,6.581E+5,
1494.45000,6.571E+5,
1495.5000,6.589E+5,
1496.55000,6.565E+5,
1497.6000,6.554E+5,
1498.65000,6.536E+5,
1499.7000,6.524E+5,
1500.75000,6.482E+5,
1501.8000,6.435E+5,
1502.85000,6.358E+5,
1503.9000,6.326E+5,
1504.95000,6.268E+5,
1506.000,6.246E+5,
1507.05000,6.170E+5,
1508.1000,6.174E+5,
1509.15000,6.145E+5,
1510.2000,6.156E+5,
1511.25000,6.193E+5,
1512.3000,6.268E+5,
1513.35000,6.361E+5,
1514.4000,6.506E+5,
1515.45000,6.704E+5,
1516.5000,6.977E+5,
1517.55000,7.270E+5,
1518.6000,7.596E+5,
1519.65000,8.040E+5,
1520.7000,8.509E+5,
1521.75000,9.077E+5,
1522.8000,9.671E+5,
1523.85000,1.034E+6,
1524.9000,1.106E+6,
1525.95000,1.193E+6,
1527.000,1.291E+6,
1528.05000,1.404E+6,
1529.1000,1.528E+6,
1530.15000,1.677E+6,
1531.2000,1.833E+6,
1532.25000,2.026E+6,
1533.3000,2.215E+6,
1534.35000,2.326E+6,
1535.4000,2.306E+6,
1536.45000,2.167E+6,
1537.5000,1.984E+6,
1538.55000,1.856E+6,
1539.6000,1.830E+6,
1540.65000,1.849E+6,
1541.7000,1.870E+6,
1542.75000,1.853E+6,
1543.8000,1.798E+6,
1544.85000,1.712E+6,
1545.9000,1.602E+6,
1546.95000,1.502E+6,
1548.000,1.409E+6,
1549.05000,1.330E+6,
1550.1000,1.267E+6,
1551.15000,1.209E+6,
1552.2000,1.159E+6,
1553.25000,1.123E+6,
1554.3000,1.086E+6,
1555.35000,1.056E+6,
1556.4000,1.027E+6,
1557.45000,9.968E+5,
1558.5000,9.736E+5,
1559.55000,9.552E+5,
1560.6000,9.392E+5,
1561.65000,9.222E+5,
1562.7000,9.087E+5,
1563.75000,8.939E+5,
1564.8000,8.729E+5,
1565.85000,8.503E+5,
1566.9000,8.255E+5,
1567.95000,7.952E+5,
1569.000,7.617E+5,
1570.05000,7.196E+5,
1571.1000,6.727E+5,
1572.15000,6.223E+5,
1573.2000,5.675E+5,
1574.25000,5.139E+5,
1575.3000,4.668E+5,
1576.35000,4.294E+5,
1577.4000,4.021E+5,
1578.45000,3.807E+5,
1579.5000,3.646E+5,
1580.55000,3.526E+5,
1581.6000,3.425E+5,
1582.65000,3.362E+5,
1583.7000,3.313E+5,
1584.75000,3.255E+5,
1585.8000,3.231E+5,
1586.85000,3.191E+5,
1587.9000,3.169E+5,
1588.95000,3.143E+5,
1590.00,3.122E+5,
1591.05000,3.115E+5,
1592.1000,3.101E+5,
1593.15000,3.090E+5,
1594.2000,3.087E+5,
1595.25000,3.065E+5,
1596.3000,3.052E+5,
1597.35000,3.071E+5,
1598.4000,3.044E+5,
1599.45000,3.035E+5,
1600.5000,3.024E+5,
1601.55000,3.020E+5,
1602.6000,3.001E+5,
1603.65000,2.996E+5,
1604.7000,2.975E+5,
1605.75000,2.956E+5,
1606.8000,2.943E+5,
1607.85000,2.914E+5,
1608.9000,2.881E+5,
1609.95000,2.846E+5,
1611.000,2.825E+5,
1612.05000,2.779E+5,
1613.1000,2.736E+5,
1614.15000,2.668E+5,
1615.2000,2.624E+5,
1616.25000,2.564E+5,
1617.3000,2.489E+5,
1618.35000,2.407E+5,
1619.4000,2.315E+5,
1620.45000,2.220E+5,
1621.5000,2.110E+5,
1622.55000,2.018E+5,
1623.6000,1.910E+5,
1624.65000,1.800E+5,
1625.7000,1.699E+5,
1626.75000,1.589E+5,
1627.8000,1.494E+5,
1628.85000,1.393E+5,
1629.9000,1.305E+5,
1630.95000,1.209E+5,
1632.000,1.139E+5,
1633.05000,1.076E+5,
1634.1000,1.009E+5,
1635.15000,9.412E+4,
1636.2000,8.961E+4,
1637.25000,8.485E+4,
1638.3000,8.104E+4,
1639.35000,7.709E+4,
1640.4000,7.358E+4,
1641.45000,7.109E+4,
1642.5000,6.755E+4,
1643.55000,6.592E+4,
1644.6000,6.372E+4,
1645.65000,6.209E+4,
1646.7000,6.034E+4,
1647.75000,5.800E+4,
1648.8000,5.666E+4,
1649.85000,5.538E+4,
1650.9000,5.419E+4,
1651.95000,5.313E+4,
1653.000,5.275E+4,
1654.05000,5.080E+4,
1655.1000,5.101E+4,
1656.15000,5.011E+4,
1657.2000,4.903E+4,
1658.25000,4.860E+4,
1659.3000,4.781E+4,
1660.35000,4.796E+4,
1661.4000,4.662E+4,
1662.45000,4.629E+4,
1663.5000,4.621E+4,
1664.55000,4.612E+4,
1665.6000,4.571E+4,
1666.65000,4.488E+4,
1667.7000,4.486E+4,
1668.75000,4.436E+4,
1669.8000,4.403E+4,
1670.85000,4.419E+4,
1671.9000,4.375E+4,
1672.95000,4.402E+4,
1674.000,4.382E+4,
1675.05000,4.375E+4,
1676.1000,4.334E+4,
1677.15000,4.291E+4,
1678.2000,4.325E+4,
1679.25000,4.316E+4,
1680.3000,4.315E+4,
1681.35000,4.252E+4,
1682.4000,4.256E+4,
1683.45000,4.311E+4,
1684.5000,4.234E+4,
1685.55000,4.214E+4,
1686.6000,4.260E+4,
1687.65000,4.296E+4,
1688.7000,4.299E+4,
1689.75000,4.237E+4,
1690.8000,4.296E+4,
1691.85000,4.219E+4,
1692.9000,4.247E+4,
1693.95000,4.235E+4,
1695.000,4.228E+4,
1696.05000,4.277E+4,
1697.1000,4.209E+4,
1698.15000,4.235E+4,
1699.2000,4.275E+4,
1700.25000,4.193E+4,
