Labels,T3,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,3.988E+4,
1401.000,3.996E+4,
1402.05000,3.972E+4,
1403.1000,3.991E+4,
1404.15000,4.052E+4,
1405.2000,4.020E+4,
1406.25000,4.044E+4,
1407.3000,4.025E+4,
1408.35000,4.061E+4,
1409.4000,4.059E+4,
1410.45000,4.020E+4,
1411.5000,4.043E+4,
1412.55000,4.023E+4,
1413.6000,4.038E+4,
1414.65000,4.058E+4,
1415.7000,4.039E+4,
1416.75000,4.003E+4,
1417.8000,4.014E+4,
1418.85000,4.035E+4,
1419.9000,4.016E+4,
1420.95000,4.017E+4,
1422.000,4.043E+4,
1423.05000,4.128E+4,
1424.1000,4.030E+4,
1425.15000,4.073E+4,
1426.2000,4.052E+4,
1427.25000,4.037E+4,
1428.3000,4.045E+4,
1429.35000,4.052E+4,
1430.4000,4.065E+4,
1431.45000,4.081E+4,
1432.5000,4.113E+4,
1433.55000,4.134E+4,
1434.6000,4.129E+4,
1435.65000,4.115E+4,
1436.7000,4.062E+4,
1437.75000,4.162E+4,
1438.8000,4.087E+4,
1439.85000,4.121E+4,
1440.9000,4.077E+4,
1441.95000,4.144E+4,
1443.000,4.189E+4,
1444.05000,4.082E+4,
1445.1000,4.079E+4,
1446.15000,4.075E+4,
1447.2000,4.091E+4,
1448.25000,4.134E+4,
1449.3000,4.064E+4,
1450.35000,4.149E+4,
1451.4000,4.210E+4,
1452.45000,4.167E+4,
1453.5000,4.206E+4,
1454.55000,4.210E+4,
1455.6000,4.207E+4,
1456.65000,4.228E+4,
1457.7000,4.215E+4,
1458.75000,4.304E+4,
1459.8000,4.307E+4,
1460.85000,4.300E+4,
1461.9000,4.354E+4,
1462.95000,4.356E+4,
1464.000,4.379E+4,
1465.05000,4.459E+4,
1466.1000,4.420E+4,
1467.15000,4.456E+4,
1468.2000,4.462E+4,
1469.25000,4.527E+4,
1470.3000,4.567E+4,
1471.35000,4.578E+4,
1472.4000,4.628E+4,
1473.45000,4.682E+4,
1474.5000,4.756E+4,
1475.55000,4.707E+4,
1476.6000,4.810E+4,
1477.65000,4.862E+4,
1478.7000,4.866E+4,
1479.75000,4.872E+4,
1480.8000,4.941E+4,
1481.85000,4.936E+4,
1482.9000,5.015E+4,
1483.95000,5.027E+4,
1485.000,5.087E+4,
1486.05000,5.145E+4,
1487.1000,5.126E+4,
1488.15000,5.176E+4,
1489.2000,5.174E+4,
1490.25000,5.154E+4,
1491.3000,5.166E+4,
1492.35000,5.151E+4,
1493.4000,5.192E+4,
1494.45000,5.104E+4,
1495.5000,5.228E+4,
1496.55000,5.185E+4,
1497.6000,5.228E+4,
1498.65000,5.142E+4,
1499.7000,5.171E+4,
1500.75000,5.113E+4,
1501.8000,5.197E+4,
1502.85000,5.125E+4,
1503.9000,5.079E+4,
1504.95000,5.109E+4,
1506.000,5.046E+4,
1507.05000,5.090E+4,
1508.1000,5.128E+4,
1509.15000,5.108E+4,
1510.2000,5.060E+4,
1511.25000,5.095E+4,
1512.3000,5.152E+4,
1513.35000,5.271E+4,
1514.4000,5.211E+4,
1515.45000,5.253E+4,
1516.5000,5.351E+4,
1517.55000,5.452E+4,
1518.6000,5.531E+4,
1519.65000,5.665E+4,
1520.7000,5.789E+4,
1521.75000,5.947E+4,
1522.8000,6.194E+4,
1523.85000,6.289E+4,
1524.9000,6.536E+4,
1525.95000,6.761E+4,
1527.000,7.130E+4,
1528.05000,7.530E+4,
1529.1000,7.849E+4,
1530.15000,8.390E+4,
1531.2000,9.032E+4,
1532.25000,1.009E+5,
1533.3000,1.155E+5,
1534.35000,1.258E+5,
1535.4000,1.326E+5,
1536.45000,1.294E+5,
1537.5000,1.210E+5,
1538.55000,1.138E+5,
1539.6000,1.138E+5,
1540.65000,1.151E+5,
1541.7000,1.175E+5,
1542.75000,1.170E+5,
1543.8000,1.137E+5,
1544.85000,1.076E+5,
1545.9000,1.014E+5,
1546.95000,9.479E+4,
1548.000,8.971E+4,
1549.05000,8.434E+4,
1550.1000,8.131E+4,
1551.15000,7.702E+4,
1552.2000,7.467E+4,
1553.25000,7.220E+4,
1554.3000,7.030E+4,
1555.35000,6.945E+4,
1556.4000,6.879E+4,
1557.45000,6.716E+4,
1558.5000,6.671E+4,
1559.55000,6.606E+4,
1560.6000,6.551E+4,
1561.65000,6.460E+4,
1562.7000,6.463E+4,
1563.75000,6.419E+4,
1564.8000,6.376E+4,
1565.85000,6.324E+4,
1566.9000,6.249E+4,
1567.95000,6.213E+4,
1569.000,6.026E+4,
1570.05000,5.882E+4,
1571.1000,5.760E+4,
1572.15000,5.545E+4,
1573.2000,5.284E+4,
1574.25000,5.137E+4,
1575.3000,4.948E+4,
1576.35000,4.842E+4,
1577.4000,4.800E+4,
1578.45000,4.656E+4,
1579.5000,4.655E+4,
1580.55000,4.572E+4,
1581.6000,4.536E+4,
1582.65000,4.473E+4,
1583.7000,4.468E+4,
1584.75000,4.507E+4,
1585.8000,4.432E+4,
1586.85000,4.421E+4,
1587.9000,4.396E+4,
1588.95000,4.393E+4,
1590.00,4.386E+4,
1591.05000,4.427E+4,
1592.1000,4.442E+4,
1593.15000,4.430E+4,
1594.2000,4.420E+4,
1595.25000,4.418E+4,
1596.3000,4.433E+4,
1597.35000,4.438E+4,
1598.4000,4.423E+4,
1599.45000,4.403E+4,
1600.5000,4.423E+4,
1601.55000,4.474E+4,
1602.6000,4.456E+4,
1603.65000,4.464E+4,
1604.7000,4.458E+4,
1605.75000,4.428E+4,
1606.8000,4.450E+4,
1607.85000,4.432E+4,
1608.9000,4.470E+4,
1609.95000,4.426E+4,
1611.000,4.478E+4,
1612.05000,4.437E+4,
1613.1000,4.425E+4,
1614.15000,4.441E+4,
1615.2000,4.390E+4,
1616.25000,4.376E+4,
1617.3000,4.314E+4,
1618.35000,4.360E+4,
1619.4000,4.299E+4,
1620.45000,4.337E+4,
1621.5000,4.331E+4,
1622.55000,4.284E+4,
1623.6000,4.300E+4,
1624.65000,4.226E+4,
1625.7000,4.208E+4,
1626.75000,4.238E+4,
1627.8000,4.225E+4,
1628.85000,4.189E+4,
1629.9000,4.169E+4,
1630.95000,4.170E+4,
1632.000,4.135E+4,
1633.05000,4.105E+4,
1634.1000,4.157E+4,
1635.15000,4.095E+4,
1636.2000,4.141E+4,
1637.25000,4.098E+4,
1638.3000,4.134E+4,
1639.35000,4.077E+4,
1640.4000,4.114E+4,
1641.45000,4.010E+4,
1642.5000,4.048E+4,
1643.55000,4.090E+4,
1644.6000,4.056E+4,
1645.65000,4.058E+4,
1646.7000,4.066E+4,
1647.75000,4.062E+4,
1648.8000,4.092E+4,
1649.85000,4.084E+4,
1650.9000,4.118E+4,
1651.95000,4.092E+4,
1653.000,4.046E+4,
1654.05000,4.130E+4,
1655.1000,4.095E+4,
1656.15000,4.049E+4,
1657.2000,4.064E+4,
1658.25000,4.101E+4,
1659.3000,4.026E+4,
1660.35000,3.987E+4,
1661.4000,3.967E+4,
1662.45000,4.048E+4,
1663.5000,3.959E+4,
1664.55000,4.006E+4,
1665.6000,4.043E+4,
1666.65000,4.103E+4,
1667.7000,4.012E+4,
1668.75000,4.006E+4,
1669.8000,4.005E+4,
1670.85000,3.997E+4,
1671.9000,4.040E+4,
1672.95000,4.049E+4,
1674.000,4.029E+4,
1675.05000,4.053E+4,
1676.1000,4.052E+4,
1677.15000,4.028E+4,
1678.2000,4.039E+4,
1679.25000,4.032E+4,
1680.3000,4.024E+4,
1681.35000,4.041E+4,
1682.4000,3.995E+4,
1683.45000,4.078E+4,
1684.5000,4.004E+4,
1685.55000,3.989E+4,
1686.6000,3.969E+4,
1687.65000,4.018E+4,
1688.7000,4.069E+4,
1689.75000,4.055E+4,
1690.8000,3.968E+4,
1691.85000,4.025E+4,
1692.9000,4.040E+4,
1693.95000,4.053E+4,
1695.000,4.097E+4,
1696.05000,4.019E+4,
1697.1000,4.075E+4,
1698.15000,4.080E+4,
1699.2000,4.038E+4,
1700.25000,4.018E+4,
