Labels,T24,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,4.065E+4,
1401.000,4.006E+4,
1402.05000,4.041E+4,
1403.1000,4.059E+4,
1404.15000,4.031E+4,
1405.2000,4.068E+4,
1406.25000,4.054E+4,
1407.3000,4.034E+4,
1408.35000,4.046E+4,
1409.4000,4.087E+4,
1410.45000,4.069E+4,
1411.5000,4.120E+4,
1412.55000,4.083E+4,
1413.6000,4.061E+4,
1414.65000,4.055E+4,
1415.7000,4.064E+4,
1416.75000,4.050E+4,
1417.8000,4.046E+4,
1418.85000,4.048E+4,
1419.9000,4.023E+4,
1420.95000,4.082E+4,
1422.000,4.101E+4,
1423.05000,4.103E+4,
1424.1000,4.144E+4,
1425.15000,4.097E+4,
1426.2000,4.017E+4,
1427.25000,4.068E+4,
1428.3000,4.028E+4,
1429.35000,4.072E+4,
1430.4000,4.076E+4,
1431.45000,4.072E+4,
1432.5000,4.109E+4,
1433.55000,4.091E+4,
1434.6000,4.094E+4,
1435.65000,4.084E+4,
1436.7000,4.087E+4,
1437.75000,4.136E+4,
1438.8000,4.114E+4,
1439.85000,4.097E+4,
1440.9000,4.108E+4,
1441.95000,4.155E+4,
1443.000,4.131E+4,
1444.05000,4.175E+4,
1445.1000,4.194E+4,
1446.15000,4.203E+4,
1447.2000,4.225E+4,
1448.25000,4.253E+4,
1449.3000,4.317E+4,
1450.35000,4.343E+4,
1451.4000,4.367E+4,
1452.45000,4.346E+4,
1453.5000,4.430E+4,
1454.55000,4.414E+4,
1455.6000,4.476E+4,
1456.65000,4.520E+4,
1457.7000,4.625E+4,
1458.75000,4.677E+4,
1459.8000,4.739E+4,
1460.85000,4.802E+4,
1461.9000,4.868E+4,
1462.95000,4.915E+4,
1464.000,5.010E+4,
1465.05000,5.139E+4,
1466.1000,5.222E+4,
1467.15000,5.264E+4,
1468.2000,5.400E+4,
1469.25000,5.544E+4,
1470.3000,5.555E+4,
1471.35000,5.728E+4,
1472.4000,5.804E+4,
1473.45000,5.946E+4,
1474.5000,6.151E+4,
1475.55000,6.244E+4,
1476.6000,6.344E+4,
1477.65000,6.530E+4,
1478.7000,6.656E+4,
1479.75000,6.718E+4,
1480.8000,6.835E+4,
1481.85000,7.037E+4,
1482.9000,7.131E+4,
1483.95000,7.208E+4,
1485.000,7.313E+4,
1486.05000,7.479E+4,
1487.1000,7.479E+4,
1488.15000,7.620E+4,
1489.2000,7.630E+4,
1490.25000,7.683E+4,
1491.3000,7.714E+4,
1492.35000,7.762E+4,
1493.4000,7.721E+4,
1494.45000,7.803E+4,
1495.5000,7.787E+4,
1496.55000,7.765E+4,
1497.6000,7.712E+4,
1498.65000,7.736E+4,
1499.7000,7.641E+4,
1500.75000,7.668E+4,
1501.8000,7.527E+4,
1502.85000,7.481E+4,
1503.9000,7.598E+4,
1504.95000,7.464E+4,
1506.000,7.512E+4,
1507.05000,7.361E+4,
1508.1000,7.422E+4,
1509.15000,7.411E+4,
1510.2000,7.432E+4,
1511.25000,7.485E+4,
1512.3000,7.619E+4,
1513.35000,7.704E+4,
1514.4000,7.788E+4,
1515.45000,7.938E+4,
1516.5000,8.083E+4,
1517.55000,8.340E+4,
1518.6000,8.692E+4,
1519.65000,8.947E+4,
1520.7000,9.335E+4,
1521.75000,9.881E+4,
1522.8000,1.032E+5,
1523.85000,1.096E+5,
1524.9000,1.163E+5,
1525.95000,1.243E+5,
1527.000,1.329E+5,
1528.05000,1.433E+5,
1529.1000,1.572E+5,
1530.15000,1.713E+5,
1531.2000,1.906E+5,
1532.25000,2.194E+5,
1533.3000,2.537E+5,
1534.35000,2.774E+5,
1535.4000,2.876E+5,
1536.45000,2.766E+5,
1537.5000,2.545E+5,
1538.55000,2.389E+5,
1539.6000,2.348E+5,
1540.65000,2.395E+5,
1541.7000,2.442E+5,
1542.75000,2.412E+5,
1543.8000,2.332E+5,
1544.85000,2.194E+5,
1545.9000,2.034E+5,
1546.95000,1.880E+5,
1548.000,1.746E+5,
1549.05000,1.629E+5,
1550.1000,1.538E+5,
1551.15000,1.449E+5,
1552.2000,1.375E+5,
1553.25000,1.328E+5,
1554.3000,1.271E+5,
1555.35000,1.229E+5,
1556.4000,1.198E+5,
1557.45000,1.165E+5,
1558.5000,1.141E+5,
1559.55000,1.126E+5,
1560.6000,1.109E+5,
1561.65000,1.095E+5,
1562.7000,1.088E+5,
1563.75000,1.075E+5,
1564.8000,1.057E+5,
1565.85000,1.041E+5,
1566.9000,1.024E+5,
1567.95000,9.953E+4,
1569.000,9.583E+4,
1570.05000,9.278E+4,
1571.1000,8.809E+4,
1572.15000,8.310E+4,
1573.2000,7.824E+4,
1574.25000,7.329E+4,
1575.3000,6.926E+4,
1576.35000,6.613E+4,
1577.4000,6.399E+4,
1578.45000,6.151E+4,
1579.5000,6.035E+4,
1580.55000,5.879E+4,
1581.6000,5.728E+4,
1582.65000,5.765E+4,
1583.7000,5.733E+4,
1584.75000,5.665E+4,
1585.8000,5.699E+4,
1586.85000,5.616E+4,
1587.9000,5.578E+4,
1588.95000,5.562E+4,
1590.00,5.520E+4,
1591.05000,5.508E+4,
1592.1000,5.535E+4,
1593.15000,5.503E+4,
1594.2000,5.505E+4,
1595.25000,5.522E+4,
1596.3000,5.444E+4,
1597.35000,5.489E+4,
1598.4000,5.423E+4,
1599.45000,5.476E+4,
1600.5000,5.439E+4,
1601.55000,5.473E+4,
1602.6000,5.491E+4,
1603.65000,5.544E+4,
1604.7000,5.483E+4,
1605.75000,5.422E+4,
1606.8000,5.457E+4,
1607.85000,5.490E+4,
1608.9000,5.415E+4,
1609.95000,5.431E+4,
1611.000,5.379E+4,
1612.05000,5.350E+4,
1613.1000,5.284E+4,
1614.15000,5.288E+4,
1615.2000,5.269E+4,
1616.25000,5.201E+4,
1617.3000,5.157E+4,
1618.35000,5.092E+4,
1619.4000,5.060E+4,
1620.45000,5.008E+4,
1621.5000,4.938E+4,
1622.55000,4.886E+4,
1623.6000,4.740E+4,
1624.65000,4.711E+4,
1625.7000,4.661E+4,
1626.75000,4.609E+4,
1627.8000,4.578E+4,
1628.85000,4.450E+4,
1629.9000,4.410E+4,
1630.95000,4.386E+4,
1632.000,4.352E+4,
1633.05000,4.315E+4,
1634.1000,4.309E+4,
1635.15000,4.336E+4,
1636.2000,4.270E+4,
1637.25000,4.257E+4,
1638.3000,4.282E+4,
1639.35000,4.177E+4,
1640.4000,4.216E+4,
1641.45000,4.191E+4,
1642.5000,4.200E+4,
1643.55000,4.168E+4,
1644.6000,4.184E+4,
1645.65000,4.197E+4,
1646.7000,4.146E+4,
1647.75000,4.130E+4,
1648.8000,4.125E+4,
1649.85000,4.116E+4,
1650.9000,4.104E+4,
1651.95000,4.115E+4,
1653.000,4.059E+4,
1654.05000,3.992E+4,
1655.1000,4.040E+4,
1656.15000,4.033E+4,
1657.2000,4.074E+4,
1658.25000,4.083E+4,
1659.3000,4.077E+4,
1660.35000,4.050E+4,
1661.4000,4.099E+4,
1662.45000,4.093E+4,
1663.5000,4.124E+4,
1664.55000,4.090E+4,
1665.6000,4.104E+4,
1666.65000,4.141E+4,
1667.7000,4.175E+4,
1668.75000,4.092E+4,
1669.8000,4.140E+4,
1670.85000,4.079E+4,
1671.9000,4.054E+4,
1672.95000,4.056E+4,
1674.000,4.044E+4,
1675.05000,3.995E+4,
1676.1000,4.035E+4,
1677.15000,4.040E+4,
1678.2000,4.042E+4,
1679.25000,4.042E+4,
1680.3000,4.033E+4,
1681.35000,4.036E+4,
1682.4000,4.046E+4,
1683.45000,4.078E+4,
1684.5000,4.089E+4,
1685.55000,4.030E+4,
1686.6000,4.019E+4,
1687.65000,4.010E+4,
1688.7000,4.082E+4,
1689.75000,4.090E+4,
1690.8000,4.125E+4,
1691.85000,4.078E+4,
1692.9000,4.066E+4,
1693.95000,4.070E+4,
1695.000,4.075E+4,
1696.05000,4.070E+4,
1697.1000,4.053E+4,
1698.15000,4.097E+4,
1699.2000,4.073E+4,
1700.25000,3.964E+4,
