Labels,T20,
Type,Emission Scan,
Comment,,
Start,1399.95000,
Stop,1700.25000,
Step,1.050,
Fixed/Offset,900.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,False,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,uF900,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,0.00,
Detector,NIR PMT,

1399.95000,4.471E+4,
1401.000,4.521E+4,
1402.05000,4.494E+4,
1403.1000,4.570E+4,
1404.15000,4.568E+4,
1405.2000,4.611E+4,
1406.25000,4.616E+4,
1407.3000,4.658E+4,
1408.35000,4.695E+4,
1409.4000,4.744E+4,
1410.45000,4.798E+4,
1411.5000,4.858E+4,
1412.55000,4.950E+4,
1413.6000,4.870E+4,
1414.65000,5.077E+4,
1415.7000,5.067E+4,
1416.75000,5.149E+4,
1417.8000,5.274E+4,
1418.85000,5.263E+4,
1419.9000,5.368E+4,
1420.95000,5.461E+4,
1422.000,5.519E+4,
1423.05000,5.666E+4,
1424.1000,5.768E+4,
1425.15000,5.880E+4,
1426.2000,6.004E+4,
1427.25000,6.178E+4,
1428.3000,6.311E+4,
1429.35000,6.448E+4,
1430.4000,6.560E+4,
1431.45000,6.727E+4,
1432.5000,6.945E+4,
1433.55000,7.153E+4,
1434.6000,7.440E+4,
1435.65000,7.697E+4,
1436.7000,7.956E+4,
1437.75000,8.267E+4,
1438.8000,8.587E+4,
1439.85000,8.930E+4,
1440.9000,9.386E+4,
1441.95000,9.872E+4,
1443.000,1.038E+5,
1444.05000,1.077E+5,
1445.1000,1.144E+5,
1446.15000,1.212E+5,
1447.2000,1.292E+5,
1448.25000,1.369E+5,
1449.3000,1.458E+5,
1450.35000,1.562E+5,
1451.4000,1.690E+5,
1452.45000,1.818E+5,
1453.5000,1.953E+5,
1454.55000,2.103E+5,
1455.6000,2.255E+5,
1456.65000,2.437E+5,
1457.7000,2.613E+5,
1458.75000,2.812E+5,
1459.8000,3.038E+5,
1460.85000,3.252E+5,
1461.9000,3.518E+5,
1462.95000,3.806E+5,
1464.000,4.058E+5,
1465.05000,4.317E+5,
1466.1000,4.623E+5,
1467.15000,4.946E+5,
1468.2000,5.291E+5,
1469.25000,5.593E+5,
1470.3000,5.937E+5,
1471.35000,6.333E+5,
1472.4000,6.666E+5,
1473.45000,7.029E+5,
1474.5000,7.395E+5,
1475.55000,7.748E+5,
1476.6000,8.071E+5,
1477.65000,8.376E+5,
1478.7000,8.685E+5,
1479.75000,8.970E+5,
1480.8000,9.264E+5,
1481.85000,9.516E+5,
1482.9000,9.757E+5,
1483.95000,9.950E+5,
1485.000,1.012E+6,
1486.05000,1.024E+6,
1487.1000,1.039E+6,
1488.15000,1.049E+6,
1489.2000,1.058E+6,
1490.25000,1.062E+6,
1491.3000,1.065E+6,
1492.35000,1.068E+6,
1493.4000,1.067E+6,
1494.45000,1.065E+6,
1495.5000,1.061E+6,
1496.55000,1.054E+6,
1497.6000,1.052E+6,
1498.65000,1.046E+6,
1499.7000,1.038E+6,
1500.75000,1.028E+6,
1501.8000,1.021E+6,
1502.85000,1.011E+6,
1503.9000,1.004E+6,
1504.95000,9.967E+5,
1506.000,9.907E+5,
1507.05000,9.842E+5,
1508.1000,9.823E+5,
1509.15000,9.795E+5,
1510.2000,9.810E+5,
1511.25000,9.882E+5,
1512.3000,9.994E+5,
1513.35000,1.010E+6,
1514.4000,1.033E+6,
1515.45000,1.054E+6,
1516.5000,1.086E+6,
1517.55000,1.122E+6,
1518.6000,1.164E+6,
1519.65000,1.211E+6,
1520.7000,1.265E+6,
1521.75000,1.329E+6,
1522.8000,1.388E+6,
1523.85000,1.461E+6,
1524.9000,1.543E+6,
1525.95000,1.636E+6,
1527.000,1.748E+6,
1528.05000,1.873E+6,
1529.1000,2.002E+6,
1530.15000,2.136E+6,
1531.2000,2.265E+6,
1532.25000,2.397E+6,
1533.3000,2.499E+6,
1534.35000,2.508E+6,
1535.4000,2.426E+6,
1536.45000,2.262E+6,
1537.5000,2.090E+6,
1538.55000,1.984E+6,
1539.6000,1.967E+6,
1540.65000,1.989E+6,
1541.7000,2.008E+6,
1542.75000,1.996E+6,
1543.8000,1.946E+6,
1544.85000,1.871E+6,
1545.9000,1.782E+6,
1546.95000,1.696E+6,
1548.000,1.617E+6,
1549.05000,1.548E+6,
1550.1000,1.503E+6,
1551.15000,1.463E+6,
1552.2000,1.430E+6,
1553.25000,1.409E+6,
1554.3000,1.396E+6,
1555.35000,1.378E+6,
1556.4000,1.348E+6,
1557.45000,1.316E+6,
1558.5000,1.291E+6,
1559.55000,1.254E+6,
1560.6000,1.226E+6,
1561.65000,1.203E+6,
1562.7000,1.176E+6,
1563.75000,1.148E+6,
1564.8000,1.123E+6,
1565.85000,1.093E+6,
1566.9000,1.061E+6,
1567.95000,1.025E+6,
1569.000,9.850E+5,
1570.05000,9.399E+5,
1571.1000,8.941E+5,
1572.15000,8.392E+5,
1573.2000,7.823E+5,
1574.25000,7.291E+5,
1575.3000,6.854E+5,
1576.35000,6.491E+5,
1577.4000,6.170E+5,
1578.45000,6.059E+5,
1579.5000,5.956E+5,
1580.55000,5.989E+5,
1581.6000,5.834E+5,
1582.65000,5.885E+5,
1583.7000,5.920E+5,
1584.75000,5.631E+5,
1585.8000,5.573E+5,
1586.85000,5.528E+5,
1587.9000,5.312E+5,
1588.95000,5.282E+5,
1590.00,5.279E+5,
1591.05000,5.281E+5,
1592.1000,5.267E+5,
1593.15000,5.255E+5,
1594.2000,5.243E+5,
1595.25000,5.258E+5,
1596.3000,5.214E+5,
1597.35000,5.215E+5,
1598.4000,5.202E+5,
1599.45000,5.187E+5,
1600.5000,5.140E+5,
1601.55000,5.143E+5,
1602.6000,5.106E+5,
1603.65000,5.072E+5,
1604.7000,5.041E+5,
1605.75000,5.004E+5,
1606.8000,4.951E+5,
1607.85000,4.897E+5,
1608.9000,4.826E+5,
1609.95000,4.750E+5,
1611.000,4.669E+5,
1612.05000,4.579E+5,
1613.1000,4.456E+5,
1614.15000,4.340E+5,
1615.2000,4.201E+5,
1616.25000,4.053E+5,
1617.3000,3.885E+5,
1618.35000,3.718E+5,
1619.4000,3.524E+5,
1620.45000,3.349E+5,
1621.5000,3.138E+5,
1622.55000,2.925E+5,
1623.6000,2.723E+5,
1624.65000,2.546E+5,
1625.7000,2.351E+5,
1626.75000,2.184E+5,
1627.8000,2.019E+5,
1628.85000,1.856E+5,
1629.9000,1.711E+5,
1630.95000,1.588E+5,
1632.000,1.469E+5,
1633.05000,1.367E+5,
1634.1000,1.268E+5,
1635.15000,1.177E+5,
1636.2000,1.110E+5,
1637.25000,1.040E+5,
1638.3000,9.689E+4,
1639.35000,9.184E+4,
1640.4000,8.653E+4,
1641.45000,8.359E+4,
1642.5000,7.885E+4,
1643.55000,7.615E+4,
1644.6000,7.242E+4,
1645.65000,6.942E+4,
1646.7000,6.618E+4,
1647.75000,6.395E+4,
1648.8000,6.214E+4,
1649.85000,5.993E+4,
1650.9000,5.751E+4,
1651.95000,5.627E+4,
1653.000,5.474E+4,
1654.05000,5.356E+4,
1655.1000,5.226E+4,
1656.15000,5.100E+4,
1657.2000,4.986E+4,
1658.25000,4.855E+4,
1659.3000,4.773E+4,
1660.35000,4.764E+4,
1661.4000,4.637E+4,
1662.45000,4.572E+4,
1663.5000,4.513E+4,
1664.55000,4.474E+4,
1665.6000,4.384E+4,
1666.65000,4.375E+4,
1667.7000,4.244E+4,
1668.75000,4.230E+4,
1669.8000,4.232E+4,
1670.85000,4.142E+4,
1671.9000,4.197E+4,
1672.95000,4.122E+4,
1674.000,4.080E+4,
1675.05000,4.086E+4,
1676.1000,4.117E+4,
1677.15000,4.048E+4,
1678.2000,4.106E+4,
1679.25000,4.000E+4,
1680.3000,4.017E+4,
1681.35000,4.042E+4,
1682.4000,4.015E+4,
1683.45000,3.973E+4,
1684.5000,3.959E+4,
1685.55000,3.969E+4,
1686.6000,3.975E+4,
1687.65000,3.914E+4,
1688.7000,3.952E+4,
1689.75000,3.972E+4,
1690.8000,3.948E+4,
1691.85000,4.011E+4,
1692.9000,3.964E+4,
1693.95000,3.944E+4,
1695.000,3.913E+4,
1696.05000,3.879E+4,
1697.1000,3.932E+4,
1698.15000,3.917E+4,
1699.2000,3.895E+4,
1700.25000,3.910E+4,
