nm, %R
1800.000000, 5.725136
1799.000000, 5.694129
1798.000000, 5.683968
1797.000000, 5.676058
1796.000000, 5.732365
1795.000000, 5.755262
1794.000000, 5.707852
1793.000000, 5.672417
1792.000000, 5.767292
1791.000000, 5.739843
1790.000000, 5.733024
1789.000000, 5.738913
1788.000000, 5.738908
1787.000000, 5.786894
1786.000000, 5.806743
1785.000000, 5.805400
1784.000000, 5.816155
1783.000000, 5.769447
1782.000000, 5.808369
1781.000000, 5.801432
1780.000000, 5.769860
1779.000000, 5.796365
1778.000000, 5.773633
1777.000000, 5.798359
1776.000000, 5.805817
1775.000000, 5.808090
1774.000000, 5.782669
1773.000000, 5.802234
1772.000000, 5.804001
1771.000000, 5.780764
1770.000000, 5.821670
1769.000000, 5.802477
1768.000000, 5.768620
1767.000000, 5.778182
1766.000000, 5.779087
1765.000000, 5.743352
1764.000000, 5.712420
1763.000000, 5.754325
1762.000000, 5.793529
1761.000000, 5.786459
1760.000000, 5.827785
1759.000000, 5.758931
1758.000000, 5.745499
1757.000000, 5.779142
1756.000000, 5.795345
1755.000000, 5.805971
1754.000000, 5.804405
1753.000000, 5.797469
1752.000000, 5.797996
1751.000000, 5.800073
1750.000000, 5.811470
1749.000000, 5.804030
1748.000000, 5.820523
1747.000000, 5.806045
1746.000000, 5.823417
1745.000000, 5.794615
1744.000000, 5.784893
1743.000000, 5.774682
1742.000000, 5.781470
1741.000000, 5.790793
1740.000000, 5.826312
1739.000000, 5.791652
1738.000000, 5.812858
1737.000000, 5.842008
1736.000000, 5.790693
1735.000000, 5.808618
1734.000000, 5.802695
1733.000000, 5.761790
1732.000000, 5.772834
1731.000000, 5.808263
1730.000000, 5.819045
1729.000000, 5.795254
1728.000000, 5.826935
1727.000000, 5.804083
1726.000000, 5.817275
1725.000000, 5.784608
1724.000000, 5.784702
1723.000000, 5.801333
1722.000000, 5.791734
1721.000000, 5.778650
1720.000000, 5.790250
1719.000000, 5.813441
1718.000000, 5.803594
1717.000000, 5.761948
1716.000000, 5.746046
1715.000000, 5.785230
1714.000000, 5.784759
1713.000000, 5.755175
1712.000000, 5.760779
1711.000000, 5.799347
1710.000000, 5.771223
1709.000000, 5.772159
1708.000000, 5.773062
1707.000000, 5.744480
1706.000000, 5.753159
1705.000000, 5.756433
1704.000000, 5.750619
1703.000000, 5.775516
1702.000000, 5.809546
1701.000000, 5.773075
1700.000000, 5.754802
1699.000000, 5.742886
1698.000000, 5.762963
1697.000000, 5.797907
1696.000000, 5.788754
1695.000000, 5.753391
1694.000000, 5.760011
1693.000000, 5.746921
1692.000000, 5.741286
1691.000000, 5.772441
1690.000000, 5.783813
1689.000000, 5.786774
1688.000000, 5.786750
1687.000000, 5.754355
1686.000000, 5.701357
1685.000000, 5.729945
1684.000000, 5.768702
1683.000000, 5.748231
1682.000000, 5.762990
1681.000000, 5.789658
1680.000000, 5.778924
1679.000000, 5.781697
1678.000000, 5.792650
1677.000000, 5.748721
1676.000000, 5.746621
1675.000000, 5.775557
1674.000000, 5.777748
1673.000000, 5.767888
1672.000000, 5.762776
1671.000000, 5.759484
1670.000000, 5.767603
1669.000000, 5.805743
1668.000000, 5.840271
1667.000000, 5.841043
1666.000000, 5.864256
1665.000000, 5.861758
1664.000000, 5.850573
1663.000000, 5.874916
1662.000000, 5.863053
1661.000000, 5.833297
1660.000000, 5.830876
1659.000000, 5.820514
1658.000000, 5.853670
1657.000000, 5.892702
1656.000000, 5.860533
1655.000000, 5.816079
1654.000000, 5.849227
1653.000000, 5.896079
1652.000000, 5.877208
1651.000000, 5.849044
1650.000000, 5.867943
1649.000000, 5.862553
1648.000000, 5.874655
1647.000000, 5.839461
1646.000000, 5.807843
1645.000000, 5.814913
1644.000000, 5.820620
1643.000000, 5.844698
1642.000000, 5.840227
1641.000000, 5.828818
1640.000000, 5.857176
1639.000000, 5.823723
1638.000000, 5.823381
1637.000000, 5.871151
1636.000000, 5.881967
1635.000000, 5.853785
1634.000000, 5.848321
1633.000000, 5.846929
1632.000000, 5.834489
1631.000000, 5.854873
1630.000000, 5.895262
1629.000000, 5.830493
1628.000000, 5.841686
1627.000000, 5.870639
1626.000000, 5.835040
1625.000000, 5.821660
1624.000000, 5.879954
1623.000000, 5.901505
1622.000000, 5.870491
1621.000000, 5.826110
1620.000000, 5.822121
1619.000000, 5.808269
1618.000000, 5.832479
1617.000000, 5.832502
1616.000000, 5.867746
1615.000000, 5.845400
1614.000000, 5.838892
1613.000000, 5.877464
1612.000000, 5.884538
1611.000000, 5.848499
1610.000000, 5.861182
1609.000000, 5.875688
1608.000000, 5.860630
1607.000000, 5.802852
1606.000000, 5.823054
1605.000000, 5.831968
1604.000000, 5.852188
1603.000000, 5.878323
1602.000000, 5.896544
1601.000000, 5.917826
1600.000000, 5.886545
1599.000000, 5.827756
1598.000000, 5.837370
1597.000000, 5.867146
1596.000000, 5.901358
1595.000000, 5.907509
1594.000000, 5.872064
1593.000000, 5.872084
1592.000000, 5.855073
1591.000000, 5.878323
1590.000000, 5.835642
1589.000000, 5.845996
1588.000000, 5.819795
1587.000000, 5.860705
1586.000000, 5.875782
1585.000000, 5.873341
1584.000000, 5.859031
1583.000000, 5.830358
1582.000000, 5.888233
1581.000000, 5.853868
1580.000000, 5.828410
1579.000000, 5.864708
1578.000000, 5.812456
1577.000000, 5.802519
1576.000000, 5.828214
1575.000000, 5.823274
1574.000000, 5.831193
1573.000000, 5.822356
1572.000000, 5.777152
1571.000000, 5.796548
1570.000000, 5.858995
1569.000000, 5.804681
1568.000000, 5.835975
1567.000000, 5.816978
1566.000000, 5.781304
1565.000000, 5.795706
1564.000000, 5.827677
1563.000000, 5.798666
1562.000000, 5.805169
1561.000000, 5.815399
1560.000000, 5.785377
1559.000000, 5.861365
1558.000000, 5.831110
1557.000000, 5.788584
1556.000000, 5.807340
1555.000000, 5.794356
1554.000000, 5.792701
1553.000000, 5.784307
1552.000000, 5.768441
1551.000000, 5.803376
1550.000000, 5.785398
1549.000000, 5.792194
1548.000000, 5.877097
1547.000000, 5.845271
1546.000000, 5.849083
1545.000000, 5.831407
1544.000000, 5.809538
1543.000000, 5.816459
1542.000000, 5.816782
1541.000000, 5.817527
1540.000000, 5.776527
1539.000000, 5.754872
1538.000000, 5.785706
1537.000000, 5.811070
1536.000000, 5.759531
1535.000000, 5.762736
1534.000000, 5.796998
1533.000000, 5.791529
1532.000000, 5.814816
1531.000000, 5.773687
1530.000000, 5.765826
1529.000000, 5.780520
1528.000000, 5.834600
1527.000000, 5.791820
1526.000000, 5.790237
1525.000000, 5.770952
1524.000000, 5.768248
1523.000000, 5.760685
1522.000000, 5.748860
1521.000000, 5.762528
1520.000000, 5.779384
