nm, %R
1800.000000, 0.165402
1799.000000, 0.182556
1798.000000, 0.103450
1797.000000, 0.176224
1796.000000, 0.166813
1795.000000, 0.234400
1794.000000, 0.210429
1793.000000, 0.186581
1792.000000, 0.204782
1791.000000, 0.224365
1790.000000, 0.218425
1789.000000, 0.229074
1788.000000, 0.217581
1787.000000, 0.266112
1786.000000, 0.246024
1785.000000, 0.228526
1784.000000, 0.275966
1783.000000, 0.266939
1782.000000, 0.226938
1781.000000, 0.224428
1780.000000, 0.247674
1779.000000, 0.229278
1778.000000, 0.239765
1777.000000, 0.254302
1776.000000, 0.220717
1775.000000, 0.223045
1774.000000, 0.246903
1773.000000, 0.241499
1772.000000, 0.213564
1771.000000, 0.215231
1770.000000, 0.245294
1769.000000, 0.198050
1768.000000, 0.256100
1767.000000, 0.232577
1766.000000, 0.243064
1765.000000, 0.250111
1764.000000, 0.166924
1763.000000, 0.209457
1762.000000, 0.223926
1761.000000, 0.221184
1760.000000, 0.187812
1759.000000, 0.237662
1758.000000, 0.256638
1757.000000, 0.235335
1756.000000, 0.216916
1755.000000, 0.215082
1754.000000, 0.230065
1753.000000, 0.249794
1752.000000, 0.223898
1751.000000, 0.187023
1750.000000, 0.257298
1749.000000, 0.257575
1748.000000, 0.220307
1747.000000, 0.237987
1746.000000, 0.215928
1745.000000, 0.244824
1744.000000, 0.238043
1743.000000, 0.209764
1742.000000, 0.213837
1741.000000, 0.255533
1740.000000, 0.228442
1739.000000, 0.238035
1738.000000, 0.204383
1737.000000, 0.259936
1736.000000, 0.228806
1735.000000, 0.208332
1734.000000, 0.212998
1733.000000, 0.171706
1732.000000, 0.196193
1731.000000, 0.241647
1730.000000, 0.250434
1729.000000, 0.270448
1728.000000, 0.218229
1727.000000, 0.214980
1726.000000, 0.217579
1725.000000, 0.245901
1724.000000, 0.241290
1723.000000, 0.191659
1722.000000, 0.193713
1721.000000, 0.242122
1720.000000, 0.238110
1719.000000, 0.217687
1718.000000, 0.195663
1717.000000, 0.189874
1716.000000, 0.181407
1715.000000, 0.222133
1714.000000, 0.228101
1713.000000, 0.236384
1712.000000, 0.235837
1711.000000, 0.252839
1710.000000, 0.245542
1709.000000, 0.226957
1708.000000, 0.235201
1707.000000, 0.215088
1706.000000, 0.231114
1705.000000, 0.246472
1704.000000, 0.252439
1703.000000, 0.212560
1702.000000, 0.219345
1701.000000, 0.205133
1700.000000, 0.226791
1699.000000, 0.245383
1698.000000, 0.250960
1697.000000, 0.233764
1696.000000, 0.226743
1695.000000, 0.243717
1694.000000, 0.228290
1693.000000, 0.261712
1692.000000, 0.251617
1691.000000, 0.220953
1690.000000, 0.249588
1689.000000, 0.240236
1688.000000, 0.241646
1687.000000, 0.224449
1686.000000, 0.228880
1685.000000, 0.258294
1684.000000, 0.255677
1683.000000, 0.242712
1682.000000, 0.254068
1681.000000, 0.226335
1680.000000, 0.205113
1679.000000, 0.227877
1678.000000, 0.226575
1677.000000, 0.211242
1676.000000, 0.245219
1675.000000, 0.249336
1674.000000, 0.226618
1673.000000, 0.214916
1672.000000, 0.227370
1671.000000, 0.235108
1670.000000, 0.228640
1669.000000, 0.222331
1668.000000, 0.145454
1667.000000, 0.137079
1666.000000, 0.180103
1665.000000, 0.208855
1664.000000, 0.234050
1663.000000, 0.226438
1662.000000, 0.194701
1661.000000, 0.174280
1660.000000, 0.156069
1659.000000, 0.205143
1658.000000, 0.252808
1657.000000, 0.228069
1656.000000, 0.221185
1655.000000, 0.212300
1654.000000, 0.210154
1653.000000, 0.240388
1652.000000, 0.240544
1651.000000, 0.226181
1650.000000, 0.279680
1649.000000, 0.289379
1648.000000, 0.217548
1647.000000, 0.207057
1646.000000, 0.218473
1645.000000, 0.239413
1644.000000, 0.269508
1643.000000, 0.252748
1642.000000, 0.235296
1641.000000, 0.248831
1640.000000, 0.220149
1639.000000, 0.236885
1638.000000, 0.243595
1637.000000, 0.235060
1636.000000, 0.212586
1635.000000, 0.248912
1634.000000, 0.271757
1633.000000, 0.247707
1632.000000, 0.222270
1631.000000, 0.218297
1630.000000, 0.234875
1629.000000, 0.234129
1628.000000, 0.227313
1627.000000, 0.215351
1626.000000, 0.256389
1625.000000, 0.281450
1624.000000, 0.285285
1623.000000, 0.262714
1622.000000, 0.263479
1621.000000, 0.222126
1620.000000, 0.216306
1619.000000, 0.206510
1618.000000, 0.198178
1617.000000, 0.206058
1616.000000, 0.222757
1615.000000, 0.257273
1614.000000, 0.287654
1613.000000, 0.253149
1612.000000, 0.222698
1611.000000, 0.239227
1610.000000, 0.250425
1609.000000, 0.252215
1608.000000, 0.227008
1607.000000, 0.196749
1606.000000, 0.213562
1605.000000, 0.276242
1604.000000, 0.283107
1603.000000, 0.296110
1602.000000, 0.267043
1601.000000, 0.278323
1600.000000, 0.238246
1599.000000, 0.186734
1598.000000, 0.221815
1597.000000, 0.251269
1596.000000, 0.233981
1595.000000, 0.305803
1594.000000, 0.256642
1593.000000, 0.244921
1592.000000, 0.208915
1591.000000, 0.216267
1590.000000, 0.247056
1589.000000, 0.207246
1588.000000, 0.276377
1587.000000, 0.277519
1586.000000, 0.201654
1585.000000, 0.214828
1584.000000, 0.178106
1583.000000, 0.242788
1582.000000, 0.252293
1581.000000, 0.290135
1580.000000, 0.251634
1579.000000, 0.245666
1578.000000, 0.250286
1577.000000, 0.217629
1576.000000, 0.267262
1575.000000, 0.248957
1574.000000, 0.215488
1573.000000, 0.246620
1572.000000, 0.196599
1571.000000, 0.257920
1570.000000, 0.221159
1569.000000, 0.288503
1568.000000, 0.249092
1567.000000, 0.253495
1566.000000, 0.172553
1565.000000, 0.238477
1564.000000, 0.283852
1563.000000, 0.293693
1562.000000, 0.241487
1561.000000, 0.243357
1560.000000, 0.221400
1559.000000, 0.243163
1558.000000, 0.191664
1557.000000, 0.211656
1556.000000, 0.231574
1555.000000, 0.217814
1554.000000, 0.210783
1553.000000, 0.291967
1552.000000, 0.255822
1551.000000, 0.316755
1550.000000, 0.228819
1549.000000, 0.272636
1548.000000, 0.242149
1547.000000, 0.216251
1546.000000, 0.209497
1545.000000, 0.270207
1544.000000, 0.238744
1543.000000, 0.218270
1542.000000, 0.222884
1541.000000, 0.255468
1540.000000, 0.214455
1539.000000, 0.247338
1538.000000, 0.210341
1537.000000, 0.147570
1536.000000, 0.209455
1535.000000, 0.267752
1534.000000, 0.245834
1533.000000, 0.205211
1532.000000, 0.188787
1531.000000, 0.261919
1530.000000, 0.275570
1529.000000, 0.253343
1528.000000, 0.242622
1527.000000, 0.213605
1526.000000, 0.211262
