nm, %R
1800.000000, 1.302159
1799.000000, 1.258924
1798.000000, 1.217316
1797.000000, 1.315609
1796.000000, 1.315051
1795.000000, 1.314478
1794.000000, 1.346310
1793.000000, 1.318123
1792.000000, 1.341994
1791.000000, 1.344385
1790.000000, 1.291014
1789.000000, 1.322445
1788.000000, 1.332152
1787.000000, 1.333123
1786.000000, 1.366555
1785.000000, 1.394788
1784.000000, 1.382201
1783.000000, 1.429555
1782.000000, 1.318747
1781.000000, 1.385758
1780.000000, 1.395326
1779.000000, 1.333930
1778.000000, 1.349557
1777.000000, 1.386133
1776.000000, 1.378293
1775.000000, 1.408476
1774.000000, 1.357017
1773.000000, 1.347554
1772.000000, 1.386172
1771.000000, 1.384998
1770.000000, 1.345462
1769.000000, 1.352947
1768.000000, 1.325306
1767.000000, 1.331981
1766.000000, 1.344538
1765.000000, 1.292589
1764.000000, 1.339853
1763.000000, 1.338646
1762.000000, 1.319079
1761.000000, 1.322643
1760.000000, 1.377987
1759.000000, 1.417049
1758.000000, 1.346779
1757.000000, 1.317174
1756.000000, 1.349037
1755.000000, 1.336525
1754.000000, 1.356190
1753.000000, 1.338469
1752.000000, 1.365692
1751.000000, 1.378461
1750.000000, 1.373679
1749.000000, 1.352150
1748.000000, 1.327821
1747.000000, 1.291603
1746.000000, 1.324992
1745.000000, 1.340695
1744.000000, 1.386309
1743.000000, 1.347900
1742.000000, 1.350788
1741.000000, 1.391195
1740.000000, 1.375209
1739.000000, 1.354057
1738.000000, 1.338368
1737.000000, 1.353983
1736.000000, 1.316252
1735.000000, 1.297852
1734.000000, 1.314357
1733.000000, 1.352008
1732.000000, 1.351804
1731.000000, 1.385221
1730.000000, 1.384080
1729.000000, 1.342932
1728.000000, 1.336152
1727.000000, 1.322925
1726.000000, 1.349542
1725.000000, 1.344809
1724.000000, 1.366268
1723.000000, 1.372953
1722.000000, 1.345641
1721.000000, 1.352846
1720.000000, 1.350305
1719.000000, 1.314100
1718.000000, 1.330319
1717.000000, 1.325223
1716.000000, 1.319523
1715.000000, 1.338874
1714.000000, 1.339072
1713.000000, 1.391332
1712.000000, 1.400208
1711.000000, 1.353099
1710.000000, 1.336753
1709.000000, 1.314622
1708.000000, 1.305954
1707.000000, 1.341069
1706.000000, 1.360468
1705.000000, 1.356785
1704.000000, 1.339249
1703.000000, 1.319165
1702.000000, 1.304668
1701.000000, 1.318588
1700.000000, 1.346493
1699.000000, 1.340342
1698.000000, 1.349446
1697.000000, 1.345927
1696.000000, 1.334221
1695.000000, 1.310786
1694.000000, 1.327830
1693.000000, 1.342973
1692.000000, 1.334798
1691.000000, 1.357092
1690.000000, 1.322514
1689.000000, 1.328620
1688.000000, 1.349734
1687.000000, 1.335281
1686.000000, 1.361484
1685.000000, 1.369958
1684.000000, 1.339068
1683.000000, 1.336530
1682.000000, 1.348338
1681.000000, 1.345355
1680.000000, 1.330663
1679.000000, 1.343189
1678.000000, 1.368300
1677.000000, 1.342050
1676.000000, 1.325821
1675.000000, 1.338611
1674.000000, 1.336292
1673.000000, 1.324616
1672.000000, 1.334147
1671.000000, 1.315749
1670.000000, 1.304355
1669.000000, 1.338271
1668.000000, 1.378815
1667.000000, 1.381743
1666.000000, 1.409776
1665.000000, 1.416940
1664.000000, 1.414967
1663.000000, 1.386364
1662.000000, 1.350615
1661.000000, 1.354985
1660.000000, 1.355650
1659.000000, 1.364634
1658.000000, 1.376241
1657.000000, 1.372799
1656.000000, 1.356281
1655.000000, 1.373037
1654.000000, 1.415299
1653.000000, 1.420004
1652.000000, 1.407783
1651.000000, 1.369481
1650.000000, 1.363500
1649.000000, 1.407410
1648.000000, 1.447872
1647.000000, 1.417162
1646.000000, 1.383247
1645.000000, 1.413579
1644.000000, 1.391045
1643.000000, 1.387301
1642.000000, 1.385919
1641.000000, 1.391371
1640.000000, 1.390935
1639.000000, 1.418542
1638.000000, 1.430741
1637.000000, 1.417135
1636.000000, 1.405150
1635.000000, 1.395131
1634.000000, 1.429734
1633.000000, 1.402622
1632.000000, 1.391287
1631.000000, 1.387801
1630.000000, 1.371917
1629.000000, 1.404772
1628.000000, 1.391660
1627.000000, 1.423802
1626.000000, 1.429911
1625.000000, 1.407727
1624.000000, 1.405231
1623.000000, 1.395535
1622.000000, 1.402422
1621.000000, 1.374794
1620.000000, 1.372170
1619.000000, 1.411663
1618.000000, 1.442951
1617.000000, 1.402358
1616.000000, 1.405060
1615.000000, 1.381836
1614.000000, 1.385420
1613.000000, 1.400775
1612.000000, 1.385676
1611.000000, 1.336155
1610.000000, 1.370072
1609.000000, 1.346040
1608.000000, 1.358894
1607.000000, 1.403055
1606.000000, 1.416450
1605.000000, 1.416494
1604.000000, 1.386651
1603.000000, 1.406453
1602.000000, 1.372214
1601.000000, 1.360732
1600.000000, 1.371252
1599.000000, 1.360967
1598.000000, 1.376401
1597.000000, 1.407029
1596.000000, 1.419952
1595.000000, 1.409009
1594.000000, 1.327977
1593.000000, 1.352757
1592.000000, 1.343121
1591.000000, 1.378107
1590.000000, 1.379650
1589.000000, 1.371187
1588.000000, 1.373092
1587.000000, 1.359289
1586.000000, 1.388150
1585.000000, 1.401548
1584.000000, 1.400072
1583.000000, 1.352786
1582.000000, 1.376803
1581.000000, 1.337453
1580.000000, 1.336690
1579.000000, 1.361209
1578.000000, 1.395996
1577.000000, 1.386513
1576.000000, 1.384788
1575.000000, 1.367684
1574.000000, 1.325080
1573.000000, 1.360619
