nm, %R
1800.000000, 4.513834
1799.000000, 4.416523
1798.000000, 4.482677
1797.000000, 4.474834
1796.000000, 4.489429
1795.000000, 4.470191
1794.000000, 4.513461
1793.000000, 4.492095
1792.000000, 4.508330
1791.000000, 4.503134
1790.000000, 4.473118
1789.000000, 4.470463
1788.000000, 4.530967
1787.000000, 4.570978
1786.000000, 4.549775
1785.000000, 4.566727
1784.000000, 4.559177
1783.000000, 4.584917
1782.000000, 4.598063
1781.000000, 4.566653
1780.000000, 4.580929
1779.000000, 4.562323
1778.000000, 4.563986
1777.000000, 4.594317
1776.000000, 4.635525
1775.000000, 4.568676
1774.000000, 4.571213
1773.000000, 4.566368
1772.000000, 4.580232
1771.000000, 4.629320
1770.000000, 4.539500
1769.000000, 4.560180
1768.000000, 4.527225
1767.000000, 4.504274
1766.000000, 4.527524
1765.000000, 4.535304
1764.000000, 4.524127
1763.000000, 4.524537
1762.000000, 4.520943
1761.000000, 4.582425
1760.000000, 4.568047
1759.000000, 4.579165
1758.000000, 4.544407
1757.000000, 4.520731
1756.000000, 4.517570
1755.000000, 4.502383
1754.000000, 4.535724
1753.000000, 4.580481
1752.000000, 4.585588
1751.000000, 4.563541
1750.000000, 4.557749
1749.000000, 4.577772
1748.000000, 4.550698
1747.000000, 4.522606
1746.000000, 4.536675
1745.000000, 4.533566
1744.000000, 4.546649
1743.000000, 4.564884
1742.000000, 4.532808
1741.000000, 4.482561
1740.000000, 4.518231
1739.000000, 4.526941
1738.000000, 4.500608
1737.000000, 4.513468
1736.000000, 4.528842
1735.000000, 4.570493
1734.000000, 4.558324
1733.000000, 4.551589
1732.000000, 4.525344
1731.000000, 4.501660
1730.000000, 4.518632
1729.000000, 4.520598
1728.000000, 4.539025
1727.000000, 4.536612
1726.000000, 4.512370
1725.000000, 4.567735
1724.000000, 4.574641
1723.000000, 4.559920
1722.000000, 4.585965
1721.000000, 4.550473
1720.000000, 4.536063
1719.000000, 4.527644
1718.000000, 4.542897
1717.000000, 4.550231
1716.000000, 4.583521
1715.000000, 4.608374
1714.000000, 4.563156
1713.000000, 4.528619
1712.000000, 4.551483
1711.000000, 4.549968
1710.000000, 4.536106
1709.000000, 4.554722
1708.000000, 4.569700
1707.000000, 4.561687
1706.000000, 4.552371
1705.000000, 4.542782
1704.000000, 4.539253
1703.000000, 4.522865
1702.000000, 4.540501
1701.000000, 4.575153
1700.000000, 4.559281
1699.000000, 4.549982
1698.000000, 4.532013
1697.000000, 4.542957
1696.000000, 4.532967
1695.000000, 4.540319
1694.000000, 4.559347
1693.000000, 4.573163
1692.000000, 4.578637
1691.000000, 4.529628
1690.000000, 4.512376
1689.000000, 4.557919
1688.000000, 4.566825
1687.000000, 4.560211
1686.000000, 4.549918
1685.000000, 4.523525
1684.000000, 4.545773
1683.000000, 4.564632
1682.000000, 4.568558
1681.000000, 4.555235
1680.000000, 4.522276
1679.000000, 4.529279
1678.000000, 4.558430
1677.000000, 4.547118
1676.000000, 4.544885
1675.000000, 4.546863
1674.000000, 4.527592
1673.000000, 4.498191
1672.000000, 4.522851
1671.000000, 4.537683
1670.000000, 4.540065
1669.000000, 4.548692
1668.000000, 4.564903
1667.000000, 4.576279
1666.000000, 4.566199
1665.000000, 4.560817
1664.000000, 4.566777
1663.000000, 4.559743
1662.000000, 4.539218
1661.000000, 4.531863
1660.000000, 4.567077
1659.000000, 4.611381
1658.000000, 4.575617
1657.000000, 4.573583
1656.000000, 4.588055
1655.000000, 4.601480
1654.000000, 4.618433
1653.000000, 4.594837
1652.000000, 4.579205
1651.000000, 4.600568
1650.000000, 4.592648
1649.000000, 4.586289
1648.000000, 4.594736
1647.000000, 4.583577
1646.000000, 4.587736
1645.000000, 4.631109
1644.000000, 4.617801
1643.000000, 4.579430
1642.000000, 4.596574
1641.000000, 4.634851
1640.000000, 4.609857
1639.000000, 4.596732
1638.000000, 4.599677
1637.000000, 4.583523
1636.000000, 4.563016
1635.000000, 4.597479
1634.000000, 4.621976
1633.000000, 4.631782
1632.000000, 4.620311
1631.000000, 4.628932
1630.000000, 4.624551
1629.000000, 4.640370
1628.000000, 4.637338
1627.000000, 4.628000
1626.000000, 4.612895
1625.000000, 4.620628
1624.000000, 4.600466
1623.000000, 4.602362
1622.000000, 4.630379
1621.000000, 4.644971
1620.000000, 4.607499
1619.000000, 4.610566
1618.000000, 4.599268
1617.000000, 4.596539
1616.000000, 4.595136
1615.000000, 4.620584
1614.000000, 4.604753
1613.000000, 4.566328
1612.000000, 4.613411
1611.000000, 4.616618
1610.000000, 4.583442
1609.000000, 4.614038
1608.000000, 4.611178
1607.000000, 4.644442
1606.000000, 4.621027
1605.000000, 4.596863
1604.000000, 4.586240
1603.000000, 4.580008
1602.000000, 4.623001
1601.000000, 4.626317
1600.000000, 4.600955
1599.000000, 4.595008
1598.000000, 4.599986
1597.000000, 4.649525
1596.000000, 4.661554
1595.000000, 4.626062
1594.000000, 4.598802
1593.000000, 4.609319
1592.000000, 4.625402
1591.000000, 4.628810
1590.000000, 4.618338
1589.000000, 4.610168
1588.000000, 4.596889
1587.000000, 4.583753
1586.000000, 4.610594
1585.000000, 4.604841
1584.000000, 4.625777
1583.000000, 4.616513
1582.000000, 4.631933
1581.000000, 4.605158
1580.000000, 4.610412
1579.000000, 4.631880
1578.000000, 4.651534
1577.000000, 4.653629
1576.000000, 4.609520
1575.000000, 4.615791
1574.000000, 4.601322
1573.000000, 4.638618
1572.000000, 4.624917
1571.000000, 4.618265
1570.000000, 4.632767
1569.000000, 4.595109
1568.000000, 4.570921
1567.000000, 4.592663
1566.000000, 4.611978
1565.000000, 4.690596
1564.000000, 4.631824
1563.000000, 4.628964
1562.000000, 4.612179
1561.000000, 4.604356
1560.000000, 4.612196
1559.000000, 4.562008
1558.000000, 4.645645
1557.000000, 4.650980
1556.000000, 4.679135
1555.000000, 4.633896
1554.000000, 4.615703
1553.000000, 4.644288
1552.000000, 4.676842
1551.000000, 4.606003
1550.000000, 4.625526
1549.000000, 4.669615
1548.000000, 4.632877
1547.000000, 4.594515
1546.000000, 4.620225
1545.000000, 4.619061
1544.000000, 4.597165
1543.000000, 4.614202
1542.000000, 4.613056
1541.000000, 4.633791
1540.000000, 4.583590
1539.000000, 4.596705
1538.000000, 4.587720
1537.000000, 4.598665
1536.000000, 4.601408
1535.000000, 4.648299
1534.000000, 4.675152
1533.000000, 4.652922
1532.000000, 4.618016
1531.000000, 4.644348
1530.000000, 4.629973
1529.000000, 4.631777
1528.000000, 4.580543
1527.000000, 4.643094
1526.000000, 4.626815
1525.000000, 4.619612
1524.000000, 4.665887
1523.000000, 4.642175
1522.000000, 4.612436
1521.000000, 4.592104
1520.000000, 4.592440
1519.000000, 4.603708
1518.000000, 4.618117
1517.000000, 4.622648
1516.000000, 4.637832
1515.000000, 4.649718
1514.000000, 4.638139
