nm, %R
1800.000000, 2.088291
1799.000000, 2.076489
1798.000000, 2.108541
1797.000000, 2.113548
1796.000000, 2.074723
1795.000000, 2.155698
1794.000000, 2.116997
1793.000000, 2.115887
1792.000000, 2.089666
1791.000000, 2.112632
1790.000000, 2.104394
1789.000000, 2.137680
1788.000000, 2.111098
1787.000000, 2.158507
1786.000000, 2.139257
1785.000000, 2.149456
1784.000000, 2.131834
1783.000000, 2.149266
1782.000000, 2.243009
1781.000000, 2.122811
1780.000000, 2.174409
1779.000000, 2.184546
1778.000000, 2.181996
1777.000000, 2.191358
1776.000000, 2.154692
1775.000000, 2.162048
1774.000000, 2.135017
1773.000000, 2.146730
1772.000000, 2.154147
1771.000000, 2.145001
1770.000000, 2.145395
1769.000000, 2.148943
1768.000000, 2.157395
1767.000000, 2.179640
1766.000000, 2.119555
1765.000000, 2.119303
1764.000000, 2.139763
1763.000000, 2.142972
1762.000000, 2.140206
1761.000000, 2.147410
1760.000000, 2.119557
1759.000000, 2.130603
1758.000000, 2.075976
1757.000000, 2.128078
1756.000000, 2.095813
1755.000000, 2.115603
1754.000000, 2.147182
1753.000000, 2.151724
1752.000000, 2.150331
1751.000000, 2.128640
1750.000000, 2.095708
1749.000000, 2.128103
1748.000000, 2.138333
1747.000000, 2.132769
1746.000000, 2.136692
1745.000000, 2.162693
1744.000000, 2.150554
1743.000000, 2.128489
1742.000000, 2.153269
1741.000000, 2.141374
1740.000000, 2.126048
1739.000000, 2.120194
1738.000000, 2.136716
1737.000000, 2.114899
1736.000000, 2.155619
1735.000000, 2.166790
1734.000000, 2.135771
1733.000000, 2.124069
1732.000000, 2.098608
1731.000000, 2.141685
1730.000000, 2.105086
1729.000000, 2.107745
1728.000000, 2.129582
1727.000000, 2.136982
1726.000000, 2.147585
1725.000000, 2.127532
1724.000000, 2.139232
1723.000000, 2.143292
1722.000000, 2.132742
1721.000000, 2.093170
1720.000000, 2.118109
1719.000000, 2.095475
1718.000000, 2.093690
1717.000000, 2.154818
1716.000000, 2.180020
1715.000000, 2.159501
1714.000000, 2.125649
1713.000000, 2.108271
1712.000000, 2.112184
1711.000000, 2.099649
1710.000000, 2.095319
1709.000000, 2.120705
1708.000000, 2.109019
1707.000000, 2.122188
1706.000000, 2.122679
1705.000000, 2.124885
1704.000000, 2.088491
1703.000000, 2.102796
1702.000000, 2.150509
1701.000000, 2.119261
1700.000000, 2.099738
1699.000000, 2.139855
1698.000000, 2.151739
1697.000000, 2.101883
1696.000000, 2.087370
1695.000000, 2.140412
1694.000000, 2.155929
1693.000000, 2.135999
1692.000000, 2.117407
1691.000000, 2.103806
1690.000000, 2.097913
1689.000000, 2.112953
1688.000000, 2.137436
1687.000000, 2.138351
1686.000000, 2.131457
1685.000000, 2.125908
1684.000000, 2.091544
1683.000000, 2.082925
1682.000000, 2.097985
1681.000000, 2.131865
1680.000000, 2.153682
1679.000000, 2.125297
1678.000000, 2.124152
1677.000000, 2.141247
1676.000000, 2.126852
1675.000000, 2.102798
1674.000000, 2.118841
1673.000000, 2.125172
1672.000000, 2.142078
1671.000000, 2.124826
1670.000000, 2.124395
