Labels,t12_air,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,7.998E007,
Step,2E04,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

1.934E007,5.696E+3,
1.936E007,5.823E+3,
1.938E007,5.644E+3,
1.94E07,5.567E+3,
1.942E007,5.729E+3,
1.944E007,5.513E+3,
1.946E007,5.580E+3,
1.948E007,5.596E+3,
1.95E07,5.704E+3,
1.952E007,5.568E+3,
1.954E007,5.612E+3,
1.956E007,5.628E+3,
1.958E007,5.511E+3,
1.96E07,5.499E+3,
1.962E007,5.572E+3,
1.964E007,5.651E+3,
1.966E007,5.560E+3,
1.968E007,5.601E+3,
1.97E07,5.558E+3,
1.972E007,5.460E+3,
1.974E007,5.491E+3,
1.976E007,5.413E+3,
1.978E007,5.577E+3,
1.98E07,5.415E+3,
1.982E007,5.369E+3,
1.984E007,5.373E+3,
1.986E007,5.415E+3,
1.988E007,5.368E+3,
1.99E07,5.513E+3,
1.992E007,5.441E+3,
1.994E007,5.313E+3,
1.996E007,5.414E+3,
1.998E007,5.395E+3,
2E07,5.340E+3,
2.002E007,5.444E+3,
2.004E007,5.315E+3,
2.006E007,5.362E+3,
2.008E007,5.325E+3,
2.01E07,5.375E+3,
2.012E007,5.393E+3,
2.014E007,5.251E+3,
2.016E007,5.241E+3,
2.018E007,5.273E+3,
2.02E07,5.275E+3,
2.022E007,5.321E+3,
2.024E007,5.414E+3,
2.026E007,5.297E+3,
2.028E007,5.278E+3,
2.03E07,5.171E+3,
2.032E007,5.318E+3,
2.034E007,5.289E+3,
2.036E007,5.205E+3,
2.038E007,5.276E+3,
2.04E07,5.177E+3,
2.042E007,5.160E+3,
2.044E007,5.137E+3,
2.046E007,5.127E+3,
2.048E007,5.157E+3,
2.05E07,5.165E+3,
2.052E007,5.051E+3,
2.054E007,5.036E+3,
2.056E007,5.107E+3,
2.058E007,5.035E+3,
2.06E07,5.254E+3,
2.062E007,5.126E+3,
2.064E007,5.058E+3,
2.066E007,5.085E+3,
2.068E007,5.153E+3,
2.07E07,4.975E+3,
2.072E007,5.073E+3,
2.074E007,5.002E+3,
2.076E007,5.099E+3,
2.078E007,5.069E+3,
2.08E07,5.072E+3,
2.082E007,4.979E+3,
2.084E007,4.972E+3,
2.086E007,4.899E+3,
2.088E007,4.997E+3,
2.09E07,5.035E+3,
2.092E007,5.020E+3,
2.094E007,5.024E+3,
2.096E007,4.870E+3,
2.098E007,4.906E+3,
2.1E07,4.927E+3,
2.102E007,4.939E+3,
2.104E007,5.056E+3,
2.106E007,4.869E+3,
2.108E007,4.933E+3,
2.11E07,4.899E+3,
2.112E007,4.921E+3,
2.114E007,4.897E+3,
2.116E007,4.910E+3,
2.118E007,4.771E+3,
2.12E07,4.943E+3,
2.122E007,4.854E+3,
2.124E007,4.784E+3,
2.126E007,4.676E+3,
2.128E007,4.666E+3,
2.13E07,4.811E+3,
2.132E007,4.892E+3,
2.134E007,4.738E+3,
2.136E007,4.715E+3,
2.138E007,4.714E+3,
2.14E07,4.794E+3,
2.142E007,4.636E+3,
2.144E007,4.748E+3,
2.146E007,4.772E+3,
2.148E007,4.851E+3,
2.15E07,4.633E+3,
2.152E007,4.703E+3,
2.154E007,4.762E+3,
2.156E007,4.619E+3,
2.158E007,4.680E+3,
2.16E07,4.782E+3,
2.162E007,4.750E+3,
2.164E007,4.649E+3,
2.166E007,4.499E+3,
2.168E007,4.779E+3,
2.17E07,4.656E+3,
2.172E007,4.609E+3,
2.174E007,4.492E+3,
2.176E007,4.610E+3,
2.178E007,4.606E+3,
2.18E07,4.624E+3,
2.182E007,4.599E+3,
2.184E007,4.589E+3,
2.186E007,4.613E+3,
2.188E007,4.600E+3,
2.19E07,4.502E+3,
2.192E007,4.536E+3,
2.194E007,4.501E+3,
2.196E007,4.464E+3,
2.198E007,4.482E+3,
2.2E07,4.521E+3,
2.202E007,4.337E+3,
2.204E007,4.608E+3,
2.206E007,4.503E+3,
2.208E007,4.561E+3,
2.21E07,4.503E+3,
2.212E007,4.500E+3,
2.214E007,4.486E+3,
2.216E007,4.451E+3,
2.218E007,4.520E+3,
2.22E07,4.354E+3,
2.222E007,4.419E+3,
2.224E007,4.480E+3,
2.226E007,4.405E+3,
2.228E007,4.528E+3,
2.23E07,4.453E+3,
2.232E007,4.381E+3,
2.234E007,4.429E+3,
2.236E007,4.332E+3,
2.238E007,4.466E+3,
2.24E07,4.427E+3,
2.242E007,4.347E+3,
2.244E007,4.293E+3,
2.246E007,4.260E+3,
2.248E007,4.362E+3,
2.25E07,4.287E+3,
2.252E007,4.212E+3,
2.254E007,4.439E+3,
2.256E007,4.212E+3,
2.258E007,4.289E+3,
2.26E07,4.368E+3,
2.262E007,4.254E+3,
2.264E007,4.461E+3,
2.266E007,4.395E+3,
2.268E007,4.319E+3,
2.27E07,4.256E+3,
2.272E007,4.231E+3,
2.274E007,4.297E+3,
2.276E007,4.103E+3,
2.278E007,4.249E+3,
2.28E07,4.178E+3,
2.282E007,4.244E+3,
2.284E007,4.223E+3,
2.286E007,4.155E+3,
2.288E007,4.044E+3,
2.29E07,4.212E+3,
2.292E007,4.174E+3,
2.294E007,4.186E+3,
2.296E007,4.200E+3,
2.298E007,4.209E+3,
2.3E07,4.158E+3,
2.302E007,4.067E+3,
2.304E007,4.062E+3,
2.306E007,4.220E+3,
2.308E007,3.998E+3,
2.31E07,4.068E+3,
2.312E007,4.082E+3,
2.314E007,4.124E+3,
2.316E007,4.179E+3,
2.318E007,4.019E+3,
2.32E07,4.179E+3,
2.322E007,4.098E+3,
2.324E007,4.143E+3,
2.326E007,4.209E+3,
2.328E007,4.116E+3,
2.33E07,3.981E+3,
2.332E007,4.001E+3,
2.334E007,3.989E+3,
2.336E007,3.955E+3,
2.338E007,4.035E+3,
2.34E07,4.129E+3,
2.342E007,3.985E+3,
2.344E007,3.953E+3,
2.346E007,3.954E+3,
2.348E007,4.000E+3,
2.35E07,3.967E+3,
2.352E007,4.019E+3,
2.354E007,3.928E+3,
2.356E007,4.002E+3,
2.358E007,3.885E+3,
2.36E07,3.888E+3,
2.362E007,3.929E+3,
2.364E007,3.855E+3,
2.366E007,3.949E+3,
2.368E007,3.958E+3,
2.37E07,3.952E+3,
2.372E007,3.932E+3,
2.374E007,3.868E+3,
2.376E007,3.885E+3,
2.378E007,3.928E+3,
2.38E07,3.888E+3,
2.382E007,3.875E+3,
2.384E007,3.911E+3,
2.386E007,3.904E+3,
2.388E007,3.821E+3,
2.39E07,3.870E+3,
2.392E007,3.859E+3,
2.394E007,3.965E+3,
2.396E007,3.871E+3,
2.398E007,3.757E+3,
2.4E07,3.747E+3,
2.402E007,3.774E+3,
2.404E007,3.864E+3,
2.406E007,3.830E+3,
2.408E007,3.708E+3,
2.41E07,3.724E+3,
2.412E007,3.793E+3,
2.414E007,3.828E+3,
2.416E007,3.751E+3,
2.418E007,3.764E+3,
2.42E07,3.826E+3,
2.422E007,3.898E+3,
2.424E007,3.848E+3,
2.426E007,3.737E+3,
2.428E007,3.852E+3,
2.43E07,3.670E+3,
2.432E007,3.696E+3,
2.434E007,3.700E+3,
2.436E007,3.697E+3,
2.438E007,3.686E+3,
2.44E07,3.595E+3,
2.442E007,3.756E+3,
2.444E007,3.763E+3,
2.446E007,3.716E+3,
2.448E007,3.768E+3,
2.45E07,3.694E+3,
2.452E007,3.799E+3,
2.454E007,3.701E+3,
2.456E007,3.675E+3,
2.458E007,3.674E+3,
2.46E07,3.707E+3,
2.462E007,3.680E+3,
2.464E007,3.580E+3,
2.466E007,3.656E+3,
2.468E007,3.538E+3,
2.47E07,3.683E+3,
2.472E007,3.668E+3,
2.474E007,3.693E+3,
2.476E007,3.549E+3,
2.478E007,3.541E+3,
2.48E07,3.519E+3,
2.482E007,3.571E+3,
2.484E007,3.491E+3,
2.486E007,3.553E+3,
2.488E007,3.487E+3,
2.49E07,3.540E+3,
2.492E007,3.645E+3,
2.494E007,3.649E+3,
2.496E007,3.618E+3,
2.498E007,3.605E+3,
2.5E07,3.526E+3,
2.502E007,3.516E+3,
2.504E007,3.498E+3,
2.506E007,3.554E+3,
2.508E007,3.504E+3,
2.51E07,3.391E+3,
2.512E007,3.512E+3,
2.514E007,3.553E+3,
2.516E007,3.575E+3,
2.518E007,3.467E+3,
2.52E07,3.390E+3,
2.522E007,3.526E+3,
2.524E007,3.594E+3,
2.526E007,3.461E+3,
2.528E007,3.376E+3,
2.53E07,3.506E+3,
2.532E007,3.388E+3,
2.534E007,3.468E+3,
2.536E007,3.420E+3,
2.538E007,3.381E+3,
2.54E07,3.430E+3,
2.542E007,3.514E+3,
2.544E007,3.380E+3,
2.546E007,3.443E+3,
2.548E007,3.380E+3,
2.55E07,3.329E+3,
2.552E007,3.411E+3,
2.554E007,3.317E+3,
2.556E007,3.364E+3,
2.558E007,3.440E+3,
2.56E07,3.364E+3,
2.562E007,3.349E+3,
2.564E007,3.262E+3,
2.566E007,3.320E+3,
2.568E007,3.352E+3,
2.57E07,3.283E+3,
2.572E007,3.320E+3,
2.574E007,3.368E+3,
2.576E007,3.325E+3,
2.578E007,3.276E+3,
2.58E07,3.261E+3,
2.582E007,3.302E+3,
2.584E007,3.253E+3,
2.586E007,3.429E+3,
2.588E007,3.309E+3,
2.59E07,3.242E+3,
2.592E007,3.248E+3,
2.594E007,3.197E+3,
2.596E007,3.262E+3,
2.598E007,3.256E+3,
2.6E07,3.310E+3,
2.602E007,3.285E+3,
2.604E007,3.265E+3,
2.606E007,3.295E+3,
2.608E007,3.218E+3,
2.61E07,3.193E+3,
2.612E007,3.230E+3,
2.614E007,3.184E+3,
2.616E007,3.219E+3,
2.618E007,3.189E+3,
2.62E07,3.171E+3,
2.622E007,3.138E+3,
2.624E007,3.163E+3,
2.626E007,3.194E+3,
2.628E007,3.177E+3,
2.63E07,3.176E+3,
2.632E007,3.227E+3,
2.634E007,3.336E+3,
2.636E007,3.166E+3,
2.638E007,3.155E+3,
2.64E07,3.281E+3,
2.642E007,3.186E+3,
2.644E007,3.254E+3,
2.646E007,3.146E+3,
2.648E007,3.040E+3,
2.65E07,3.260E+3,
2.652E007,3.092E+3,
2.654E007,3.114E+3,
2.656E007,3.169E+3,
2.658E007,3.094E+3,
2.66E07,3.153E+3,
2.662E007,3.184E+3,
2.664E007,3.168E+3,
2.666E007,3.192E+3,
2.668E007,3.194E+3,
2.67E07,3.101E+3,
2.672E007,3.154E+3,
2.674E007,2.925E+3,
2.676E007,3.118E+3,
2.678E007,3.006E+3,
2.68E07,3.006E+3,
2.682E007,3.036E+3,
2.684E007,3.077E+3,
2.686E007,2.997E+3,
2.688E007,3.068E+3,
2.69E07,3.024E+3,
2.692E007,2.944E+3,
2.694E007,3.014E+3,
2.696E007,3.102E+3,
2.698E007,2.887E+3,
2.7E07,3.016E+3,
2.702E007,2.945E+3,
2.704E007,2.980E+3,
2.706E007,2.922E+3,
2.708E007,3.009E+3,
2.71E07,2.905E+3,
2.712E007,2.886E+3,
2.714E007,3.051E+3,
2.716E007,2.980E+3,
2.718E007,3.108E+3,
2.72E07,3.028E+3,
2.722E007,3.094E+3,
2.724E007,3.027E+3,
2.726E007,3.011E+3,
2.728E007,2.940E+3,
2.73E07,2.879E+3,
2.732E007,3.018E+3,
2.734E007,2.817E+3,
2.736E007,3.023E+3,
2.738E007,2.936E+3,
2.74E07,2.983E+3,
2.742E007,2.953E+3,
2.744E007,2.917E+3,
2.746E007,2.946E+3,
2.748E007,2.833E+3,
2.75E07,2.860E+3,
2.752E007,2.817E+3,
2.754E007,2.906E+3,
2.756E007,2.947E+3,
2.758E007,2.829E+3,
2.76E07,2.902E+3,
2.762E007,2.863E+3,
2.764E007,2.872E+3,
2.766E007,2.885E+3,
2.768E007,2.769E+3,
2.77E07,2.858E+3,
2.772E007,2.916E+3,
2.774E007,2.757E+3,
2.776E007,2.840E+3,
2.778E007,2.883E+3,
2.78E07,2.857E+3,
2.782E007,2.870E+3,
2.784E007,2.860E+3,
2.786E007,2.713E+3,
2.788E007,2.781E+3,
2.79E07,2.851E+3,
2.792E007,2.781E+3,
2.794E007,2.711E+3,
2.796E007,2.786E+3,
2.798E007,2.807E+3,
2.8E07,2.723E+3,
2.802E007,2.813E+3,
2.804E007,2.773E+3,
2.806E007,2.732E+3,
2.808E007,2.817E+3,
2.81E07,2.795E+3,
2.812E007,2.802E+3,
2.814E007,2.744E+3,
2.816E007,2.702E+3,
2.818E007,2.822E+3,
2.82E07,2.750E+3,
2.822E007,2.802E+3,
2.824E007,2.759E+3,
2.826E007,2.725E+3,
2.828E007,2.728E+3,
2.83E07,2.715E+3,
2.832E007,2.712E+3,
2.834E007,2.677E+3,
2.836E007,2.735E+3,
2.838E007,2.748E+3,
2.84E07,2.730E+3,
2.842E007,2.708E+3,
2.844E007,2.665E+3,
2.846E007,2.607E+3,
2.848E007,2.709E+3,
2.85E07,2.694E+3,
2.852E007,2.672E+3,
2.854E007,2.713E+3,
2.856E007,2.686E+3,
2.858E007,2.735E+3,
2.86E07,2.690E+3,
2.862E007,2.601E+3,
2.864E007,2.705E+3,
2.866E007,2.615E+3,
2.868E007,2.698E+3,
2.87E07,2.695E+3,
2.872E007,2.708E+3,
2.874E007,2.634E+3,
2.876E007,2.722E+3,
2.878E007,2.612E+3,
2.88E07,2.466E+3,
2.882E007,2.651E+3,
2.884E007,2.585E+3,
2.886E007,2.643E+3,
2.888E007,2.480E+3,
2.89E07,2.515E+3,
2.892E007,2.552E+3,
2.894E007,2.609E+3,
2.896E007,2.628E+3,
2.898E007,2.588E+3,
2.9E07,2.647E+3,
2.902E007,2.606E+3,
2.904E007,2.606E+3,
2.906E007,2.523E+3,
2.908E007,2.602E+3,
2.91E07,2.547E+3,
2.912E007,2.551E+3,
2.914E007,2.572E+3,
2.916E007,2.545E+3,
2.918E007,2.613E+3,
2.92E07,2.499E+3,
2.922E007,2.512E+3,
2.924E007,2.493E+3,
2.926E007,2.541E+3,
2.928E007,2.564E+3,
2.93E07,2.579E+3,
2.932E007,2.547E+3,
2.934E007,2.578E+3,
2.936E007,2.551E+3,
2.938E007,2.524E+3,
2.94E07,2.645E+3,
2.942E007,2.534E+3,
2.944E007,2.485E+3,
2.946E007,2.558E+3,
2.948E007,2.449E+3,
2.95E07,2.498E+3,
2.952E007,2.540E+3,
2.954E007,2.465E+3,
2.956E007,2.494E+3,
2.958E007,2.422E+3,
2.96E07,2.515E+3,
2.962E007,2.427E+3,
2.964E007,2.495E+3,
2.966E007,2.485E+3,
2.968E007,2.505E+3,
2.97E07,2.422E+3,
2.972E007,2.469E+3,
2.974E007,2.562E+3,
2.976E007,2.512E+3,
2.978E007,2.456E+3,
2.98E07,2.490E+3,
2.982E007,2.418E+3,
2.984E007,2.417E+3,
2.986E007,2.539E+3,
2.988E007,2.420E+3,
2.99E07,2.489E+3,
2.992E007,2.481E+3,
2.994E007,2.470E+3,
2.996E007,2.423E+3,
2.998E007,2.432E+3,
3E07,2.390E+3,
3.002E007,2.460E+3,
3.004E007,2.425E+3,
3.006E007,2.378E+3,
3.008E007,2.516E+3,
3.01E07,2.348E+3,
3.012E007,2.456E+3,
3.014E007,2.427E+3,
3.016E007,2.379E+3,
3.018E007,2.376E+3,
3.02E07,2.421E+3,
3.022E007,2.327E+3,
3.024E007,2.316E+3,
3.026E007,2.379E+3,
3.028E007,2.441E+3,
3.03E07,2.397E+3,
3.032E007,2.381E+3,
3.034E007,2.349E+3,
3.036E007,2.393E+3,
3.038E007,2.374E+3,
3.04E07,2.320E+3,
3.042E007,2.332E+3,
3.044E007,2.294E+3,
3.046E007,2.416E+3,
3.048E007,2.317E+3,
3.05E07,2.315E+3,
3.052E007,2.321E+3,
3.054E007,2.385E+3,
3.056E007,2.402E+3,
3.058E007,2.252E+3,
3.06E07,2.342E+3,
3.062E007,2.239E+3,
3.064E007,2.275E+3,
3.066E007,2.290E+3,
3.068E007,2.340E+3,
3.07E07,2.335E+3,
3.072E007,2.353E+3,
3.074E007,2.398E+3,
3.076E007,2.258E+3,
3.078E007,2.298E+3,
3.08E07,2.207E+3,
3.082E007,2.332E+3,
3.084E007,2.301E+3,
3.086E007,2.196E+3,
3.088E007,2.272E+3,
3.09E07,2.292E+3,
3.092E007,2.275E+3,
3.094E007,2.214E+3,
3.096E007,2.133E+3,
3.098E007,2.273E+3,
3.1E07,2.280E+3,
3.102E007,2.276E+3,
3.104E007,2.201E+3,
3.106E007,2.267E+3,
3.108E007,2.199E+3,
3.11E07,2.205E+3,
3.112E007,2.297E+3,
3.114E007,2.331E+3,
3.116E007,2.255E+3,
3.118E007,2.190E+3,
3.12E07,2.211E+3,
3.122E007,2.263E+3,
3.124E007,2.238E+3,
3.126E007,2.223E+3,
3.128E007,2.234E+3,
3.13E07,2.244E+3,
3.132E007,2.170E+3,
3.134E007,2.280E+3,
3.136E007,2.142E+3,
3.138E007,2.098E+3,
3.14E07,2.192E+3,
3.142E007,2.206E+3,
3.144E007,2.198E+3,
3.146E007,2.181E+3,
3.148E007,2.197E+3,
3.15E07,2.195E+3,
3.152E007,2.186E+3,
3.154E007,2.164E+3,
3.156E007,2.100E+3,
3.158E007,2.195E+3,
3.16E07,2.144E+3,
3.162E007,2.134E+3,
3.164E007,2.243E+3,
3.166E007,2.197E+3,
3.168E007,2.190E+3,
3.17E07,2.159E+3,
3.172E007,2.193E+3,
3.174E007,2.136E+3,
3.176E007,2.113E+3,
3.178E007,2.157E+3,
3.18E07,2.054E+3,
3.182E007,2.081E+3,
3.184E007,2.042E+3,
3.186E007,2.163E+3,
3.188E007,2.159E+3,
3.19E07,2.150E+3,
3.192E007,2.112E+3,
3.194E007,2.247E+3,
3.196E007,2.058E+3,
3.198E007,2.088E+3,
3.2E07,2.211E+3,
3.202E007,2.060E+3,
3.204E007,2.073E+3,
3.206E007,2.060E+3,
3.208E007,2.089E+3,
3.21E07,1.998E+3,
3.212E007,2.025E+3,
3.214E007,2.084E+3,
3.216E007,2.053E+3,
3.218E007,2.001E+3,
3.22E07,2.051E+3,
3.222E007,2.106E+3,
3.224E007,2.098E+3,
3.226E007,2.027E+3,
3.228E007,2.043E+3,
3.23E07,2.102E+3,
3.232E007,2.067E+3,
3.234E007,2.051E+3,
3.236E007,2.094E+3,
3.238E007,2.024E+3,
3.24E07,2.105E+3,
3.242E007,2.051E+3,
3.244E007,1.956E+3,
3.246E007,2.123E+3,
3.248E007,2.022E+3,
3.25E07,2.094E+3,
3.252E007,2.010E+3,
3.254E007,2.061E+3,
3.256E007,2.018E+3,
3.258E007,2.047E+3,
3.26E07,2.020E+3,
3.262E007,2.113E+3,
3.264E007,1.991E+3,
3.266E007,1.934E+3,
3.268E007,1.965E+3,
3.27E07,2.026E+3,
3.272E007,1.967E+3,
3.274E007,1.987E+3,
3.276E007,1.990E+3,
3.278E007,2.047E+3,
3.28E07,2.001E+3,
3.282E007,1.991E+3,
3.284E007,2.003E+3,
3.286E007,2.027E+3,
3.288E007,2.013E+3,
3.29E07,1.943E+3,
3.292E007,1.920E+3,
3.294E007,1.972E+3,
3.296E007,1.962E+3,
3.298E007,1.941E+3,
3.3E07,1.906E+3,
3.302E007,2.082E+3,
3.304E007,1.925E+3,
3.306E007,1.929E+3,
3.308E007,1.987E+3,
3.31E07,1.982E+3,
3.312E007,1.950E+3,
3.314E007,2.009E+3,
3.316E007,1.941E+3,
3.318E007,1.919E+3,
3.32E07,1.956E+3,
3.322E007,1.987E+3,
3.324E007,1.874E+3,
3.326E007,1.887E+3,
3.328E007,1.909E+3,
3.33E07,1.900E+3,
3.332E007,1.990E+3,
3.334E007,1.988E+3,
3.336E007,1.911E+3,
3.338E007,1.974E+3,
3.34E07,1.893E+3,
3.342E007,1.944E+3,
3.344E007,1.923E+3,
3.346E007,1.944E+3,
3.348E007,1.908E+3,
3.35E07,1.863E+3,
3.352E007,1.888E+3,
3.354E007,1.928E+3,
3.356E007,1.963E+3,
3.358E007,1.808E+3,
3.36E07,1.923E+3,
3.362E007,1.924E+3,
3.364E007,1.930E+3,
3.366E007,1.873E+3,
3.368E007,1.833E+3,
3.37E07,1.889E+3,
3.372E007,1.859E+3,
3.374E007,1.918E+3,
3.376E007,1.904E+3,
3.378E007,1.869E+3,
3.38E07,1.882E+3,
3.382E007,1.868E+3,
3.384E007,1.929E+3,
3.386E007,1.856E+3,
3.388E007,1.875E+3,
3.39E07,1.836E+3,
3.392E007,1.907E+3,
3.394E007,1.864E+3,
3.396E007,1.839E+3,
3.398E007,1.883E+3,
3.4E07,1.917E+3,
3.402E007,1.794E+3,
3.404E007,1.865E+3,
3.406E007,1.848E+3,
3.408E007,1.822E+3,
3.41E07,1.870E+3,
3.412E007,1.850E+3,
3.414E007,1.876E+3,
3.416E007,1.800E+3,
3.418E007,1.828E+3,
3.42E07,1.913E+3,
3.422E007,1.867E+3,
3.424E007,1.783E+3,
3.426E007,1.859E+3,
3.428E007,1.789E+3,
3.43E07,1.868E+3,
3.432E007,1.774E+3,
3.434E007,1.780E+3,
3.436E007,1.865E+3,
3.438E007,1.779E+3,
3.44E07,1.741E+3,
3.442E007,1.787E+3,
3.444E007,1.749E+3,
3.446E007,1.751E+3,
3.448E007,1.713E+3,
3.45E07,1.734E+3,
3.452E007,1.759E+3,
3.454E007,1.807E+3,
3.456E007,1.763E+3,
3.458E007,1.711E+3,
3.46E07,1.789E+3,
3.462E007,1.775E+3,
3.464E007,1.774E+3,
3.466E007,1.774E+3,
3.468E007,1.773E+3,
3.47E07,1.687E+3,
3.472E007,1.735E+3,
3.474E007,1.729E+3,
3.476E007,1.825E+3,
3.478E007,1.754E+3,
3.48E07,1.813E+3,
3.482E007,1.719E+3,
3.484E007,1.803E+3,
3.486E007,1.748E+3,
3.488E007,1.750E+3,
3.49E07,1.744E+3,
3.492E007,1.751E+3,
3.494E007,1.758E+3,
3.496E007,1.760E+3,
3.498E007,1.768E+3,
3.5E07,1.657E+3,
3.502E007,1.758E+3,
3.504E007,1.723E+3,
3.506E007,1.726E+3,
3.508E007,1.694E+3,
3.51E07,1.700E+3,
3.512E007,1.718E+3,
3.514E007,1.779E+3,
3.516E007,1.670E+3,
3.518E007,1.703E+3,
3.52E07,1.699E+3,
3.522E007,1.722E+3,
3.524E007,1.778E+3,
3.526E007,1.690E+3,
3.528E007,1.703E+3,
3.53E07,1.696E+3,
3.532E007,1.755E+3,
3.534E007,1.657E+3,
3.536E007,1.747E+3,
3.538E007,1.728E+3,
3.54E07,1.739E+3,
3.542E007,1.765E+3,
3.544E007,1.619E+3,
3.546E007,1.769E+3,
3.548E007,1.674E+3,
3.55E07,1.744E+3,
3.552E007,1.741E+3,
3.554E007,1.653E+3,
3.556E007,1.610E+3,
3.558E007,1.686E+3,
3.56E07,1.629E+3,
3.562E007,1.615E+3,
3.564E007,1.659E+3,
3.566E007,1.711E+3,
3.568E007,1.625E+3,
3.57E07,1.693E+3,
3.572E007,1.693E+3,
3.574E007,1.587E+3,
3.576E007,1.668E+3,
3.578E007,1.635E+3,
3.58E07,1.658E+3,
3.582E007,1.604E+3,
3.584E007,1.619E+3,
3.586E007,1.698E+3,
3.588E007,1.715E+3,
3.59E07,1.668E+3,
3.592E007,1.621E+3,
3.594E007,1.629E+3,
3.596E007,1.557E+3,
3.598E007,1.600E+3,
3.6E07,1.626E+3,
3.602E007,1.595E+3,
3.604E007,1.593E+3,
3.606E007,1.624E+3,
3.608E007,1.631E+3,
3.61E07,1.548E+3,
3.612E007,1.538E+3,
3.614E007,1.594E+3,
3.616E007,1.598E+3,
3.618E007,1.620E+3,
3.62E07,1.616E+3,
3.622E007,1.632E+3,
3.624E007,1.669E+3,
3.626E007,1.640E+3,
3.628E007,1.625E+3,
3.63E07,1.634E+3,
3.632E007,1.615E+3,
3.634E007,1.604E+3,
3.636E007,1.510E+3,
3.638E007,1.592E+3,
3.64E07,1.572E+3,
3.642E007,1.527E+3,
3.644E007,1.561E+3,
3.646E007,1.576E+3,
3.648E007,1.669E+3,
3.65E07,1.577E+3,
3.652E007,1.502E+3,
3.654E007,1.588E+3,
3.656E007,1.653E+3,
3.658E007,1.546E+3,
3.66E07,1.551E+3,
3.662E007,1.615E+3,
3.664E007,1.494E+3,
3.666E007,1.580E+3,
3.668E007,1.573E+3,
3.67E07,1.508E+3,
3.672E007,1.488E+3,
3.674E007,1.572E+3,
3.676E007,1.545E+3,
3.678E007,1.561E+3,
3.68E07,1.604E+3,
3.682E007,1.553E+3,
3.684E007,1.541E+3,
3.686E007,1.522E+3,
3.688E007,1.624E+3,
3.69E07,1.548E+3,
3.692E007,1.633E+3,
3.694E007,1.608E+3,
3.696E007,1.482E+3,
3.698E007,1.586E+3,
3.7E07,1.570E+3,
3.702E007,1.570E+3,
3.704E007,1.575E+3,
3.706E007,1.606E+3,
3.708E007,1.624E+3,
3.71E07,1.604E+3,
3.712E007,1.558E+3,
3.714E007,1.611E+3,
3.716E007,1.618E+3,
3.718E007,1.481E+3,
3.72E07,1.546E+3,
3.722E007,1.502E+3,
3.724E007,1.489E+3,
3.726E007,1.526E+3,
3.728E007,1.481E+3,
3.73E07,1.529E+3,
3.732E007,1.517E+3,
3.734E007,1.539E+3,
3.736E007,1.539E+3,
3.738E007,1.410E+3,
3.74E07,1.490E+3,
3.742E007,1.494E+3,
3.744E007,1.510E+3,
3.746E007,1.466E+3,
3.748E007,1.458E+3,
3.75E07,1.486E+3,
3.752E007,1.454E+3,
3.754E007,1.476E+3,
3.756E007,1.472E+3,
3.758E007,1.480E+3,
3.76E07,1.494E+3,
3.762E007,1.519E+3,
3.764E007,1.542E+3,
3.766E007,1.537E+3,
3.768E007,1.428E+3,
3.77E07,1.472E+3,
3.772E007,1.502E+3,
3.774E007,1.391E+3,
3.776E007,1.537E+3,
3.778E007,1.410E+3,
3.78E07,1.473E+3,
3.782E007,1.416E+3,
3.784E007,1.482E+3,
3.786E007,1.492E+3,
3.788E007,1.435E+3,
3.79E07,1.494E+3,
3.792E007,1.439E+3,
3.794E007,1.431E+3,
3.796E007,1.463E+3,
3.798E007,1.465E+3,
3.8E07,1.460E+3,
3.802E007,1.543E+3,
3.804E007,1.388E+3,
3.806E007,1.452E+3,
3.808E007,1.479E+3,
3.81E07,1.450E+3,
3.812E007,1.461E+3,
3.814E007,1.461E+3,
3.816E007,1.444E+3,
3.818E007,1.401E+3,
3.82E07,1.460E+3,
3.822E007,1.463E+3,
3.824E007,1.439E+3,
3.826E007,1.474E+3,
3.828E007,1.397E+3,
3.83E07,1.452E+3,
3.832E007,1.430E+3,
3.834E007,1.436E+3,
3.836E007,1.417E+3,
3.838E007,1.337E+3,
3.84E07,1.453E+3,
3.842E007,1.408E+3,
3.844E007,1.407E+3,
3.846E007,1.378E+3,
3.848E007,1.424E+3,
3.85E07,1.463E+3,
3.852E007,1.409E+3,
3.854E007,1.365E+3,
3.856E007,1.388E+3,
3.858E007,1.383E+3,
3.86E07,1.389E+3,
3.862E007,1.403E+3,
3.864E007,1.419E+3,
3.866E007,1.412E+3,
3.868E007,1.466E+3,
3.87E07,1.427E+3,
3.872E007,1.383E+3,
3.874E007,1.403E+3,
3.876E007,1.418E+3,
3.878E007,1.400E+3,
3.88E07,1.431E+3,
3.882E007,1.405E+3,
3.884E007,1.433E+3,
3.886E007,1.381E+3,
3.888E007,1.416E+3,
3.89E07,1.393E+3,
3.892E007,1.369E+3,
3.894E007,1.369E+3,
3.896E007,1.409E+3,
3.898E007,1.288E+3,
3.9E07,1.398E+3,
3.902E007,1.446E+3,
3.904E007,1.369E+3,
3.906E007,1.392E+3,
3.908E007,1.331E+3,
3.91E07,1.378E+3,
3.912E007,1.416E+3,
3.914E007,1.315E+3,
3.916E007,1.317E+3,
3.918E007,1.349E+3,
3.92E07,1.420E+3,
