nm, %R
1800.000000, 4.921269
1799.000000, 4.881115
1798.000000, 4.915346
1797.000000, 4.915299
1796.000000, 4.933788
1795.000000, 4.888050
1794.000000, 4.916491
1793.000000, 4.943839
1792.000000, 4.955187
1791.000000, 4.957271
1790.000000, 4.948570
1789.000000, 4.958883
1788.000000, 4.985961
1787.000000, 4.990076
1786.000000, 5.001213
1785.000000, 5.003755
1784.000000, 5.001633
1783.000000, 4.999839
1782.000000, 5.023478
1781.000000, 4.998332
1780.000000, 4.956900
1779.000000, 5.033116
1778.000000, 5.041618
1777.000000, 5.034316
1776.000000, 4.968403
1775.000000, 5.013912
1774.000000, 5.005333
1773.000000, 5.040635
1772.000000, 4.944335
1771.000000, 4.980697
1770.000000, 5.015474
1769.000000, 5.001546
1768.000000, 4.968235
1767.000000, 4.972370
1766.000000, 4.982724
1765.000000, 4.958576
1764.000000, 4.962873
1763.000000, 4.964804
1762.000000, 4.948491
1761.000000, 4.968904
1760.000000, 4.954206
1759.000000, 5.027533
1758.000000, 5.006146
1757.000000, 4.991875
1756.000000, 4.980913
1755.000000, 4.990730
1754.000000, 4.988546
1753.000000, 4.951945
1752.000000, 4.957359
1751.000000, 4.975085
1750.000000, 4.973662
1749.000000, 4.997031
1748.000000, 4.982674
1747.000000, 4.993833
1746.000000, 4.987134
1745.000000, 4.945942
1744.000000, 4.946426
1743.000000, 4.958406
1742.000000, 4.961430
1741.000000, 4.985274
1740.000000, 5.024582
1739.000000, 4.979275
1738.000000, 4.961990
1737.000000, 4.984637
1736.000000, 4.994239
1735.000000, 4.960191
1734.000000, 4.973019
1733.000000, 4.962963
1732.000000, 4.952944
1731.000000, 4.963685
1730.000000, 4.985596
1729.000000, 4.976504
1728.000000, 4.947657
1727.000000, 4.954418
1726.000000, 4.987131
1725.000000, 4.988018
1724.000000, 4.962263
1723.000000, 4.929751
1722.000000, 4.968358
1721.000000, 4.980406
1720.000000, 4.962231
1719.000000, 4.961403
1718.000000, 4.987033
1717.000000, 4.976331
1716.000000, 4.946526
1715.000000, 4.954061
1714.000000, 4.974820
1713.000000, 4.973940
1712.000000, 4.972058
1711.000000, 5.004642
1710.000000, 5.018641
1709.000000, 4.995622
1708.000000, 4.943305
1707.000000, 4.924505
1706.000000, 4.948391
1705.000000, 5.005428
1704.000000, 5.011448
1703.000000, 4.968510
1702.000000, 4.970831
1701.000000, 4.966226
1700.000000, 4.967638
1699.000000, 5.000373
1698.000000, 5.008087
1697.000000, 4.991377
1696.000000, 4.992443
1695.000000, 4.996100
1694.000000, 4.973349
1693.000000, 4.959979
1692.000000, 4.960578
1691.000000, 4.975432
1690.000000, 4.996049
1689.000000, 4.971532
1688.000000, 4.972991
1687.000000, 4.982384
1686.000000, 4.990459
1685.000000, 4.977609
1684.000000, 4.986929
1683.000000, 4.997556
1682.000000, 4.968351
1681.000000, 4.975177
1680.000000, 4.986253
1679.000000, 4.955727
1678.000000, 4.962192
1677.000000, 4.977403
1676.000000, 4.966525
1675.000000, 4.966166
1674.000000, 4.975211
1673.000000, 4.959527
1672.000000, 4.936667
1671.000000, 4.950027
1670.000000, 4.956891
1669.000000, 5.021824
1668.000000, 5.046131
1667.000000, 5.032669
1666.000000, 5.054983
1665.000000, 5.056527
1664.000000, 5.026589
1663.000000, 5.013287
1662.000000, 5.014582
1661.000000, 5.011063
1660.000000, 5.017181
1659.000000, 5.025573
1658.000000, 5.036715
1657.000000, 5.022760
1656.000000, 5.018602
1655.000000, 5.066499
1654.000000, 5.086799
1653.000000, 5.068554
1652.000000, 5.026339
1651.000000, 5.047399
1650.000000, 5.058940
1649.000000, 5.050212
1648.000000, 5.069889
1647.000000, 5.068363
1646.000000, 5.064369
1645.000000, 5.045049
1644.000000, 5.045867
1643.000000, 5.049242
1642.000000, 5.050182
1641.000000, 5.066107
1640.000000, 5.103212
1639.000000, 5.114786
1638.000000, 5.073313
1637.000000, 5.087714
1636.000000, 5.095484
1635.000000, 5.073153
1634.000000, 5.072485
1633.000000, 5.070686
1632.000000, 5.066665
1631.000000, 5.037547
1630.000000, 5.054487
1629.000000, 5.118558
1628.000000, 5.138171
1627.000000, 5.116766
1626.000000, 5.093385
1625.000000, 5.084238
1624.000000, 5.094273
1623.000000, 5.093589
1622.000000, 5.132882
1621.000000, 5.098969
1620.000000, 5.095048
1619.000000, 5.106019
1618.000000, 5.091558
1617.000000, 5.098780
1616.000000, 5.077824
1615.000000, 5.065554
1614.000000, 5.081340
1613.000000, 5.063164
1612.000000, 5.053266
1611.000000, 5.034955
1610.000000, 5.053514
1609.000000, 5.100884
1608.000000, 5.101515
1607.000000, 5.074365
1606.000000, 5.072432
1605.000000, 5.101538
1604.000000, 5.128161
1603.000000, 5.135896
1602.000000, 5.090445
1601.000000, 5.065839
1600.000000, 5.079072
1599.000000, 5.099753
