nm, %R
1800.000000, 4.556797
1799.000000, 4.545877
1798.000000, 4.534259
1797.000000, 4.626493
1796.000000, 4.622841
1795.000000, 4.591422
1794.000000, 4.622326
1793.000000, 4.641664
1792.000000, 4.599808
1791.000000, 4.599047
1790.000000, 4.593286
1789.000000, 4.664806
1788.000000, 4.654228
1787.000000, 4.656677
1786.000000, 4.661923
1785.000000, 4.634773
1784.000000, 4.686678
1783.000000, 4.760979
1782.000000, 4.730412
1781.000000, 4.669614
1780.000000, 4.672787
1779.000000, 4.696835
1778.000000, 4.722026
1777.000000, 4.696133
1776.000000, 4.703088
1775.000000, 4.694477
1774.000000, 4.681570
1773.000000, 4.657748
1772.000000, 4.701916
1771.000000, 4.702330
1770.000000, 4.680224
1769.000000, 4.651187
1768.000000, 4.633633
1767.000000, 4.683617
1766.000000, 4.621163
1765.000000, 4.683890
1764.000000, 4.629593
1763.000000, 4.670502
1762.000000, 4.672378
1761.000000, 4.696955
1760.000000, 4.674718
1759.000000, 4.682050
1758.000000, 4.695504
1757.000000, 4.649173
1756.000000, 4.630013
1755.000000, 4.623212
1754.000000, 4.639462
1753.000000, 4.661436
1752.000000, 4.676229
1751.000000, 4.678318
1750.000000, 4.638291
1749.000000, 4.632458
1748.000000, 4.640301
1747.000000, 4.636900
1746.000000, 4.602260
1745.000000, 4.618719
1744.000000, 4.668234
1743.000000, 4.670051
1742.000000, 4.670240
1741.000000, 4.666142
1740.000000, 4.679071
1739.000000, 4.653792
1738.000000, 4.643638
1737.000000, 4.618277
1736.000000, 4.633371
1735.000000, 4.637342
1734.000000, 4.673227
1733.000000, 4.693871
1732.000000, 4.686038
1731.000000, 4.667537
1730.000000, 4.655958
1729.000000, 4.650789
1728.000000, 4.646050
1727.000000, 4.634606
1726.000000, 4.644190
1725.000000, 4.618549
1724.000000, 4.622691
1723.000000, 4.636470
1722.000000, 4.653005
1721.000000, 4.681979
1720.000000, 4.665044
1719.000000, 4.673908
1718.000000, 4.673308
1717.000000, 4.644265
1716.000000, 4.674035
1715.000000, 4.685583
1714.000000, 4.677302
1713.000000, 4.667372
1712.000000, 4.646369
1711.000000, 4.651218
1710.000000, 4.657500
1709.000000, 4.645828
1708.000000, 4.634295
1707.000000, 4.673886
1706.000000, 4.676240
1705.000000, 4.662077
1704.000000, 4.640817
1703.000000, 4.639930
1702.000000, 4.635781
1701.000000, 4.630736
1700.000000, 4.640136
1699.000000, 4.658661
1698.000000, 4.646518
1697.000000, 4.655799
1696.000000, 4.628798
1695.000000, 4.633662
1694.000000, 4.675013
1693.000000, 4.672125
1692.000000, 4.646793
1691.000000, 4.638489
1690.000000, 4.657716
1689.000000, 4.629629
1688.000000, 4.615991
1687.000000, 4.621744
1686.000000, 4.616984
1685.000000, 4.663565
1684.000000, 4.663148
1683.000000, 4.640527
1682.000000, 4.608033
1681.000000, 4.584823
1680.000000, 4.601715
1679.000000, 4.604730
1678.000000, 4.619998
1677.000000, 4.623526
1676.000000, 4.607498
1675.000000, 4.621568
1674.000000, 4.632097
1673.000000, 4.609647
1672.000000, 4.582430
1671.000000, 4.597840
1670.000000, 4.624210
1669.000000, 4.620866
1668.000000, 4.638058
1667.000000, 4.670491
1666.000000, 4.687824
1665.000000, 4.687387
1664.000000, 4.663083
1663.000000, 4.637034
1662.000000, 4.634043
1661.000000, 4.619718
1660.000000, 4.625674
1659.000000, 4.665311
1658.000000, 4.670944
1657.000000, 4.675031
1656.000000, 4.642874
1655.000000, 4.666876
1654.000000, 4.699863
1653.000000, 4.683075
1652.000000, 4.653982
1651.000000, 4.657304
1650.000000, 4.701354
1649.000000, 4.717149
1648.000000, 4.682385
1647.000000, 4.669891
1646.000000, 4.624466
1645.000000, 4.655632
1644.000000, 4.680289
1643.000000, 4.665397
1642.000000, 4.658213
1641.000000, 4.634088
1640.000000, 4.681141
1639.000000, 4.705916
1638.000000, 4.681862
1637.000000, 4.648611
1636.000000, 4.645492
1635.000000, 4.674339
1634.000000, 4.701899
1633.000000, 4.701942
1632.000000, 4.677692
1631.000000, 4.675915
1630.000000, 4.672290
1629.000000, 4.663287
1628.000000, 4.650226
1627.000000, 4.673362
1626.000000, 4.690270
1625.000000, 4.703020
1624.000000, 4.678852
1623.000000, 4.664267
1622.000000, 4.633245
1621.000000, 4.626914
1620.000000, 4.630238
1619.000000, 4.670838
1618.000000, 4.694630
1617.000000, 4.686378
1616.000000, 4.675791
1615.000000, 4.679837
1614.000000, 4.625299
1613.000000, 4.601591
1612.000000, 4.654397
1611.000000, 4.654179
1610.000000, 4.670422
1609.000000, 4.632388
1608.000000, 4.631250
1607.000000, 4.654289
1606.000000, 4.660604
1605.000000, 4.674792
1604.000000, 4.657878
1603.000000, 4.617966
1602.000000, 4.642028
1601.000000, 4.656530
1600.000000, 4.627055
