nm, %R
1800.000000, 0.147382
1799.000000, 0.123095
1798.000000, 0.079650
1797.000000, 0.084887
1796.000000, 0.071166
1795.000000, 0.095145
1794.000000, 0.105072
1793.000000, 0.138655
1792.000000, 0.052856
1791.000000, 0.175412
1790.000000, 0.136196
1789.000000, 0.177452
1788.000000, 0.151443
1787.000000, 0.186677
1786.000000, 0.123534
1785.000000, 0.197873
1784.000000, 0.148276
1783.000000, 0.154054
1782.000000, 0.142595
1781.000000, 0.133708
1780.000000, 0.151546
1779.000000, 0.146749
1778.000000, 0.161267
1777.000000, 0.170610
1776.000000, 0.153724
1775.000000, 0.147906
1774.000000, 0.113678
1773.000000, 0.112636
1772.000000, 0.130511
1771.000000, 0.132538
1770.000000, 0.109979
1769.000000, 0.104861
1768.000000, 0.143997
1767.000000, 0.165679
1766.000000, 0.118496
1765.000000, 0.103422
1764.000000, 0.144257
1763.000000, 0.212114
1762.000000, 0.111963
1761.000000, 0.102384
1760.000000, 0.086646
1759.000000, 0.103835
1758.000000, 0.107439
1757.000000, 0.110215
1756.000000, 0.161881
1755.000000, 0.181291
1754.000000, 0.124619
1753.000000, 0.119108
1752.000000, 0.126898
1751.000000, 0.152656
1750.000000, 0.094599
1749.000000, 0.117157
1748.000000, 0.145416
1747.000000, 0.180650
1746.000000, 0.155563
1745.000000, 0.112017
1744.000000, 0.102412
1743.000000, 0.126618
1742.000000, 0.121962
1741.000000, 0.137164
1740.000000, 0.157042
1739.000000, 0.100170
1738.000000, 0.144360
1737.000000, 0.167753
1736.000000, 0.142126
1735.000000, 0.136166
1734.000000, 0.137124
1733.000000, 0.106593
1732.000000, 0.124436
1731.000000, 0.127233
1730.000000, 0.103611
1729.000000, 0.130856
1728.000000, 0.165903
1727.000000, 0.163989
1726.000000, 0.163636
1725.000000, 0.140949
1724.000000, 0.150415
1723.000000, 0.181876
1722.000000, 0.140632
1721.000000, 0.132265
1720.000000, 0.129835
1719.000000, 0.120051
1718.000000, 0.134210
1717.000000, 0.160619
1716.000000, 0.166876
1715.000000, 0.136091
1714.000000, 0.121268
1713.000000, 0.097726
1712.000000, 0.112267
1711.000000, 0.122146
1710.000000, 0.124528
1709.000000, 0.149436
1708.000000, 0.166427
1707.000000, 0.134715
1706.000000, 0.144767
1705.000000, 0.178372
1704.000000, 0.186788
1703.000000, 0.170941
1702.000000, 0.132994
1701.000000, 0.137864
1700.000000, 0.167599
1699.000000, 0.124924
1698.000000, 0.098351
1697.000000, 0.123014
1696.000000, 0.141845
1695.000000, 0.138873
1694.000000, 0.165278
1693.000000, 0.172161
1692.000000, 0.141921
1691.000000, 0.168947
1690.000000, 0.190996
1689.000000, 0.164057
1688.000000, 0.190578
1687.000000, 0.208756
1686.000000, 0.176845
1685.000000, 0.133285
1684.000000, 0.117470
1683.000000, 0.119168
1682.000000, 0.144489
1681.000000, 0.150224
1680.000000, 0.136139
1679.000000, 0.107516
1678.000000, 0.093256
1677.000000, 0.116468
1676.000000, 0.161672
1675.000000, 0.190714
1674.000000, 0.173889
1673.000000, 0.116024
1672.000000, 0.118587
1671.000000, 0.143730
1670.000000, 0.133072
1669.000000, 0.124829
1668.000000, 0.107638
1667.000000, 0.108406
1666.000000, 0.129434
1665.000000, 0.114856
1664.000000, 0.067443
1663.000000, 0.117031
1662.000000, 0.138092
1661.000000, 0.102053
1660.000000, 0.095376
1659.000000, 0.101857
1658.000000, 0.122496
1657.000000, 0.171242
1656.000000, 0.172562
1655.000000, 0.140898
1654.000000, 0.108605
1653.000000, 0.133453
1652.000000, 0.186274
1651.000000, 0.144843
1650.000000, 0.130257
1649.000000, 0.130383
1648.000000, 0.157558
1647.000000, 0.159561
1646.000000, 0.167432
1645.000000, 0.157828
1644.000000, 0.134897
1643.000000, 0.191684
1642.000000, 0.201423
1641.000000, 0.158572
1640.000000, 0.131879
1639.000000, 0.134763
1638.000000, 0.164179
1637.000000, 0.193640
1636.000000, 0.197122
1635.000000, 0.161645
1634.000000, 0.155358
1633.000000, 0.127337
1632.000000, 0.086788
1631.000000, 0.158328
1630.000000, 0.198116
1629.000000, 0.203669
1628.000000, 0.143968
1627.000000, 0.159293
