nm, %R
1800.000000, 0.032246
1799.000000, 0.048081
1798.000000, 0.013275
1797.000000, 0.028454
1796.000000, 0.077713
1795.000000, 0.058529
1794.000000, 0.019345
1793.000000, 0.000759
1792.000000, 0.067375
1791.000000, 0.047150
1790.000000, 0.042964
1789.000000, 0.076864
1788.000000, 0.102006
1787.000000, 0.087122
1786.000000, 0.110725
1785.000000, 0.153173
1784.000000, 0.097902
1783.000000, 0.035668
1782.000000, 0.075140
1781.000000, 0.107611
1780.000000, 0.079047
1779.000000, 0.102544
1778.000000, 0.095678
1777.000000, 0.023627
1776.000000, 0.068701
1775.000000, 0.087947
1774.000000, 0.086065
1773.000000, 0.058263
1772.000000, 0.074795
1771.000000, 0.074529
1770.000000, 0.056650
1769.000000, 0.060165
1768.000000, 0.071097
1767.000000, 0.054183
1766.000000, 0.075993
1765.000000, 0.045069
1764.000000, 0.017831
1763.000000, 0.050015
1762.000000, 0.052091
1761.000000, 0.059495
1760.000000, 0.049444
1759.000000, 0.046317
1758.000000, 0.054479
1757.000000, 0.119614
1756.000000, 0.112349
1755.000000, 0.077737
1754.000000, 0.121582
1753.000000, 0.052483
1752.000000, 0.040243
1751.000000, 0.032468
1750.000000, 0.060312
1749.000000, 0.060288
1748.000000, 0.087136
1747.000000, 0.106036
1746.000000, 0.108106
1745.000000, 0.087335
1744.000000, 0.056189
1743.000000, 0.038346
1742.000000, 0.057327
1741.000000, 0.035786
1740.000000, 0.044910
1739.000000, 0.079662
1738.000000, 0.064487
1737.000000, 0.057152
1736.000000, 0.068832
1735.000000, 0.055454
1734.000000, 0.024405
1733.000000, 0.051066
1732.000000, 0.057425
1731.000000, 0.107293
1730.000000, 0.087751
1729.000000, 0.082996
1728.000000, 0.086988
1727.000000, 0.071122
1726.000000, 0.072843
1725.000000, 0.069810
1724.000000, 0.079386
1723.000000, 0.061069
1722.000000, 0.060963
1721.000000, 0.048235
1720.000000, 0.092129
1719.000000, 0.093172
1718.000000, 0.110274
1717.000000, 0.083681
1716.000000, 0.044829
1715.000000, 0.059356
1714.000000, 0.050235
1713.000000, 0.047866
1712.000000, 0.056324
1711.000000, 0.059078
1710.000000, 0.085868
1709.000000, 0.067166
1708.000000, 0.061935
1707.000000, 0.080848
1706.000000, 0.092047
1705.000000, 0.102863
1704.000000, 0.108785
1703.000000, 0.101577
1702.000000, 0.084071
1701.000000, 0.042661
1700.000000, 0.060617
1699.000000, 0.065644
1698.000000, 0.082101
1697.000000, 0.099628
1696.000000, 0.091933
1695.000000, 0.097240
1694.000000, 0.092476
1693.000000, 0.095159
1692.000000, 0.118632
1691.000000, 0.135576
1690.000000, 0.103298
1689.000000, 0.083217
1688.000000, 0.085303
1687.000000, 0.058205
1686.000000, 0.050799
1685.000000, 0.058889
1684.000000, 0.092645
1683.000000, 0.120405
1682.000000, 0.115382
1681.000000, 0.093141
1680.000000, 0.072589
1679.000000, 0.063178
1678.000000, 0.069752
1677.000000, 0.094868
1676.000000, 0.096679
1675.000000, 0.086411
1674.000000, 0.088610
1673.000000, 0.096512
1672.000000, 0.078518
1671.000000, 0.065583
1670.000000, 0.076721
1669.000000, 0.071413
1668.000000, 0.058677
1667.000000, 0.048297
1666.000000, 0.059812
1665.000000, 0.071428
1664.000000, 0.077254
1663.000000, 0.071096
1662.000000, 0.063852
1661.000000, 0.068702
1660.000000, 0.056215
1659.000000, 0.044306
1658.000000, 0.069303
1657.000000, 0.067696
1656.000000, 0.068167
1655.000000, 0.052622
1654.000000, 0.060071
1653.000000, 0.093293
1652.000000, 0.098526
1651.000000, 0.071516
1650.000000, 0.073901
1649.000000, 0.079737
1648.000000, 0.106151
1647.000000, 0.087458
1646.000000, 0.085004
1645.000000, 0.066700
1644.000000, 0.090059
1643.000000, 0.123464
1642.000000, 0.111255
1641.000000, 0.064211
1640.000000, 0.053725
1639.000000, 0.091814
1638.000000, 0.136211
1637.000000, 0.108988
1636.000000, 0.080185
1635.000000, 0.106172
1634.000000, 0.043829
1633.000000, 0.090587
1632.000000, 0.150758
1631.000000, 0.143813
1630.000000, 0.073900
1629.000000, 0.086509
1628.000000, 0.101484
1627.000000, 0.083085
1626.000000, 0.073363
1625.000000, 0.108837
1624.000000, 0.090990
1623.000000, 0.070789
1622.000000, 0.092189
1621.000000, 0.104041
1620.000000, 0.085032
1619.000000, 0.058171
1618.000000, 0.071569
1617.000000, 0.122813
1616.000000, 0.101010
1615.000000, 0.091842
1614.000000, 0.106078
1613.000000, 0.124329
1612.000000, 0.078627
1611.000000, 0.044252
1610.000000, 0.091759
1609.000000, 0.122715
1608.000000, 0.091281
1607.000000, 0.045411
1606.000000, 0.074565
1605.000000, 0.105085
1604.000000, 0.079767
1603.000000, 0.094369
1602.000000, 0.123052
1601.000000, 0.130604
1600.000000, 0.095891
1599.000000, 0.085096
1598.000000, 0.088057
1597.000000, 0.089397
1596.000000, 0.102504
1595.000000, 0.136072
1594.000000, 0.111916
1593.000000, 0.081385
1592.000000, 0.097762
1591.000000, 0.088916
1590.000000, 0.019026
1589.000000, 0.098748
1588.000000, 0.108983
1587.000000, 0.110071
1586.000000, 0.098484
1585.000000, 0.062268
1584.000000, 0.055287
1583.000000, 0.073821
1582.000000, 0.102237
1581.000000, 0.099549
1580.000000, 0.104058
1579.000000, 0.090690
1578.000000, 0.070034
1577.000000, 0.061127
1576.000000, 0.122873
1575.000000, 0.109415
1574.000000, 0.060953
1573.000000, 0.059120
1572.000000, 0.077492
1571.000000, 0.094102
1570.000000, 0.125980
1569.000000, 0.096486
1568.000000, 0.111069
1567.000000, 0.060287
1566.000000, 0.055190
1565.000000, 0.118664
1564.000000, 0.109122
1563.000000, 0.124556
1562.000000, 0.096251
1561.000000, 0.126461
1560.000000, 0.125285
1559.000000, 0.113687
1558.000000, 0.102814
1557.000000, 0.061239
1556.000000, 0.118466
1555.000000, 0.030337
1554.000000, 0.063311
1553.000000, 0.147849
1552.000000, 0.134991
1551.000000, 0.143597
1550.000000, 0.090170
1549.000000, 0.131776
1548.000000, 0.103095
1547.000000, 0.125716
1546.000000, 0.092217
1545.000000, 0.063893
1544.000000, 0.082355
1543.000000, 0.107173
1542.000000, 0.069705
1541.000000, 0.030882
1540.000000, 0.114733
1539.000000, 0.105784
1538.000000, 0.107847
1537.000000, 0.034621
1536.000000, 0.085121
1535.000000, 0.106852
1534.000000, 0.045054
1533.000000, 0.075161
1532.000000, 0.118781
1531.000000, 0.115325
1530.000000, 0.120903
1529.000000, 0.112522
1528.000000, 0.120546
1527.000000, 0.063011
1526.000000, 0.055661
1525.000000, 0.106258
1524.000000, 0.059569
1523.000000, 0.053941
1522.000000, 0.093802
1521.000000, 0.098388
1520.000000, 0.106392
1519.000000, 0.123985
1518.000000, 0.078296
1517.000000, 0.074954
1516.000000, 0.069520
1515.000000, 0.105147
1514.000000, 0.090085
1513.000000, 0.116613
1512.000000, 0.124541
1511.000000, 0.090561
1510.000000, 0.111763
1509.000000, 0.118422
1508.000000, 0.062042
1507.000000, 0.082796
1506.000000, 0.061218
1505.000000, 0.081082
1504.000000, 0.139219
1503.000000, 0.079654
1502.000000, 0.089557
1501.000000, 0.078208
1500.000000, 0.105411
1499.000000, 0.107788
1498.000000, 0.125283
1497.000000, 0.106318
1496.000000, 0.116583
1495.000000, 0.084142
1494.000000, 0.073251
1493.000000, 0.130432
1492.000000, 0.117997
1491.000000, 0.117426
1490.000000, 0.133214
1489.000000, 0.144842
1488.000000, 0.149626
1487.000000, 0.097906
1486.000000, 0.106134
1485.000000, 0.106027
1484.000000, 0.081357
1483.000000, 0.082298
1482.000000, 0.064056
1481.000000, 0.065576
1480.000000, 0.084886
1479.000000, 0.078016
1478.000000, 0.065381
1477.000000, 0.082687
1476.000000, 0.132467
1475.000000, 0.140609
1474.000000, 0.130754
1473.000000, 0.087565
1472.000000, 0.105531
1471.000000, 0.132562
1470.000000, 0.115477
1469.000000, 0.077139
1468.000000, 0.068150
1467.000000, 0.089273
1466.000000, 0.071675
1465.000000, 0.098632
1464.000000, 0.131984
1463.000000, 0.125601
1462.000000, 0.114975
1461.000000, 0.083909
1460.000000, 0.107038
1459.000000, 0.137139
1458.000000, 0.121668
1457.000000, 0.087743
1456.000000, 0.071878
1455.000000, 0.087651
1454.000000, 0.088211
1453.000000, 0.104249
1452.000000, 0.142986
1451.000000, 0.175379
1450.000000, 0.170639
1449.000000, 0.119915
1448.000000, 0.096887
1447.000000, 0.096624
1446.000000, 0.128257
1445.000000, 0.128600
1444.000000, 0.075208
1443.000000, 0.080186
1442.000000, 0.109413
1441.000000, 0.110061
1440.000000, 0.099533
1439.000000, 0.070689
1438.000000, 0.074344
1437.000000, 0.064504
1436.000000, 0.097916
1435.000000, 0.143795
1434.000000, 0.139232
1433.000000, 0.129473
1432.000000, 0.121528
1431.000000, 0.147216
1430.000000, 0.150840
1429.000000, 0.141952
1428.000000, 0.121216
1427.000000, 0.099535
1426.000000, 0.093229
1425.000000, 0.090176
1424.000000, 0.090148
1423.000000, 0.093365
1422.000000, 0.082003
1421.000000, 0.077734
1420.000000, 0.114502
1419.000000, 0.102054
1418.000000, 0.102903
1417.000000, 0.133182
1416.000000, 0.117635
1415.000000, 0.112465
1414.000000, 0.129518
1413.000000, 0.122055
1412.000000, 0.069279
1411.000000, 0.069087
1410.000000, 0.079553
1409.000000, 0.085939
1408.000000, 0.124465
1407.000000, 0.130452
1406.000000, 0.135218
1405.000000, 0.083046
1404.000000, 0.049382
1403.000000, 0.059004
1402.000000, 0.099981
1401.000000, 0.087784
1400.000000, 0.065771
1399.000000, 0.076827
1398.000000, 0.079592
1397.000000, 0.099379
1396.000000, 0.119619
1395.000000, 0.094742
1394.000000, 0.101606
1393.000000, 0.059730
1392.000000, 0.066141
1391.000000, 0.098862
1390.000000, 0.157494
1389.000000, 0.121043
1388.000000, 0.061917
1387.000000, 0.109246
1386.000000, 0.178372
1385.000000, 0.177965
1384.000000, 0.137436
1383.000000, 0.118339
1382.000000, 0.116809
1381.000000, 0.053347
1380.000000, 0.029535
1379.000000, 0.014868
1378.000000, 0.036052
1377.000000, 0.068897
1376.000000, 0.127865
1375.000000, 0.133253
1374.000000, 0.086631
1373.000000, 0.110318
1372.000000, 0.123192
1371.000000, 0.146146
1370.000000, 0.185567
1369.000000, 0.147454
1368.000000, 0.122436
1367.000000, 0.120374
1366.000000, 0.088184
1365.000000, 0.071949
1364.000000, 0.078394
1363.000000, 0.101781
1362.000000, 0.089328
1361.000000, 0.047805
1360.000000, 0.057642
1359.000000, 0.078610
1358.000000, 0.060929
1357.000000, 0.066174
1356.000000, 0.064054
1355.000000, 0.084223
1354.000000, 0.111354
1353.000000, 0.095320
1352.000000, 0.037784
1351.000000, 0.083597
1350.000000, 0.076556
1349.000000, 0.128455
1348.000000, 0.129544
1347.000000, 0.119241
1346.000000, 0.090859
1345.000000, 0.091563
1344.000000, 0.136024
1343.000000, 0.112591
1342.000000, 0.101133
1341.000000, 0.112502
1340.000000, 0.167151
1339.000000, 0.145121
1338.000000, 0.112250
1337.000000, 0.141769
1336.000000, 0.080804
1335.000000, 0.102857
1334.000000, 0.163494
1333.000000, 0.123155
1332.000000, 0.102545
1331.000000, 0.111739
1330.000000, 0.134086
1329.000000, 0.114827
1328.000000, 0.092912
1327.000000, 0.124766
1326.000000, 0.138562
1325.000000, 0.112322
1324.000000, 0.156218
1323.000000, 0.151729
1322.000000, 0.114564
1321.000000, 0.126696
1320.000000, 0.161591
1319.000000, 0.089838
1318.000000, 0.107887
1317.000000, 0.150968
1316.000000, 0.106146
1315.000000, 0.110654
1314.000000, 0.163069
1313.000000, 0.135050
1312.000000, 0.105954
1311.000000, 0.122333
1310.000000, 0.094680
1309.000000, 0.071964
1308.000000, 0.105134
1307.000000, 0.033745
1306.000000, 0.030224
1305.000000, 0.122397
1304.000000, 0.064358
1303.000000, 0.101636
1302.000000, 0.151807
1301.000000, 0.078098
1300.000000, 0.102805
1299.000000, 0.080141
1298.000000, 0.121203
1297.000000, 0.110133
1296.000000, 0.110179
1295.000000, 0.025732
1294.000000, 0.107602
1293.000000, 0.194765
1292.000000, 0.100991
1291.000000, 0.054980
1290.000000, 0.100603
1289.000000, 0.059437
1288.000000, 0.151887
1287.000000, 0.128491
1286.000000, 0.109172
1285.000000, 0.065170
1284.000000, 0.133161
1283.000000, 0.096882
1282.000000, 0.104503
1281.000000, 0.097236
1280.000000, 0.113362
1279.000000, 0.102381
1278.000000, 0.111235
1277.000000, 0.089808
1276.000000, 0.077914
1275.000000, 0.103134
1274.000000, 0.091100
1273.000000, 0.151708
1272.000000, 0.146392
1271.000000, 0.116143
1270.000000, 0.110883
1269.000000, 0.095390
1268.000000, 0.144271
1267.000000, 0.125760
1266.000000, 0.076786
1265.000000, 0.097819
1264.000000, 0.134162
1263.000000, 0.107612
1262.000000, 0.070136
1261.000000, 0.105779
1260.000000, 0.096281
1259.000000, 0.098922
1258.000000, 0.115931
1257.000000, 0.141698
1256.000000, 0.146844
1255.000000, 0.070308
1254.000000, 0.113081
1253.000000, 0.145247
1252.000000, 0.111169
1251.000000, 0.150906
1250.000000, 0.090917
1249.000000, 0.095482
1248.000000, 0.142515
1247.000000, 0.141608
1246.000000, 0.098961
1245.000000, 0.128916
1244.000000, 0.139275
1243.000000, 0.130165
1242.000000, 0.149759
1241.000000, 0.146776
1240.000000, 0.089637
1239.000000, 0.087606
1238.000000, 0.088266
1237.000000, 0.129679
1236.000000, 0.119521
1235.000000, 0.140405
1234.000000, 0.121009
1233.000000, 0.084893
1232.000000, 0.068847
1231.000000, 0.095180
1230.000000, 0.090797
1229.000000, 0.098615
1228.000000, 0.115622
1227.000000, 0.145816
1226.000000, 0.143152
1225.000000, 0.142928
1224.000000, 0.130971
1223.000000, 0.095904
1222.000000, 0.118645
1221.000000, 0.126912
1220.000000, 0.064504
1219.000000, 0.043812
1218.000000, 0.069242
1217.000000, 0.092679
1216.000000, 0.083732
1215.000000, 0.081368
1214.000000, 0.118073
1213.000000, 0.079756
1212.000000, 0.090460
1211.000000, 0.112800
1210.000000, 0.133262
1209.000000, 0.115466
1208.000000, 0.078587
1207.000000, 0.083707
1206.000000, 0.118322
1205.000000, 0.102854
1204.000000, 0.118103
1203.000000, 0.141126
1202.000000, 0.131640
1201.000000, 0.136141
1200.000000, 0.141168
1199.000000, 0.126811
1198.000000, 0.119002
