nm, %R
1800.000000, 0.088909
1799.000000, 0.114931
1798.000000, 0.119619
1797.000000, 0.128186
1796.000000, 0.128668
1795.000000, 0.077474
1794.000000, 0.184760
1793.000000, 0.105582
1792.000000, 0.113705
1791.000000, 0.142539
1790.000000, 0.163383
1789.000000, 0.128718
1788.000000, 0.079683
1787.000000, 0.163692
1786.000000, 0.153725
1785.000000, 0.104660
1784.000000, 0.187403
1783.000000, 0.176897
1782.000000, 0.182146
1781.000000, 0.160068
1780.000000, 0.193189
1779.000000, 0.139380
1778.000000, 0.161314
1777.000000, 0.168612
1776.000000, 0.173015
1775.000000, 0.155211
1774.000000, 0.137406
1773.000000, 0.152628
1772.000000, 0.166083
1771.000000, 0.118361
1770.000000, 0.169276
1769.000000, 0.100137
1768.000000, 0.085436
1767.000000, 0.139168
1766.000000, 0.111150
1765.000000, 0.080645
1764.000000, 0.069887
1763.000000, 0.112422
1762.000000, 0.113133
1761.000000, 0.087736
1760.000000, 0.156871
1759.000000, 0.124157
1758.000000, 0.150233
1757.000000, 0.142114
1756.000000, 0.127616
1755.000000, 0.114099
1754.000000, 0.118543
1753.000000, 0.131249
1752.000000, 0.174769
1751.000000, 0.165314
1750.000000, 0.164606
1749.000000, 0.145592
1748.000000, 0.105077
1747.000000, 0.096108
1746.000000, 0.118069
1745.000000, 0.146410
1744.000000, 0.096252
1743.000000, 0.136626
1742.000000, 0.150424
1741.000000, 0.126802
1740.000000, 0.139740
1739.000000, 0.162185
1738.000000, 0.116808
1737.000000, 0.123113
1736.000000, 0.144714
1735.000000, 0.116274
1734.000000, 0.105871
1733.000000, 0.160143
1732.000000, 0.161506
1731.000000, 0.140375
1730.000000, 0.152541
1729.000000, 0.121334
1728.000000, 0.125557
1727.000000, 0.113451
1726.000000, 0.084429
1725.000000, 0.120349
1724.000000, 0.132840
1723.000000, 0.181900
1722.000000, 0.181114
1721.000000, 0.153740
1720.000000, 0.139666
1719.000000, 0.147144
1718.000000, 0.133132
1717.000000, 0.098679
1716.000000, 0.107150
1715.000000, 0.100765
1714.000000, 0.147757
1713.000000, 0.109737
1712.000000, 0.115685
1711.000000, 0.128966
1710.000000, 0.121890
1709.000000, 0.108372
1708.000000, 0.140568
1707.000000, 0.155488
1706.000000, 0.143951
1705.000000, 0.147792
1704.000000, 0.156899
1703.000000, 0.146609
1702.000000, 0.122737
1701.000000, 0.141682
1700.000000, 0.177218
1699.000000, 0.151203
1698.000000, 0.143708
1697.000000, 0.149728
1696.000000, 0.131839
1695.000000, 0.107219
1694.000000, 0.133455
1693.000000, 0.160445
1692.000000, 0.149679
1691.000000, 0.130879
1690.000000, 0.135659
1689.000000, 0.154458
1688.000000, 0.154850
1687.000000, 0.146307
1686.000000, 0.131013
1685.000000, 0.137994
1684.000000, 0.170962
1683.000000, 0.157160
1682.000000, 0.119750
1681.000000, 0.127241
1680.000000, 0.134348
1679.000000, 0.139188
1678.000000, 0.180812
1677.000000, 0.156835
1676.000000, 0.137509
1675.000000, 0.133582
1674.000000, 0.127491
1673.000000, 0.103037
1672.000000, 0.113967
1671.000000, 0.162664
1670.000000, 0.188864
1669.000000, 0.146149
1668.000000, 0.068651
1667.000000, 0.072103
1666.000000, 0.076632
1665.000000, 0.098403
1664.000000, 0.134515
1663.000000, 0.132585
1662.000000, 0.092324
1661.000000, 0.113425
1660.000000, 0.125758
1659.000000, 0.099643
1658.000000, 0.106836
1657.000000, 0.121425
1656.000000, 0.100801
1655.000000, 0.121137
1654.000000, 0.143588
1653.000000, 0.146147
1652.000000, 0.118404
1651.000000, 0.155330
1650.000000, 0.177301
1649.000000, 0.136913
1648.000000, 0.146490
1647.000000, 0.136556
1646.000000, 0.130049
1645.000000, 0.138095
1644.000000, 0.157242
1643.000000, 0.161752
1642.000000, 0.137453
1641.000000, 0.123640
1640.000000, 0.135307
1639.000000, 0.132373
1638.000000, 0.160765
1637.000000, 0.158931
1636.000000, 0.102550
1635.000000, 0.071265
1634.000000, 0.141336
1633.000000, 0.153460
1632.000000, 0.182992
1631.000000, 0.171029
1630.000000, 0.159257
1629.000000, 0.126622
1628.000000, 0.142559
1627.000000, 0.170051
1626.000000, 0.171931
1625.000000, 0.156481
1624.000000, 0.178413
1623.000000, 0.145808
1622.000000, 0.092405
1621.000000, 0.105048
1620.000000, 0.136322
1619.000000, 0.185983
1618.000000, 0.177378
1617.000000, 0.180585
1616.000000, 0.178526
1615.000000, 0.130900
1614.000000, 0.120711
1613.000000, 0.123077
1612.000000, 0.122303
1611.000000, 0.150277
1610.000000, 0.132094
1609.000000, 0.117845
1608.000000, 0.157161
1607.000000, 0.137687
1606.000000, 0.148630
1605.000000, 0.157863
1604.000000, 0.151589
1603.000000, 0.146747
1602.000000, 0.148967
1601.000000, 0.116991
1600.000000, 0.095852
1599.000000, 0.110252
1598.000000, 0.161640
1597.000000, 0.165977
1596.000000, 0.165936
1595.000000, 0.152574
1594.000000, 0.116845
1593.000000, 0.173361
1592.000000, 0.129590
1591.000000, 0.111749
1590.000000, 0.201889
1589.000000, 0.168205
1588.000000, 0.116760
1587.000000, 0.110299
1586.000000, 0.109933
1585.000000, 0.092698
1584.000000, 0.117821
1583.000000, 0.195407
1582.000000, 0.161283
1581.000000, 0.161426
1580.000000, 0.154039
1579.000000, 0.156355
1578.000000, 0.104268
1577.000000, 0.177594
1576.000000, 0.121933
1575.000000, 0.136998
1574.000000, 0.113150
1573.000000, 0.178875
1572.000000, 0.135150
1571.000000, 0.163991
1570.000000, 0.142529
1569.000000, 0.141640
1568.000000, 0.103258
1567.000000, 0.066141
1566.000000, 0.128409
1565.000000, 0.217629
1564.000000, 0.185072
1563.000000, 0.128329
1562.000000, 0.119701
1561.000000, 0.155068
1560.000000, 0.127242
1559.000000, 0.087281
1558.000000, 0.122679
1557.000000, 0.214316
1556.000000, 0.189902
1555.000000, 0.118178
1554.000000, 0.151402
1553.000000, 0.137748
1552.000000, 0.164723
1551.000000, 0.105417
1550.000000, 0.141898
1549.000000, 0.146288
1548.000000, 0.146501
1547.000000, 0.118467
1546.000000, 0.131942
1545.000000, 0.149239
1544.000000, 0.103410
1543.000000, 0.139893
1542.000000, 0.123354
1541.000000, 0.119427
1540.000000, 0.151708
1539.000000, 0.132121
1538.000000, 0.163431
1537.000000, 0.120013
1536.000000, 0.088110
1535.000000, 0.175998
1534.000000, 0.206204
1533.000000, 0.134446
1532.000000, 0.126830
1531.000000, 0.122227
1530.000000, 0.161183
1529.000000, 0.147922
1528.000000, 0.096693
1527.000000, 0.113164
1526.000000, 0.104980
1525.000000, 0.117363
1524.000000, 0.097684
1523.000000, 0.126982
1522.000000, 0.151188
1521.000000, 0.157802
1520.000000, 0.161905
1519.000000, 0.140267
1518.000000, 0.111313
1517.000000, 0.185117
1516.000000, 0.168703
1515.000000, 0.124241
1514.000000, 0.100057
1513.000000, 0.109731
1512.000000, 0.116855
1511.000000, 0.151685
1510.000000, 0.192861
1509.000000, 0.114687
1508.000000, 0.083773
1507.000000, 0.135872
1506.000000, 0.167190
1505.000000, 0.138388
1504.000000, 0.145662
1503.000000, 0.145976
1502.000000, 0.133536
1501.000000, 0.162373
1500.000000, 0.154547
1499.000000, 0.156518
