nm, %R
1800.000000, 0.292583
1799.000000, 0.245810
1798.000000, 0.203676
1797.000000, 0.226208
1796.000000, 0.292919
1795.000000, 0.322335
1794.000000, 0.334278
1793.000000, 0.285187
1792.000000, 0.299012
1791.000000, 0.285460
1790.000000, 0.273719
1789.000000, 0.268550
1788.000000, 0.318544
1787.000000, 0.317455
1786.000000, 0.370221
1785.000000, 0.292870
1784.000000, 0.315241
1783.000000, 0.357436
1782.000000, 0.331015
1781.000000, 0.330900
1780.000000, 0.282216
1779.000000, 0.291696
1778.000000, 0.307917
1777.000000, 0.329738
1776.000000, 0.349389
1775.000000, 0.272948
1774.000000, 0.276983
1773.000000, 0.293120
1772.000000, 0.324902
1771.000000, 0.291184
1770.000000, 0.290747
1769.000000, 0.345045
1768.000000, 0.304511
1767.000000, 0.255351
1766.000000, 0.226556
1765.000000, 0.256753
1764.000000, 0.269166
1763.000000, 0.321446
1762.000000, 0.324124
1761.000000, 0.331918
1760.000000, 0.312704
1759.000000, 0.286637
1758.000000, 0.285301
1757.000000, 0.325045
1756.000000, 0.302981
1755.000000, 0.299083
1754.000000, 0.312069
1753.000000, 0.319266
1752.000000, 0.316817
1751.000000, 0.299046
1750.000000, 0.330621
1749.000000, 0.300298
1748.000000, 0.266817
1747.000000, 0.299976
1746.000000, 0.311791
1745.000000, 0.322477
1744.000000, 0.329920
1743.000000, 0.324992
1742.000000, 0.255978
1741.000000, 0.290180
1740.000000, 0.292341
1739.000000, 0.310101
1738.000000, 0.325569
1737.000000, 0.318986
1736.000000, 0.302385
1735.000000, 0.327027
1734.000000, 0.337112
1733.000000, 0.317500
1732.000000, 0.318635
1731.000000, 0.296528
1730.000000, 0.305231
1729.000000, 0.299886
1728.000000, 0.282425
1727.000000, 0.272808
1726.000000, 0.278646
1725.000000, 0.303553
1724.000000, 0.335490
1723.000000, 0.304584
1722.000000, 0.306142
1721.000000, 0.300991
1720.000000, 0.306210
1719.000000, 0.309530
1718.000000, 0.294824
1717.000000, 0.268331
1716.000000, 0.316655
1715.000000, 0.311783
1714.000000, 0.286408
1713.000000, 0.276652
1712.000000, 0.322175
1711.000000, 0.295676
1710.000000, 0.291610
1709.000000, 0.322528
1708.000000, 0.322309
1707.000000, 0.312086
1706.000000, 0.334275
1705.000000, 0.322931
1704.000000, 0.291583
1703.000000, 0.284205
1702.000000, 0.308545
1701.000000, 0.321713
1700.000000, 0.320851
1699.000000, 0.322142
1698.000000, 0.312156
1697.000000, 0.296697
1696.000000, 0.275039
1695.000000, 0.268146
1694.000000, 0.296911
1693.000000, 0.322838
1692.000000, 0.307321
1691.000000, 0.287125
1690.000000, 0.314459
1689.000000, 0.273428
1688.000000, 0.278449
1687.000000, 0.337244
1686.000000, 0.336090
1685.000000, 0.309572
1684.000000, 0.294485
1683.000000, 0.302914
1682.000000, 0.316657
1681.000000, 0.286557
1680.000000, 0.299773
1679.000000, 0.344432
1678.000000, 0.333439
1677.000000, 0.331611
1676.000000, 0.329243
1675.000000, 0.314144
1674.000000, 0.327886
1673.000000, 0.336841
1672.000000, 0.320355
1671.000000, 0.318491
1670.000000, 0.326874
1669.000000, 0.307074
1668.000000, 0.282336
1667.000000, 0.286256
1666.000000, 0.276012
1665.000000, 0.265617
1664.000000, 0.295396
1663.000000, 0.279427
1662.000000, 0.241018
1661.000000, 0.256799
1660.000000, 0.276218
1659.000000, 0.259454
1658.000000, 0.280548
1657.000000, 0.273263
1656.000000, 0.264659
1655.000000, 0.280937
1654.000000, 0.298163
1653.000000, 0.296860
1652.000000, 0.297580
1651.000000, 0.323633
1650.000000, 0.322686
1649.000000, 0.316944
1648.000000, 0.319694
1647.000000, 0.330566
1646.000000, 0.324179
1645.000000, 0.291323
1644.000000, 0.323506
1643.000000, 0.348257
1642.000000, 0.315255
1641.000000, 0.306936
1640.000000, 0.353936
1639.000000, 0.349887
1638.000000, 0.308599
1637.000000, 0.293562
1636.000000, 0.300217
1635.000000, 0.335893
1634.000000, 0.296202
1633.000000, 0.343353
1632.000000, 0.318033
1631.000000, 0.288294
1630.000000, 0.261036
1629.000000, 0.340403
1628.000000, 0.324978
1627.000000, 0.302447
1626.000000, 0.296223
1625.000000, 0.320880
1624.000000, 0.321949
1623.000000, 0.295290
1622.000000, 0.275899
1621.000000, 0.310404
1620.000000, 0.359619
1619.000000, 0.292572
1618.000000, 0.296120
1617.000000, 0.305264
1616.000000, 0.292804
1615.000000, 0.298654
1614.000000, 0.324542
1613.000000, 0.295866
1612.000000, 0.297026
1611.000000, 0.302116
1610.000000, 0.292959
1609.000000, 0.324946
1608.000000, 0.359103
1607.000000, 0.305353
1606.000000, 0.306386
1605.000000, 0.339255
1604.000000, 0.345276
1603.000000, 0.357111
1602.000000, 0.298786
1601.000000, 0.287597
1600.000000, 0.285761
1599.000000, 0.327955
1598.000000, 0.347064
1597.000000, 0.317815
1596.000000, 0.326637
1595.000000, 0.354093
1594.000000, 0.309157
1593.000000, 0.290635
1592.000000, 0.303807
1591.000000, 0.314840
1590.000000, 0.310254
1589.000000, 0.342223
1588.000000, 0.330009
1587.000000, 0.276850
1586.000000, 0.324138
1585.000000, 0.318129
1584.000000, 0.277681
1583.000000, 0.336308
1582.000000, 0.331290
1581.000000, 0.310791
1580.000000, 0.317148
1579.000000, 0.345923
1578.000000, 0.365383
1577.000000, 0.347441
