nm, %R
1800.000000, 0.485867
1799.000000, 0.492664
1798.000000, 0.491269
1797.000000, 0.595823
1796.000000, 0.553196
1795.000000, 0.551138
1794.000000, 0.529724
1793.000000, 0.521118
1792.000000, 0.505881
1791.000000, 0.521683
1790.000000, 0.527142
1789.000000, 0.511859
1788.000000, 0.541723
1787.000000, 0.554432
1786.000000, 0.534743
1785.000000, 0.547969
1784.000000, 0.592155
1783.000000, 0.591553
1782.000000, 0.569528
1781.000000, 0.602871
1780.000000, 0.593279
1779.000000, 0.491663
1778.000000, 0.549486
1777.000000, 0.599127
1776.000000, 0.576463
1775.000000, 0.544852
1774.000000, 0.547323
1773.000000, 0.548852
1772.000000, 0.554127
1771.000000, 0.531859
1770.000000, 0.552646
1769.000000, 0.555717
1768.000000, 0.553017
1767.000000, 0.584717
1766.000000, 0.503111
1765.000000, 0.561611
1764.000000, 0.565836
1763.000000, 0.495218
1762.000000, 0.550043
1761.000000, 0.497118
1760.000000, 0.521301
1759.000000, 0.529234
1758.000000, 0.518116
1757.000000, 0.533230
1756.000000, 0.561648
1755.000000, 0.571400
1754.000000, 0.592627
1753.000000, 0.550459
1752.000000, 0.538437
1751.000000, 0.524613
1750.000000, 0.514880
1749.000000, 0.541734
1748.000000, 0.531641
1747.000000, 0.540905
1746.000000, 0.556193
1745.000000, 0.556479
1744.000000, 0.542147
1743.000000, 0.539217
1742.000000, 0.575926
1741.000000, 0.575710
1740.000000, 0.550976
1739.000000, 0.565702
1738.000000, 0.552841
1737.000000, 0.556992
1736.000000, 0.584452
1735.000000, 0.579134
1734.000000, 0.589519
1733.000000, 0.591053
1732.000000, 0.541500
1731.000000, 0.515862
1730.000000, 0.546263
1729.000000, 0.564161
1728.000000, 0.562855
1727.000000, 0.555872
1726.000000, 0.567928
1725.000000, 0.625817
1724.000000, 0.582762
1723.000000, 0.539646
1722.000000, 0.540117
1721.000000, 0.546816
1720.000000, 0.549164
1719.000000, 0.557419
1718.000000, 0.574641
1717.000000, 0.580355
1716.000000, 0.599878
1715.000000, 0.545312
1714.000000, 0.519162
1713.000000, 0.543997
1712.000000, 0.542626
1711.000000, 0.512897
1710.000000, 0.528603
1709.000000, 0.575610
1708.000000, 0.565869
1707.000000, 0.560710
1706.000000, 0.547911
1705.000000, 0.502537
1704.000000, 0.504499
1703.000000, 0.549027
1702.000000, 0.590682
1701.000000, 0.596776
1700.000000, 0.588307
1699.000000, 0.562775
1698.000000, 0.559600
1697.000000, 0.565731
1696.000000, 0.570614
1695.000000, 0.585909
1694.000000, 0.565024
1693.000000, 0.535022
1692.000000, 0.541353
1691.000000, 0.543540
1690.000000, 0.539887
1689.000000, 0.542575
1688.000000, 0.561843
1687.000000, 0.564831
1686.000000, 0.569917
1685.000000, 0.544273
1684.000000, 0.527808
1683.000000, 0.556277
1682.000000, 0.559025
1681.000000, 0.569024
1680.000000, 0.582040
1679.000000, 0.574307
1678.000000, 0.556874
1677.000000, 0.507456
1676.000000, 0.528502
1675.000000, 0.562053
1674.000000, 0.534897
1673.000000, 0.546141
1672.000000, 0.579418
1671.000000, 0.589008
1670.000000, 0.567413
1669.000000, 0.570634
1668.000000, 0.579341
1667.000000, 0.574035
1666.000000, 0.556120
1665.000000, 0.527900
1664.000000, 0.518681
1663.000000, 0.531501
1662.000000, 0.507100
1661.000000, 0.533418
1660.000000, 0.550340
1659.000000, 0.555210
1658.000000, 0.535740
1657.000000, 0.579326
1656.000000, 0.604635
1655.000000, 0.576269
1654.000000, 0.580975
1653.000000, 0.577980
1652.000000, 0.574082
1651.000000, 0.562591
1650.000000, 0.603320
1649.000000, 0.581715
1648.000000, 0.585692
1647.000000, 0.573293
1646.000000, 0.596936
1645.000000, 0.629880
1644.000000, 0.618009
1643.000000, 0.588410
1642.000000, 0.583374
1641.000000, 0.600418
1640.000000, 0.593647
1639.000000, 0.608628
1638.000000, 0.597725
1637.000000, 0.553722
1636.000000, 0.564160
1635.000000, 0.611635
1634.000000, 0.612839
1633.000000, 0.607287
1632.000000, 0.584127
1631.000000, 0.581744
1630.000000, 0.618026
1629.000000, 0.603464
1628.000000, 0.604895
1627.000000, 0.597636
1626.000000, 0.601233
1625.000000, 0.568533
1624.000000, 0.542691
1623.000000, 0.547686
1622.000000, 0.618861
1621.000000, 0.627686
1620.000000, 0.576881
1619.000000, 0.607400
1618.000000, 0.590806
1617.000000, 0.561880
1616.000000, 0.598032
1615.000000, 0.621200
1614.000000, 0.603308
1613.000000, 0.573001
1612.000000, 0.575327
1611.000000, 0.561701
