nm, %R
1800.000000, 1.420614
1799.000000, 1.381355
1798.000000, 1.368176
1797.000000, 1.454368
1796.000000, 1.432806
1795.000000, 1.407061
1794.000000, 1.379690
1793.000000, 1.449565
1792.000000, 1.430151
1791.000000, 1.453104
1790.000000, 1.470269
1789.000000, 1.420091
1788.000000, 1.436435
1787.000000, 1.473582
1786.000000, 1.483162
1785.000000, 1.507627
1784.000000, 1.489780
1783.000000, 1.513318
1782.000000, 1.468838
1781.000000, 1.477142
1780.000000, 1.498856
1779.000000, 1.487699
1778.000000, 1.493739
1777.000000, 1.453789
1776.000000, 1.389680
1775.000000, 1.412461
1774.000000, 1.455417
1773.000000, 1.469205
1772.000000, 1.472451
1771.000000, 1.443672
1770.000000, 1.435040
1769.000000, 1.435792
1768.000000, 1.448040
1767.000000, 1.459325
1766.000000, 1.424327
1765.000000, 1.424476
1764.000000, 1.435361
1763.000000, 1.409350
1762.000000, 1.416999
1761.000000, 1.483384
1760.000000, 1.524802
1759.000000, 1.455299
1758.000000, 1.441405
1757.000000, 1.454255
1756.000000, 1.452181
1755.000000, 1.473585
1754.000000, 1.425950
1753.000000, 1.456628
1752.000000, 1.516412
1751.000000, 1.460580
1750.000000, 1.454221
1749.000000, 1.444623
1748.000000, 1.436693
1747.000000, 1.465323
1746.000000, 1.458061
1745.000000, 1.448725
1744.000000, 1.432152
1743.000000, 1.503088
1742.000000, 1.502552
1741.000000, 1.477385
1740.000000, 1.451166
1739.000000, 1.442928
1738.000000, 1.438280
1737.000000, 1.416641
1736.000000, 1.432744
1735.000000, 1.434968
1734.000000, 1.421283
1733.000000, 1.476540
1732.000000, 1.484687
1731.000000, 1.453110
1730.000000, 1.418839
1729.000000, 1.449098
1728.000000, 1.440424
1727.000000, 1.425288
1726.000000, 1.408234
1725.000000, 1.417658
1724.000000, 1.474995
1723.000000, 1.516269
1722.000000, 1.485228
1721.000000, 1.468020
1720.000000, 1.460575
1719.000000, 1.447638
1718.000000, 1.476306
1717.000000, 1.443099
1716.000000, 1.457145
1715.000000, 1.487785
1714.000000, 1.461764
1713.000000, 1.436823
1712.000000, 1.430602
1711.000000, 1.425284
1710.000000, 1.449312
1709.000000, 1.468429
1708.000000, 1.459177
1707.000000, 1.467519
1706.000000, 1.462869
1705.000000, 1.459932
1704.000000, 1.451455
1703.000000, 1.438985
1702.000000, 1.463501
1701.000000, 1.490656
1700.000000, 1.529008
1699.000000, 1.512766
1698.000000, 1.480390
1697.000000, 1.444415
1696.000000, 1.437182
1695.000000, 1.453461
1694.000000, 1.446822
1693.000000, 1.474637
1692.000000, 1.474628
1691.000000, 1.481829
1690.000000, 1.496675
1689.000000, 1.454159
1688.000000, 1.417255
1687.000000, 1.434856
1686.000000, 1.460418
1685.000000, 1.472705
1684.000000, 1.468428
1683.000000, 1.434205
1682.000000, 1.435563
1681.000000, 1.444109
1680.000000, 1.467944
1679.000000, 1.488573
1678.000000, 1.484014
1677.000000, 1.484115
1676.000000, 1.482545
1675.000000, 1.467562
1674.000000, 1.438893
1673.000000, 1.435214
1672.000000, 1.466724
1671.000000, 1.444440
1670.000000, 1.451134
1669.000000, 1.488237
1668.000000, 1.506933
1667.000000, 1.503199
1666.000000, 1.492541
1665.000000, 1.498844
1664.000000, 1.505271
1663.000000, 1.498058
1662.000000, 1.506338
1661.000000, 1.509732
1660.000000, 1.484564
1659.000000, 1.503460
1658.000000, 1.537821
1657.000000, 1.506189
1656.000000, 1.515972
1655.000000, 1.526804
1654.000000, 1.510745
1653.000000, 1.533616
1652.000000, 1.553903
1651.000000, 1.506887
1650.000000, 1.534665
1649.000000, 1.573082
1648.000000, 1.540290
1647.000000, 1.537237
1646.000000, 1.518433
1645.000000, 1.539059
1644.000000, 1.586904
1643.000000, 1.541488
1642.000000, 1.514730
1641.000000, 1.534487
1640.000000, 1.559362
1639.000000, 1.580505
1638.000000, 1.569434
1637.000000, 1.555899
1636.000000, 1.523805
1635.000000, 1.558495
1634.000000, 1.542791
1633.000000, 1.537977
1632.000000, 1.551306
1631.000000, 1.562363
1630.000000, 1.505204
1629.000000, 1.505604
1628.000000, 1.538492
1627.000000, 1.544513
1626.000000, 1.570715
1625.000000, 1.534131
1624.000000, 1.526200
1623.000000, 1.540362
1622.000000, 1.550211
1621.000000, 1.494217
1620.000000, 1.506693
1619.000000, 1.564970
1618.000000, 1.579114
1617.000000, 1.561967
1616.000000, 1.534738
1615.000000, 1.516493
1614.000000, 1.529630
1613.000000, 1.530264
1612.000000, 1.521817
1611.000000, 1.503987
1610.000000, 1.513732
1609.000000, 1.495324
1608.000000, 1.547286
1607.000000, 1.527051
1606.000000, 1.524760
1605.000000, 1.543475
1604.000000, 1.563689
1603.000000, 1.549489
1602.000000, 1.531312
1601.000000, 1.520402
1600.000000, 1.506150
1599.000000, 1.501615
1598.000000, 1.519338
1597.000000, 1.544137
1596.000000, 1.502854
1595.000000, 1.545367
1594.000000, 1.512113
1593.000000, 1.503956
1592.000000, 1.526017
1591.000000, 1.500008
1590.000000, 1.507385
1589.000000, 1.544593
1588.000000, 1.521271
1587.000000, 1.542900
1586.000000, 1.505184
1585.000000, 1.495954
1584.000000, 1.528821
1583.000000, 1.567078
1582.000000, 1.536327
1581.000000, 1.529187
1580.000000, 1.550927
1579.000000, 1.537614
1578.000000, 1.527645
1577.000000, 1.582236
1576.000000, 1.553464
1575.000000, 1.536588
1574.000000, 1.468037
1573.000000, 1.530804
1572.000000, 1.575187
1571.000000, 1.551822
1570.000000, 1.528409
1569.000000, 1.526954
1568.000000, 1.503249
1567.000000, 1.507762
1566.000000, 1.540164
1565.000000, 1.524456
1564.000000, 1.568935
1563.000000, 1.579341
1562.000000, 1.568328
1561.000000, 1.506151
1560.000000, 1.499303
1559.000000, 1.496682
1558.000000, 1.490176
1557.000000, 1.503505
1556.000000, 1.497480
1555.000000, 1.540294
1554.000000, 1.556866
1553.000000, 1.565481
1552.000000, 1.574829
1551.000000, 1.549238
1550.000000, 1.561380
1549.000000, 1.511785
1548.000000, 1.551210
1547.000000, 1.458689
1546.000000, 1.510293
1545.000000, 1.543099
1544.000000, 1.547724
1543.000000, 1.507893
1542.000000, 1.493638
1541.000000, 1.510815
1540.000000, 1.537233
1539.000000, 1.497325
1538.000000, 1.545048
1537.000000, 1.488512
1536.000000, 1.512666
1535.000000, 1.502241
1534.000000, 1.512693
1533.000000, 1.528279
1532.000000, 1.558976
1531.000000, 1.559081
1530.000000, 1.534046
1529.000000, 1.560497
1528.000000, 1.525189
1527.000000, 1.510249
1526.000000, 1.528372
1525.000000, 1.526927
1524.000000, 1.487982
1523.000000, 1.549560
1522.000000, 1.497096
1521.000000, 1.559099
1520.000000, 1.543973
1519.000000, 1.513634
1518.000000, 1.495747
1517.000000, 1.516567
1516.000000, 1.566822
1515.000000, 1.544999
1514.000000, 1.491855
1513.000000, 1.497714
1512.000000, 1.492099
1511.000000, 1.517347
1510.000000, 1.528255
1509.000000, 1.507558
1508.000000, 1.516243
1507.000000, 1.495388
1506.000000, 1.520873
1505.000000, 1.524881
1504.000000, 1.559331
1503.000000, 1.509320
1502.000000, 1.513779
1501.000000, 1.493783
1500.000000, 1.505884
1499.000000, 1.539632
1498.000000, 1.534290
1497.000000, 1.530708
1496.000000, 1.491484
1495.000000, 1.486548
1494.000000, 1.491327
1493.000000, 1.528851
1492.000000, 1.559583
1491.000000, 1.547199
1490.000000, 1.507246
1489.000000, 1.513814
1488.000000, 1.566150
1487.000000, 1.509613
1486.000000, 1.483492
1485.000000, 1.492122
1484.000000, 1.489856
1483.000000, 1.488154
1482.000000, 1.521007
1481.000000, 1.528707
1480.000000, 1.521451
1479.000000, 1.524283
1478.000000, 1.522318
1477.000000, 1.562920
1476.000000, 1.583584
1475.000000, 1.577388
1474.000000, 1.534825
1473.000000, 1.501230
1472.000000, 1.499324
1471.000000, 1.472237
1470.000000, 1.496135
1469.000000, 1.519258
1468.000000, 1.492618
1467.000000, 1.492783
1466.000000, 1.508133
1465.000000, 1.476427
1464.000000, 1.481264
1463.000000, 1.516196
1462.000000, 1.526788
1461.000000, 1.507023
1460.000000, 1.494036
1459.000000, 1.515984
1458.000000, 1.481907
1457.000000, 1.488867
1456.000000, 1.492518
1455.000000, 1.498661
1454.000000, 1.480959
1453.000000, 1.485287
1452.000000, 1.516354
1451.000000, 1.547824
1450.000000, 1.552945
1449.000000, 1.536056
1448.000000, 1.519904
1447.000000, 1.498196
1446.000000, 1.484231
1445.000000, 1.520941
1444.000000, 1.514010
1443.000000, 1.500121
1442.000000, 1.487062
1441.000000, 1.471394
1440.000000, 1.483634
1439.000000, 1.467187
1438.000000, 1.458120
1437.000000, 1.485795
1436.000000, 1.532838
1435.000000, 1.574958
1434.000000, 1.574366
1433.000000, 1.551189
1432.000000, 1.510690
1431.000000, 1.507598
1430.000000, 1.506872
1429.000000, 1.486097
1428.000000, 1.489166
1427.000000, 1.492256
1426.000000, 1.517077
1425.000000, 1.524685
1424.000000, 1.513033
1423.000000, 1.477038
1422.000000, 1.466132
1421.000000, 1.482967
1420.000000, 1.515068
1419.000000, 1.493960
1418.000000, 1.490381
1417.000000, 1.492216
1416.000000, 1.464998
1415.000000, 1.496124
1414.000000, 1.511552
1413.000000, 1.496910
1412.000000, 1.481763
1411.000000, 1.469618
1410.000000, 1.494715
1409.000000, 1.503595
1408.000000, 1.520000
1407.000000, 1.504015
1406.000000, 1.515050
1405.000000, 1.521533
1404.000000, 1.484524
1403.000000, 1.459658
1402.000000, 1.508773
1401.000000, 1.532078
1400.000000, 1.509976
1399.000000, 1.497355
1398.000000, 1.405485
1397.000000, 1.442996
1396.000000, 1.491709
1395.000000, 1.469313
1394.000000, 1.438802
1393.000000, 1.421777
1392.000000, 1.419115
1391.000000, 1.397711
1390.000000, 1.452649
1389.000000, 1.463676
1388.000000, 1.454231
1387.000000, 1.454923
1386.000000, 1.512921
1385.000000, 1.521617
1384.000000, 1.548965
1383.000000, 1.497632
1382.000000, 1.440101
1381.000000, 1.462370
1380.000000, 1.414254
1379.000000, 1.396397
1378.000000, 1.433226
1377.000000, 1.489489
1376.000000, 1.486860
1375.000000, 1.485141
1374.000000, 1.485222
1373.000000, 1.527461
1372.000000, 1.605885
1371.000000, 1.611418
1370.000000, 1.594580
1369.000000, 1.538121
1368.000000, 1.525830
1367.000000, 1.501105
1366.000000, 1.556038
1365.000000, 1.587931
1364.000000, 1.542916
1363.000000, 1.509298
1362.000000, 1.501429
1361.000000, 1.503938
1360.000000, 1.511359
1359.000000, 1.484530
1358.000000, 1.487951
1357.000000, 1.492434
1356.000000, 1.508410
1355.000000, 1.499898
1354.000000, 1.494554
1353.000000, 1.501935
1352.000000, 1.500104
1351.000000, 1.523825
1350.000000, 1.540288
1349.000000, 1.545943
1348.000000, 1.566177
1347.000000, 1.543639
1346.000000, 1.524084
1345.000000, 1.571561
1344.000000, 1.491966
1343.000000, 1.517732
1342.000000, 1.541641
1341.000000, 1.543994
1340.000000, 1.564628
1339.000000, 1.590790
1338.000000, 1.554794
1337.000000, 1.556311
1336.000000, 1.501568
1335.000000, 1.538840
1334.000000, 1.518121
1333.000000, 1.529893
1332.000000, 1.515266
1331.000000, 1.535531
1330.000000, 1.525622
1329.000000, 1.569590
1328.000000, 1.574828
1327.000000, 1.514092
1326.000000, 1.588307
1325.000000, 1.574134
1324.000000, 1.520474
1323.000000, 1.567005
1322.000000, 1.579765
1321.000000, 1.552405
1320.000000, 1.617915
1319.000000, 1.587134
1318.000000, 1.548574
1317.000000, 1.568907
1316.000000, 1.521719
1315.000000, 1.539516
1314.000000, 1.527793
1313.000000, 1.531042
1312.000000, 1.507968
1311.000000, 1.544082
1310.000000, 1.517355
1309.000000, 1.535550
1308.000000, 1.483980
1307.000000, 1.521106
1306.000000, 1.526634
1305.000000, 1.483920
1304.000000, 1.476137
1303.000000, 1.559016
1302.000000, 1.513684
1301.000000, 1.571588
1300.000000, 1.510250
1299.000000, 1.496085
1298.000000, 1.527142
1297.000000, 1.571018
1296.000000, 1.508105
1295.000000, 1.503316
1294.000000, 1.497469
1293.000000, 1.542211
1292.000000, 1.559173
1291.000000, 1.529239
1290.000000, 1.474754
1289.000000, 1.494963
1288.000000, 1.589667
1287.000000, 1.588506
1286.000000, 1.542980
