nm, %R
1800.000000, 0.120542
1799.000000, 0.118638
1798.000000, 0.090839
1797.000000, 0.069143
1796.000000, 0.155047
1795.000000, 0.232218
1794.000000, 0.148599
1793.000000, 0.099459
1792.000000, 0.178496
1791.000000, 0.162984
1790.000000, 0.152604
1789.000000, 0.130290
1788.000000, 0.169188
1787.000000, 0.150424
1786.000000, 0.145735
1785.000000, 0.187149
1784.000000, 0.145430
1783.000000, 0.180805
1782.000000, 0.159483
1781.000000, 0.195200
1780.000000, 0.170240
1779.000000, 0.204425
1778.000000, 0.178068
1777.000000, 0.224222
1776.000000, 0.151162
1775.000000, 0.134624
1774.000000, 0.154860
1773.000000, 0.183520
1772.000000, 0.173699
1771.000000, 0.148203
1770.000000, 0.141198
1769.000000, 0.152879
1768.000000, 0.157002
1767.000000, 0.079424
1766.000000, 0.141361
1765.000000, 0.091847
1764.000000, 0.136385
1763.000000, 0.118727
1762.000000, 0.104942
1761.000000, 0.134741
1760.000000, 0.163802
1759.000000, 0.145406
1758.000000, 0.177483
1757.000000, 0.155688
1756.000000, 0.161691
1755.000000, 0.195529
1754.000000, 0.186121
1753.000000, 0.147959
1752.000000, 0.110668
1751.000000, 0.143542
1750.000000, 0.201070
1749.000000, 0.183806
1748.000000, 0.197336
1747.000000, 0.136413
1746.000000, 0.179386
1745.000000, 0.186347
1744.000000, 0.138859
1743.000000, 0.109533
1742.000000, 0.132402
1741.000000, 0.119224
1740.000000, 0.119253
1739.000000, 0.186478
1738.000000, 0.184154
1737.000000, 0.150000
1736.000000, 0.178108
1735.000000, 0.174243
1734.000000, 0.156591
1733.000000, 0.180534
1732.000000, 0.180057
1731.000000, 0.187716
1730.000000, 0.188989
1729.000000, 0.190016
1728.000000, 0.105886
1727.000000, 0.124677
1726.000000, 0.150909
1725.000000, 0.120149
1724.000000, 0.153453
1723.000000, 0.223380
1722.000000, 0.164656
1721.000000, 0.146508
1720.000000, 0.193091
1719.000000, 0.173048
1718.000000, 0.134590
1717.000000, 0.138297
1716.000000, 0.162507
1715.000000, 0.182341
1714.000000, 0.219174
1713.000000, 0.196971
1712.000000, 0.167071
1711.000000, 0.165837
1710.000000, 0.193964
1709.000000, 0.137846
1708.000000, 0.155597
1707.000000, 0.156281
1706.000000, 0.160631
1705.000000, 0.183976
1704.000000, 0.165411
1703.000000, 0.129322
1702.000000, 0.124064
1701.000000, 0.133303
1700.000000, 0.157528
1699.000000, 0.187148
1698.000000, 0.178076
1697.000000, 0.159709
1696.000000, 0.142986
1695.000000, 0.154082
1694.000000, 0.191889
1693.000000, 0.199920
1692.000000, 0.206845
1691.000000, 0.204505
1690.000000, 0.165980
1689.000000, 0.144560
1688.000000, 0.122107
1687.000000, 0.109181
1686.000000, 0.139554
1685.000000, 0.161160
1684.000000, 0.184528
1683.000000, 0.198012
1682.000000, 0.170932
1681.000000, 0.162972
1680.000000, 0.135188
1679.000000, 0.142149
1678.000000, 0.192603
1677.000000, 0.177081
1676.000000, 0.165573
1675.000000, 0.150173
1674.000000, 0.150285
1673.000000, 0.174560
1672.000000, 0.171027
1671.000000, 0.163243
1670.000000, 0.168767
1669.000000, 0.149490
1668.000000, 0.117354
1667.000000, 0.113073
1666.000000, 0.141530
1665.000000, 0.154475
1664.000000, 0.146221
1663.000000, 0.151531
1662.000000, 0.165444
1661.000000, 0.130639
1660.000000, 0.137585
1659.000000, 0.160837
1658.000000, 0.163772
1657.000000, 0.161994
1656.000000, 0.131471
1655.000000, 0.148047
1654.000000, 0.132538
1653.000000, 0.173613
1652.000000, 0.206685
1651.000000, 0.156763
1650.000000, 0.164490
1649.000000, 0.177214
1648.000000, 0.168717
1647.000000, 0.188650
1646.000000, 0.158178
1645.000000, 0.180729
1644.000000, 0.196527
1643.000000, 0.190921
1642.000000, 0.143029
1641.000000, 0.151416
1640.000000, 0.194861
1639.000000, 0.181052
1638.000000, 0.181933
1637.000000, 0.169877
1636.000000, 0.173066
1635.000000, 0.204419
1634.000000, 0.190402
1633.000000, 0.174111
1632.000000, 0.168898
1631.000000, 0.174848
1630.000000, 0.152000
1629.000000, 0.152489
1628.000000, 0.149505
1627.000000, 0.191381
1626.000000, 0.192387
1625.000000, 0.170226
1624.000000, 0.145889
1623.000000, 0.146642
1622.000000, 0.161164
1621.000000, 0.189452
1620.000000, 0.148663
1619.000000, 0.162094
1618.000000, 0.192922
1617.000000, 0.168688
1616.000000, 0.200108
1615.000000, 0.192763
1614.000000, 0.195337
1613.000000, 0.180425
1612.000000, 0.144548
1611.000000, 0.135527
1610.000000, 0.187436
1609.000000, 0.166582
1608.000000, 0.164879
1607.000000, 0.155258
1606.000000, 0.249506
1605.000000, 0.183492
1604.000000, 0.172925
1603.000000, 0.160915
1602.000000, 0.208815
1601.000000, 0.191221
1600.000000, 0.147613
1599.000000, 0.159866
1598.000000, 0.131464
1597.000000, 0.188165
1596.000000, 0.202714
1595.000000, 0.151850
1594.000000, 0.171892
1593.000000, 0.161910
1592.000000, 0.182705
1591.000000, 0.134617
1590.000000, 0.154697
1589.000000, 0.182965
1588.000000, 0.142921
1587.000000, 0.148514
1586.000000, 0.188172
1585.000000, 0.166334
1584.000000, 0.159262
1583.000000, 0.218213
1582.000000, 0.212316
1581.000000, 0.120491
1580.000000, 0.140402
1579.000000, 0.152967
1578.000000, 0.214982
1577.000000, 0.184148
1576.000000, 0.177760
1575.000000, 0.116970
1574.000000, 0.163051
1573.000000, 0.158036
1572.000000, 0.186650
1571.000000, 0.144883
1570.000000, 0.212741
1569.000000, 0.189626
1568.000000, 0.121487
1567.000000, 0.151389
1566.000000, 0.187571
1565.000000, 0.236850
1564.000000, 0.203612
1563.000000, 0.191140
1562.000000, 0.198911
1561.000000, 0.130096
1560.000000, 0.195865
1559.000000, 0.136462
1558.000000, 0.144322
1557.000000, 0.158838
1556.000000, 0.117222
1555.000000, 0.159436
1554.000000, 0.227328
1553.000000, 0.162682
1552.000000, 0.206457
1551.000000, 0.200710
1550.000000, 0.230827
1549.000000, 0.134644
1548.000000, 0.206956
1547.000000, 0.159272
1546.000000, 0.166928
1545.000000, 0.149212
1544.000000, 0.199336
1543.000000, 0.183917
1542.000000, 0.138167
1541.000000, 0.146664
1540.000000, 0.113681
1539.000000, 0.187847
1538.000000, 0.185387
1537.000000, 0.132172
1536.000000, 0.186501
1535.000000, 0.187302
1534.000000, 0.189493
1533.000000, 0.180444
1532.000000, 0.202559
1531.000000, 0.205404
1530.000000, 0.203353
1529.000000, 0.176766
